"Location","Site","Section","sample","min_depth","max_depth","midpoint","Co","Co_sd","Co_ICP","Co_ICP_sd","Co_fit_OLS","Co_lwr_OLS","Co_upr_OLS","Co_fit_WLS","Co_lwr_WLS","Co_upr_WLS"
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,-0.860487026326599,-0.0430243513163299,-3.83625195838584,-0.191812597919292,-3.7833423186672,-5.12560611021776,-2.44107852711664,-3.76884961203069,-4.86809136212055,-2.66960786194083
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,-0.215687576701879,-0.0107843788350939,-3.91553436973874,-0.195776718486937,-3.44477270683216,-4.78390082072338,-2.10564459294095,-3.44958908953796,-4.85194708868887,-2.04723109038704
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,-0.561842957991658,-0.0280921478995829,-4.4093244422307,-0.220466222111535,-3.62653107084147,-4.96608950656651,-2.28697263511643,-3.6209815247495,-4.85918928208917,-2.38277376740983
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,-0.536235090233625,-0.0268117545116812,-3.72074650778727,-0.186037325389363,-3.61308495848544,-4.95251194340113,-2.27365797356975,-3.60830226262372,-4.85855417874083,-2.35805034650661
"Bird Island","BI10","BI10.3",95,93,94,93.5,-0.813407659661985,-0.0406703829830992,-3.05827639376034,-0.152913819688017,-3.75862200771415,-5.10031618798801,-2.4169278274403,-3.74553913431747,-4.86648404436112,-2.62459422427383
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,-0.558674200040044,-0.0279337100020022,-3.31764992801864,-0.165882496400932,-3.62486722768791,-4.96440853528344,-2.28532592009238,-3.61941257285311,-4.85910972044765,-2.37971542525857
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,-0.715511494524065,-0.0357755747262033,-3.95620802271713,-0.197810401135856,-3.70721894487008,-5.04790000987564,-2.36653787986452,-3.69706765865142,-4.86340117992027,-2.53073413738257
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,0.36262272860762,0.018131136430381,-4.00154653642691,-0.200077326821345,-3.14111504133198,-4.48600182440705,-1.79622825825691,-3.16324943719566,-4.84466588974046,-1.48183298465087
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,-0.634426199641502,-0.0317213099820751,-4.43167198158556,-0.221583599079278,-3.66464288989687,-5.00466030486106,-2.32462547493267,-3.65691977449031,-4.86108983049305,-2.45274971848756
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,0.226508511660603,0.0113254255830302,-4.50099398364965,-0.225049699182482,-3.2125855390562,-4.55539068673886,-1.86978039137355,-3.23064387440631,-4.84596437687487,-1.61532337193775
"Bird Island","BI10","BI10.4",145,141,142,141.5,-0.669347582548502,-0.0334673791274251,-3.47326040246439,-0.17366302012322,-3.68297931847547,-5.0232630379041,-2.34269559904684,-3.67421045139697,-4.86205989327891,-2.48636100951504
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,0.554112980292663,0.0277056490146332,-4.83698822067331,-0.241849411033666,-3.04056783984021,-4.38913412485557,-1.69200155482485,-3.0684365805147,-4.84318094233872,-1.29369221869068
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-0.485095522770191,-0.0242547761385095,-2.08533721897109,-0.104266860948554,-3.58623272789563,-4.92544480671852,-2.24702064907274,-3.58298145157475,-4.8573381068549,-2.3086247962946
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-0.454558881032514,-0.0227279440516257,-2.9674845870308,-0.14837422935154,-3.57019862776436,-4.90931264252048,-2.23108461300824,-3.56786179816621,-4.85664385953168,-2.27907973680073
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-0.174870439052042,-0.00874352195260208,-2.61716360339691,-0.130858180169846,-3.42334055074337,-4.7626096513606,-2.08407145012615,-3.42937923870708,-4.85126121808009,-2.00749725933408
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,0.510090592274275,0.0255045296137137,-3.45333882583555,-0.172666941291778,-3.06368300042559,-4.41132597291323,-1.71604002793795,-3.09023345178733,-4.84348973593559,-1.33697716763906
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,0.851860374987312,0.0425930187493656,-4.08622050845211,-0.204311025422606,-2.88422741506886,-4.24024253391703,-1.52821229622069,-2.92101246460333,-4.84153963552769,-1.00048529367897
"Bird Island","BI10","BI10.5",197,194,195,194.5,0.401272990681626,0.0200636495340813,-3.28841956814064,-0.164420978407032,-3.12082066261417,-4.46637955746182,-1.77526176776653,-3.14411247473174,-4.84433559204971,-1.44388935741377
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,0.27737578568523,0.0138687892842615,-2.82173047710344,-0.141086523855172,-3.18587628359445,-4.52940727059295,-1.84234529659595,-3.20545788441774,-4.84545355352487,-1.56546221531062
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,-0.18507114456879,-0.00925355722843953,-3.12915450725898,-0.156457725362949,-3.42869671056835,-4.76792678728859,-2.08946663384811,-3.43442992939078,-4.85142972293411,-2.01743013584745
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,-0.344379208164285,-0.0172189604082143,-2.77999991173043,-0.138999995586522,-3.51234577274592,-4.85129415098825,-2.17339739450359,-3.51330837081998,-4.85432381007696,-2.17229293156299
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,0.297120370735097,0.0148560185367549,-2.9436879629927,-0.147184398149635,-3.17550884841741,-4.51933833652196,-1.83167936031286,-3.19568171828874,-4.84526365118366,-1.54609978539382
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,-0.00634463782163976,-0.000317231891081988,-2.2654298803141,-0.113271494015705,-3.3348514629503,-4.67513048910947,-1.99457243679113,-3.34593680496177,-4.84873860246827,-1.84313500745527
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,-0.159137245367439,-0.00795686226837196,-4.4039339405859,-0.220196697029295,-3.41507940647313,-4.75441364631009,-2.07574516663617,-3.42158923882549,-4.85100504282735,-1.99217343482364
"Bird Island","BI10","BI10.7",271,265,266,265.5,0.596852488072777,0.0298426244036389,-1.93166205859796,-0.0965831029298979,-3.01812629066154,-4.36763304664347,-1.66861953467961,-3.04727490366634,-4.84289857624235,-1.25165123109032
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,0.219492261682316,0.0109746130841158,-1.32042033424197,-0.0660210167120983,-3.2162696132797,-4.55897953033756,-1.87355969622184,-3.2341178408238,-4.84603733359359,-1.622198348054
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,0.91077459539088,0.045538729769544,-1.42424437849527,-0.0712122189247633,-2.85329289000807,-4.21102864629631,-1.49555713371983,-2.8918421779363,-4.84129793012308,-0.942386425749523
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,0.691641444307817,0.0345820722153909,-2.00353706158111,-0.100176853079055,-2.96835475295718,-4.32010176225839,-1.61660774365597,-3.0003419050235,-4.84233065686433,-1.15835315318267
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,0.23037595483789,0.0115187977418945,-1.9648246338257,-0.0982412316912852,-3.21055483208818,-4.55341297872918,-1.86769668544719,-3.22872898144198,-4.84592442474022,-1.61153353814374
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,0.498320632127371,0.0249160316063686,-2.23365913714108,-0.111682956857054,-3.06986314037541,-4.41726706872973,-1.7224592120211,-3.09606112987918,-4.84357546733419,-1.34854679242417
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,0.291750200419014,0.0145875100209507,-2.54859380510879,-0.12742969025544,-3.17832860342877,-4.52207597733203,-1.83458122952551,-3.19834065880425,-4.84531484622487,-1.55136647138363
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,0.544470690105528,0.0272235345052764,-1.49333614504301,-0.0746668072521505,-3.0456307884016,-4.39399089625012,-1.69727068055307,-3.07321078217533,-4.84324699725019,-1.30317456710047
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,0.49580613108881,0.0247903065544405,-1.52541423947927,-0.0762707119739635,-3.07118344801693,-4.41853673552639,-1.72383016050747,-3.09730613856498,-4.8435939590412,-1.35101831808876
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-0.231846625463548,-0.0115923312731774,-3.36280721254284,-0.168140360627142,-3.45325745797462,-4.79234092967604,-2.1141739862732,-3.45758994368515,-4.85222731142479,-2.06295257594551
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,0.406369572312297,0.0203184786156148,-0.990350310952375,-0.0495175155476187,-3.11814456283558,-4.4637947535271,-1.77249437214405,-3.14158899659403,-4.84429324048621,-1.43888475270185
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,0.252607161326208,0.0126303580663104,-1.9065291031279,-0.0953264551563948,-3.19888172821728,-4.5420515101633,-1.85571194627125,-3.21772161069557,-4.84569835078961,-1.58974487060152
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,0.18148449755855,0.00907422487792748,-2.31751168432779,-0.115875584216389,-3.23622663085096,-4.57844128233053,-1.8940119793714,-3.25293668231009,-4.84644337869424,-1.65942998592593
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-0.295037971399404,-0.0147518985699702,-1.97786590164707,-0.0988932950823537,-3.48643780494497,-4.8254075641712,-2.14746804571874,-3.48887796995788,-4.85337248936227,-2.12438345055348
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,0.0264193066426155,0.00132096533213077,-2.98955505044596,-0.149477752522298,-3.31764785651747,-4.65820311640867,-1.97709259662627,-3.32971434380014,-4.84830154557036,-1.81112714202991
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,0.0859702231882691,0.00429851115941346,-2.33595616570106,-0.116797808285053,-3.28637901670841,-4.62750284453529,-1.94525518888154,-3.30022880881348,-4.8475480454393,-1.75290957218766
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-0.909079099283425,-0.0454539549641713,-4.0170665839262,-0.20085332919631,-3.80885691749142,-5.15176464621994,-2.46594918876291,-3.79290907828835,-4.86984232928424,-2.71597582729246
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,0.435224408885332,0.0217612204442666,-3.08194822924407,-0.154097411462204,-3.10299354057,-4.44917232592068,-1.75681475521931,-3.12730205790928,-4.84405863899186,-1.4105454768267
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,0.174626618162027,0.00873133090810136,-2.10658109117055,-0.105329054558527,-3.23982754826279,-4.58195654446479,-1.89769855206079,-3.25633223446293,-4.8465186210528,-1.66614584787306
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-0.122260277430301,-0.00611301387151503,-3.1101442016722,-0.15550721008361,-3.39571614441173,-4.73522659665783,-2.05620569216563,-3.40333029015795,-4.85042191723659,-1.95623866307931
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-0.100382391297127,-0.00501911956485634,-2.67595387547578,-0.133797693773789,-3.3842285610706,-4.72385914203729,-2.04459798010391,-3.39249785945104,-4.85008716414011,-1.93490855476197
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,0.164276556374641,0.00821382781873205,-2.62418852884032,-0.131209426442016,-3.24526213168848,-4.5872640021654,-1.90326026121156,-3.26145687614182,-4.84663334284691,-1.67628040943673
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-0.23830904355917,-0.0119154521779585,-2.51064427180439,-0.125532213590219,-3.45665072759888,-4.79571812006738,-2.11758333513039,-3.46078969048855,-4.85234079026828,-2.06923859070883
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-0.312786682384315,-0.0156393341192157,-2.67018445198228,-0.133509222599114,-3.49575725177798,-4.83471251223913,-2.15680199131683,-3.49766591595553,-4.85370875790143,-2.14162307400963
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-0.174140451005078,-0.00870702255025392,-4.0376087211214,-0.20188043605607,-3.42295725052522,-4.76222924060033,-2.08368526045011,-3.42901779862611,-4.85124923257481,-2.0067863646774
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-0.824076163398813,-0.0412038081699406,-3.86008527185597,-0.193004263592798,-3.7642237978074,-5.10604237094823,-2.42240522466658,-3.75082144663833,-4.86684085534515,-2.63480203793152
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-0.281719426833786,-0.0140859713416893,-3.98723730790316,-0.199361865395158,-3.47944453833096,-4.8184302007477,-2.14045887591423,-3.48228353893078,-4.85312443893173,-2.11144263892983
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-0.642118835377547,-0.0321059417688773,-3.50435803151832,-0.175217901575916,-3.66868211898842,-5.00875566027218,-2.32860857770466,-3.66072864080659,-4.86130031709121,-2.46015696452198
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-0.154765157270557,-0.00773825786352787,-3.91253191937439,-0.195626595968719,-3.41278372186805,-4.75213712954639,-2.07343031418971,-3.41942448026218,-4.85093464782071,-1.98791431270365
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-0.101387811230606,-0.00506939056153028,-3.76462538628786,-0.188231269314393,-3.38475648434474,-4.72438129025409,-2.04513167843539,-3.39299567453676,-4.85010236874178,-1.93588898033173
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-0.930202846116303,-0.0465101423058151,-3.77542105748454,-0.188771052874227,-3.81994851933735,-5.16315390465572,-2.47674313401898,-3.80336811086785,-4.8706341126829,-2.7361021090528
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-0.504789142648067,-0.0252394571324033,-2.13908385104773,-0.106954192552387,-3.5965734024132,-4.93586072783917,-2.25728607698723,-3.5927323832414,-4.85779834219117,-2.32766642429162
"Bird Island","BI10","BI10.13",519,491,492,491.5,-0.0241070190760342,-0.00120535095380171,-2.11114966591256,-0.105557483295628,-3.34417808773273,-4.68431822154195,-2.0040379539235,-3.35473151954053,-4.84898245624778,-1.86048058283328
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-0.33991001790004,-0.016995500895002,-3.80567717659453,-0.190283858829726,-3.50999910198827,-4.84894698208206,-2.17105122189448,-3.51109553391431,-4.8542354993173,-2.16795556851133
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-0.274821952423655,-0.0137410976211828,-3.27636063157498,-0.163818031578749,-3.47582283047275,-4.81481842172635,-2.13682723921915,-3.47886838203922,-4.85299740196366,-2.10473936211478
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,0.0715608229507517,0.00357804114753758,-1.88938781503504,-0.0944693907517522,-3.29394506697107,-4.63492345647645,-1.95296667746568,-3.30736335685212,-4.84772564878542,-1.76700106491882
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-0.894147000670106,-0.0447073500335053,-3.55970378966153,-0.177985189483077,-3.80101641013005,-5.14372020788753,-2.45831261237256,-3.78551572581577,-4.86929397814314,-2.7017374734884
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-0.855843614205716,-0.0427921807102858,-3.52345758913384,-0.176172879456692,-3.78090416795186,-5.12310940323577,-2.43869893266795,-3.76655051239479,-4.8679290202548,-2.66517200453478
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-0.5015633330493,-0.025078166652465,-3.54422214632803,-0.177211107316401,-3.59487960272968,-4.93415395827037,-2.25560524718899,-3.59113518327703,-4.85772227258364,-2.32454809397042
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-0.0760522070837589,-0.00380261035418795,-3.56311235843054,-0.178155617921527,-3.37145333145496,-4.71123113499284,-2.03167552791707,-3.38045121870278,-4.84972441497599,-1.91117802242957
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-0.560294115914869,-0.0280147057957435,-3.52550439988013,-0.176275219994006,-3.62571780888686,-4.96526784221437,-2.28616777555935,-3.62021464423963,-4.85915035888888,-2.38127892959038
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-0.366918581621394,-0.0183459290810697,-3.70420671941121,-0.185210335970561,-3.52418068812437,-4.86313896958896,-2.18522240665977,-3.52446832474172,-4.85477585761672,-2.19416079186672
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-1.48949817047076,-0.0744749085235378,-3.41585109957866,-0.170792554978933,-4.11362184827404,-5.46858479676635,-2.75865889978174,-4.08029284705531,-4.90068928589223,-3.25989640821839
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-0.423029195064471,-0.0211514597532235,-3.44638280273903,-0.172319140136951,-3.55364310256083,-4.89267961460943,-2.21460659051223,-3.55225045727246,-4.85595103676755,-2.24854987777738
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-1.10828105946596,-0.0554140529732978,-3.46063041899538,-0.173031520949769,-3.91345336275054,-5.25959390102848,-2.56731282447259,-3.89154024481069,-4.87813088127967,-2.90494960834171
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-0.407907791719416,-0.0203953895859708,-3.39549140517013,-0.169774570258506,-3.54570319556507,-4.88471110062761,-2.20669529050254,-3.54476337406298,-4.85562717504382,-2.23389957308215
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-0.456165236671944,-0.0228082618335972,-3.6166484412035,-0.180832422060175,-3.5710420887903,-4.91016069815478,-2.23192347942582,-3.56865715545296,-4.85667980295277,-2.28063450795315
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-0.962821532221922,-0.0481410766110961,-3.40190953988402,-0.170095476994201,-3.8370758538904,-5.18076195101369,-2.49338975676712,-3.81951865003963,-4.87189482145202,-2.76714247862723
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-0.259243977017918,-0.0129621988508959,-3.34095402685825,-0.167047701342913,-3.46764318781119,-4.8066654537462,-2.12862092187619,-3.47115523561779,-4.8527140213814,-2.08959644985417
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-0.396628901990253,-0.0198314450995126,-3.5943469938873,-0.179717349694365,-3.53978090558831,-4.8787710877073,-2.20079072346933,-3.53917884040656,-4.85538908641751,-2.22296859439562
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-0.823316441978964,-0.0411658220989482,-3.52954873915254,-0.176477436957627,-3.76382488526743,-5.10563450937009,-2.42201526116477,-3.75044528462766,-4.86681530470654,-2.63407526454879
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-0.567976005396995,-0.0283988002698498,-3.43755078456823,-0.171877539228412,-3.62975139536346,-4.96934367380577,-2.29015911692115,-3.62401818974703,-4.85934406159742,-2.38869231789665
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-0.841401053992707,-0.0420700526996354,-3.34781432069237,-0.167390716034619,-3.77332070613583,-5.11534713459162,-2.43129427768004,-3.75939954580755,-4.86742947901371,-2.65136961260138
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-0.99031784144039,-0.0495158920720195,-3.37912934616296,-0.168956467308148,-3.85151354415892,-5.19562472101486,-2.50740236730299,-3.83313293902951,-4.87299471744142,-2.79327116061761
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-0.199768246624856,-0.0099884123312428,-3.52190399777587,-0.176095199888793,-3.43641382655088,-4.77559211790291,-2.09723553519884,-3.44170692766409,-4.85167588611076,-2.03173796921742
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-0.674117300190022,-0.0337058650095011,-3.46149268404218,-0.173074634202109,-3.68548378936389,-5.02580617387121,-2.34516140485657,-3.67657208887551,-4.86219532030241,-2.49094885744862
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-0.487970599775299,-0.0243985299887649,-3.55192144437775,-0.177596072218888,-3.58774236582442,-4.92696484322632,-2.24851988842251,-3.58440499278185,-4.85740467799926,-2.31140530756444
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-1.28757636712494,-0.0643788183562469,-3.42741022526262,-0.171370511263131,-4.00759727486659,-5.35745845129319,-2.65773609843999,-3.98031500049173,-4.88744289501903,-3.07318710596443
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,0.0688406121929198,0.00344203060964599,-3.36259757325158,-0.168129878662579,-3.295373388135,-4.63632488486455,-1.95442189140545,-3.308710218901,-4.84775951037408,-1.76966092742791
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-0.074037867894897,-0.00370189339474485,-3.61820532156622,-0.180910266078311,-3.37039564749187,-4.71018628300645,-2.03060501197729,-3.37945385590682,-4.8496948249156,-1.90921288689803
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-0.632244234601861,-0.0316122117300931,-3.68449243765987,-0.184224621882994,-3.66349718938962,-5.00349894545457,-2.32349543332467,-3.65583941485442,-4.86103045210857,-2.45064837760027
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,0.201462462950206,0.0100731231475103,-3.61646627389668,-0.180823313694834,-3.22573665293327,-4.56820729119208,-1.88326601467445,-3.243044962221,-4.84622765278404,-1.63986227165797
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-0.00727801496128233,-0.000363900748064116,-3.64861061617004,-0.182430530808502,-3.33534155818231,-4.67561309566677,-1.99507002069785,-3.34639894939049,-4.84875129422003,-1.84404660456095
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-0.442386355176064,-0.0221193177588032,-3.57644886843999,-0.178822443421999,-3.56380710966261,-4.90288834336236,-2.22472587596287,-3.56183479710836,-4.85637353971409,-2.26729605450263
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-0.93591856624745,-0.0467959283123725,-3.6311468530616,-0.18155734265308,-3.82294971474359,-5.16623748595315,-2.47966194353403,-3.80619814398365,-4.87085164770899,-2.74154464025832
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-0.0152625379551572,-0.000763126897757858,-3.60097506457036,-0.180048753228518,-3.33953405067327,-4.67974238869049,-1.99932571265604,-3.3503523382843,-4.84886041779575,-1.85184425877284
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-0.692171868929754,-0.0346085934464877,-3.42991887203272,-0.171495943601636,-3.69496383518839,-5.03543756398894,-2.35449010638785,-3.68551147468389,-4.86271447251599,-2.5083084768518
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,0.32871600761802,0.016435800380901,-3.71220674652785,-0.185610337326392,-3.15891869387965,-4.50324532660517,-1.81459206115414,-3.1800377230192,-4.84496922354626,-1.51510622249213
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-0.698409611529343,-0.0349204805764671,-3.27513552187488,-0.163756776093744,-3.69823913278969,-5.03876698370421,-2.35771128187517,-3.68859997757061,-4.86289626427692,-2.51430369086431
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-0.52898151434664,-0.026449075717332,-3.60570616963348,-0.180285308481674,-3.60927626979332,-4.94866891119368,-2.26988362839295,-3.60471078867167,-4.85837750735831,-2.35104406998504
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-0.470635888955497,-0.0235317944477749,-3.54120663266223,-0.177060331633112,-3.5786403011174,-4.91780312383143,-2.23947747840337,-3.57582203130939,-4.85700646736858,-2.29463759525021
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-1.00450182053886,-0.0502250910269431,-3.78168201317453,-0.189084100658727,-3.85896123087832,-5.20329878164557,-2.51462368011108,-3.84015587396012,-4.87357582730456,-2.80673592061568
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-0.444619247980585,-0.0222309623990293,-3.60991529228501,-0.18049576461425,-3.5649795511877,-4.90406652877648,-2.22589257359893,-3.56294037268516,-4.85642285632121,-2.26945788904912
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-0.475896490787399,-0.02379482453937,-3.34011469929337,-0.167005734964668,-3.58140252419511,-4.9205826796936,-2.24222236869661,-3.57842672101633,-4.8571265133967,-2.29972692863597
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-0.814454948881784,-0.0407227474440892,-3.46238229513192,-0.173119114756596,-3.75917191560386,-5.10087818551089,-2.41746564569683,-3.74605768020598,-4.86651888245589,-2.62559647795607
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-0.863588011744648,-0.0431794005872324,-3.55021568087124,-0.177510784043562,-3.78497057599575,-5.12727376228891,-2.44266738970259,-3.77038500761049,-4.86820025252563,-2.67256976269534
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-0.760062950877663,-0.0380031475438831,-3.5395386858543,-0.176976934292715,-3.73061190727584,-5.071725317255,-2.38949849729667,-3.71912648832558,-4.86476248707459,-2.57349048957657
