"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","cps_acf_sum","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","water_content_pc","water_content_err","dry_mass_pc","dry_mass_err","density_gcm3","density_gcm3_err","P_ICP","P_ICP_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","As_ICP","As_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","Pb_ICP","Pb_ICP_sd","Th_ICP","Th_ICP_sd"
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,386.276923076923,22243.6153846154,53274.6923076923,52351.3846153846,1.31384615384615,0.0369835282024894,0.180026579896605,0.0903316119634694,0.0604357966632699,2.92255684362235,0.0831291488250067,0.420988510895964,0.249704814868693,0.00276669110077346,0.111766028120023,0.154765109661133,1.88423481611612,79.3643392889739,11.74683134113,0.148017348461538,0.0256878719801767,0.036460355319786,0.0425824488665178,0.0362044675455942,0.450260094051819,0.0652291769475594,0.0772113050195335,0.0868184477188661,0.00752670497249568,0.141225766398096,0.118839576898859,0.134667621361725,0.656510658496455,0.171457304805766,0.00225338228546777,86.5897549,4.329487745,13.4102451,1.34102451,0.127002892,0.012700289,2570.623323,60.34061437,2433.469353,412.7415789,8525.391032,292.4467919,1493.72135,52.91622772,73.97054275,2.614554557,7043.906744,240.295989,2.360731307,0.069815083,7.989049521,0.248862689,8.840919501,0.229976711,33.9867472,0.829112693,1.836820618,0.007837643,6.303556106,0.104558215,77.55523489,0.957157998,51.12144032,1.081885684,1.449083949,0.031749255,1.368113398,0.05102612
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,621.707692307692,22313.8461538462,53827.8461538462,52947.3846153846,1.33230769230769,0.0250071637856803,0.158341606087197,0.0673831280080563,0.0488903249205378,3.7399112260494,0.0910129078318953,0.423866723470864,0.217677021445877,0,0.0831580061881434,0.136955727081346,1.76634429756851,78.6880233538291,11.6751923382486,0.148379162307692,0.013915756414535,0.0331577851760271,0.0350047572367684,0.0283854002619283,0.292731370221776,0.0872105844968741,0.0580020775286447,0.063999854170889,0,0.0842132166115997,0.14084776810537,0.178844362397028,0.450237440297194,0.256601755616159,0.00343725876994278,87.65410667,4.382705334,12.34589333,1.234589333,0.120978988,0.012097899,1925.941564,47.47919756,1807.885973,317.9447142,7727.272205,259.4424886,1028.300333,41.97503234,53.9884387,1.825000442,5806.724977,264.0185473,2.063027935,0.069604809,6.820390916,0.213258954,7.875132613,0.29908538,22.83873715,0.668420943,1.981092172,0.026250211,3.688021304,0.079731647,68.05571381,0.211252066,28.2096257,0.542535446,0.861685089,0.023559447,0.723414991,0.021168133
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,928.807692307692,22491.4615384615,54693.8461538462,53770.4615384615,1.41,0.0243250121558536,0.121201846175048,0.0781792759069861,0.0505823521395446,3.8193101865712,0.0818787062744079,0.377554875185689,0.154533747650971,0,0.0869328786556143,0.0900454525080402,1.80957312078144,78.4060885059668,11.5672508283901,0.147539399,0.0217339158345636,0.0261960874097158,0.0340180851805042,0.023174447380421,0.518042707405109,0.0704898129173551,0.072631082578371,0.0629761854529705,0,0.154729645853957,0.145612116654569,0.121447797950291,0.734364003123242,0.258442587701505,0.00345193697805811,86.20305437,4.310152718,13.79694563,1.379694563,0.143807055,0.014380706,2075.478682,57.71761628,2390.397694,425.057007,8370.564722,304.4626424,1383.034771,54.8904067,65.55518428,2.528396357,5950.241077,237.5442039,2.117141394,0.072121037,6.393762065,0.166829823,6.48426444,0.180858218,21.31018792,0.696001663,1.837777624,0.007019007,6.207609895,0.185004911,78.5344764,1.42230775,45.24542121,1.004989654,1.293057315,0.020115449,1.321962492,0.040846333
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,1082.7,22178.8333333333,54848.75,53881.25,1.3525,0.0241625567893984,0.129604422223037,0.0660033197290374,0.0464443178234161,3.91524066531586,0.0669402383950561,0.367742962786733,0.1394935145641,0.00154857252584568,0.0599607559167134,0.157128927839292,1.75794450791904,77.855338417055,11.4836873095336,0.147500188333333,0.0208328910615901,0.0410192377401681,0.0427129702925161,0.0332156534148822,0.705662841252614,0.0468353953628406,0.0552748579569948,0.060254678324461,0.00536441258793996,0.0550609439844549,0.148390791637559,0.131507967943901,0.941788366983192,0.305199179550815,0.00348399282668989,86.89391751,4.344695875,13.10608249,1.310608249,0.131689055,0.013168905,2443.572039,49.80339872,2551.414712,457.224602,8528.540345,342.5386702,1475.406854,49.34926785,59.93308415,2.067625201,6187.963748,264.4820043,2.279411544,0.072621448,7.850724687,0.178711739,6.918225269,0.133823297,19.50535782,0.465175211,2.009562056,0.035058094,5.547019557,0.091658311,79.19188077,0.248883511,39.22303086,1.041248388,1.091353254,0.022458753,1.113522217,0.044519068
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,1469.79230769231,22745.5384615385,55251.1538461538,54298.4615384615,1.30538461538462,0.0172841335447585,0.173244753298048,0.0819745661200961,0.0450752320936028,4.37469470373481,0.104661171314839,0.366863531659785,0.224741925244472,0,0.0368315888073041,0.154373593982885,1.82563242531676,77.0676227755368,11.3331925087661,0.147061792538462,0.0139121284270841,0.0380959862122522,0.0459081186135983,0.0268586045356464,0.408813893672301,0.0543112296906043,0.0599522372722116,0.0798559935225814,0,0.0633340486413134,0.131187964211604,0.182085755285113,0.44705927216444,0.215849725807327,0.00302661957659096,85.38950254,4.269475127,14.61049746,1.461049746,0.170373458,0.017037346,3359.324714,61.02238631,1463.774697,215.3232617,7489.032735,268.7118611,937.5899962,26.00205725,37.80142795,1.422170806,5072.990401,222.4086728,1.778968575,0.062470129,8.567301171,0.223272061,6.433648096,0.172534658,14.3729798,0.410391691,2.145297257,0.019339871,2.92778834,0.037964937,72.04904865,0.888278315,42.85323212,0.681820188,1.266430396,0.01680148,1.227647524,0.029567494
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,1540.33333333333,22410.9166666667,54173.4166666667,53201.3333333333,1.30833333333333,0.0151973921949379,0.140525263760677,0.0895031507175017,0.0473070911496914,4.2374654122316,0.117333265135579,0.388505100262522,0.193598199736372,0.0015482560443916,0.0844885812629286,0.114632287712852,1.83883551622519,77.0985408334728,11.3121315245865,0.146726371916667,0.0180006708181032,0.0286632512281888,0.0398354397392701,0.0373150866801234,0.47572483598873,0.0574450647698111,0.0597334492302925,0.0707775700931563,0.00536331626402372,0.104292282004562,0.103720115518116,0.166106668595212,0.468195403815979,0.253537121472386,0.00333175427167377,84.38619663,4.219309831,15.61380337,1.561380337,0.290230006,0.029023001,3337.527461,78.29548461,1742.201387,300.6279914,7060.636584,247.1543807,1221.194979,32.01951858,47.42694669,1.668705887,5217.251998,166.8662424,1.649765973,0.055830034,8.139809229,0.273778714,5.73865376,0.209451089,13.07843571,0.308143877,1.85274284,0.010493724,4.597352978,0.107216345,63.78046606,0.743036154,54.84725556,1.329843376,1.595597699,0.028713222,1.546097659,0.042317615
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,1613.25833333333,21431.1666666667,52867.9166666667,51852.8333333333,1.34666666666667,0.0510354612770838,0.178323609028142,0.223023675315671,0.0839947405735045,6.63631660882789,0.0777650461400099,0.365403132262709,0.202016738786105,0,0.135343224236928,0.31429088030234,1.99241880510089,75.2075797104557,11.2861023620299,0.150084062666667,0.0216007776783694,0.0401101034945445,0.0491881555076669,0.0346491825353077,0.628240458556191,0.066828775557358,0.0696006531260246,0.0811335394976954,0,0.132030706058646,0.16943730513309,0.173830288936706,0.74433312759276,0.272007276413224,0.00408597906088967,81.06164945,4.053082472,18.93835055,1.893835055,0.204189212,0.020418921,3870.540968,94.63863001,4461.087959,814.8204864,7896.234296,137.2228992,2205.724776,44.47793014,119.7043062,3.353962903,6488.988438,172.2282377,1.71561783,0.017316078,8.098447371,0.189641677,6.068782697,0.119616413,25.41388525,0.462599646,1.788830104,0.013674539,17.22708873,0.188428708,67.625654,0.890889058,113.2387274,1.329392715,3.268989696,0.036575957,3.137293564,0.081134649
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,1994.20833333333,22003.5833333333,55134,54115.9166666667,1.405,0.204093704261242,0.386034402163595,0.554224137777967,0.182006340292824,10.444457557911,0.0731242198808564,0.365969018061195,0.1718853705108,0.0137370622810837,0.204155653208828,0.401847085651837,2.07073954199038,71.9625472234418,10.8247231443818,0.150540635166667,0.097562431185854,0.0966182609399858,0.179614562404909,0.0631912990454433,2.45532917334143,0.0586429869191061,0.0568990389382931,0.071361605257738,0.0414623459817533,0.151527754848156,0.228558496356458,0.253176151200257,2.90180532816621,0.317456985925363,0.00466289060701396,80.97508864,4.048754432,19.02491136,1.902491136,0.207657987,0.020765799,2699.125756,45.85131928,3566.70755,584.9454802,7653.796312,229.6193045,2003.194081,55.76531167,86.51921621,2.579695536,5349.432635,159.3624199,1.391814484,0.034683301,7.449716815,0.176749202,7.047681054,0.14681248,20.72720657,0.422312402,1.552621796,0.013289465,12.64697374,0.1608634,68.96032566,0.946703239,116.3395336,1.801510112,2.258197337,0.05099856,3.558463768,0.136219391
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,2065.98461538462,21501.8461538462,54318.6923076923,53339.8461538462,1.36461538461538,0.220158160310718,0.391417293493099,0.638109650578388,0.194665364602157,11.3448171607453,0.100892139916475,0.369183706423542,0.158220189167377,0.0198288158830501,0.206647305480126,0.504252037267355,2.1267323505013,70.4387241393097,11.2155184332977,0.159710844076923,0.11167162199335,0.11839297267788,0.254588560472325,0.0896809859110146,4.36346078507404,0.0807560482050106,0.0441395617470209,0.0796146555868396,0.0463524832360901,0.199524460523407,0.309117152623587,0.247066476713832,5.19057746588404,0.412766925777585,0.00806957703242545,74.93538663,3.746769331,25.06461337,2.506461337,0.249493964,0.024949396,2141.460893,23.50064649,8937.293284,1465.603155,9775.180899,399.0790513,3299.904326,122.978558,206.5622145,7.321432352,8197.149421,280.6579326,1.707642336,0.043729961,6.49364719,0.147552822,6.508755339,0.189387888,39.26943077,0.573854051,1.304375651,0.004776414,30.0068369,0.064964968,79.88473282,0.812607102,158.7616528,4.191820821,3.814471206,0.062730445,4.341460403,0.091452063
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,2386.005,22434,54874.75,53861.5,1.336,0.0690323399188266,0.24634946223125,0.410523048052209,0.102418713011098,7.15723321694706,0.176054764978225,0.419567212782796,0.203794189236549,0.00111513799832729,0.0889111588991077,0.350757983157347,2.04747830202896,75.1626183372387,11.5302113319195,0.1534259359,0.0252628367685073,0.0423392731126866,0.0782040910099296,0.0348251083033178,0.752999427304857,0.0855283571726594,0.0485294138172534,0.0843956344526712,0.00498704873710575,0.104439547822957,0.187149654485535,0.136815478353437,0.876935128553182,0.238956576808017,0.00374335937555709,77.68865755,3.884432877,22.31134245,2.231134245,0.234122248,0.023412225,3170.162526,42.2925377,4770.599596,804.4079576,10152.65951,356.7867935,3690.444085,148.8328951,115.6050883,3.979073084,6337.843662,204.1185361,2.217760046,0.065872497,10.51108713,0.295660822,9.587253172,0.277084542,27.51857011,0.706941335,1.861307997,0.025104106,14.07224116,0.318548124,95.06307262,0.842246234,117.9588143,1.944375787,2.404639381,0.058721534,3.153152484,0.100445756
