"Location","Site","Section","sample","min_depth","max_depth","midpoint","Mn","Mn_sd","Mn_ICP","Mn_ICP_sd","Mn_fit_OLS","Mn_lwr_OLS","Mn_upr_OLS","Mn_fit_WLS","Mn_lwr_WLS","Mn_upr_WLS"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-7.72863474477024,-8.13700576348218,3.53646344341951,-1.72242081593052,3.69572045031624,2.53504039858754,4.85640050204494,3.72878388744763,2.37820562085248,5.07936215404279
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,-7.1447670687926,-7.77647713448398,3.33468347892019,-1.44966349692175,4.17354027265522,3.01602750484862,5.33105304046182,4.19352176943979,2.93213042132358,5.45491311755601
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,-8.04695603047721,-8.2127902101657,3.6160372217274,-1.00492444322772,3.43521584209565,2.27211546046246,4.59831622372884,3.47541147756936,2.07590214015696,4.87492081498177
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,-7.26773457615992,-8.48378322835999,4.08682416932195,-1.43675638426703,4.07290734683802,2.91486494085255,5.23094975282348,4.09564401172345,2.81553534044456,5.37575268300235
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,-6.77547686113222,-7.71300338593115,4.99824535279201,-1.18558461478387,4.47575632035874,3.31939176454491,5.63212087617258,4.48746362649012,3.28204535195352,5.69288190102673
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,-7.01574718725223,-7.75816329053674,5.00469055174463,-1.68258174259904,4.27912628025975,3.1220901616155,5.436162398904,4.29621700150852,3.05442293148538,5.53801107153166
"Bird Island","BI10","BI10.2",45,44,45,44.5,-7.19395746529866,-7.92363396011245,6.21202271619992,1.7995215501821,4.13328432514116,2.97556850681925,5.29100014346308,4.15436796520101,2.88549368280811,5.42324224759392
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,-7.16490085805971,-7.91325616670028,4.0200614892263,-0.373676340690111,4.15706338241718,2.99946892760412,5.31465783723025,4.17749599002872,2.91304258884291,5.44194939121454
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,-7.22359021115963,-7.974579450689,5.46278507773667,2.6100952681528,4.10903377326912,2.9511899582735,5.26687758826474,4.13078135454308,2.85739636493727,5.40416634414888
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,-6.61741153337336,-7.05648213566927,3.59863321185762,-2.11748363703603,4.60511225139437,3.44903596212993,5.7611885406588,4.61327799961165,3.43169939308252,5.79485660614079
