"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Zn","Zn_sd","Zn_ICP","Zn_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,37.0909090909091,31.3479011911628,61.6011836,0.476706737,55.3835094794029,-27.4391019260742,138.20612088488
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,26.3636363636364,41.1613234171904,63.26427197,0.563265912,50.5183580937485,-32.3074326528372,133.344148840334
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,19.5,23.781199602742,53.82896824,0.907980366,47.4054858088594,-35.424881442963,130.235853060682
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,63.5454545454545,38.704944480941,18.55755468,0.125641085,67.3814675575846,-15.4540156559361,150.216950771105
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,15.8461538461538,31.7800937533916,50.41642497,0.425761379,45.7483530846062,-37.0852595110265,128.581965680239
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,16.25,22.7321358433386,62.26601894,0.072783962,45.9315098593921,-36.9017164111214,128.764736129906
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,17.1818181818182,30.1589727338919,58.60550147,0.854908221,46.3541183484002,-36.4782427303826,129.186479427183
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,10.5,14.2158682144605,40.82277223,1.397062702,43.3237062564883,-39.5156675899055,126.163080102882
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,11.7272727272727,18.03380663693,35.42302354,0.65822487,43.8803125590844,-38.9576323298766,126.718257448045
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,13.7272727272727,29.8231148912749,54.064265,2.19762822,44.7873746818335,-38.0483773832531,127.62312674692
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,40.25,55.4930380563839,136.0251037,1.154440273,56.8162553323817,-26.0063435576934,139.638854222457
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,56.3636363636364,52.0543422343857,94.75874646,2.09078523,64.1242899349855,-18.7047845992683,146.953364469239
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,34.2727272727273,31.9032628710322,57.03901807,0.139519515,54.1053764882564,-28.7176008091928,136.928353785706
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,169.1,107.39175428723,47.08824283,2.313488133,115.253732590494,32.0742246565384,198.43324052445
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,296.1,48.64485812727,160.9095737,2.671233854,172.852177385064,88.6466569802285,257.0576977899
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,12.3076923076923,22.1449189634425,42.19689147,0.624513994,44.1435508674347,-38.6937403005894,126.980842035459
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,6.76923076923077,16.6490932994055,35.42095591,0.354209559,41.631686527514,-41.2124204570726,124.475793512101
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,9.53846153846154,15.3058560939671,31.93149296,0.194782107,42.8876186974743,-39.9529189955163,125.728156390465
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,0.181818181818182,0.603022689155525,27.71352621,0.146881689,38.6440903050326,-44.2098041202559,121.497984730321
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,3.38461538461538,10.0460478260397,28.93439766,0.506351959,40.0966583197847,-42.7522493962063,122.945566035776
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,2,6.92820323027551,27.00122448,0.615627918,39.4686922348045,-43.3823183485895,122.319702818199
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,9.69230769230769,17.8062939031148,36.91192497,0.11811816,42.9573927069166,-39.8829561555657,125.797741569399
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,9.45454545454546,17.6259106792451,47.90043877,0.728086669,42.8495601468695,-39.9910809644643,125.690201258203
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,15.3333333333333,19.6761661700524,42.59030524,0.234246679,45.5157730531321,-37.3183400093117,128.349886115576
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,1.25,4.33012701892219,44.27594323,0.509173347,39.1285439387736,-43.7236393770169,121.980727254564
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,4.58333333333333,12.1539992171177,38.26194334,0.566276761,40.6403141433555,-42.2068381832443,123.487466469955
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,5.83333333333333,13.4355927117173,30.62449678,0.275620471,41.2072279700737,-41.638158270254,124.052614210401
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,14.3333333333333,21.2745401972889,21.4504263,0.265985286,45.0622419917575,-37.7728788248969,127.897362808412
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,8.5,19.9248588451713,34.30741154,0.161244834,42.4166441337392,-40.425194221544,125.258482489022
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,2.36363636363636,7.83929495902185,37.68347236,0.844109781,39.6336126207589,-43.2168378840113,122.484063125529
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,5.5,19.0525588832576,37.52964617,0.240189735,41.0560509496155,-41.7897998180567,123.901901717288
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,8.90909090909091,17.4840186768062,53.75514157,0.73644544,42.6021795679379,-40.2391409870158,125.443500122892
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,12.3846153846154,26.4906853489375,44.16857409,0.295929446,44.1784378721558,-38.6587677223882,127.0156434667
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,0.181818181818182,0.603022689155525,29.23988643,0.245615046,38.6440903050326,-44.2098041202559,121.497984730321
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,0.181818181818182,0.603022689155525,32.82610384,0.403761077,38.6440903050326,-44.2098041202559,121.497984730321
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,4.6875,17.2151822528836,66.23589727,0.437156922,40.6875569622487,-42.1594456792039,123.534559603701
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,18.8461538461538,21.279278472441,36.659792,0.454581421,47.1089462687299,-35.7219604356464,129.939852973106
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,0.181818181818182,0.603022689155525,39.88560708,0.570364181,38.6440903050326,-44.2098041202559,121.497984730321
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,0.181818181818182,0.603022689155525,25.82803284,0.604375968,38.6440903050326,-44.2098041202559,121.497984730321
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,2.14285714285714,6.71229804574745,17.02060447,0.095315385,39.5334823864295,-43.3173075025776,122.384272275437
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,2.15384615384615,7.76580274715321,20.90723648,0.288519863,39.5384662442468,-43.312306703834,122.389239192328
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,0.692307692307692,2.49615088301353,15.64215778,0.154857362,38.8756131545455,-43.9774575342294,121.72868384332
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,0.181818181818182,0.603022689155525,29.06945023,0.465111204,38.6440903050326,-44.2098041202559,121.497984730321
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,48.3846153846154,43.6339670087774,22.37893368,0.503526008,60.5055560816402,-22.3189451851594,143.33005734844
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,2.46153846153846,8.87520313960367,7.99662512,0.049579076,39.6780142631313,-43.1722864018069,122.528314928069
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,3.38461538461538,5.31567589836046,30.50864809,0.494240099,40.0966583197847,-42.7522493962063,122.945566035776
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,0.181818181818182,0.603022689155525,16.5256,0.41479256,38.6440903050326,-44.2098041202559,121.497984730321
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,15.5384615384615,24.2233199782613,37.24969056,0.19742336,45.6088050657217,-37.2251064814182,128.442716612862
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,0.916666666666667,3.17542648054294,33.9089395,0.220408107,38.9773669183154,-43.8753452081697,121.830079044801
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,8.66666666666667,18.2075575384276,33.08473766,0.231593164,42.4922326439683,-40.3493939053706,125.333859193307
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,6.53846153846154,18.2145335040245,17.72327666,0.435992606,41.5270255133506,-41.3173934802487,124.37144450695
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,4.57142857142857,17.1047194823952,19.13786718,0.317688595,40.6349149640534,-42.2122544984929,123.4820844266
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,0.181818181818182,0.603022689155525,34.46965096,0.086174127,38.6440903050326,-44.2098041202559,121.497984730321
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,3.07692307692308,11.0940039245046,22.71049639,0.286152255,39.9571103009002,-42.8922577479258,122.806478349726
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,3.30769230769231,10.0115318124036,20.69597487,0.055879132,40.0617713150636,-42.7872511106791,122.910793740806
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,1.16666666666667,4.04145188432738,25.50832915,0.387726603,39.0907496836591,-43.7615653965642,121.943064763882
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,4.91666666666667,13.1802768168843,29.23295322,0.397568164,40.7914911638137,-42.0551837775161,123.638166105144
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,0.181818181818182,0.603022689155525,26.6817226,0.456257456,38.6440903050326,-44.2098041202559,121.497984730321
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,3.23076923076923,7.18973627418334,18.35356327,0.427638024,40.0268843103425,-42.822253074124,122.876021694809
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,0.181818181818182,0.603022689155525,29.3359331,0.410703063,38.6440903050326,-44.2098041202559,121.497984730321
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,1.84615384615385,5.33613708354264,15.23009592,0.085288537,39.3989182253623,-43.4523309891616,122.250167439886
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,4.23076923076923,15.2542553961938,21.94878635,0.410442305,40.480415371717,-42.3672469694552,123.328077712889
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,0.181818181818182,0.603022689155525,17.94697181,0.148959866,38.6440903050326,-44.2098041202559,121.497984730321
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,0.181818181818182,0.603022689155525,27.14668681,0.496784369,38.6440903050326,-44.2098041202559,121.497984730321
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,5.33333333333333,16.9616322828014,20.09031476,0.263183123,40.9804624393864,-41.8656223453427,123.826547224116
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,4.53846153846154,16.3636557886443,32.04482347,0.522330623,40.6199633906015,-42.2272535564587,123.467180337662
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,0.181818181818182,0.603022689155525,13.25098663,0.348500948,38.6440903050326,-44.2098041202559,121.497984730321
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,0.769230769230769,2.77350098112615,22.23958244,0.289114572,38.9105001592666,-43.9424473553014,121.763447673835
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,2.92307692307692,10.5393037282794,25.45930847,0.440446036,39.887336291458,-42.9622634176034,122.736936000519
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,0.181818181818182,0.603022689155525,22.96594282,0.1607616,38.6440903050326,-44.2098041202559,121.497984730321
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,0.181818181818182,0.603022689155525,26.98125114,0.334567514,38.6440903050326,-44.2098041202559,121.497984730321
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,11.2307692307692,18.7045174853289,31.26595862,0.522141509,43.655132801339,-39.1833825482248,126.493648150903
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,2.69230769230769,9.70725343394151,47.12837952,0.325185819,39.7826752772946,-43.0672737893685,122.632624343958
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,0.181818181818182,0.603022689155525,53.63556539,0.455902306,38.6440903050326,-44.2098041202559,121.497984730321
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,1.76923076923077,6.37905225659013,12.9771423,0.138855423,39.3640312206412,-43.4873376828761,122.215400124158
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,1.08333333333333,3.75277674973257,30.15916633,0.476514828,39.0529554285445,-43.799491708273,121.905402565362
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,1.78571428571429,4.64391365832032,26.45734265,0.203721538,39.3715070073671,-43.479836227551,122.222850242285
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,5.46153846153846,12.9911212283325,40.93193485,0.151448159,41.038607447255,-41.8072972206036,123.884512115113
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,5.08333333333333,9.23883437485815,64.61496501,0.594457678,40.8670796740428,-41.9793583279744,123.71351767606
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,1.76923076923077,6.37905225659013,38.30523184,0.597561617,39.3640312206412,-43.4873376828761,122.215400124158
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,3.92857142857143,8.1567743031769,38.04452155,0.391858572,40.3433592817412,-42.5047443777537,123.191462941236
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,0.615384615384615,2.21880078490092,28.66381491,0.447155513,38.8407261498244,-44.012467962093,121.693920261742
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,10.7142857142857,17.7565960503894,23.73971131,0.12582047,43.4208914839257,-39.4182282935542,126.260011261406
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,0.181818181818182,0.603022689155525,16.6275996,0.310936112,38.6440903050326,-44.2098041202559,121.497984730321
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,0.181818181818182,0.603022689155525,27.36166731,0.601956681,38.6440903050326,-44.2098041202559,121.497984730321
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,47,31.6227766016838,74.45665889,0.998541864,59.87758999666,-22.9463906537814,142.701570647101
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,16.4705882352941,22.0060152204426,81.89432683,1.376284175,46.0315534758718,-36.8014646762253,128.864571627969
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,23.0666666666667,24.7832508725051,74.54857758,0.647526893,49.0230799277621,-33.8046615764189,131.850821431943
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,3.78571428571429,7.76757136015916,27.27598299,0.458474537,40.2785691301163,-42.5697444902237,123.126882750456
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,8.64285714285714,13.8097353779423,65.36111894,0.643115219,42.4814342853642,-40.3602224503896,125.323091021118
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,12.5,31.6333157709821,28.74841778,0.45941447,44.2307683792375,-38.6063093221091,127.067846080584
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,9.33333333333333,18.9949868073006,28.98839799,0.171941507,42.7945866848847,-40.0462043317515,125.635377701521
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,4.33333333333333,10.9261590863831,11.6740324,0.10489905,40.5269313780119,-42.3205820558144,123.374444811838
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,0.9375,2.56823545130374,44.32511103,0.350471561,38.9868154820941,-43.8658634567729,121.839494420961
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,2.66666666666667,10.3279555898864,29.368275,0.129787204,39.7710462757209,-43.0789417467672,122.621034298209
