"Location","Site","Section","sample","min_depth","max_depth","midpoint","Mn","Mn_sd","Mn_ICP","Mn_ICP_sd","Mn_fit_OLS","Mn_lwr_OLS","Mn_upr_OLS","Mn_fit_WLS","Mn_lwr_WLS","Mn_upr_WLS"
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,-1.04406662912811,-0.0522033314564056,-0.777042561775839,-0.038852128088792,-0.255202158170806,-1.20694760612508,0.696543289783472,-0.263652058790065,-1.16786857260549,0.640564455025362
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,-1.28251188807033,-0.0641255944035163,-0.663538721305175,-0.0331769360652587,-0.422648368454447,-1.37598229040812,0.530685553499223,-0.44125056323434,-1.29992113797957,0.41742001151089
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,-1.15074510500805,-0.0575372552504023,-0.877847222837218,-0.0438923611418609,-0.330116235238947,-1.28243147635488,0.62219900587699,-0.343108189965491,-1.22678292090925,0.540566540978271
"Bird Island","BI10","BI10.4",145,141,142,141.5,-1.42418833214228,-0.0712094166071139,-0.852461113208772,-0.0426230556604386,-0.522139479125091,-1.47695573101117,0.432676772760993,-0.54677383802614,-1.37905360285345,0.285505926801173
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,-1.31889849099847,-0.0659449245499235,-0.644164394537035,-0.0322082197268518,-0.448200559311341,-1.40187697387493,0.50547585525225,-0.468351988066661,-1.32019399621736,0.383490020084034
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-1.24178669419491,-0.0620893347097457,-1.14726572678359,-0.0573632863391795,-0.394049438000741,-1.34703141116485,0.558932535163364,-0.410917674429748,-1.27727090311706,0.455435554257564
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-1.03473525414605,-0.0517367627073025,-0.227138915986405,-0.0113569457993203,-0.248649277294024,-1.20035575036671,0.703057195778659,-0.256701875554824,-1.16272725223856,0.649323501128915
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-1.57830431016718,-0.078915215508359,-0.812097283193199,-0.0406048641596599,-0.630366149594058,-1.58724816377654,0.326515864588423,-0.661562311194409,-1.46577266513994,0.142648042751125
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,-1.28462558423155,-0.0642312792115777,-0.362185611670631,-0.0181092805835315,-0.424132694095723,-1.37748578782204,0.529220399630597,-0.442824883809003,-1.30109785890693,0.415448091288925
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,-1.30089582596682,-0.0650447912983411,0.0400113784096757,0.00200056892048379,-0.435558336740308,-1.38906199404471,0.517945320564092,-0.454943265243589,-1.31015952336097,0.400272992873789
"Bird Island","BI10","BI10.5",197,194,195,194.5,-1.61064735020262,-0.0805323675101312,-0.821628241735101,-0.0410814120867551,-0.65307878186451,-1.61045402089054,0.304296457161518,-0.685652014487139,-1.48406250210967,0.112758473135396
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-1.19118845563226,-0.0595594227816128,-0.997711150593603,-0.0498855575296802,-0.358517243601363,-1.31110817245735,0.594073685254621,-0.373231156626429,-1.24918661233926,0.502724299086407
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,-1.60983178671317,-0.0804915893356586,-0.522962128445841,-0.0261481064222921,-0.652506059151715,-1.6098686071711,0.304856488867667,-0.685044567492183,-1.48360090128557,0.113511766301207
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,-1.56274075005999,-0.0781370375029994,-0.85152324103048,-0.042576162051524,-0.619436768275965,-1.57608880711425,0.337215270562318,-0.649970279500729,-1.45698312323601,0.157042564234548
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,-1.45777251464604,-0.0728886257323022,-0.834872189495013,-0.0417436094747507,-0.545723693425165,-1.50094994501208,0.409502558161753,-0.571787967525347,-1.39789206964184,0.254316134591147
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,-1.46896126604374,-0.0734480633021872,-0.868254933647315,-0.0434127466823657,-0.553580901522578,-1.50894872421712,0.401786921171962,-0.580121559577651,-1.40417532090245,0.24393220174715
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,-0.808726451588255,-0.0404363225794127,-0.675089100293886,-0.0337544550146943,-0.0899364656116686,-1.04123353228434,0.861360601061007,-0.0883662772562099,-1.03875271509598,0.862020160583563
"Bird Island","BI10","BI10.7",271,265,266,265.5,-1.34939693162533,-0.0674698465812664,-1.0624297162087,-0.053121485810435,-0.469617836908651,-1.42360168379274,0.484366009975438,-0.491067799097004,-1.33721277571061,0.355077177516603
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,-1.90666297531279,-0.0953331487656396,-1.24282001602113,-0.0621410008010566,-0.860953305473522,-1.82379725661664,0.101890645669597,-0.906130008241015,-1.6530904376678,-0.159169578814226
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,-1.37556930068007,-0.0687784650340037,-0.965024247450171,-0.0482512123725085,-0.487997166536775,-1.44225962905024,0.466265295976687,-0.51056147082068,-1.35183719718735,0.330714255545994
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,-1.69805615328075,-0.0849028076640374,-0.823093714574025,-0.0411546857287013,-0.714460890637777,-1.67327227645753,0.244350495181972,-0.750755731670718,-1.53365933517169,0.0321478718302584
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-1.20971588322972,-0.0604857941614861,-0.800335517311577,-0.0400167758655788,-0.37152797634255,-1.3242561448197,0.581200192134598,-0.387030732458243,-1.25946294380859,0.485401478892105
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-1.13119827628587,-0.0565599138142934,-0.418561877151963,-0.0209280938575981,-0.316389636492082,-1.26858338715428,0.635804114170113,-0.328549345041975,-1.21596864418918,0.558869954105227
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,-1.52428766272787,-0.0762143831363935,0.466268781425607,0.0233134390712804,-0.592433405843712,-1.54853778887987,0.36367097719245,-0.621329698296704,-1.4352983277279,0.192638931134489
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,-1.6468521170297,-0.0823426058514848,-0.82227201065795,-0.0411136005328975,-0.678503279823872,-1.636455118669,0.279448559021253,-0.712618004378344,-1.50457539905173,0.0793393902950436
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,-1.8605401388839,-0.0930270069441949,-0.66781418703356,-0.033390709351678,-0.828563925194745,-1.79044319789213,0.133315347502644,-0.871776853949594,-1.62654762082054,-0.117006087078646
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-1.47679982717422,-0.0738399913587111,-0.850266852403121,-0.0425133426201561,-0.559085466223079,-1.51455395102478,0.396383018578624,-0.585959867036325,-1.40857935359168,0.236659619519028
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,-1.48354057600683,-0.0741770288003417,-1.07607256113967,-0.0538036280569834,-0.563819101320301,-1.51937512568038,0.391736923039784,-0.590980503289767,-1.41236800943447,0.230407002854936
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,-1.47261786472363,-0.0736308932361813,-0.80025272548609,-0.0400126362743045,-0.55614871769217,-1.511563346298,0.399265910913655,-0.582845062908272,-1.40622953109084,0.240539405274295
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-1.29196717247463,-0.0645983586237314,-0.929929239053656,-0.0464964619526828,-0.429288263697816,-1.38270864110148,0.524132113705849,-0.448293036533028,-1.30518589682292,0.408599823756864
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-1.4847283364397,-0.0742364168219849,-0.933624429347335,-0.0466812214673668,-0.564653196257185,-1.52022473906592,0.390918346551553,-0.59186516955426,-1.4130357299166,0.229305390808085
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-1.51342531437259,-0.0756712657186293,-0.607315347682704,-0.0303657673841352,-0.584805411582296,-1.54076039531144,0.371149572146844,-0.613239217356932,-1.4291807809888,0.202702346274933
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-1.39295693987926,-0.069647846993963,-0.913551579714184,-0.0456775789857092,-0.500207492305459,-1.45466260038702,0.454247615776105,-0.523512110859786,-1.36156316205271,0.314538940333133
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-0.514468914720238,-0.0257234457360119,0.545367649623619,0.027268382481181,0.116703455075069,-0.835599559262739,1.06900646941288,0.130802259375841,-0.878759546554933,1.14036406530662
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-1.16835019398795,-0.0584175096993973,-0.794781232463849,-0.0397390616231924,-0.342479263317038,-1.29491048304332,0.609951956409243,-0.356220790682774,-1.23653055447562,0.524088973110073
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,-1.63865558811979,-0.0819327794059894,-0.90044728384786,-0.045022364192393,-0.672747335211961,-1.63056637288449,0.285071702460564,-0.706513075798547,-1.49992772757684,0.0869015759797495
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-1.11070240023519,-0.0555351200117593,0.323449153636797,0.0161724576818399,-0.301996577110844,-1.25407116908349,0.650078014861802,-0.313283631854705,-1.20463875498139,0.578071491271984
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-1.31645182357595,-0.0658225911787975,-0.446250503892303,-0.0223125251946152,-0.446482407356705,-1.40013496321357,0.507170148500159,-0.466529664246763,-1.31882975946519,0.385770430971662
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-1.31662483188022,-0.0658312415940109,-0.441857772089684,-0.0220928886044842,-0.446603901006969,-1.40025814002978,0.507050338015846,-0.466658524079123,-1.31892622201242,0.38560917385417
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-1.34682240290772,-0.0673411201453858,-1.19860049241476,-0.059930024620738,-0.467809895417414,-1.42176707322033,0.486147282385502,-0.489150241784583,-1.33577518590078,0.357474702331619
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-1.34154254137703,-0.0670771270688513,-0.970787371658838,-0.0485393685829419,-0.464102156341123,-1.41800505459352,0.48980074191127,-0.485217701814264,-1.33282751619529,0.36239211256676
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-1.23152444163203,-0.0615762220816013,-0.0736991221674378,-0.00368495610837189,-0.386842856044562,-1.33974137529039,0.566055663201262,-0.403274156099865,-1.27156983812906,0.465021525929325
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-0.991998077788404,-0.0495999038894202,0.342731194049951,0.0171365597024976,-0.218637448788575,-1.17018777218681,0.732912874609662,-0.224870424432836,-1.13920419612004,0.689463347254371
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-0.335645858570547,-0.0167822929285273,-0.133146178965947,-0.00665730894829735,0.242280466739876,-0.711482319969743,1.1960432534495,0.263993028079849,-0.782208808068262,1.31019486422796
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-1.0949612246498,-0.0547480612324899,0.239667261156928,0.0119833630578464,-0.290942466792712,-1.24293126520407,0.661046331618644,-0.301559308819046,-1.19594369829169,0.592825080653602
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-0.968150567693259,-0.0484075283846629,0.321211174538055,0.0160605587269027,-0.201890732129802,-1.15336987844948,0.749588414189874,-0.207108351299547,-1.1260950227765,0.711878320177402
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-1.3077107927674,-0.0653855396383698,-0.693440177409821,-0.0346720088704911,-0.440344090791478,-1.39391238464599,0.513224203063029,-0.460019180432629,-1.3139571192056,0.393918758340345
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-1.3225616066347,-0.0661280803317352,-0.802348738782333,-0.0401174369391167,-0.450772951959612,-1.40448531083494,0.502939406915712,-0.471080345348695,-1.32223680348147,0.380076112784079
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-1.38993501161694,-0.0694967505808468,-1.11605283295723,-0.0558026416478616,-0.498085368185568,-1.45250656257883,0.456335826207692,-0.521261321968837,-1.35987222284617,0.317349578908499
"Bird Island","BI10","BI10.13",519,491,492,491.5,-1.61107207568075,-0.0805536037840376,-0.635253197439384,-0.0317626598719692,-0.653377041817502,-1.61075889520627,0.304004811571262,-0.685968357995287,-1.48430290083386,0.112366184843288
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-1.37346869959403,-0.0686734349797014,-0.749015398926924,-0.0374507699463462,-0.486522036803701,-1.44076163359782,0.467717559990416,-0.508996903703805,-1.35066275825122,0.332668950843605
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-1.0917179520168,-0.0545858976008402,-0.48146919801742,-0.024073459900871,-0.28866490541984,-1.24063664495965,0.66330683411997,-0.29914365848622,-1.19415288481176,0.595865567839322
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,-1.38091180147252,-0.069045590073626,-1.00869929661765,-0.0504349648308826,-0.491748893516379,-1.44606990704539,0.462572120012636,-0.514540665688885,-1.35482470901406,0.32574337763629
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-0.463548094321484,-0.0231774047160742,0.870948413780336,0.0435474206890168,0.152462179899921,-0.800191336384559,1.1051156961844,0.1687290421855,-0.851217557292364,1.18867564166336
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-0.33160830370281,-0.0165804151851405,0.694416414687481,0.0347208207343741,0.245115806240498,-0.708687319747356,1.19891893222835,0.267000274729678,-0.780034210609505,1.31403476006886
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-0.578368744302269,-0.0289184372151135,0.616051299801882,0.0308025649900941,0.0718303284348178,-0.880106404076065,1.0237670609457,0.0832084669122933,-0.913379138429356,1.07979607225394
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-0.309034835884474,-0.0154517417942237,0.560673152463704,0.0280336576231852,0.260967837251339,-0.69306681308714,1.21500248758982,0.283813417261604,-0.767880501923029,1.33550733644624
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-0.733700309059164,-0.0366850154529582,0.562631716670505,0.0281315858335252,-0.0372499777593726,-0.98863824334005,0.914138287821305,-0.0324853980703559,-0.997816702830208,0.932845906689497
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-0.440880968119848,-0.0220440484059924,0.541938345435213,0.0270969172717606,0.16837998173554,-0.784446265484854,1.12120622895593,0.185611943239262,-0.838970112591108,1.21019399906963
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-0.404894731307143,-0.0202447365653571,0.637857233995351,0.0318928616997676,0.19365101880035,-0.759470577841724,1.14677261544243,0.21241516787399,-0.819541868384341,1.24437220413232
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-0.487222353238841,-0.0243611176619421,0.660660645906836,0.0330330322953418,0.135837127447334,-0.816646969470904,1.08832122436557,0.151096009781328,-0.864017495101708,1.16620951466436
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-0.454219807579528,-0.0227109903789764,0.688876542457871,0.0344438271228936,0.15901289208564,-0.793710463106915,1.1117362472782,0.175676925241545,-0.846176383244029,1.19753023372712
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-0.447179854083228,-0.0223589927041614,0.674535849447124,0.0337267924723562,0.163956641182426,-0.788820574333211,1.11673385669806,0.18092041474453,-0.842372735044953,1.20421356453401
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-0.582223373058832,-0.0291111686529416,0.604081177175628,0.0302040588587814,0.0691234472823046,-0.882793810336541,1.02104070490115,0.0803374670635634,-0.915469593232902,1.07614452736003
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-0.493709036009904,-0.0246854518004952,0.482033369857926,0.0241016684928963,0.131281908139786,-0.821157728285803,1.08372154456538,0.146264606699314,-0.867526143156223,1.16005535655485
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-0.736965679175798,-0.0368482839587899,0.599950840025865,0.0299975420012933,-0.0395430569073056,-0.99092499704114,0.911838883226529,-0.0349175070237648,-0.999596234422227,0.929761220374698
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-0.63289206005559,-0.0316446030027795,0.545801702570145,0.0272900851285072,0.0335417810529451,-0.918147216467466,0.985230778573357,0.0425984779442199,-0.942971127828474,1.02816808371691
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-0.40558124149097,-0.0202790620745485,0.678910406886866,0.0339455203443433,0.193168922703691,-0.759946797158156,1.14628464256554,0.211903842203376,-0.819912322664897,1.24372000707165
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-0.710370792978272,-0.0355185396489136,0.531431758535728,0.0265715879267864,-0.0208670181114177,-0.972306713610706,0.930572677387871,-0.0151091366015589,-0.985108323004416,0.954890049801298
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-0.15281608492531,-0.00764080424626552,0.734960086839834,0.0367480043419917,0.37067116261582,-0.585243784688979,1.32658610992062,0.400168075180064,-0.683959537920234,1.48429568828036
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-0.445853858148354,-0.0222926929074177,0.750589352201704,0.0375294676100852,0.164887810856888,-0.78789966045679,1.11767528217057,0.181908041405582,-0.841656390123947,1.20547247293511
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-0.126544057274029,-0.00632720286370144,0.631800679841255,0.0315900339920627,0.389120476668821,-0.567158292408992,1.34539924574663,0.419735974497018,-0.669877217605739,1.50934916659978
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-0.330750412166818,-0.0165375206083409,0.639332459316875,0.0319666229658438,0.245718253473768,-0.708093485628159,1.19952999257569,0.267639248448189,-0.779572185974954,1.31485068287133
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-0.624886384053906,-0.0312443192026953,0.465650738224999,0.02328253691125,0.0391637007891038,-0.912557932223402,0.99088533380161,0.0485612556956916,-0.938623036050969,1.03574554744235
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-0.390615869237171,-0.0195307934618586,0.670526438207692,0.0335263219103846,0.203678231550926,-0.749567733848161,1.15692419695001,0.223050332355946,-0.811838276371305,1.2579389410832
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-0.417959193216369,-0.0208979596608185,0.437992244582246,0.0218996122291123,0.184476608515158,-0.768534768686726,1.13748798571704,0.202684511425878,-0.826592894018991,1.23196191687075
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-0.77386765085115,-0.0386933825425575,0.737182064611971,0.0368591032305986,-0.0654571612029564,-1.01678252101567,0.885868198609762,-0.0624027881724072,-1.0197201126861,0.894914536341283
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-0.841336032494975,-0.0420668016247488,0.43416271431197,0.0217081357155985,-0.112836274003713,-1.06412899900841,0.838456451000982,-0.112654505192802,-1.05657787701073,0.831268866625131
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-1.54854521190295,-0.0774272605951475,0.551066119211246,0.0275533059605623,-0.609468069053856,-1.56591452456767,0.34697838645996,-0.639397176233105,-1.4489726430804,0.170178290614185
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-0.795897990221427,-0.0397948995110713,0.452353953173755,0.0226176976586878,-0.0809277847547933,-1.03223242154238,0.870376852032792,-0.0788113984417734,-1.0317458637268,0.874123066843255
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-0.227308197972043,-0.0113654098986022,0.568486378152929,0.0284243189076465,0.318359692549146,-0.6365981169938,1.27331750209209,0.344684951176329,-0.723936613228881,1.41330651558154
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-0.756527720991932,-0.0378263860495966,0.528001544726963,0.0264000772363481,-0.053280338923534,-1.00462887463087,0.898068196783805,-0.0494876829452068,-1.01026099336462,0.911285627474204
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-1.25748187109603,-0.0628740935548016,0.366540381988132,0.0183270190994066,-0.405071246123419,-1.35818492972728,0.54804243748044,-0.422607736781973,-1.28599520805249,0.440779734488547
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-0.967275159270667,-0.0483637579635334,0.212479071748819,0.010623953587441,-0.201275983807844,-1.1527527348326,0.750200767216906,-0.206456330675107,-1.12561402901448,0.712701367664271
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-0.680836622298273,-0.0340418311149137,0.335977449742267,0.0167988724871134,-0.000126891106273619,-0.951647388796371,0.951393606583824,0.00688846807315124,-0.969033804629361,0.982810740775664
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-1.31726823306736,-0.0658634116533682,0.244048374730649,0.0122024187365325,-0.447055724167377,-1.40071622796544,0.506604779630683,-0.46713774135986,-1.31928496374454,0.385009481024815
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-0.822544626015205,-0.0411272313007603,0.270978743854415,0.0135489371927207,-0.0996401642764926,-1.05093277978052,0.851652451227533,-0.0986583129346013,-1.04630359568658,0.848986969817382
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-0.723760272481643,-0.0361880136240821,0.66679319890365,0.0333396599451825,-0.0302696693130221,-0.981678509713336,0.921139171087292,-0.0250818722543242,-0.992400844954443,0.942237100445794
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-0.678760186343339,-0.0339380093171669,0.208471038176223,0.0104235519088111,0.0013312688634104,-0.950195569413485,0.952858107140306,0.00843503654679856,-0.967904237411553,0.98477431050515
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-1.01365425773786,-0.0506827128868931,0.461144396145387,0.0230572198072693,-0.233845321982799,-1.18547018448716,0.71777954052156,-0.241000353742656,-1.15111914583377,0.669118438348459
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-0.467007543399827,-0.0233503771699913,0.0332287120964872,0.00166143560482436,0.150032810406866,-0.802595248693176,1.10266086950691,0.166152379578576,-0.853087440927771,1.18539220008492
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-0.86902811496934,-0.043451405748467,0.177626346444937,0.00888131732224687,-0.132282809807212,-1.0835886416091,0.819023021994675,-0.133280087996218,-1.0717309793537,0.80517080336126
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-0.746380847019833,-0.0373190423509916,0.048427627191806,0.0024213813595903,-0.0461547806281371,-0.997519682721011,0.905210121464737,-0.0419301007553838,-1.00472829808447,0.920868096573699
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-0.63211464339386,-0.031605732169693,0.569381876054206,0.0284690938027103,0.0340877154715851,-0.917604394781418,0.985779825724588,0.0431775124658784,-0.942548845383844,1.0289038703156
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,-0.83987500552365,-0.0419937502761825,0.542276273426015,0.0271138136713008,-0.111810279901101,-1.06310274174925,0.839482181947047,-0.111566304881287,-1.05577881308527,0.832646203322694
