"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Cu","Cu_sd","Cu_ICP","Cu_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,179.95,42.3922473051258,69.48540749,0.847400448,57.0396814616488,18.7893362659545,95.2900266573431
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,124.181818181818,45.0595565486794,96.04739856,0.836309314,29.2617004392534,-8.86162261643497,67.3850234949417
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,176.3,54.9182220315909,74.97636554,0.220258,55.2216263014089,16.9872970206455,93.4559555821724
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,154.909090909091,43.882694870426,55.15725169,0.118938531,44.5668721493678,6.40476572625543,82.7289785724802
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,147.416666666667,31.3411096088692,94.26813549,0.602079612,40.8349158324786,2.6893394940255,78.9804921709318
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,123.916666666667,33.2332208745552,19.4548787,0.169805204,29.1296291843586,-8.99369332391301,67.2529516926303
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,140.916666666667,38.3179481642109,71.22393581,1.506837827,37.5972833553391,-0.537645509216276,75.7322122198944
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,202.909090909091,29.5481117686208,87.44578681,0.43151217,68.4755427497831,30.0999116814965,106.85117381807
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,189.818181818182,51.4739121921351,55.06983208,0.437392273,61.9549962223972,23.6559816172599,100.254010827535
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,195,36.7477890491387,79.709217,0.911979751,64.5360458894874,26.2083438850918,102.863747893883
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,195.272727272727,36.0529913019458,49.32777324,0.323555772,64.6718906088078,26.3426191461239,103.001162071492
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,173.454545454545,45.1826595860926,49.65090616,0.322927713,53.8043130631644,15.5817241544219,92.0269019719069
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,195.833333333333,36.0777779333215,67.64965696,0.958600155,64.9511269763,26.6186107060828,103.283643246517
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,133.090909090909,33.3839918088132,30.41424683,0.119474831,33.6992946037244,-4.42737160794201,71.8259608153909
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,150.923076923077,51.4967014129085,28.74922169,0.311511624,42.5814493285291,4.42870423583651,80.7341944212218
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,105.833333333333,37.3480760934052,39.15988603,0.099160724,20.1223696005213,-18.0144107474893,58.2591499485319
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,131.363636363636,38.650414557344,34.66157048,0.4641381,32.8389447146942,-5.2865687611019,70.9644581904903
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,157.75,42.8445923181572,25.95749555,0.857134355,45.9819213089568,7.81235626753594,84.1514863503776
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,161.272727272727,37.635331562485,89.58971424,1.243282919,47.7365822668469,9.5568599705399,85.916304563154
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,213.636363636364,63.8126519230673,97.79698974,5.191445766,73.8187683763912,35.3701609740185,112.267375778764
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,172.166666666667,70.4502833510443,46.69505839,0.266664267,53.1628241108178,14.9453341738252,91.3803140478103
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,224.545454545455,40.1207269035935,78.63602567,0.631116592,79.2525571492129,40.720377294817,117.784737003609
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,193.909090909091,47.9029321554632,99.33071721,5.308945902,63.9926670122052,25.6711832815702,102.31415074284
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,375.8,70.2452845392486,78.85879013,2.91695892,154.592038484385,113.971760909377,195.212316059393
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,549.8,120.083119361364,273.7512725,0.443798565,241.26096941089,196.364681429968,286.157257391813
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,115.923076923077,49.4527746752083,23.13004442,0.161910311,25.148043682393,-12.9779477712293,63.2740351360153
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,89.7692307692308,43.7667184173733,28.86151963,0.069267647,12.1208834193462,-26.0501413594945,50.2919081981868
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,103.846153846154,44.6147325328121,28.38931831,0.300926774,19.132560855045,-19.0073198686659,57.2724415787558
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,98.4615384615385,55.1114255918791,33.07658228,0.588763165,16.450498447947,-21.6993956825477,54.6003925784418
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,148.923076923077,47.1194608388465,33.89863255,0.559327437,41.5852547201785,3.43672088353144,79.7337885568256
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,151.916666666667,57.7273502743454,28.97734663,0.156477672,43.0763537012676,4.92139575383732,81.2313116486978
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,109.615384615385,46.5913769946372,41.9704529,0.247625672,22.0061991483642,-16.1255672106014,60.1379655073298
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,123.818181818182,29.8087845502569,61.64578206,1.02948456,29.0805741468262,-9.04274961496293,67.2038979086152
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,130.5,39.4588393138977,43.74139458,0.209958694,32.4087697701793,-5.71625834535909,70.5337978857177
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,94.6666666666667,48.7112705519768,34.73791874,0.340431604,14.5602830372304,-23.598082378647,52.7186484531079
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,156.666666666667,45.8204665135041,40.88974473,0.249427443,45.4423158961003,7.27567227005217,83.6089595221485
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,103.666666666667,56.0978582208777,27.8525667,0.35929811,19.0431587748085,-19.097017783267,57.1833353328839
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,144.5,34.1507353840694,16.00316636,0.17603483,39.3821320286338,1.24175800061487,77.5225060566527
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,117.583333333333,41.4036852407506,36.18123,0.137488674,25.9750129245813,-12.1499964860533,64.1000223352159
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,113.090909090909,36.5197331464909,35.46679751,0.539095322,23.7373485202181,-14.3908356202548,61.865532660691
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,149.166666666667,42.7313666639589,35.40585383,0.400086148,41.7065861147854,3.55755673663927,79.8556154929316
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,113,42.8788992396027,49.15261573,0.407966711,23.6920669471113,-14.4361983823661,61.8203322765887
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,137.769230769231,49.5969653744962,39.76047449,0.397604745,36.0295540197616,-2.10145303994726,74.1605610794704
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,117.615384615385,40.372305816278,34.52810771,0.252055186,25.9909775817668,-12.1340150766484,64.1159702401819
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,127.461538461538,25.2903650448657,40.65077512,0.219514186,30.895320269031,-7.22848250292953,69.0191230409916
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,141,40.7005323470509,44.99762802,0.350981499,37.6387914640202,-0.49625217985183,75.7738351078922
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,121.384615384615,41.9772526922587,28.9478943,0.358953889,27.8684212667349,-10.2551841324675,65.9920266659373
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,91.3333333333333,46.3667853951381,31.06311504,0.086976722,12.8999586899793,-25.266811654631,51.0667290345897
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,130.416666666667,46.1173568850233,27.88986141,0.806016995,32.3672616614982,-5.75772283075851,70.492246153755
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,91.3571428571429,31.1413826649639,25.96709783,0.067514454,12.9118181496026,-25.2548889645342,51.0785252637394
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,142,44.6094160463909,22.2037868,0.057729846,38.1368887681955,0.000423745110325058,76.2733537912807
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,97.3076923076923,42.8959683719123,20.00182283,0.29802716,15.8757707892832,-22.2765753990582,54.0281169776245
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,93.6666666666667,55.8395971158515,29.54255159,0.460863805,14.0621857330551,-24.0986065301681,52.2229779962784
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,124.307692307692,36.5772803239584,30.53387748,0.213737142,29.3243980020166,-8.7989273157924,67.4477233198256
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,139.307692307692,48.5410215099638,7.835581975,0.049364166,36.7958575646464,-1.33696584655048,74.9286809758433
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,96.8461538461538,29.296888782048,42.45588235,0.687785294,15.6458797258176,-22.5074775468109,53.7992369984461
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,140.307692307692,39.1820209947212,20.43760841,0.116494368,37.2939548688217,-0.840152358875748,75.4280620965192
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,116.384615384615,38.541186760699,16.48459618,0.060993006,25.3779347458583,-12.7477612051976,63.5036306969142
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,106.916666666667,31.5607879073596,25.87423565,0.26132978,20.6619750133782,-17.4732502976835,58.79720032444
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,111.75,41.7897877912339,26.97965714,0.312964023,23.0694453168921,-15.0600045174552,61.1988951512394
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,104.307692307692,62.1562340871568,32.78276452,0.835960495,19.3624519185103,-18.776680108111,57.5015839451316
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,114.428571428571,58.256348991352,17.54257349,0.228053455,24.4036345245044,-13.7234326866604,62.5307017356691
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,120.384615384615,35.9757753252992,15.70576463,0.164910529,27.3703239625596,-10.7535368406012,65.4941847657204
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,123.230769230769,47.8855473084065,16.67157469,0.240070676,28.7879855205971,-9.33536210777307,66.9113331489673
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,96.1538461538462,44.6203357111347,16.66345413,0.26161623,15.3010431306194,-22.8538631868214,53.4559494480602
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,65.3333333333333,33.6569142790583,24.69330757,0.45682619,-0.0505712185789398,-38.3137606234808,38.2126181863229
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,117.666666666667,60.5059476164922,32.30269493,0.226118865,26.0165210332629,-12.1084449954226,64.1414870619484
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,114.416666666667,42.4637991991325,30.25871619,0.239043858,24.3977047946931,-13.7293717149501,62.5247813043363
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,140.307692307692,44.0802007999522,37.91346404,0.955419294,37.2939548688217,-0.840152358875748,75.4280620965192
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,98.3076923076923,33.2976090617745,20.55300982,0.119207457,16.3738680934585,-21.7763467332071,54.5240829201241
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,132.769230769231,40.5732954995316,14.18284501,0.039711966,33.539067498885,-4.58736564414156,71.6655006419115
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,122.846153846154,42.9880722872561,15.90778555,0.281567804,28.596409634376,-9.52696882922843,66.7197880979804
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,128.076923076923,32.5434620634763,12.73174274,0.252088506,31.2018416869853,-6.92214860184339,69.3258319758139
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,99.4615384615385,39.7253390684405,14.76761143,0.239235305,16.9485957521223,-21.1992606953392,55.0964521995839
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,157.75,50.5751016715825,15.51050531,0.268331742,45.9819213089568,7.81235626753594,84.1514863503776
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,122.615384615385,36.7231499682386,17.5903724,0.142482016,28.4814641026434,-9.64193863905647,66.6048668443432
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,112.230769230769,59.9349005813166,11.06280232,0.14160387,23.3089151746686,-14.8200640432574,61.4378943925945
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,120.615384615385,51.4741657881868,21.54142699,0.381283258,27.4852694942927,-10.6385251485119,65.6090641370974
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,120.923076923077,62.459935876877,20.15831002,0.175377297,27.6385302032696,-10.485182965288,65.7622433718272
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,125.428571428571,56.8408226618785,42.22566553,0.422256655,29.8827048704329,-8.24069743898044,68.0061071798462
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,126.5,34.8154474998582,20.93774638,0.335003942,30.4163805534781,-7.70719090245767,68.5399520094138
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,142.923076923077,55.3751772584996,23.03276646,0.181958855,38.5966708951266,0.458821691915283,76.7345200983379
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,140.461538461538,60.9242909746944,32.86089404,0.059149609,37.3705852233102,-0.763726729924869,75.5048971765452
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,99.1428571428571,46.4937665678995,45.18632252,0.230450245,16.7898614463961,-21.358635557738,54.9383584505302
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,122,49.4957910668507,15.18090345,0.054651252,28.1749426846891,-9.9485459806909,66.2984313500691
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,157.333333333333,40.734915408447,26.73054531,0.269978508,45.7743807655502,7.60595060548543,83.942810925615
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,117.142857142857,39.8629520363827,24.02900522,0.396478586,25.7556129215518,-12.3696351781945,63.880861021298
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,81.1538461538462,38.0916573408714,34.81762093,0.045262907,7.8295835679896,-30.368427772688,46.0275949086672
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,110.583333333333,47.1081122782928,43.85099046,0.526211885,22.4883317953541,-15.6423382154964,60.6190018062045
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,114.461538461538,43.9973775442268,35.30719832,0.748512604,24.4200553147519,-13.7069862069395,62.5470968364432
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,104.571428571429,41.6998695547015,39.39945912,0.374294862,19.4938182404909,-18.6448937307204,57.6325302117023
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,98.6923076923077,42.5585569448821,33.54823181,0.301934086,16.5654439796798,-21.583972709646,54.7148606690055
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,91.2142857142857,28.9964946725756,29.94669397,0.374333675,12.8406613918632,-25.3264257945794,51.0077485783059
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,112.692307692308,27.2683718355919,21.79382396,0.366136243,23.5388062381344,-14.5897388721396,61.6673513484084
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,92.7692307692308,25.0304942225606,21.85564158,0.240412057,13.6151753318721,-24.5478639381044,51.7782146018486
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,62,58.2980845883179,24.69368632,0.086063133,-1.71089556582998,-39.9903903569979,36.5685992253379
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,92,37.4916657405349,26.74331214,0.313205083,13.2320235594296,-24.9329937073763,51.3970408262354
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,90.4,43.1820068348579,26.49605516,0.302346615,12.4350678727491,-25.7342173205535,50.6043530660516
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,101.714285714286,51.9961959724401,12.73383553,0.0819318,18.0706830857042,-20.0728805052866,56.2142466766951
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,120.857142857143,50.8585627657075,25.82156005,0.18436126,27.6056886227745,-10.5180413561355,65.7294186016846
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,125.1875,45.2006176211491,19.18499137,0.141255927,29.762627841748,-8.36074928084419,67.8860049643401
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,104.266666666667,52.5743917384373,10.81206248,0.068603587,19.3420171573136,-18.7971807192514,57.4812150338787
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,116.533333333333,41.7507342393378,3.298222114,0.016411823,25.4520107551972,-12.6735936695736,63.577615179968
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,108.375,48.6646689087679,22.07333655,0.101494601,21.3883669153004,-16.7449157203012,59.521649550902
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,125.866666666667,43.9884183891732,18.88934963,0.052728105,30.1009189275005,-8.02254125721672,68.2243791122178
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,665.746666666667,117.733333333333,51.955292136147,37.94363653,0.232560971,26.0497275202076,-12.0752042096614,64.1746592500766
