"Location","Site","Section","sample","min_depth","max_depth","depth","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_coh_sd","coh_inc_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","dry_mass_pc","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd","Zr_ICP_sd","dry_mass_err"
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,1100.566667,23119.33333,56701.33333,1.278333333,-0.257596909617132,0.202280735695179,-0.865793048509186,-0.466338141522228,-0.937650824437995,-6.495795437,-5.270266053,-5.621760754,1.31832984708809,-0.154438735702692,0.145650715888629,-0.338665888702321,-0.698082953226823,0.151652695,-7.931486565,-6.507366592,-7.974711177,-7.707043377,-4.791751191,-7.153749624,-7.350765841,-7.04608827,-6.623311708,-6.702851335,-6.223695187,-5.669532826,-5.828975856,0.002941087,0.885692179704581,-0.202163006898852,0.00585037086710301,-0.311270445299358,-0.544314851205746,1.403362315,1.785103665,3.599795132,2.10471497742592,1.38346316623325,0.401797735731726,0.0901416078423912,22.9846784,7.606107268,3.829554977,2.40046354,-1.910044771,2.717220949,-3.711548466,-2.674710889,-1.105433151,0.901039062,-1.361228944,0.670393547,1.193623884,2.29846784
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,1174.816667,22181.16667,53873,1.321666667,-0.520369317189074,-0.263001634387699,-0.812633650550682,-0.478944919896101,-0.928924195561484,-6.075295484,-5.22642249,-5.376733052,0.0506984819914195,-0.307812618221682,0.107278761524394,-0.33962515591161,-0.783586298513802,0.149898092,-8.241317191,-6.91381906,-7.93773564,-8.156675803,-5.197030354,-6.99937397,-7.197691623,-6.847379144,-7.647955729,-6.671019033,-5.957036495,-5.762653468,-6.118675387,0.00220137,-0.344853496641762,-0.672866986682949,-0.938094814386857,-0.947928457903829,-1.01767661206166,0.713556964,1.898255153,3.528245342,1.43631749481911,0.154305047747434,-0.219490298540078,-0.161607225466352,23.15568582,6.59085933,2.530005411,1.418641215,-1.593263501,3.358318519,-4.423559632,-3.02013612,-3.683120668,-0.707505577,-2.1563338,0.424757633,-0.650249189,2.315568582
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,1349.672727,22325.90909,53674.81818,1.295454545,-0.794887181130601,-0.35774492645669,-1.06829772280628,-0.385327594474053,-1.06370084299092,-6.323575816,-5.264410346,-5.479344497,1.06426222339259,0.0171401283222853,0.0976098015648715,-0.310192856735276,-0.822596247448221,0.149104333,-8.184177099,-7.286936096,-7.889184744,-7.944617587,-4.974703707,-6.680563533,-6.889407224,-6.725286961,-6.86299577,-6.968642158,-5.984356123,-6.061898005,-5.314746339,0.004918526,1.43767614051616,-0.0731593338765078,0.355109610790972,0.0350264114229965,-0.538316947452574,0.89182139,1.851257046,3.679101434,0.649093454152122,1.83832354294893,0.766132243607776,0.287189529400017,24.17673458,8.206258087,4.117395592,3.216498842,0.210621932,3.662177346,-4.562483371,-3.923582055,-1.865871007,-1.975000456,-0.35125628,0.966617242,0.126860282,2.417673458
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,1324,21329.45455,51592.63636,1.240909091,-1.77554601790911,-0.306806905066909,-1.17953794794871,-1.02698113879737,-1.3720129063867,-6.600380532,-5.227632245,-5.745448663,0.711993360625613,-0.0504384220777233,0.0852004586358592,-0.109952495181017,-0.782948505492934,0.149911105,-9.111892898,-7.459018004,-7.73585528,-7.899901249,-5.957722668,-7.042561511,-7.706883694,-7.06944127,-6.923974981,-6.385300174,-6.20523898,-6.629415703,-5.478666132,0.004174895,0.0595351308121959,-0.553042975976767,-0.756812176915046,-0.742475890579665,-1.00338849586907,0.956002135,1.777027584,3.611230684,0.608830255761212,0.637422439570076,-0.00657777965065215,-0.547801440803278,16.6231038,6.890144122,4.246607614,0.866841361,-0.534911896,2.469446142,-3.603033666,-3.040226774,-0.852913741,-1.249761983,-3.764408368,-0.340358867,-1.71277684,1.66231038
"Bird Island","BI10","BI10.3",95,93,94,93.5,1444.545455,21085,51886,1.319090909,-0.0746028315874689,-0.161053184319694,-0.145342442894274,-0.104219836570125,-0.515824046808951,-6.452712627,-5.245164512,-5.944879885,-0.254818860254085,0.697485422064392,0.44504380171144,-0.202318193152268,-0.469557502355844,0.156443694,-7.675012116,-6.715879234,-6.204093157,-7.32583779,-4.013239092,-6.885808248,-7.143397421,-6.308140132,-8.350284599,-6.085468905,-4.70518101,-5.820368358,-5.057171,0.006363537,0.0706166950790354,-0.649165464102156,-0.712940091259373,-0.690659656479887,-0.0016287217591432,1.748332988,1.962918798,3.226963318,0.717761980761181,0.404766256701161,-0.151583765255696,-0.512458305626045,15.49312409,6.852111166,2.640003076,0.986831546,-0.563781745,4.5340315,-2.666804554,-2.707977359,-2.48722184,-0.255802626,-2.979420674,0.727805381,-0.95229532,1.549312409
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,1492.281818,20358.09091,49648.18182,1.288181818,0.288999560094197,-0.260907358966143,-0.29078090770916,-0.0238853891562116,-0.511327829080807,-5.975804592,-5.150549247,-5.951064942,0.152202024583138,1.20162740192894,0.4920230036446,0.0737268131126871,-0.156128403271318,0.163261797,-7.356156983,-6.852662653,-7.488615571,-7.634326876,-4.761869427,-6.764830309,-7.164215057,-6.840098889,-7.052889521,-5.740547114,-5.488303772,-5.865515915,-5.339634036,0.004797626,0.0446291607625997,-0.677630364066095,-0.774409287943467,-0.799553787794569,-0.431614981751703,1.290119484,1.767793884,2.934614483,0.13380118537807,0.351379802451718,-0.256853750790183,-0.562773525102603,27.34117399,6.762202711,4.188050421,1.124175251,-0.863482088,4.162701406,-3.981880233,-3.190369129,-2.464956963,-1.409873796,-1.591044837,-0.069610164,-1.125583675,2.734117399
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,1595.6,23485.90909,56468.36364,1.455454545,-0.463969772432928,-0.250469174469093,-0.566169872665016,-0.283646191864149,-1.13529469742264,-6.513518936,-5.303621034,-6.041035032,0.458787974880712,0.0535199277754109,0.253054249507432,-0.339766873937845,-0.858471888125552,0.148378059,-7.764989322,-6.66359263,-6.326685865,-8.43588247,-4.33660945,-7.299617048,-7.754352788,-6.939383128,-7.288064315,-6.415513695,-5.758446962,-6.067252721,-5.895360399,0.002752184,-0.637499434564429,-0.572096387056518,-0.976342544265953,-0.928785863374924,-1.57735354729957,0.328791245,1.519186462,2.964972371,0.230355694849462,-0.0430684496119769,-0.0550964403218636,-0.669483403337519,16.82974775,6.4249457,4.109916293,1.926886204,-0.208431217,3.314387735,-4.255150841,-3.80810187,-2.6048693,-1.36731273,-2.344705294,-1.118944665,-1.474128284,1.682974775
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,1769.918182,23787.45455,60059.36364,1.378181818,-1.13697261833204,-0.457862470147452,-1.03596032950342,-0.667057094469527,0.0230256334391772,-5.749351409,-5.238021896,-5.753753742,-0.665750821370939,-0.447246656742971,-0.256370921852276,-0.434771365505276,-0.77894628558938,0.149992787,-8.495223224,-7.250895891,-7.590111529,-8.096240092,-3.909244818,-6.722408783,-7.253118152,-6.818905453,-9.152774849,-6.868374829,-6.198060387,-6.241545568,-5.849009783,0.002882752,-0.469985575259739,-0.927585889045279,-1.15709924108754,-1.12680472828342,0.298942311118577,0.434258578,1.755117179,3.740101344,-0.0326120745445562,-0.0766810537504066,-0.542681919093627,-0.929869066207445,13.84436494,6.353074684,4.1592874,0.578697289,-2.501504703,1.683445868,-4.005882962,-4.022410692,-2.284402228,-2.084137382,-3.163074984,0.390914587,-1.657172179,1.384436494
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,1872.71,23463.2,55879.5,1.243,-1.23421027392559,-0.584222960195089,-1.47572489448599,-0.913769685103118,-1.22123838946332,-6.783856245,-5.259243896,-5.564238508,0.723244492235695,-0.122976719257777,-0.521472137825432,-0.279837622300385,-0.949182945753471,0.146557429,-8.480523203,-7.650891704,-8.193888508,-7.74743289,-4.387006946,-7.071325525,-7.364625847,-6.992184213,-7.280935021,-6.53286956,-6.624848902,-6.744072903,-5.564136854,0.003832888,-1.29745390821734,-0.992026446131611,-1.66186955979307,-1.31418185391872,-0.893889386358666,-0.298646648,1.877134091,4.140955647,0.921875376414409,-0.840901839453906,-0.589516313332767,-1.20315171726154,12.21081609,5.799965383,4.480160583,0.821645978,-1.318616909,3.720954227,-4.418642073,-2.897999993,-0.566629701,0.035937356,-3.824634575,-0.901140282,-2.219452064,1.221081609
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,1986.590909,23205.09091,65119.72727,1.433636364,-1.25484904251013,-0.26398411345434,-0.7848320598629,-0.281516809226027,0.703627024021232,-5.378054001,-5.279350098,-5.487370273,1.20789671060082,-0.967790226479277,-0.103162968274515,-0.411560655289418,-0.423457607383587,0.157428366,-8.496961198,-7.221871221,-7.319928491,-7.544646578,-3.254140082,-6.40562111,-6.81226932,-6.896438118,-6.634189009,-7.459124977,-6.02165072,-6.195299207,-5.930363934,0.002657515,-0.51026583213631,-0.911397568534758,-1.0542719273446,-1.16016375438287,-1.1998578225652,0.001918717,2.248086211,4.348073956,1.32078303869661,0.0511531531736718,-0.435414823119385,-0.717249280723993,16.79692387,6.389709709,4.533998778,1.652429704,-1.149586872,2.749827493,-6.023944765,-3.503776868,-1.66478812,0.434877126,-2.368131898,0.025275726,-1.052868228,1.679692387
"Bird Island","BI10","BI10.4",145,141,142,141.5,2162.972727,23972.81818,57889.27273,1.315454545,-1.21280852316164,-0.499803202860605,-1.20680031819418,-0.785672993373198,-0.751553302999742,-6.524513395,-5.23590819,-5.575590899,1.57816879707098,-0.753155472408538,0.0602888422908484,-0.196971581944483,-0.824132377442137,0.149073162,-8.761871462,-7.338158899,-7.682855741,-7.836554729,-4.625439144,-6.560457473,-6.959830847,-7.0109981,-6.803902049,-7.178226969,-6.18801118,-6.335376745,-5.689222356,0.003382222,0.561401770319285,-0.954004845333867,-0.83506629894451,-0.840844651380165,1.05570931276255,1.326821161,1.967874549,3.704959677,0.00264458260545406,0.359982218616102,-0.598393374260547,-0.796152070064782,14.8081316,7.032671095,2.902131942,0.625871991,-2.996484677,5.175645282,-3.003790252,-3.4831463,-1.97316695,-1.218525202,-2.820044203,-0.357031769,-1.708559867,1.48081316
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,2335.408333,23105.16667,59388.66667,1.445,-1.78886119427625,-0.658421929860479,-1.23823474915487,-0.526150920705429,0.0901101085449904,-5.143486468,-5.213853769,-5.359552732,1.90160669613022,-0.695215760558343,-0.268693334101483,-0.262908458800157,-0.527134835631256,0.155222517,-8.630318201,-7.505479893,-8.043971942,-7.722906978,-3.151969244,-6.348223826,-6.847444846,-6.779882759,-6.154303148,-7.034744004,-6.075074343,-5.927618022,-5.523652466,0.003991243,0.591091635366062,-0.716322710533262,-0.182145544044702,-0.376737461071264,-0.568955968870802,0.223606918,1.843284938,4.213439745,1.47154908145835,1.04208057308479,-0.135969451856424,0.591161940611711,16.33050513,7.321501501,4.310113661,2.998570023,0.095350908,4.508997095,-5.699902113,-3.820949104,-0.991264886,0.416448222,-1.293759575,0.039170547,1.866165217,1.633050513
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,2517.272727,22003.36364,55622.63636,1.340909091,-0.265762183740614,0.0194351891829004,-0.368072284758184,-0.286971692710123,-0.083200885087462,-6.003552307,-5.190019176,-5.550710295,1.29847626866839,-0.866778164441375,0.0368885597117007,-0.295244423537242,-0.605581430153401,0.153574041,-7.209401009,-6.91043121,-6.485147328,-7.697981529,-2.550591306,-6.596932091,-7.068922814,-6.493438932,-6.34038836,-7.201384257,-6.387704898,-5.849601068,-5.732965518,0.003237462,-0.0291782928648498,-0.912546942611551,-1.43479281653466,-1.02918243998722,1.31597559661783,2.81930262,2.785444779,4.064186308,1.49318198461622,-0.391943842315466,-0.707019354655015,-1.29794283671822,15.40632226,6.371748551,3.859687644,1.511993497,-0.356881048,6.401029508,-2.229465523,-3.452511382,-0.86849302,-0.484182057,-2.970261369,0.457205785,-2.155906223,1.540632226
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,2576.011765,23517.94118,58045.35294,1.348823529,-0.683702389043576,-0.357793874085409,-0.656377609906577,-0.212661669597989,-0.157865027517981,-6.102113566,-5.235597011,-5.793171103,1.02342979350045,-0.0932892281706163,-0.0578329500070477,-0.637217521418219,-0.659660908888373,0.152447822,-8.322146958,-7.202993439,-7.012399149,-7.942389246,-4.613113375,-6.589318365,-7.091378434,-6.846023968,-6.773854324,-6.777260513,-5.96904778,-6.027930808,-5.340426112,0.004793828,1.78005642621328,-0.7016169001159,0.0787689716863741,0.588081066704959,1.36703853712271,2.65068074,2.508893399,3.526652269,1.49393773747385,1.70154404563058,-0.133322327641983,-0.364332663414464,18.59519446,8.314022094,5.056383665,2.19334013,0.451899996,6.451266652,-1.986420591,-0.990654825,-0.369667763,0.181494622,-0.596639562,0.348786965,-0.935962562,1.859519446
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,2667,23704.54545,59517.81818,1.359090909,-0.19317471472453,-0.290732524749131,-0.578478527897334,-0.617144717264444,0.0154336436478352,-5.701431061,-5.158551357,-5.569677741,1.27275367470945,-0.473603613345406,-0.00921063532760051,-0.290147010703865,-0.470836857581964,0.156416456,-7.362251156,-6.7885918,-6.976072765,-7.931949671,-3.80846859,-6.815409042,-7.35481075,-7.107919167,-6.772358512,-7.17618341,-5.846383428,-5.879654448,-5.995789839,0.00248921,-0.759499201033387,-0.777672106989165,-1.52517939913149,-1.06838175164095,0.9886301548033,1.912711248,2.144132106,3.446682196,0.719871352070222,-0.850760614663239,-0.526937468615361,-1.2828435238824,14.38022471,6.081563636,4.122919788,0.966479451,-1.778265648,5.195126237,-2.792448647,-1.995372519,-1.03233236,-3.593495968,-3.110397769,0.25054418,-1.817559443,1.438022471
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,2847.454545,21510,58730.81818,1.32,-1.07600445271014,-0.215966679310956,-0.727134913906482,-0.451909759113484,0.531253142646223,-5.146485573,-5.289750721,-5.436506404,0.443140184407298,-0.828981033428987,0.180175399705321,-0.509532001909812,-0.408096579295936,0.157757844,-8.367441631,-6.629680277,-7.597700967,-7.442140166,-2.954292144,-6.375331579,-6.800878928,-6.450163077,-7.318623485,-6.609559399,-6.144196319,-6.060127178,-5.260162517,0.005194461,1.22545993210444,-0.798060072958749,-0.370808144030848,0.0100984022964069,0.845277768667441,1.716033455,1.726975274,3.366387803,1.00144068930918,1.17233416610561,-0.161348169273678,-0.411931118505535,20.19056256,7.869624693,4.599801573,2.840424466,0.331048087,5.48800172,-3.210406095,-2.837766885,-1.62716197,-1.368841386,-1.103842472,1.084337082,-1.492280499,2.019056256
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,2903.109091,21500.09091,61427.81818,1.414545455,-1.42487612550396,-0.379069858770321,-0.870468791388716,-0.674482886341217,0.813530077653077,-5.006379178,-5.291584408,-5.521055726,-0.0240957885719847,-1.06876279986944,-0.197672870379694,-0.564793688505944,-0.193130780270203,0.162441652,-8.920057892,-6.819972928,-7.577117383,-7.810305566,-2.967329131,-6.635301749,-6.868244841,-6.719089643,-8.009590075,-7.317367887,-6.177588793,-6.076605659,-5.430502713,0.004380893,1.78995730743808,-0.104864116412866,0.35497001229557,0.691697207362214,0.702156265789374,1.369460676,1.603822812,3.29325928,0.765449816827657,1.9826027872208,-0.128967477790139,0.194293743051452,35.50400774,8.442000628,4.26436897,3.024617315,0.363534882,5.370690396,-3.645716483,-3.182204416,-3.10633591,-1.304791203,-0.18737236,0.864790502,0.063038728,3.550400774
"Bird Island","BI10","BI10.5",197,194,195,194.5,2954.418182,21368,63253.63636,1.329090909,-1.25122803593687,-0.205256111527351,-0.776404163056493,-0.691540940293486,0.937347380177771,-5.175312996,-5.182011948,-5.494899926,0.772364405229955,-0.161047006674466,-0.0657252788577922,-0.787667714555816,-0.267080855378716,0.160814896,-8.464568851,-6.532351962,-7.78436737,-7.498447594,-2.508600415,-6.129355328,-7.303875011,-6.484838763,-7.115386972,-6.75611182,-5.93679328,-5.690989709,-5.590391799,0.003733565,0.423484196055255,-0.53079015240239,-0.640955700947656,-0.574748518102102,0.779072951094028,1.749621785,1.911229494,3.844366223,1.35948793129447,0.593631254790687,-0.164900976726557,-0.612260104432501,15.3832195,7.237032993,4.720821217,1.487490806,-0.450747267,5.850544593,-2.67144733,-2.960136565,-2.083269443,-0.142324946,-1.158485909,0.096859297,-1.163172711,1.53832195
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.911111,20677.77778,62829.77778,1.47,-0.86382612377197,0.12225445444417,-0.500134365588549,-0.0757865243961881,1.12318345774473,-5.060795601,-5.122451571,-5.438924907,0.548107776335966,0.314301322735764,0.0955500319736804,-0.61791977902352,0.12612726327632,0.169655698,-8.651713252,-6.319463698,-7.438852587,-7.78035413,-1.601196743,-6.334460081,-7.472759203,-6.768868294,-7.876479576,-6.361616912,-6.489936223,-6.048668805,-5.332772069,0.004830661,-0.181194362273012,-0.854557736588162,-1.49886637419831,-1.04304715077524,1.64123970491813,1.919349575,2.387147822,4.220879697,0.961273833463179,-0.854619970913595,-0.699375054409227,-1.26530539850584,16.86311015,6.217367308,2.965496413,1.114993392,-0.676621859,6.750096573,-2.95743079,-3.149671246,-0.203044292,-0.056505767,-2.710432602,0.280656911,-2.123265195,1.686311015
