"Rank","Model","R2","RMSE","RMSEP","AIC","BIC","Rank_explanation","R2_explanation","RMSE_explanation","RMSEP_explanation","AIC_BIC_explanation"
1,"PLS_LOO",0.642325781154841,0.576119639333299,0.578466614037535,NA,NA,"Ranking logic: (1) All PLS models are ranked above non-PLS models; (2) among non-PLS models, if R2, RMSE and RMSEP are equal, WLS models are preferred over OLS_weighted, which are preferred over OLS; (3) otherwise, within each group, models are ordered by higher R2, lower RMSE, lower RMSEP, then lower AIC/BIC where available.","R2 is the fraction of variance in the ICP data explained by the model (1 − SS_res / SS_tot); higher is better.","RMSE is the root mean squared error of calibration; lower values indicate better fit on the observed data.","RMSEP is RMSE estimated by cross-validation (10-fold here when available); lower values indicate better predictive performance.","AIC and BIC penalise model complexity; lower values indicate a better balance between fit and complexity. NA means these criteria are not available for that model type."
2,"PLS_kfold",0.642325781154841,0.576119639333299,0.578466614037535,NA,NA,"Ranking logic: (1) All PLS models are ranked above non-PLS models; (2) among non-PLS models, if R2, RMSE and RMSEP are equal, WLS models are preferred over OLS_weighted, which are preferred over OLS; (3) otherwise, within each group, models are ordered by higher R2, lower RMSE, lower RMSEP, then lower AIC/BIC where available.","R2 is the fraction of variance in the ICP data explained by the model (1 − SS_res / SS_tot); higher is better.","RMSE is the root mean squared error of calibration; lower values indicate better fit on the observed data.","RMSEP is RMSE estimated by cross-validation (10-fold here when available); lower values indicate better predictive performance.","AIC and BIC penalise model complexity; lower values indicate a better balance between fit and complexity. NA means these criteria are not available for that model type."
3,"WLS_weighted",0.642027836746649,0.576359544649593,0.576359544649593,452.112021258381,462.884982199914,"Ranking logic: (1) All PLS models are ranked above non-PLS models; (2) among non-PLS models, if R2, RMSE and RMSEP are equal, WLS models are preferred over OLS_weighted, which are preferred over OLS; (3) otherwise, within each group, models are ordered by higher R2, lower RMSE, lower RMSEP, then lower AIC/BIC where available.","R2 is the fraction of variance in the ICP data explained by the model (1 − SS_res / SS_tot); higher is better.","RMSE is the root mean squared error of calibration; lower values indicate better fit on the observed data.","RMSEP is RMSE estimated by cross-validation (10-fold here when available); lower values indicate better predictive performance.","AIC and BIC penalise model complexity; lower values indicate a better balance between fit and complexity. NA means these criteria are not available for that model type."
4,"OLS_weighted",0.621575234052913,0.592595892589243,0.592595892589243,464.263343905446,475.036304846979,"Ranking logic: (1) All PLS models are ranked above non-PLS models; (2) among non-PLS models, if R2, RMSE and RMSEP are equal, WLS models are preferred over OLS_weighted, which are preferred over OLS; (3) otherwise, within each group, models are ordered by higher R2, lower RMSE, lower RMSEP, then lower AIC/BIC where available.","R2 is the fraction of variance in the ICP data explained by the model (1 − SS_res / SS_tot); higher is better.","RMSE is the root mean squared error of calibration; lower values indicate better fit on the observed data.","RMSEP is RMSE estimated by cross-validation (10-fold here when available); lower values indicate better predictive performance.","AIC and BIC penalise model complexity; lower values indicate a better balance between fit and complexity. NA means these criteria are not available for that model type."
5,"OLS",0.642325781154841,0.576119639333299,0.578466614037536,470.979249882013,481.752210823546,"Ranking logic: (1) All PLS models are ranked above non-PLS models; (2) among non-PLS models, if R2, RMSE and RMSEP are equal, WLS models are preferred over OLS_weighted, which are preferred over OLS; (3) otherwise, within each group, models are ordered by higher R2, lower RMSE, lower RMSEP, then lower AIC/BIC where available.","R2 is the fraction of variance in the ICP data explained by the model (1 − SS_res / SS_tot); higher is better.","RMSE is the root mean squared error of calibration; lower values indicate better fit on the observed data.","RMSEP is RMSE estimated by cross-validation (10-fold here when available); lower values indicate better predictive performance.","AIC and BIC penalise model complexity; lower values indicate a better balance between fit and complexity. NA means these criteria are not available for that model type."
6,"Bayes",0.642325771415616,0.576119647176971,0.578466607683546,470.97925717947,481.752218121003,"Ranking logic: (1) All PLS models are ranked above non-PLS models; (2) among non-PLS models, if R2, RMSE and RMSEP are equal, WLS models are preferred over OLS_weighted, which are preferred over OLS; (3) otherwise, within each group, models are ordered by higher R2, lower RMSE, lower RMSEP, then lower AIC/BIC where available.","R2 is the fraction of variance in the ICP data explained by the model (1 − SS_res / SS_tot); higher is better.","RMSE is the root mean squared error of calibration; lower values indicate better fit on the observed data.","RMSEP is RMSE estimated by cross-validation (10-fold here when available); lower values indicate better predictive performance.","AIC and BIC penalise model complexity; lower values indicate a better balance between fit and complexity. NA means these criteria are not available for that model type."
7,"RF",0.542879530547761,0.651304675729436,0.643965396363123,NA,NA,"Ranking logic: (1) All PLS models are ranked above non-PLS models; (2) among non-PLS models, if R2, RMSE and RMSEP are equal, WLS models are preferred over OLS_weighted, which are preferred over OLS; (3) otherwise, within each group, models are ordered by higher R2, lower RMSE, lower RMSEP, then lower AIC/BIC where available.","R2 is the fraction of variance in the ICP data explained by the model (1 − SS_res / SS_tot); higher is better.","RMSE is the root mean squared error of calibration; lower values indicate better fit on the observed data.","RMSEP is RMSE estimated by cross-validation (10-fold here when available); lower values indicate better predictive performance.","AIC and BIC penalise model complexity; lower values indicate a better balance between fit and complexity. NA means these criteria are not available for that model type."
