"Location","Site","Section","sample","min_depth","max_depth","midpoint","Zr","Zr_sd","Zr_ICP","Zr_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,1.02855763112714,0.0514278815563568,-3.11276353891936,-0.155638176945968,-1.83638915795754,-3.99894376224026,0.326165446325185
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,1.11029323297413,0.0555146616487064,-2.98253713532082,-0.149126856766041,-1.81403484818711,-3.97582524381581,0.347755547441579
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,0.973254336262848,0.0486627168131424,-2.61680270128447,-0.130840135064223,-1.85151435379369,-4.01462972654101,0.311601018953628
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,1.63222074342402,0.081611037171201,-3.10727197973466,-0.155363598986733,-1.67129008357224,-3.8300215723961,0.487441405251624
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,1.79655418317515,0.0898277091587574,-2.43639499154752,-0.121819749577376,-1.6263456464503,-3.7847671219834,0.532075829082812
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,0.980116415238774,0.0490058207619387,-3.4427515366551,-0.172137576832755,-1.84963760687276,-4.01268148361725,0.313406269871735
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,1.26759643896787,0.0633798219483934,-3.04530429510135,-0.152265214755067,-1.77101314754254,-3.93154985775988,0.389523562674793
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,1.49981522757707,0.0749907613788533,-1.76493962538522,-0.0882469812692608,-1.70750238090256,-3.86671136300989,0.451706601204774
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,0.708990158702486,0.0354495079351243,-3.06064414965247,-0.153032207482624,-1.92378938637337,-4.0900703077538,0.242491535007062
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,1.16783177030985,0.0583915885154924,-2.51247567715042,-0.125623783857521,-1.79829832385409,-3.95959698983323,0.36300034212506
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,1.04131527831151,0.0520657639155756,-2.8383451799945,-0.141917258999725,-1.83290000034865,-3.99533024838502,0.329530247687712
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,1.17984761927607,0.0589923809638033,-2.63947393547558,-0.131973696773779,-1.79501204463333,-3.95621284768241,0.366188758415751
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,1.54012653017063,0.0770063265085316,-2.2856521662597,-0.114282608312985,-1.69647742574149,-3.85551952500588,0.462564673522899
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,1.07727676044294,0.0538638380221468,-2.51675206891956,-0.125837603445978,-1.82306470100291,-3.98515451445864,0.33902511245282
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,2.03461380991397,0.101730690495699,-1.90279234562032,-0.0951396172810162,-1.56123743754625,-3.71976522256892,0.597290347476417
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,1.24495028238599,0.0622475141192996,-2.20261469885444,-0.110130734942722,-1.77720676682106,-3.937906345638,0.383492811995876
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,1.06612587322089,0.0533062936610443,-2.62924915111641,-0.131462457555821,-1.82611441717975,-3.98830819649444,0.33607936213493
