"Location","Site","Section","sample","min_depth","max_depth","midpoint","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","Ln_inc_coh","coh_inc","Ln_coh_inc","Total_scatter","kcps_sd","cps_sd","MSE_sd","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","inc_coh_sd","Ln_inc_coh_sd","coh_inc_sd","Ln_coh_inc_sd","Total_scatter_sd","Water_Content","Dry_mass","Dry_mass_err","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Volume","Volume_err","Wet_density","Dry_density","Dry_density_err","DMAR","DMAR_err","DMAR_err_pc","P_ICP","P_ICP_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","As_ICP","As_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","Pb_ICP","Pb_ICP_sd","Th_ICP","Th_ICP_sd"
"Marion Island","PB1","PB1.1B",41,49.3,50.5,49.9,49.9,0.6,495.5,961,754.6,747.3,233,0.04402,0.01424,16071.9090909091,66787.0909090909,1.35636363636364,69.3636363636364,1364.18181818182,2255.18181818182,259.090909090909,37993.9090909091,238.090909090909,171.727272727273,104.545454545455,60.2727272727273,72.1818181818182,1738.27272727273,726.181818181818,16348,4016.90909090909,4.05994596955365,1.39850413560633,0.247630758188381,-1.39850413560633,20364.9090909091,1822.50127322564,9947.37653308193,0.0461026522605212,40.6356314760155,531.028025283378,521.130275110134,70.3227623823959,7981.19848712642,88.6797096809124,32.5425595462032,51.8331238425076,40.4674953736722,40.7819032950111,232.582497582725,91.2006778284221,2198.61201670508,347.388098398737,0.30927895986061,0.0767672235460619,0.0190987873302594,0.0767672235460623,2500.98406450523,54.13,45.87,2.29,0,0,0,0,3.768,1.6956,1.5497,0.7109,0.3555,0.0313,0.0258,82.3,2971.379152,50.8105835,8579.334172,1544.280151,60397.75166,7851.707716,19379.59354,2713.143096,1055.296149,126.6355379,74332.03609,13379.7665,35.14007772,2.45980544,47.34327699,25.56536957,50.31560728,7.044185019,103.8651099,9.347859891,1.56653696,0.01864179,16.4500648,2.632010368,511.7163841,10.23432768,243.6359699,12.1817985,2.406874182,0.036584488,2.656549927,0.046489624
"Marion Island","PB1","PB1.1B",42,50.6,51.8,51.2,51.2,0.6,545.2,975.3,786,778.9,215,0.03961,0.0114,15603.6923076923,65775.2307692308,1.35461538461538,80.4615384615385,1542.92307692308,2497,257.769230769231,36975.3846153846,194.692307692308,171,124.692307692308,79.1538461538462,61.7692307692308,1607.84615384615,701.923076923077,16194.4615384615,3884.61538461538,4.15446699257775,1.42045755053206,0.242483116908438,-1.42045755053206,20079.0769230769,1815.1687885068,8024.49069156257,0.0647579318971023,28.0820683729415,382.749147949947,310.749094930299,67.4217495152144,6399.86164614077,52.4235707409441,35.5949434611154,33.4922493904302,31.2379207423876,51.9729959468598,137.53656856381,106.73289210178,2480.24863052694,340.939764587417,0.37796563542093,0.0893235409284677,0.0212478402568747,0.089323540928468,2775.23288697058,56.61,43.39,2.17,0,0,0,0,3.6744,1.6884,1.3229,0.5741,0.2925,0.0227,0.0181,79.7,3346.770986,19.74594882,6114.128317,1100.543097,51827.23723,6737.54084,18233.81632,2552.734285,880.5487604,105.6658512,65826.87683,11848.83783,32.34773869,2.264341708,72.51241901,39.15670627,51.72438273,7.241413582,95.36897347,8.583207612,1.670242717,0.153328281,11.75398313,1.880637301,440.388663,8.80777326,228.9655343,11.44827672,2.377081663,0.044926843,2.600504483,0.037707315
"Marion Island","PB1","PB1.1B",44,53.3,54.5,53.9,53.9,0.6,621.1,1018.5,855.2,844.3,199,0.04125,0.01015,16945.4615384615,76043.4615384615,1.37692307692308,118.230769230769,2186.92307692308,2986.84615384615,337,45487.8461538462,215.692307692308,223.538461538462,140.153846153846,124.846153846154,60.4615384615385,1737.15384615385,671.153846153846,16203.0769230769,4008.07692307692,4.02731308666425,1.38856170221201,0.250592845627633,-1.38856170221201,20211.1538461538,1167.21896084844,5173.15341636325,0.0946383128358185,41.5113515522237,612.474279941406,328.991348962716,76.8233905352617,4387.67612839557,72.6640495882531,21.3643604499619,34.1536873408181,37.5917680568635,69.3176449213034,155.581086122235,41.2570118360628,2363.3688688515,231.314166426839,0.394961213077541,0.0997296104400411,0.0253766384589693,0.0997296104400408,2571.85211621748,55.35,44.65,2.23,0,0,0,0,3.4327,1.6443,1.4306,0.6388,0.3379,0.0264,0.0204,77.5,3365.840353,31.63889932,6085.950991,1095.471178,50668.12079,6586.855703,17231.49344,2412.409082,807.1621441,96.85945729,61529.99604,11075.39929,44.30881777,3.101617244,85.66749658,46.26044815,55.39246919,7.754945687,97.01418486,8.731276637,2.570540656,0.168370413,12.38336299,1.981338078,437.9821679,8.759643358,218.5784771,10.92892386,2.327618375,0.025603802,2.462231359,0.018959181
"Marion Island","PB1","PB1.1B",45,54.7,55.8,55.2,55.2,0.6,654.6,1045.9,887.3,876.3,196,0.03743,0.00873,16674,77864.1666666667,1.37833333333333,118.166666666667,2209.91666666667,3336.91666666667,332.833333333333,48023.5,259,178,106.083333333333,102.916666666667,62.1666666666667,2075.25,704.083333333333,14820.6666666667,3984,3.71699560475162,1.31204022726506,0.269503470626857,-1.31204022726506,18804.6666666667,995.890282383283,5297.49775980618,0.0623528570947538,41.9216440806446,364.064294604759,329.466085531047,66.5484558024976,4493.82480339814,106.592682675688,32.3222411464192,34.563402434928,24.8795583610808,61.1865007888822,146.823409701463,84.0924365135645,1368.91923749646,282.447420690198,0.163310449741362,0.0435924880453658,0.0116534781721226,0.0435924880453666,1625.40648529045,47.62,52.38,2.62,0,0,0,0,3.1172,1.5212,1.8913,0.9906,0.533,0.0371,0.0286,77.1,3437.240636,69.08853679,5971.77161,1074.91889,52137.26958,6777.845045,17539.18581,2455.486013,795.0788946,95.40946735,62090.22227,11176.24001,46.36802899,3.245762029,110.4083356,59.62050122,54.30724473,7.603014262,99.41379483,8.947241535,2.449467948,0.026209307,11.91461022,1.906337635,460.3240616,9.206481232,220.0644131,11.00322066,2.579087797,0.093878796,2.439052068,0.07683014
"Marion Island","PB1","PB1.1B",46,56,57.7,56.8,56.8,0.9,757.5,1072.6,921.1,918.8,158,0.03744,0.00698,15703.2222222222,77928,1.40388888888889,172.222222222222,2910,3258.77777777778,434.944444444444,50206.1666666667,201.055555555556,148.777777777778,130.833333333333,105,85.2222222222222,1986,654.555555555556,12691.5555555556,3692.27777777778,3.43058057877335,1.22778065162796,0.294419521975454,-1.22778065162796,16383.8333333333,1239.06480652597,5836.10078330911,0.0774702135464212,51.27269145353,607.709392623113,337.848304900562,70.0549970692961,4694.76468432407,79.7396293992644,34.5331137853571,41.5893793003482,50.5778375087234,41.6548218458144,198.858211385133,104.908487977252,1860.55409906714,300.157371577675,0.348066134587966,0.102848619945405,0.0306184158677424,0.102848619945405,2096.84017876759,44.04,55.96,2.8,0,0,0,0,4.8175,2.3991,1.1148,0.6238,0.3419,0.0234,0.0172,73.4,3104.202715,50.90892453,7275.637169,1309.61469,59688.22795,7759.469634,18368.00203,2571.520284,966.1091978,115.9331037,69022.61633,12424.07094,36.58043093,2.560630165,62.43668675,33.71581085,62.48854446,8.748396224,98.6333706,8.877003354,1.797388341,0.015817017,14.90909256,2.38545481,498.3007666,9.966015332,235.4340181,11.77170091,2.613110171,0.120203068,2.550362338,0.042591051
"Marion Island","PB1","PB1.1B",52,64.3,65.4,64.9,64.9,0.5,997.4,1772.2,1233.1,1274.3,387,0.01876,0.00586,15811.5,71909.25,1.43083333333333,90.4166666666667,2369.58333333333,3602.5,284.583333333333,41813.9166666667,212,131.333333333333,130.833333333333,124.833333333333,59.3333333333333,2464.91666666667,765.416666666667,14497.1666666667,3880.5,3.73396496981824,1.31667818644668,0.268237449578157,-1.31667818644668,18377.6666666667,538.763314537014,3556.72732936537,0.0820707381507323,16.6430893839583,212.39862109351,320.432803904628,35.0932739821733,3166.44574069853,83.1930941189887,23.959561892084,32.9430178375088,32.2203587061273,31.6725672333569,159.370613427452,102.672877124242,970.043750965841,156.075447955614,0.154970222877675,0.0416240543569146,0.011196424424979,0.0416240543569144,1100.29023719226,47.24,52.76,2.64,0,0,0,0,3.7179,2.0876,1.8043,0.9519,0.5821,0.0179,0.0165,92.4,3520.208785,32.03389995,5582.114343,1004.780582,53503.31048,6955.430362,19759.52586,2766.33362,675.5517271,81.06620725,55145.10882,9926.119588,23.6322384,1.654256688,37.44748852,20.2216438,48.02260133,6.723164186,97.63871281,8.787484153,2.140132419,0.043444688,10.19846496,1.631754394,551.4510882,11.02902176,232.6041937,11.63020969,2.834516539,0.074264333,2.666956532,0.052805739
"Marion Island","PB1","PB1.1B",54,66.9,68.1,67.5,67.5,0.6,1078.8,1913.7,1381.3,1411.9,417,0.01919,0.00584,17487.3846153846,67951.3846153846,1.38384615384615,58.3846153846154,1443.07692307692,3015.30769230769,230.307692307692,33420.2307692308,236.153846153846,157.923076923077,137.230769230769,59.6923076923077,53.1538461538462,2032.53846153846,871,19994.8461538462,4481.07692307692,4.45671500584642,1.49270842494854,0.225155009650358,-1.49270842494854,24475.9230769231,1295.79309938364,4682.05315608551,0.0818065259762795,20.5812959647769,253.855753509239,318.725687861151,41.433449883286,3140.15926225211,85.7008811252313,32.7756554433865,51.0867788606698,38.8252164951779,46.7026875633622,264.454978961327,109.394545872574,2173.72272251062,330.91022486934,0.267720881455424,0.0611043102439316,0.0139890810703339,0.0611043102439316,2462.84538902799,71.21,28.79,1.44,0,0,0,0,3.0897,1.7827,1.266,0.3645,0.2286,0.007,0.0065,93.1,3656.8049,24.50059283,5139.243725,925.0638705,48214.4705,6267.881165,20035.274,2804.93836,622.734525,74.728143,49708.5435,8947.53783,21.47423775,1.503196643,44.00779775,23.76421079,44.9569015,6.29396621,85.7867325,7.720805925,2.013936925,0.023361668,10.06049975,1.60967996,496.7792725,9.93558545,260.6667525,13.03333763,2.8975219,0.073597056,3.177354425,0.068948591
"Marion Island","PB1","PB1.1B",57,70.8,72,71.4,71.4,0.6,1194.5,2147.1,1585,1620.1,476,0.01864,0.00564,15893.2307692308,68179,1.41076923076923,85.6153846153846,1812.61538461538,3134.23076923077,310.846153846154,37935.1538461538,255.923076923077,135.846153846154,116.384615384615,81.5384615384615,81.5384615384615,2271,776.846153846154,15706.5384615385,4129.61538461538,3.79889815478824,1.33309366333967,0.264085901665654,-1.33309366333967,19836.1538461538,748.931366887309,2184.26894711556,0.0904121616507369,39.2418536377052,452.962753888503,244.940521299272,42.5300798530604,2049.01467564916,67.1633103443409,24.8892418320518,33.2979940875785,47.2874461575434,51.222741343755,192.991364228213,94.4279673912397,1398.19190476991,177.783359955096,0.225175256169873,0.0591650411466471,0.0155868603412414,0.059165041146647,1546.58170633141,51.7,48.3,2.41,0,0,0,0,3.4006,2.0676,1.5679,0.7572,0.4983,0.0141,0.0136,96,3637.676025,29.1014082,5962.569172,1073.262451,47830.07389,6217.909606,21583.66777,3021.713488,706.3493503,84.76192204,57544.1121,10357.94018,22.93900739,1.605730517,31.66776459,17.10059288,44.4717921,6.226050894,102.3212025,9.208908225,2.101007694,0.072274665,10.71782217,1.714851547,524.5580637,10.49116127,268.1074548,13.40537274,3.108954803,0.133685057,3.076574675,0.030458089
"Marion Island","PB1","PB1.1B",62,77.7,78.9,78.3,78.3,0.6,1482.1,2488.3,2025.3,2008.3,503,0.01643,0.00424,18248.8461538462,66842.2307692308,1.41769230769231,45.3846153846154,1079.53846153846,2644.69230769231,198.615384615385,30791.8461538462,292,164.230769230769,135.076923076923,70.5384615384615,51.6923076923077,1767.15384615385,847.230769230769,22383.6153846154,4693.15384615385,4.76156444101783,1.55923618867629,0.210580766163751,-1.55923618867629,27076.7692307692,1128.22506960815,5535.31927946718,0.0815632521578444,29.1362845421834,370.534212407036,614.637479144602,44.9565317121967,4733.44618726064,71.8505393159996,34.8524361801626,50.7025008233676,35.4227219559597,49.224629024139,213.735368370113,84.5863994644468,2194.76432062236,278.162975655713,0.25567231006754,0.0539894469310775,0.0114349966411519,0.0539894469310774,2446.00869287928,64.87,35.13,1.76,0,0,0,0,3.7018,2.4451,1.3982,0.4912,0.349,0.0081,0.0078,96.8,4426.458219,30.09991589,5264.353752,947.5836754,38970.60587,5066.178763,20092.56561,2812.959185,575.5242044,69.06290453,52812.80934,9506.305681,24.17201658,1.692041161,37.3921461,20.19175889,39.51227571,5.531718599,94.45367825,8.500831043,2.185722438,0.099887515,9.441136029,1.510581765,465.9206978,9.318413956,253.3576038,12.66788019,2.96648873,0.032631376,2.997380838,0.091120377
"Marion Island","PB1","PB1.1B",64,80.4,81.5,81,81,0.5,1658,2607.4,2185.6,2167.2,475,0.01669,0.00377,19450.5833333333,64025.4166666667,1.3575,26.6666666666667,787.583333333333,2457.5,150.333333333333,23119.5,172.083333333333,179.25,120.5,44.5,33.9166666666667,1442.41666666667,1006.33333333333,27547.8333333333,5111.33333333333,5.38948570470771,1.68393056168389,0.185739515538747,-1.68393056168389,32659.1666666667,722.328741367849,2634.23300751448,0.0673018978524785,18.1825757417936,160.14281031932,325.044192799575,30.230428178886,2584.99824160306,63.1872517829252,25.005908392727,43.1898557113084,38.0585673069093,44.3466885785037,184.553248454617,82.2516463867644,1356.00421247223,183.299225477376,0.18124334799376,0.0336829374553665,0.00626644827582235,0.0336829374553663,1496.69865998065,73.01,26.99,1.35,0,0,0,0,2.7977,1.8913,1.3489,0.364,0.2643,0.0061,0.0058,95.2,5049.590412,19.69340261,3567.259715,642.1067487,32020.30072,4162.639094,17955.59469,2513.783257,456.6288204,54.79545845,43148.48701,7766.727662,17.92500594,1.254750416,31.24334654,16.87140713,43.98661868,6.158126615,83.81316773,7.543185096,2.185871885,0.034099601,6.637758174,1.062041308,386.5194115,7.73038823,239.2040042,11.96020021,2.949367019,0.045420252,2.908989873,0.021235626
"Marion Island","PB1","PB1.1B",65,81.7,82.8,82.3,82.3,0.5,1773.3,2634.7,2263.2,2244.6,431,0.01669,0.00332,18342.75,67634.6666666667,1.41166666666667,43.25,1073.75,2639.91666666667,191.583333333333,31128.4166666667,257,138.083333333333,98,62.9166666666667,32.1666666666667,1895.58333333333,936.75,22775.0833333333,4775.58333333333,4.77029978238901,1.56140756742422,0.21004470954642,-1.56140756742422,27550.6666666667,1058.50796578786,5710.32449855417,0.0851558286408814,22.7041245752236,204.598553713896,377.70129090528,33.2468955032806,5141.19942599767,75.8167647567596,32.2475040142879,47.443746594352,51.2612884833155,41.3451840293914,157.447514102223,76.7358219063063,1555.31613029362,260.345734582212,0.22628453521262,0.0464090968631161,0.00953585733750946,0.0464090968631164,1752.12371570946,63.9,36.1,1.81,0,0,0,0,3.0357,2.0871,1.5281,0.5517,0.4068,0.0092,0.0086,93.6,4288.02736,95.19420738,4342.971443,781.7348597,36077.95721,4690.134437,18292.79638,2560.991493,514.981336,61.79776032,43519.29717,7833.473491,18.86015376,1.320210763,30.47007742,16.45384181,40.27640183,5.638696256,88.38830769,7.954947692,2.101611181,0.145221333,7.745921289,1.239347406,428.9221796,8.578443592,235.6026175,11.78013088,2.894717077,0.04921019,2.759745742,0.046363728
"Marion Island","PB1","PB1.1B",66,83,84.1,83.6,83.6,0.5,1846.4,2668,2345,2322.1,411,0.01669,0.00306,18904.3333333333,63114.5,1.31916666666667,43.3333333333333,949.666666666667,2104.08333333333,148.666666666667,23379.9166666667,152.083333333333,174.25,127.083333333333,60.4166666666667,35.3333333333333,1559.41666666667,940.75,26735.1666666667,5044.83333333333,5.29389011014838,1.66569042494957,0.189224260507019,-1.66569042494957,31780,1566.15013406258,5810.24655242787,0.0942393792745931,20.6720423116182,274.251156733562,454.0877885354,33.5459883344243,3720.97852375453,47.8168063519195,39.5247333381839,42.5237010561775,30.3807903821218,45.1408569889515,140.702431544107,74.0222632357688,2161.44824484685,251.866426841088,0.228999866562007,0.043458496791667,0.0082580432629141,0.0434584967916664,2389.42750845926,73.27,26.73,1.34,0,0,0,0,3.1998,2.2351,1.2263,0.3278,0.2454,0.0055,0.0051,93.2,4253.96919,91.03494066,4009.199321,721.6558778,33623.07526,4370.999784,16696.80175,2337.552245,479.1042361,57.49250833,43807.25015,7885.305027,18.06270504,1.264389353,29.45980204,15.9082931,41.21203391,5.769684747,79.16775438,7.125097894,2.218773296,0.020856469,7.807503175,1.249200508,400.1003901,8.002007802,227.6687595,11.38343798,2.690829471,0.036057115,2.696839445,0.038025436
"Marion Island","PB1","PB1.1B",67,84.3,85.4,84.9,84.9,0.5,1913.3,2723.1,2425.5,2399.5,405,0.01972,0.00346,17636.0909090909,64678.3636363636,1.33909090909091,48.8181818181818,1129.81818181818,2548.45454545455,192.636363636364,28673.5454545455,159.454545454545,164.090909090909,114.909090909091,52.4545454545455,63.2727272727273,1803.45454545455,940.454545454545,22475.5454545455,4671.36363636364,4.80443690442547,1.5686586612013,0.208509624959467,-1.5686586612013,27146.9090909091,1511.51225298014,5501.08118959768,0.0494882906260754,23.4726146043349,278.545083669347,465.796170794987,34.9664774527625,4299.08300370291,66.693873236398,43.5556070912909,48.6733079735794,53.0176642947681,40.5119510986349,312.558910810863,105.353085988369,2729.87477235262,478.104438951841,0.210705193440683,0.0441231946177307,0.0092599100114587,0.0441231946177306,3188.11130466129,44.69,55.31,2.77,0,0,0,0,2.2106,1.5518,1.6277,0.9003,0.677,0.0178,0.0165,92.7,3314.053547,45.73393895,4866.164345,875.9095821,61232.19139,7960.184881,18645.98996,2610.438594,767.6621211,92.11945453,56835.40498,10230.3729,26.84557695,1.879190387,61.39360058,33.15254431,36.60114857,5.1241608,82.38325202,7.414492682,1.690277067,0.062878307,9.523142377,1.52370278,414.5633709,8.291267418,232.1064193,11.60532097,2.372715135,0.05647062,2.639363121,0.028505122
"Marion Island","PB1","PB1.1B",68,85.6,86.6,86.1,86.1,0.5,2063.4,2740.2,2478.5,2462.5,338,0.02005,0.00287,18191.6666666667,64933,1.38166666666667,35.6666666666667,1158.66666666667,3313.5,184.5,27310.1666666667,245,177,144.333333333333,122.666666666667,45.3333333333333,1956.33333333333,940.833333333333,22639.8333333333,4703.83333333333,4.81379144569356,1.57124633460846,0.207835866714284,-1.57124633460846,27343.6666666667,651.656248851084,3249.85999698449,0.0652431350156218,10.8012344973464,154.824631976526,413.809980546627,20.1668044072431,1898.98366677196,55.3823076442288,28.5096474899287,55.5793726724823,63.5693846648421,65.1449665489719,280.629055278791,103.659860441092,620.442234754104,108.333589743286,0.114954770430613,0.0239607634949593,0.00499565665620272,0.0239607634949593,686.646245651039,68.03,31.97,1.6,0,0,0,0,2.3359,1.669,0.9012,0.2881,0.2203,0.0058,0.0052,90.8,4692.676971,60.53553292,3482.606716,626.8692089,34472.38333,4481.409833,18764.10578,2626.974809,454.0828716,54.48994459,40065.30353,7211.754635,15.24613069,1.067229148,29.45950461,15.90813249,39.07498882,5.470498435,74.93381275,6.744043148,2.235753343,0.100385325,6.271993137,1.003518902,399.5212471,7.990424942,254.9353,12.746765,2.962455706,0.113758299,3.094497667,0.061271054
"Marion Island","PB1","PB1.1C",77,89.2,90.3,89.7,89.7,0.5,2379,2830.8,2712.6,2649.3,226,0.03193,0.00292,17434.4166666667,64597.4166666667,1.36666666666667,47.5833333333333,1300,3825.16666666667,166.916666666667,27577.25,206.75,166.166666666667,139.25,144.916666666667,61.25,2191.41666666667,1060.33333333333,21375.9166666667,4659.75,4.5889391523326,1.52335093235097,0.218045056151198,-1.52335093235097,26035.6666666667,481.090136769576,2105.22814390241,0.0864799854231479,12.8236878352902,186.756525990392,429.730747272656,23.9410576713779,1342.73304224156,82.0743842222075,22.1064915736751,43.2689790202467,25.1448832074271,43.2920840969171,158.76252038434,62.4737520641245,553.180959761292,129.933636907461,0.117112489852895,0.0254846955236738,0.00554870930399204,0.0254846955236735,634.787628528891,60.87,39.13,1.96,0,0,0,0,3.454,2.7977,1.7941,0.702,0.6037,0.0224,0.0213,95.1,4898.459749,4.408613774,3031.680891,545.7025604,32998.88575,4289.855148,22143.81355,3100.133897,373.9562367,44.8747484,37869.32381,6816.478286,12.54971777,0.878480244,28.70889717,15.50280447,46.39592631,6.495429683,102.1457624,9.193118616,2.559315118,0.124638646,5.218707731,0.834993237,450.2820056,9.005640112,313.6428668,15.68214334,3.522727796,0.067284101,3.832300845,0.050586371
"Marion Island","PB1","PB1.1C",79,91.8,92.9,92.4,92.4,0.5,2461.8,2899.8,2762.4,2722.3,219,0.04297,0.00371,17075.3333333333,66607.5833333333,1.38583333333333,36.6666666666667,1306.83333333333,3957.33333333333,188.166666666667,31285.5833333333,242.333333333333,156.083333333333,130.916666666667,142.333333333333,40.9166666666667,2258.41666666667,1068.75,19642.1666666667,4468.5,4.39987856118124,1.48112733639035,0.227481382932932,-1.48112733639035,24110.6666666667,615.561286119991,3152.02118296797,0.0825126252965771,14.5122727581196,147.134343888554,297.452007842773,25.9714295239048,2277.73960752694,46.2647191975078,18.8798032218816,26.6030016533792,57.5457657131709,40.1122478083992,108.961593177958,79.380699509046,543.900364093099,191.209309396797,0.139222947116405,0.0311607800087522,0.00697959224179904,0.0311607800087526,692.26549469948,59.37,40.63,2.03,0,0,0,0,3.5409,2.9407,1.4424,0.586,0.516,0.0252,0.0243,96.7,4473.398835,48.7600473,2909.478926,523.7062067,32868.11347,4272.854751,24511.61008,3431.625411,353.6966545,42.44359854,37601.26579,6768.227842,12.3637857,0.865464999,25.05151339,13.52781723,47.36751669,6.631452337,119.2586413,10.73327772,2.425965521,0.016496566,4.718754893,0.755000783,473.1352636,9.462705272,351.2970843,17.56485422,3.718134099,0.059861959,4.326425157,0.038937826
"Marion Island","PB1","PB1.1C",81,94.5,95.6,95.1,95.1,0.5,2508.3,3011.9,2805.9,2787.1,252,0.04233,0.00407,17447,69952.9,1.418,55.4,1635.4,4481.4,215.7,33752.8,189.6,159.5,151,188.2,59.6,2581.9,1099.3,19214.4,4511.8,4.256288601648,1.44764362527729,0.235304157451849,-1.44764362527729,23726.2,771.383029225934,4987.0574813433,0.0886691728969106,23.3485664561137,354.889716829202,763.570589038397,35.7803484238672,4427.14331771127,64.1667965366651,30.5441392814472,39.1748218460106,53.6734985299491,50.7963253264118,129.61862863373,124.964928413269,1383.95184566195,220.514952881759,0.172715759363627,0.041113549803779,0.00980360717295363,0.0411135498037783,1573.92529824145,54.3,45.7,2.29,0,0,0,0,3.2835,2.7877,1.5246,0.6968,0.6264,0.0295,0.0294,99.5,4018.357445,14.4660868,3170.339497,570.6611095,35958.92568,4674.660338,25718.47587,3600.586622,369.9655871,44.39587045,37546.25716,6758.326289,13.46452387,0.942516671,30.9684049,16.72293865,46.29202129,6.480882981,129.1482542,11.62334288,2.739845316,0.049865185,4.905904271,0.784944683,531.0457626,10.62091525,370.5832258,18.52916129,4.085062426,0.147470754,4.35126471,0.060047453
"Marion Island","PB1","PB1.1C",84,98.5,99.6,99.1,99.1,0.5,2608.4,3115.6,2897.4,2884.4,254,0.04212,0.00394,17307.4285714286,67550.8571428571,1.35428571428571,58.5714285714286,1523,4601.28571428571,167.857142857143,30468.2857142857,182,149.571428571429,131.714285714286,223.857142857143,8.14285714285714,2504.28571428571,1271.28571428571,19992.2857142857,4599.28571428571,4.34454599246456,1.4682106695393,0.230503511008356,-1.4682106695393,24591.5714285714,1857.91611374526,7973.80207154595,0.0957178393085884,11.0733485278414,256.373425559931,875.432410161918,33.0828685345783,4709.47437669661,75.9407663906548,17.8312192783438,34.9652889101667,49.1610569842586,14.1471854848538,135.07493511099,150.001904749811,1824.13584237265,336.037554590611,0.175532246887507,0.0408778983484047,0.00952789139485983,0.0408778983484055,2132.82643903521,53.72,46.28,2.31,0,0,0,0,3.808,3.3587,1.1034,0.5106,0.4759,0.0215,0.0221,102.5,3804.558184,70.76478223,3088.798418,555.9837152,32164.29416,4181.358241,22742.68935,3183.976509,351.2738566,42.15286279,36608.93142,6589.607656,12.41035079,0.868724555,27.5785573,14.89242094,44.25396404,6.195554966,134.7501137,12.12751023,3.030434494,0.095155643,4.98017436,0.796827898,493.0148139,9.860296278,379.5579119,18.9778956,3.475539582,0.024328777,4.386273335,0.021492739
"Marion Island","PB1","PB1.1C",86,101.2,102.3,101.8,101.8,0.5,2686.5,3170.1,2963.5,2950.8,242,0.04165,0.00364,15458.1,64199,1.393,74.3,1652.6,4473.4,176.6,31669,218.9,133.1,88.2,247.2,51.8,2617.5,1149.1,16313,4017.4,4.06264647081602,1.40158531428368,0.246268089344524,-1.40158531428368,20330.4,1555.97932362726,8037.27963928094,0.0710320741324337,19.1314168610459,333.398726918852,816.495791647316,54.784831639586,5584.67353069492,58.9245279998067,22.2533393249443,27.7880869758567,34.3213571345242,48.6068125083534,290.490868091313,109.412014371772,1335.46587792841,340.373063302933,0.0953430487102553,0.0235718096650515,0.00583116786283093,0.023571809665051,1665.72441364777,50.66,49.34,2.47,0,0,0,0,2.4955,2.231,1.3525,0.6673,0.6299,0.0278,0.0287,103.1,3246.145166,45.1214178,4067.195364,732.0951655,40201.01523,5226.13198,24341.33179,3407.786451,491.8690066,59.02428079,45780.92185,8240.565933,18.13350728,1.26934551,30.79651788,16.63011966,45.27192781,6.338069893,148.6548013,13.37893212,2.590636954,0.020984159,6.283935762,1.005429722,580.8240397,11.61648079,387.168457,19.35842285,3.542503377,0.040738789,4.386862649,0.056151842
"Marion Island","PB1","PB1.1C",87,102.6,103.7,103.1,103.1,0.5,2714,3197.8,2994.8,2982.9,242,0.04165,0.0036,16703.1666666667,70746.25,1.3775,88.4166666666667,2065.41666666667,5080.33333333333,217.5,35895.3333333333,206.333333333333,141.583333333333,99.1666666666667,267,34.3333333333333,2623.25,1192.08333333333,17079.0833333333,4210,4.05749276657993,1.3990128457306,0.247231842585066,-1.3990128457306,21289.0833333333,1151.46269298373,5481.78511278281,0.0539570536293785,27.4440201578457,489.136058099721,749.225943992542,42.3524175546954,3578.21114101683,71.8297650804675,28.0469033563206,29.1074290215131,35.5425481257707,29.6872587709498,204.729144792022,76.7101490657981,1309.76288335182,229.213675619299,0.233803470778149,0.058498642815333,0.0146848386505265,0.0584986428153328,1466.16490814601,55.09,44.91,2.25,0,0,0,0,3.5409,3.224,1.1229,0.5043,0.4844,0.021,0.022,104.7,3317.338124,78.62091353,3202.886124,576.5195023,33421.16392,4344.75131,24341.69856,3407.837798,357.7509938,42.93011926,38376.81753,6907.827155,13.00859072,0.91060135,28.65429711,15.47332044,39.09656722,5.473519411,145.9557979,13.13602181,2.80879367,0.053928838,5.159189381,0.825470301,528.0720887,10.56144177,405.9506247,20.29753124,3.763346948,0.085051641,4.727929526,0.107324
