"Location","Site","Section","sample","min_depth","max_depth","midpoint","Zn","Zn_sd","Zn_ICP","Zn_ICP_sd","Zn_fit_OLS","Zn_lwr_OLS","Zn_upr_OLS","Zn_fit_WLS","Zn_lwr_WLS","Zn_upr_WLS"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-2.02534724333283,-0.101267362166642,-0.468515677217699,-0.0234257838608849,-1.08431940344943,-2.21852978375455,0.0498909768556972,-1.1369942587928,-2.44942536460426,0.17543684701866
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,-5.46325522691564,-0.273162761345782,-0.824728511639977,-0.0412364255819989,-1.59394343119709,-2.72910715525426,-0.458779707139914,-1.53312185707589,-2.47719659892245,-0.589047115229342
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,-2.32230891470943,-0.116115445735472,-1.22441044399362,-0.0612205221996812,-1.12834001242917,-2.26220141914206,0.00552139428372578,-1.17121120532723,-2.45146301468946,0.109040604035007
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,-0.169000707249376,-0.00845003536246878,-0.375443324260563,-0.0187721662130282,-0.809140776466992,-1.94737352971774,0.329091976783758,-0.923099617507623,-2.43765077133626,0.591451536321015
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,-0.835512314516237,-0.0417756157258118,-1.03108390301738,-0.0515541951508691,-0.907942236965047,-2.04436648472042,0.228482010790329,-0.999897380413213,-2.44170874814492,0.441913987318492
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,-1.8213905024329,-0.0910695251216449,-0.909626728365094,-0.0454813364182547,-1.05408553556231,-2.1885827636794,0.080411692554782,-1.11349366066389,-2.44805380754694,0.221066486219157
"Bird Island","BI10","BI10.2",45,44,45,44.5,0.425795914009926,0.0212897957004963,-1.65726410096228,-0.0828632050481138,-0.720970106610678,-1.86115949046523,0.419219277243875,-0.854565102281651,-2.43416273429789,0.725032529734586
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,-3.17821653417442,-0.158910826708721,0.175033506879896,0.00875167534399479,-1.25521690689366,-2.38852862577552,-0.12190518801179,-1.26983182905245,-2.45763902639346,-0.0820246317114535
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,-1.68035877121448,-0.084017938560724,-1.34328981062405,-0.0671644905312027,-1.03317946150594,-2.16789748446328,0.101538561451393,-1.09724349886897,-2.44711801769665,0.252631019958703
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,0.907825166935652,0.0453912583467826,0.453266322576737,0.0226633161288369,-0.649515695805826,-1.79152669490595,0.4924953032943,-0.799024031614405,-2.431417458095,0.833369394866191
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,-0.234541713399256,-0.0117270856699628,0.327338358359992,0.0163669179179996,-0.818856356900278,-1.95689324740661,0.319180533606055,-0.930651477964387,-2.43804247589193,0.576739519963154
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,-2.46434432767037,-0.123217216383518,0.315867057635071,0.0157933528817535,-1.14939486892376,-2.28311817027411,-0.0156715675734096,-1.18757701478928,-2.4524555951457,0.0773015655671521
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,-0.559361567164994,-0.0279680783582497,-1.08875874826682,-0.0544379374133409,-0.867006570041233,-2.00413075364039,0.270117613557925,-0.968078340219378,-2.44000688154939,0.503850201110631
