"Model","Shapiro_W","Shapiro_p","Shapiro_expl","BreuschPagan_stat","BreuschPagan_p","BreuschPagan_expl","CV10_RMSE","CV10_expl","AIC","AIC_expl","BIC","BIC_expl"
"OLS",0.986192623711033,0.0111269196677284,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",13.9631301637279,0.000186430996855834,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",0.644447515724916,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",527.008898110934,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",537.781859052467,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
"OLS_weighted",0.984183843036941,0.00461915820934084,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",6.90587723034341,0.00859128633102378,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",NA,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",558.906329039579,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",569.679289981112,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
"WLS_weighted",0.98717420880474,0.0172642080641284,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",1332.81509040144,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000835815253966078,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",NA,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",487.996188481353,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",498.769149422886,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
"Bayes",0.986193938153258,0.0111334224651963,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",13.9631301637279,0.000186430996855834,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",0.644447426962047,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",527.008899656642,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",537.781860598174,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
"RF",0.987801986538028,0.0229296104417208,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",NA,NA,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",0.692928529454136,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",NA,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",NA,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
"PLS_LOO",0.986192623711033,0.0111269196677263,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",NA,NA,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",0.644447515724916,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",NA,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",NA,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
"PLS_kfold",0.986192623711033,0.0111269196677263,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",NA,NA,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",0.644447515724916,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",NA,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",NA,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
