"Model","Shapiro_W","Shapiro_p","Shapiro_expl","BreuschPagan_stat","BreuschPagan_p","BreuschPagan_expl","CV10_RMSE","CV10_expl","AIC","AIC_expl","BIC","BIC_expl"
"OLS",0.991695012376269,0.135830274822827,"Shapiro–Wilk: p > 0.05 desirable.",9.94030775964455,0.00161698512142038,"Breusch–Pagan: p < 0.05 indicates heteroscedasticity.",0.619207902382141,"10-fold CV RMSE (log-space).",503.727552589756,"Not used for ranking.",514.500513531289,"Not used for ranking."
"WLS",0.991901091372795,0.14903376297405,"Shapiro–Wilk: p > 0.05 desirable.",1059.91399179879,1.70410755042124e-232,"Breusch–Pagan: p < 0.05 indicates heteroscedasticity.",NA,"10-fold CV RMSE (log-space).",491.391320242748,"Not used for ranking.",502.164281184281,"Not used for ranking."
"OLS_weighted",0.990328288534369,0.0728466882813901,"Shapiro–Wilk: p > 0.05 desirable.",16.4492007168794,4.9971246340523e-05,"Breusch–Pagan: p < 0.05 indicates heteroscedasticity.",NA,"10-fold CV RMSE (log-space).",522.979148483121,"Not used for ranking.",533.752109424654,"Not used for ranking."
"WLS_weighted",0.991906118937652,0.149370565429277,"Shapiro–Wilk: p > 0.05 desirable.",1006.92683079319,5.60567243898559e-221,"Breusch–Pagan: p < 0.05 indicates heteroscedasticity.",NA,"10-fold CV RMSE (log-space).",491.44106706079,"Not used for ranking.",502.214028002323,"Not used for ranking."
"Bayes",0.982342366638495,0.00211670155572523,"Shapiro–Wilk: p > 0.05 desirable.",17.1492737098335,0.00875001706769607,"Breusch–Pagan: p < 0.05 indicates heteroscedasticity.",0.553367126639677,"10-fold CV RMSE (log-space).",438.148736470006,"Not used for ranking.",466.876632314093,"Not used for ranking."
"RF",0.984551874870485,0.00541492929554065,"Shapiro–Wilk: p > 0.05 desirable.",NA,NA,"Breusch–Pagan: p < 0.05 indicates heteroscedasticity.",0.516653413340178,"10-fold CV RMSE (log-space).",NA,"Not used for ranking.",NA,"Not used for ranking."
"PLS_LOO",0.982075577735013,0.00189437975007303,"Shapiro–Wilk: p > 0.05 desirable.",NA,NA,"Breusch–Pagan: p < 0.05 indicates heteroscedasticity.",0.558876405734737,"10-fold CV RMSE (log-space).",NA,"Not used for ranking.",NA,"Not used for ranking."
"PLS_kfold",0.982075577735013,0.00189437975007303,"Shapiro–Wilk: p > 0.05 desirable.",NA,NA,"Breusch–Pagan: p < 0.05 indicates heteroscedasticity.",0.558876405734737,"10-fold CV RMSE (log-space).",NA,"Not used for ranking.",NA,"Not used for ranking."
