"Rank","Model","R2","Adj_R2","RMSE","RMSEP","RMSE_ppm","RMSEP_ppm_cv","RMSEP_ppm_boot","RMSEP_ppm_boot_sd","RMSEP_ppm","RMSEP_source","AIC","BIC","Rank_explanation","R2_explanation","RMSE_explanation","RMSEP_explanation"
1,"RF",0.804830268303868,NA,0.504024490900157,0.516653413340178,18096.0902367463,18402.8283616123,18739.015104616,5977.56672536049,NA,NA,NA,NA,"Models are ranked by decreasing R², then by increasing RMSEP (ppm; bootstrap- or CV-derived), followed by log-space RMSEP, and finally by log-space RMSE.","R² = 1 − SS_res/SS_tot (log-space).","RMSE = calibration error (log-space).","RMSEP = 10-fold CV error (log-space)."
2,"Bayes",0.782666025570093,NA,0.531874559979908,0.553367126639677,13054.643263387,13833.6149421765,14099.8040912884,3299.11099629504,NA,NA,438.148736470006,466.876632314093,"Models are ranked by decreasing R², then by increasing RMSEP (ppm; bootstrap- or CV-derived), followed by log-space RMSEP, and finally by log-space RMSE.","R² = 1 − SS_res/SS_tot (log-space).","RMSE = calibration error (log-space).","RMSEP = 10-fold CV error (log-space)."
3,"PLS_LOO",0.769588412151896,NA,0.547643031052147,0.558876405734737,12699.4253247054,13221.1935545148,13237.3701936463,3039.5371344986,NA,NA,NA,NA,"Models are ranked by decreasing R², then by increasing RMSEP (ppm; bootstrap- or CV-derived), followed by log-space RMSEP, and finally by log-space RMSE.","R² = 1 − SS_res/SS_tot (log-space).","RMSE = calibration error (log-space).","RMSEP = 10-fold CV error (log-space)."
4,"PLS_kfold",0.769588412151896,NA,0.547643031052147,0.558876405734737,12699.4253247054,13221.1935545148,13237.3701936463,3039.5371344986,NA,NA,NA,NA,"Models are ranked by decreasing R², then by increasing RMSEP (ppm; bootstrap- or CV-derived), followed by log-space RMSEP, and finally by log-space RMSE.","R² = 1 − SS_res/SS_tot (log-space).","RMSE = calibration error (log-space).","RMSEP = 10-fold CV error (log-space)."
5,"OLS",0.711860213839782,0.710776981560985,0.612416695598065,0.619207902382141,19046.317786508,19195.0538472246,19032.0453789033,3839.29278988615,NA,NA,503.727552589756,514.500513531289,"Models are ranked by decreasing R², then by increasing RMSEP (ppm; bootstrap- or CV-derived), followed by log-space RMSEP, and finally by log-space RMSE.","R² = 1 − SS_res/SS_tot (log-space).","RMSE = calibration error (log-space).","RMSEP = 10-fold CV error (log-space)."
6,"WLS",0.711426381771426,0.736774742021266,0.612877558837851,NA,19118.97376675,NA,19032.0453789033,3839.29278988615,NA,NA,491.391320242748,502.164281184281,"Models are ranked by decreasing R², then by increasing RMSEP (ppm; bootstrap- or CV-derived), followed by log-space RMSEP, and finally by log-space RMSE.","R² = 1 − SS_res/SS_tot (log-space).","RMSE = calibration error (log-space).","RMSEP = 10-fold CV error (log-space)."
7,"WLS_weighted",0.711404682307114,0.737299137288605,0.612900601250386,NA,19121.2837499281,NA,19032.0453789033,3839.29278988615,NA,NA,491.44106706079,502.214028002323,"Models are ranked by decreasing R², then by increasing RMSEP (ppm; bootstrap- or CV-derived), followed by log-space RMSEP, and finally by log-space RMSE.","R² = 1 − SS_res/SS_tot (log-space).","RMSE = calibration error (log-space).","RMSEP = 10-fold CV error (log-space)."
8,"OLS_weighted",0.705011398870254,0.709614648604243,0.619652240442579,NA,19165.0781241486,NA,19032.0453789033,3839.29278988615,NA,NA,522.979148483121,533.752109424654,"Models are ranked by decreasing R², then by increasing RMSEP (ppm; bootstrap- or CV-derived), followed by log-space RMSEP, and finally by log-space RMSE.","R² = 1 − SS_res/SS_tot (log-space).","RMSE = calibration error (log-space).","RMSEP = 10-fold CV error (log-space)."
