"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Mn","Mn_sd","Mn_ICP","Mn_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,68.1538461538462,42.4339607583481,355.0818916,6.553862016,174.542543096756,-65.355209878651,414.440296072162
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,218.083333333333,121.377291820575,201.9552017,1.015089484,470.413900364763,229.069303434459,711.758497295066
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,67.4545454545455,15.1615542499022,311.4480017,8.47360052,173.162540730758,-66.7365880779025,413.061669539418
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,75.3333333333333,17.8240559272285,353.3049619,9.842514542,188.710567387669,-51.177433818953,428.59856859429
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,54.0909090909091,22.9845798110583,115.4337622,1.894932065,146.790695516535,-93.149252850042,386.730643883112
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,46.5454545454545,17.6825543198014,105.7636335,5.529308912,131.900469987416,-108.074718227908,371.87565820274
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,61.4166666666667,24.0924670736928,60.6622639,0.521352206,161.247370302336,-78.666782426469,401.161523031141
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,40.0909090909091,14.8354612025009,64.82600414,1.104452514,119.163048149254,-120.849264629286,359.175360927794
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,51,22.4053565024081,87.95481953,1.208105913,140.691085058824,-99.2622351868996,380.644405304547
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,120.7,60.4024466023981,169.8695081,6.194816384,278.237300880214,38.2266252592686,518.24797650116
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,67.6,15.8689074048033,77.40139067,1.444532107,173.449581222885,-66.449255184231,413.348417630001
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,128.615384615385,30.3109948740785,407.4375349,2.240906442,293.857547660947,53.7928854009243,533.922209920969
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,155.923076923077,39.6241961820921,366.7929674,4.804987873,347.746640053169,107.421568721596,588.071711384743
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,146.461538461538,31.9755515579622,315.5650704,3.09253769,329.075208041215,88.8533687715291,569.297047310901
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,136.923076923077,46.0605788400116,291.4015196,1.981530334,310.251975769003,70.1202531415269,550.383698396479
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,78,19.4422220952236,318.8457154,3.985571442,193.972976410008,-45.9134328764664,433.859385696482
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,122.666666666667,30.2424546061668,343.7990278,4.950706,282.11832753419,42.095141300272,522.141513768108
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,141.769230769231,35.3462724252357,382.915235,1.64653551,319.81539216537,79.6396364459478,559.991147884791
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,164.545454545455,47.5044495523601,585.3572459,7.78525137,364.762069225926,124.330930396896,605.193208054956
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,190.25,28.6010966096184,509.8802514,3.977065961,415.487506194098,174.672468058139,656.302544330057
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,124.833333333333,31.0742024934842,510.7720501,2.24739702,286.394034864839,46.3563744606483,526.43169526903
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,125.916666666667,29.9650048415066,425.6460716,6.895466359,288.531888530166,48.4867193021558,528.577057758176
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,112.166666666667,21.4977095326808,285.4554922,3.882194694,261.397592008729,21.4342811462382,501.360902871221
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,100.833333333333,18.0848170037909,213.0614752,1.363593441,239.032353663787,-0.885444764253151,478.950152091826
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,104.75,22.8597502571262,318.8247,5.61131472,246.761516915348,6.83023468125484,486.692799149441
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,111.818181818182,37.3143891329288,443.5927218,9.58160279,260.709890829673,20.7482751935384,500.671506465808
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,86.5833333333333,21.0560219558696,330.5850441,1.454574194,210.911355450662,-28.9773964392997,450.800107340624
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,258.454545454545,22.8094876591459,654.0897303,4.251583247,550.082586955801,307.761078603753,792.404095307848
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,181.384615384615,28.4445028712007,567.7982591,8.346634409,397.992526199157,157.321329555409,638.663722842905
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,140.538461538462,26.5380713460724,360.8953237,6.820921619,317.386588001213,77.2223581963194,557.550817806107
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,82.8461538461538,38.3315495683085,431.4287933,3.580858984,203.536392806374,-36.3499387057732,443.422724318522
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,89.875,26.3334388183541,299.9841868,2.93984503,217.407141587612,-22.4855311064538,457.299814281678
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,185.230769230769,63.361599630157,436.78518,0.960927396,405.582539212147,164.850415370792,646.314663053501
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,79.3333333333333,16.477716817422,323.6804956,0.906305388,196.604180921177,-43.2818447983866,436.490206640741
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,43.5,26.3214395848362,421.6584628,14.1255585,125.890559683495,-114.101343322423,365.882462689412
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,49.1428571428571,24.8993578627647,195.5844371,3.051117218,137.026193061123,-102.93587151886,376.988257641106
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,20.6923076923077,16.3980924469109,259.3390696,3.060201021,80.8817825164687,-159.280808315015,321.044373347953
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,43,21.5793110795194,172.5557713,3.140515038,124.903857991806,-115.090926135194,364.898642118806
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,100.333333333333,23.137271518771,334.5877951,3.479713069,238.045651972098,-1.87059580104051,477.961899745236
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,110.076923076923,41.2582548072939,264.1328625,1.399904171,257.273684938338,17.3202586558337,497.227111220842
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,30.3846153846154,16.9781156273719,66.61077661,0.126560476,100.008615309202,-140.071634022988,340.088864641391
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,46.1538461538462,18.871699066089,211.0280805,3.144318399,131.127668662457,-108.849588606509,371.104925931423
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,47.8461538461538,19.4672637772841,153.4316483,2.148043076,134.467274388172,-105.501211631989,374.435760408334
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,32.7692307692308,21.3937445925744,143.7066162,0.229930586,104.714423377255,-135.347788229929,344.776634984438
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,45.9166666666667,18.9086720524705,150.7094709,0.572695989,130.65961785999,-109.318904059867,370.638139779847
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,92,29.1204395571221,365.7716364,4.645299782,221.600623777289,-18.2954700350526,461.49671758963
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,74.1538461538462,25.6932097185429,131.1007878,2.884217331,186.382963397019,-53.5060927018619,426.2720194959
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,45.2857142857143,22.9260636744382,174.0963235,1.793192132,129.414494296668,-110.567434192588,369.396422785924
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,78.2307692307692,30.9681391275879,107.6482229,0.602830048,194.428377190787,-45.4579460349214,434.314700416496
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,48,19.6807858921673,104.6054626,1.945661604,134.770874908692,-105.1968356638,374.738585481184
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,66.7692307692308,20.4497507978045,83.17074012,1.047951326,171.81013841208,-68.0904120739884,411.710688898147
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,65.9166666666667,17.9669309026502,306.2265551,5.420210026,170.127685527534,-69.7747349573874,410.030106012455
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,64.0833333333333,38.1062112172456,346.4020468,1.801290643,166.509779324675,-73.3970430352632,406.416601684614
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,66.0833333333333,19.2280965508731,288.8091125,3.985565753,170.45658609143,-69.4454599921084,410.358632174968
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,33.7692307692308,24.977169062145,91.45583254,2.286395813,106.687826760632,-133.367081765286,346.74273528655
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,33.9230769230769,19.7377030851344,300.501993,2.313865346,106.991427281152,-133.062371390713,347.045225953016
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,33.0769230769231,17.1292222943792,100.7317857,1.158415535,105.321624418294,-134.73832365109,345.381572487678
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,40.0769230769231,23.4003616014138,77.97233518,1.138396094,119.135448101934,-120.876952105403,359.147848309272
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,34.8461538461538,18.8584470633461,165.9363359,4.613030137,108.813030404269,-131.234185850769,348.860246659307
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,29.6923076923077,15.907988639803,112.7063173,1.1721457,98.6424129668635,-141.443237448153,338.72806338188
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,80.8333333333333,25.2580620192781,181.7526989,1.417671051,199.564285996243,-40.3216368388561,439.450208831343
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,70.7692307692308,17.8846015991124,232.242995,3.088831834,179.703751945588,-60.1895256630413,419.597029554218
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,39.0769230769231,21.1481344270266,99.43200238,3.500006484,117.162044718557,-122.856684927782,357.180774364897
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,64.0769230769231,20.1389404655986,200.6979642,3.632633153,166.497129302987,-73.4097093598062,406.40396796578
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,44.5384615384615,26.2126413034353,105.939325,2.065816837,127.939863197002,-112.046179316092,367.925905710096
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,60.8571428571429,18.4718377864465,206.3664659,0.701645984,160.143204123542,-79.7726262086183,400.059034455702
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,83.2142857142857,19.6866943407453,298.9077106,1.853227806,204.262865480475,-35.6236085510479,444.149339511997
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,58.2307692307692,26.633793840889,170.6622359,2.42340375,154.960309523243,-84.9640421272879,394.884661173774
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,37,15.6311654502578,224.410619,2.580722118,113.063437691543,-126.968931022724,353.09580640581
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,35.4285714285714,14.7268163864129,71.0193117,0.923251052,109.96237523195,-130.080755494357,350.005505958257
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,31.3846153846154,22.0625567479476,81.69856209,0.196076549,101.982018692579,-138.090559616024,342.054597001181
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,133.416666666667,21.2836186829783,370.2795254,2.554928725,303.332413905495,63.230293623723,543.434534187266
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,116.142857142857,32.5289389333847,262.5621361,3.413307769,269.244219747395,29.2602381947045,509.228201300085
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,170.615384615385,36.9629058686734,478.1053801,5.880696175,376.740489762789,136.227832204219,617.253147321358
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,128,21.6459108042479,488.9858648,11.83345793,292.643145578868,52.5830272083759,532.703263949359
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,42.4615384615385,19.7256828551653,412.4972905,2.062486453,123.841256169988,-116.156673881562,363.839186221538
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,46.9285714285714,23.4929262208347,468.1176464,3.042764702,132.656514140788,-107.316672810659,372.629701092235
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,67.3076923076923,31.7867493760755,132.2391605,0.978569787,172.872740233898,-67.0266871065631,412.772167574359
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,103,15.8113883008419,253.2933803,1.646406972,243.308060994438,3.38309648656013,483.233025502315
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,88,23.7767393335027,183.982931,2.244591758,213.70701024378,-26.1832236994828,453.597244187043
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,101.846153846154,27.8563163209775,341.6514086,8.404624652,241.031057090541,1.10999916265257,480.95211501843
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,719.5,410.872648558326,614.0518172,4.3370591,1459.91124684648,1190.29688164805,1729.52561204491
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,164.764705882353,90.9172215615424,553.5802331,15.06148595,365.19474055597,124.760755679196,605.628725432745
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,158.8,60.94400240033,433.6021987,7.251617097,353.423969786885,113.064778603373,593.783160970397
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,74.0714285714286,28.5992584242596,145.6542648,1.71335692,186.220320261026,-53.6688175909724,426.109458113025
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,104.928571428571,40.1793369890435,372.8583737,8.19883524,247.113910376664,7.18195686150585,487.045863891823
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,74.6875,40.7098984687181,137.6502423,3.767816255,187.436077702571,-52.4524744657863,427.324629870928
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,45.2,18.7090505218349,116.7959682,2.858430699,129.245345435236,-110.737050577548,369.22774144802
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,46.4666666666667,18.3803725543879,22.55582026,0.666533592,131.744989720847,-108.230612864736,371.720592306431
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,69,20.1791972090071,213.3189091,2.983821266,176.212345959613,-63.6838433592598,416.108535278486
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,41,13.2611139372657,70.00844714,1.304675757,120.957051225052,-119.04964346832,360.963745918424
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,665.746666666667,136.066666666667,58.4532373130946,417.5692893,3.445464021,308.561932871444,68.4376153355459,548.686250407343
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,716.192857142857,132.285714285714,40.2309268166602,141.6979167,2.177054306,301.100588650484,61.0076118548818,541.193565446085
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,744.413333333333,109.6,32.0553093440518,371.3797605,1.61738766,256.332523324727,16.3812583393526,496.283788310102
