"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Cu","Cu_sd","Cu_ICP","Cu_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,2576.01176470588,0.224019204169647,0.0780543387064934,34.00992075,0.690963856,29.8069462711359,-15.7833064410163,75.3971989832881
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,2667,0.271152668338111,0.0584629438423068,31.39605337,0.356175262,42.9814506708102,-2.66859519805627,88.6314965396767
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,2847.45454545455,0.278091405625584,0.102250568885472,28.97367916,0.196486418,44.9209309643712,-0.747126534052043,90.5889884627944
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,2903.10909090909,0.235336332539488,0.0711736617189318,26.9304948,0.044764677,32.970252005831,-12.6243944814136,78.5648984930756
"Bird Island","BI10","BI10.5",197,194,195,194.5,2954.41818181818,0.230031858540095,0.0870209080727389,46.72905914,0.124522427,31.4875726128379,-14.1042298801918,77.0793751058675
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.91111111111,0.222455427969088,0.0608554611899492,68.09335946,0.816242088,29.3698475601068,-16.2202935609828,74.9599886811964
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,0.196403716505072,0.0305366956966946,34.46389212,0.171217055,22.0880066566884,-23.5179723595274,67.6939856729043
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,0.252892016540842,0.0614601891198466,60.20244341,0.548086843,37.8773268452373,-7.73660034010331,83.491254030578
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,0.230226701378556,0.0524811216855307,73.19734621,0.669512032,31.5420340846995,-14.0498483839139,77.1339165533128
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,0.234366659587731,0.0883453859840648,116.9107903,0.841170558,32.6992139908125,-12.8948092162676,78.2932371978925
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,0.173148079844862,0.09249047583856,32.9760233,0.203795286,15.5877102557683,-30.0605858122647,61.2360063238014
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,0.232019429794573,0.103705817531067,145.5334854,0.604259635,32.0431283458771,-13.5495776207706,77.6358343125247
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,0.239871437307861,0.0910474668451634,49.70613596,0.602315252,34.2378812535002,-11.3602942539138,79.8360567609142
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,0.188719318846866,0.0472294528955609,80.36054861,0.943852418,19.9401031969504,-25.6769210724449,65.5571274663457
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,0.26445385139437,0.0624940698089447,78.52750915,0.406648955,41.1090316824139,-4.52586401121691,86.7439273760447
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,0.180739247311601,0.0489722973291358,51.06064778,0.387827921,17.7095544900848,-27.9220098883119,63.3411188684815
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,0.165191136037246,0.0673893195460368,50.54112884,0.613078987,13.3636260928322,-32.3052398388984,59.0324920245628
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,0.255466059009656,0.0715558696497553,35.29243706,0.37314492,38.5968100071185,-7.02121746451309,84.2148374787501
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,0.18978486302948,0.0636739218577274,54.25753022,0.451401204,20.2379386471885,-25.3773807937765,65.8532580881536
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,0.332500140613437,0.0637582920827413,93.06939632,0.991321257,60.128981786101,14.238281612085,106.019681960117
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,0.260604992158498,0.0641466404175102,61.1989585,0.484100081,40.0332182697717,-5.59396846359591,85.6604050031393
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,0.171227246680407,0.053422591394768,84.15061701,1.054966543,15.0508088116966,-30.6021688844415,60.7037865078346
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,0.271223241592727,0.0691947725163498,69.48540749,0.847400448,43.0011769453339,-2.6490402446362,88.6513941353039
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,0.190584395185816,0.0769684339410303,96.04739856,0.836309314,20.4614197788465,-25.152657068067,66.07549662576
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,0.295889363946635,0.0920407805711004,74.97636554,0.220258,49.8957250802425,4.17069911924996,95.620751041235
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,0.252384023407443,0.0808440772292676,55.15725169,0.118938531,37.7353352074691,-7.87782123284961,83.3484916477879
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,0.218322905455238,0.0478190211750306,94.26813549,0.602079612,28.2147460414517,-17.3756793233535,73.8051714062569
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,0.223294394305033,0.0637154003565052,19.4548787,0.169805204,29.6043511315944,-15.9858348977006,75.1945371608893
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,0.22790681073096,0.0614393788599296,71.22393581,1.506837827,30.8935901376499,-14.6974613792884,76.4846416545883
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,0.272793898536277,0.0336797727260351,87.44578681,0.43151217,43.4401989263879,-2.213894299136,89.0942921519118
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,0.315189996110272,0.0852563497962934,55.06983208,0.437392273,55.2905388891214,9.48627780446597,101.094799973777
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,0.312741053602718,0.0570079031369548,79.709217,0.911979751,54.6060230274185,8.81281881986702,100.39922723497
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,0.32083737638836,0.0585515882436142,49.32777324,0.323555772,56.8690656881358,11.0381980774298,102.699933298842
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,0.272718052525149,0.0727337185171248,49.65090616,0.322927713,43.4189988379808,-2.23490443843843,89.0729021144001
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,0.304721782696731,0.0559971356941234,67.64965696,0.958600155,52.3645175133003,6.60548096236978,98.1235540642308
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,0.209380718117415,0.048690426810458,30.41424683,0.119474831,25.7152716551899,-19.8786450415522,71.3091883519321
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,0.215477921157129,0.0786651208602101,28.74922169,0.311511624,27.4195306077107,-18.1715788114566,73.0106400268779
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,0.188378534308378,0.0685493890759617,39.15988603,0.099160724,19.8448488488804,-25.7727324325318,65.4624301302925
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,0.225813247006427,0.0643154230117808,34.66157048,0.4641381,30.3084079324703,-15.282121007624,75.8989368725645
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,0.268490192773834,0.0748367807842508,25.95749555,0.857134355,42.237249143203,-3.40651173914704,87.8810100255529
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,0.281944748963067,0.0639601651652741,89.58971424,1.243282919,45.9979977501198,0.318919656181343,91.6770758440582
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,0.390445570530835,0.107672238743278,97.79698974,5.191445766,76.3255914530509,30.0409201508619,122.61026275524
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,0.293201073496339,0.123562660994089,46.69505839,0.266664267,49.1443079079667,3.42887876818381,94.8597370477497
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,0.367357356205027,0.0763657769630374,78.63602567,0.631116592,69.8720920851963,23.7635673602907,115.980616810102
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,0.305488330084716,0.0921584930101861,99.33071721,5.308945902,52.5787789115178,6.81661149815729,98.3409463248782
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,0.504947353710568,0.0876824101109846,78.85879013,2.91695892,108.330543197745,60.8087243094864,155.852362086003
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,0.717714712287924,0.122733889662695,273.7512725,0.443798565,167.802185079734,116.516957310232,219.087412849236
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,0.218791344001823,0.0885486259509621,23.13004442,0.161910311,28.3456815837853,-17.2446693336627,73.9360325012333
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,0.17047422623253,0.0808448392163371,28.86151963,0.069267647,14.8403283944681,-30.8145339659813,60.4951907549175
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,0.15958790623876,0.0672688077698957,28.38931831,0.300926774,11.7974400096558,-33.887770988022,57.4826510073337
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,0.15241803492571,0.0842266824235289,33.07658228,0.588763165,9.79335431756115,-35.9150105876112,55.5017192227335
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,0.325759570704336,0.103143050848752,33.89863255,0.559327437,58.2448922227631,12.3895746832364,104.10020976229
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,0.332611410001782,0.126155376946261,28.97734663,0.156477672,60.1600832354038,14.2687805806633,106.051385890144
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,0.243335514536642,0.103179707176693,41.9704529,0.247625672,35.2061423710848,-10.3954101065111,80.8076948486806
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,0.246002536861161,0.0541029221980645,61.64578206,1.02948456,35.9516147858179,-9.65293964637887,81.5561692180147
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,0.269537076174216,0.0806400693042087,43.74139458,0.209958694,42.5298686272066,-3.11632205060643,88.1760593050196
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,0.172546953969665,0.0874749143282845,34.73791874,0.340431604,15.4196866312107,-30.2300551149015,61.069428377323
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,0.266487987594921,0.077996316377515,40.88974473,0.249427443,41.6776030105877,-3.96166046684201,87.3168664880174
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,0.223421468778221,0.122948152498265,27.8525667,0.35929811,29.6398703372296,-15.9503255142677,75.230066188727
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,0.313069150753589,0.0663473110678298,16.00316636,0.17603483,54.6977310619101,8.90306239695316,100.492399726867
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,0.251431421440732,0.0868032712034035,36.18123,0.137488674,37.4690687867215,-8.14267651201891,83.080814085462
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,0.245469613927839,0.0780617514632273,35.46679751,0.539095322,35.8026548981117,-9.80127172890292,81.4065815251264
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,0.327076029865291,0.0937920108866497,35.40585383,0.400086148,58.612862142097,12.7508067275204,104.474917556674
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,0.223403873631807,0.0827868766677753,49.15261573,0.407966711,29.6349522320588,-15.9552422120328,75.2251466761505
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,0.265160990588011,0.0879580434463291,39.76047449,0.397604745,41.3066876065469,-4.32970347109016,86.9430786841839
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,0.228016507508322,0.0770413505594361,34.52810771,0.252055186,30.9242520187886,-14.6668328255607,76.5153368631378
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,0.272523363554197,0.0556570938954358,40.65077512,0.219514186,43.364580374377,-2.28883661247082,89.0179973612247
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,0.279661048076549,0.0796698454324087,44.99762802,0.350981499,45.359669379656,-0.31278960038027,91.0321283596922
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,0.245902695567894,0.0786436901444263,28.9478943,0.358953889,35.9237076590955,-9.68072809314145,81.5281434113325
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,0.174138157802671,0.0845277979812744,31.06311504,0.086976722,15.8644517735264,-29.7815018176269,61.5104053646796
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,0.245044721502391,0.0842117611111321,27.88986141,0.806016995,35.6838911444346,-9.91954494506706,81.2873272339363
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,0.184391510921663,0.0600718926250558,25.96709783,0.067514454,18.7304165007266,-26.8941052592435,64.3549382606968
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,0.26818852835939,0.0793566428321852,22.2037868,0.057729846,42.1529294517601,-3.49014124635896,87.7960001498791
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,0.193500879369545,0.0835990576059321,20.00182283,0.29802716,21.2766204942615,-24.3331899265242,66.8864309150472
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,0.197050464747172,0.120490079824994,29.54255159,0.460863805,22.2687824114807,-23.3363993898291,67.8739642127905
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,0.255120325809603,0.0737585984541314,30.53387748,0.213737142,38.500172434524,-7.11728538516668,84.1176302542146
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,0.279815849387727,0.0985510493712053,7.835581975,0.049364166,45.4029386489781,-0.269960946699889,91.075838244656
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,0.194380774672358,0.0573322667858419,42.45588235,0.687785294,21.5225643208542,-24.0860410014237,67.1311696431321
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,0.26984668665098,0.0744334677385829,20.43760841,0.116494368,42.6164093612747,-3.03051021125604,88.2633289338054
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,0.236502186197927,0.0785327398487426,16.48459618,0.060993006,33.2961254467812,-12.2993316548206,78.891582548383
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,0.218511547037786,0.0652023852774527,25.87423565,0.26132978,28.2674741700347,-17.3229199160763,73.8578682561458
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,0.245810871990582,0.0923951980126461,26.97965714,0.312964023,35.8980416032553,-9.70628543214796,81.5023686386586
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,0.209398944815571,0.126473978307688,32.78276452,0.835960495,25.7203662884677,-19.8735392908768,71.3142718678122
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,0.224261082875333,0.114089067690964,17.54257349,0.228053455,29.8745549675996,-15.7157257500307,75.4648356852298
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,0.247071404513775,0.0696105282730011,15.70576463,0.164910529,36.2503791953615,-9.35547648820894,81.8562348789319
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,0.248520153245597,0.0963892347316376,16.67157469,0.240070676,36.6553260177124,-8.95238302945748,82.2630350648823
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,0.193004260726679,0.0896250984516861,16.66345413,0.26161623,21.1378081958059,-24.4726991871064,66.7483155787182
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,0.146660964916619,0.0745551831692179,24.69330757,0.45682619,8.1841676069703,-37.5446057383981,53.9129409523387
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,0.243824106313483,0.123415469794311,32.30269493,0.226118865,35.3427110410775,-10.2593652228363,80.9447873049912
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,0.224144150673986,0.0804668852207192,30.25871619,0.239043858,29.8418706778218,-15.7483961415859,75.4321374972296
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,0.268360868517118,0.0846489026097973,37.91346404,0.955419294,42.2011010896035,-3.44236336270117,87.8445655419082
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,0.189812175705099,0.0653612007471996,20.55300982,0.119207457,20.2455729463316,-25.3697035285458,65.8608494212089
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,0.263668515874372,0.0802424971816998,14.18284501,0.039711966,40.8895187218037,-4.74374497800886,86.5227824216163
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,0.241350851457717,0.083542353093948,15.90778555,0.281567804,34.6513995163751,-10.9481460137045,80.2509450464547
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,0.241607971600027,0.0610541050643556,12.73174274,0.252088506,34.7232684211091,-10.8765261954069,80.3230630376251
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,0.193998325829435,0.0773736023069922,14.76761143,0.239235305,21.41566417989,-24.1934602669861,67.0247886267661
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,0.302417328178817,0.0897468429422183,15.51050531,0.268331742,51.7203881941271,5.97059167289757,97.4701847153566
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,0.240677222866843,0.0719753827657441,17.5903724,0.142482016,34.4631103042243,-11.1357980605069,80.0620186689555
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,0.207036962891496,0.109200792005981,11.06280232,0.14160387,25.060157203486,-20.5353252278256,70.6556396347977
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,0.22775153854539,0.0949561400011425,21.54142699,0.381283258,30.8501892519304,-14.7408161032898,76.4411946071506
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,0.229503234339805,0.116421916246242,20.15831002,0.175377297,31.3398142849627,-14.2517806358906,76.9314092058161
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,0.242036904781377,0.110373688153515,42.22566553,0.422256655,34.8431616261718,-10.7570557566666,80.4433790090101
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,0.241442301453204,0.0650152592275739,20.93774638,0.335003942,34.6769611505378,-10.9226725996813,80.2765949007568
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,0.265946050429657,0.0984393259963516,23.03276646,0.181958855,41.5261235109567,-4.11195646228924,87.1642034842025
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,0.260412024654418,0.112404833175471,32.86089404,0.059149609,39.9792809817674,-5.64753839166158,85.6061003551964
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,0.18557696031129,0.0866331947297376,45.18632252,0.230450245,19.061767240053,-26.5606093893788,64.6841438694847
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,0.225385348333383,0.0892957247968031,15.18090345,0.054651252,30.1888038878687,-15.4016447872801,75.7792525630174
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,0.317233802078878,0.0841814356964557,26.73054531,0.269978508,55.8618130613156,10.048101513018,101.675524609613
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,0.249662821223165,0.0843872295220559,24.02900522,0.396478586,36.9747187159455,-8.63452489727749,82.5839623291684
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,0.17531195683679,0.0819422431529004,34.81762093,0.045262907,16.1925460651758,-29.4506926344019,61.8357847647534
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,0.22512512181608,0.0962273603530689,43.85099046,0.526211885,30.1160667051132,-15.4743375623329,75.7064709725593
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,0.214643644305641,0.0812718946943956,35.30719832,0.748512604,27.1863378168903,-18.4050477112331,72.7777233450137
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,0.204680103042979,0.0811952331833783,39.39945912,0.374294862,24.4013798148196,-21.1959495711906,69.9987092008298
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,0.20364323367611,0.088720122777601,33.54823181,0.301934086,24.1115594021532,-21.4866690603524,69.7097878646587
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,0.205474865636737,0.0603914394515859,29.94669397,0.374333675,24.6235277827843,-20.9731482560174,70.220203821586
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,0.225028664579198,0.0555655078806903,21.79382396,0.366136243,30.0891054724921,-15.5012831809312,75.6794941259154
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,0.188673505060118,0.0494369916063698,21.85564158,0.240412057,19.9272975620215,-25.6898012580889,65.5443963821319
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,0.130662242400665,0.121852926089281,24.69368632,0.086063133,3.71228666432934,-42.0816792494288,49.5062525780875
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,0.18890813941341,0.0778598775795641,26.74331214,0.313205083,19.992881354223,-25.6238367440122,65.6095994524581
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,0.142950951791916,0.0634614537001433,26.49605516,0.302346615,7.14716374789575,-38.5956177626449,52.8899452584364
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,0.167640381961055,0.0929550022509426,12.73383553,0.0819318,14.048226763892,-31.6139771422479,59.710430670032
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,0.242247553560905,0.0935664868101927,25.82156005,0.18436126,34.9020410936931,-10.6983872218089,80.5024694091952
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,0.232892473011783,0.0868661694965908,19.18499137,0.141255927,32.2871569126111,-13.3060073392244,77.8803211644465
