"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Fe","Fe_sd","Fe_ICP","Fe_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.4",145,141,142,141.5,2162.97272727273,4.69627253428479,0.733104299822134,36760.73258,176.9107347,6218.22010303545,-27633.4806942716,40069.9209003425
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,2335.40833333333,12.7169206558711,2.640670008287,6074.810846,90.83067827,16187.9844780204,-17625.3669335771,50001.3358896178
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,2517.27272727273,10.1931391898394,4.81596171992926,49049.46764,602.4649613,13050.8930399143,-20768.671689921,46870.4577697496
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,2576.01176470588,9.65274090079796,0.651150856810064,51904.82693,633.5042142,12379.171312603,-21442.4229691981,46200.765594404
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,2667,11.6735858796015,1.37228880333909,34127.39087,180.3909133,14891.1065043263,-18924.1612344174,48706.3742430701
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,2847.45454545455,20.368166478992,2.61089224514128,29114.97389,241.7735926,25698.577247488,-8128.81785106368,59525.9723460396
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,2903.10909090909,27.0211925043561,2.18156715034072,24845.10488,215.0112593,33968.3705170628,88.6246903108258,67848.1163438148
"Bird Island","BI10","BI10.5",197,194,195,194.5,2954.41818181818,30.1189054833298,3.06133487553112,27055.53366,347.4235335,37818.8658926899,3902.0504085768,71735.681376803
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.91111111111,34.4817228942595,6.32456946454819,70333.76898,854.1412459,43241.9016547236,9259.26276427527,77224.5405451719
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,31.8647085302501,2.47464266252406,107255.388,1659.164889,39988.9205764358,6047.67276842188,73930.1683844497
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,18.7120945390388,1.51061475944698,46161.88967,524.1315649,23640.0594345793,-10180.1037483491,57460.2226175078
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,32.6100915177548,2.36742982644919,28337.51625,150.1728069,40915.4408079548,6962.9856459829,74867.8959699266
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,14.7599067412997,2.70013198155165,68261.38783,1004.21079,18727.4413379066,-15084.8209314734,52539.7036072866
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,10.9513315810204,1.74531984326452,23779.92504,84.31463012,13993.3355179276,-19823.7973433462,47810.4683792014
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,34.9002188383774,2.73978450476352,58747.48129,702.1728764,43762.0972662868,9772.31023566672,77751.884296907
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,18.8513149718324,1.62178001557889,49872.72804,195.5233093,23813.112146791,-10007.569875783,57633.794169365
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,61.4015828708519,3.52806494379008,73040.17367,1106.313667,76703.6190752769,41969.5842372737,111437.65391328
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,45.4718038412699,3.47888496408978,74836.34761,1508.582346,56902.7075949341,22684.3183574113,91121.096832457
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,42.8433979820441,2.79208303259204,65108.07757,794.4594063,53635.5667478266,19482.6019690884,87788.5315265648
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,37.347652955576,2.43646168808478,88890.89611,1660.843449,46804.2880097131,12769.783823186,80838.7921962402
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,15.6784047800458,5.39339554005517,76198.44633,424.3239232,19869.145709719,-13943.7759131376,53682.0673325756
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,54.3878456047177,9.30785723185739,244762.4318,2521.469387,67985.4572919148,33503.4001886289,102467.514395201
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,30.9129401428579,4.55158892186676,33059.50476,411.0830407,38805.8607515918,4878.24880869194,72733.4726944916
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,28.7722722914083,5.64283084127316,19940.78074,195.2603694,36144.9842537662,2245.27216321976,70044.6963443127
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,51.4763725725582,2.83848250824113,91742.56196,2210.042469,64366.4604633877,29977.5402723156,98755.3806544597
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,40.9918218562332,5.6679869950472,63330.72521,818.7355802,51334.0348246145,17223.7599936985,85444.3096555304
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,38.9467843915336,2.4711620418483,69886.15056,651.9486024,48792.0280750353,14725.6246204896,82858.4315295811
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,31.9197231018368,5.47636833644173,54047.68966,417.3743136,40057.3043663236,6115.24523158451,73999.3635010626
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,33.8752009964638,6.89276024278568,40132.04847,295.2089979,42487.9874675375,8515.44959459674,76460.5253404782
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,41.8025366308423,4.15109063199168,54152.91453,901.2653807,52341.7632719476,18213.1431749839,86470.3833689113
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,6.22808805194823,6.50849392403983,20119.39045,302.8601579,8122.28565304359,-25717.899384526,41962.4706906132
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,36.28889075221,4.24051318815235,51021.42539,1449.62635,45488.2335541773,11473.6842079448,79502.7829004098
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,44.2128975679902,3.75740667351359,34088.22199,467.7014564,55337.8715960814,21151.5228638794,89524.2203282833
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,22.6978446140619,3.7296953922311,28823.89617,530.2032916,28594.3958551752,-5247.08934298515,62435.8810533355
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,25.5678639085324,2.54510436074025,30935.30845,285.0900353,32161.8651773267,-1703.26470029256,66026.995054946
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,22.0069593272574,3.14595237444352,34349.06054,445.4522315,27735.6169366677,-6101.21241768094,61572.4462910164
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,22.0058228359393,2.69827922077145,29282.54803,328.5573862,27734.2042639655,-6102.61776307535,61571.0262910063
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,21.9387135248536,3.53874534745356,32219.65007,365.8178032,27650.7865639555,-6185.6047192482,61487.1778471593
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,29.4170968323181,3.56239006246882,16700.79088,224.4526933,36946.5090979713,3038.79673222967,70854.221463713
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,22.7386368800546,4.49242502616056,37075.7818,437.2164977,28645.1011440875,-5196.67152810552,62486.8738162805
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,51.2572307677901,2.68077591004746,29511.5462,32.1048001,64094.0645017238,29711.8797853309,98476.2492181167
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,22.289071709424,8.26762842993596,35173.56997,618.3618955,28086.2861014073,-5752.39579722629,61924.9680000409
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,18.7825333784903,1.82193941323058,30813.78663,1575.735471,23727.6157793452,-10092.8078663862,57548.0394250765
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,22.2952020890955,1.99080856986342,13189.89932,129.6827163,28093.9062388236,-5744.81666082873,61932.6291384759
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,9.14185189180614,1.18932955311954,10103.92743,578.8562016,11744.129983747,-22079.609712826,45567.8696803201
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,26.6674805040757,2.87502707639678,33521.67785,153.1315042,33528.7021453873,-347.323033926521,67404.7273247011
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,24.1417031155165,6.1527182105913,19102.04921,190.2959459,30389.1297510033,-3463.38396222776,64241.6434642344
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,30.2505826326786,10.0898782249476,17067.4608,48.08420766,37982.5422106977,4063.97280657363,71901.1116148217
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,43.2477967587098,6.07521292192809,32079.57549,646.9348498,54138.2394066655,19975.5764773512,88300.9023359798
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,40.4311504324799,9.58943581198091,40180.34818,163.829273,50637.1133412291,16539.2093637785,84735.0173186798
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,14.9603577196685,2.04038033092035,14682.28264,138.0134568,18976.6043722122,-14835.7409940891,52788.9497385135
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,20.4846308204448,2.02824432896563,16189.75967,153.8027168,25843.3438579627,-7984.6469343134,59671.3346502387
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,38.0697299924537,2.78694795970054,16934.94085,255.7176068,47701.8386576319,13653.1925311548,81750.4847841089
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,33.3018406445173,5.27044815616229,17138.00234,174.8076238,41775.2934901666,7812.02262801861,75738.5643523147
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,8.86896390724447,0.8220971218758,13667.24784,118.9050562,11404.9268588123,-22420.0490557883,45229.9027734128
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,15.0393882451634,2.27797679156203,11986.74089,38.35757086,19074.8402885211,-14737.5471700055,52887.2277470478
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,17.0484358345277,1.3091378924621,14179.20706,59.55266965,21572.1111799079,-12243.1182558299,55387.3406156457
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,35.3892116708486,1.61747868621204,35487.97724,670.7227699,44369.9213781156,10371.5975601133,78368.2451961179
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,29.3308369668576,3.45468572323077,25321.34917,194.9743886,36839.2870230689,2932.66506195122,70745.9089841865
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,29.8903121819267,5.90436390558634,30348.25974,264.0298597,37534.7216043306,3620.91647995641,71448.5267287047
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,26.4579907238451,3.1498808497566,27170.31131,309.741549,33268.3037690709,-605.567372201876,67142.1749103436
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,14.0708884877253,0.693560605905748,13872.977,234.4533113,17870.9831646933,-15941.2523562312,51683.2186856178
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,12.5513295189018,1.37867508744179,10017.06936,131.2236086,15982.1526558106,-17831.4415149336,49795.7468265547
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,15.1465846850443,1.23975520774438,18126.438,242.8942692,19208.0867832244,-14604.3662014726,53020.5397679214
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,16.4046136128415,2.50146875353979,18736.05749,219.2118727,20771.8322308395,-13042.1152164524,54585.7796781313
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,12.5428362192936,1.77656741350884,13972.31801,76.84774904,15971.5953798179,-17842.011866731,49785.2026263667
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,35.590101450028,1.82032339127283,29131.62831,367.0585168,44619.6298472319,10617.7413200812,78621.5183743826
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,29.0739504730421,4.27133896959227,22528.01628,74.34245371,36519.9739481611,2616.56234201932,70423.385554303
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,15.6221993127664,1.29032961035859,16524.5867,115.6721069,19799.2816218215,-14013.5791812852,53612.1424249282
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,9.11834912645039,2.33451131452308,17616.22911,348.8013364,11714.9157570156,-22108.9279368606,45538.7594508917
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,11.5942122059158,2.07121390316817,15409.2047,118.6508762,14792.444050591,-19023.0071116922,48607.8952128742
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,25.0765637381498,4.79249141923895,17175.5766,190.6489003,31551.1730160633,-2309.41749312055,65411.7635252472
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,14.8047985520999,2.30305857968376,29105.71327,436.5856991,18783.2424114931,-15029.0355179024,52595.5203408886
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,7.89701719099012,3.37891521144343,12943.05626,174.7312595,10196.7851227327,-23633.1042983326,44026.674543798
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,5.06583841100434,1.1473487794317,7988.703067,69.50171668,6677.5950383368,-27171.1465799248,40526.3366565984
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,4.3965022341524,1.35078764780301,12805.9724,112.6925571,5845.60192883891,-28008.583644465,39699.7875021428
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,3.87866382055833,1.04981145079232,6997.205183,47.58099524,5201.92240449296,-28656.7336705744,39060.5784795603
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,10.4116158551112,1.45922140509365,14513.69839,79.82534112,13322.4622249942,-20496.351968489,47141.2764184775
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,12.2200681303145,3.63545528706165,10760.96847,63.48971398,15570.3906709084,-18243.7586502977,49384.5399921146
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,5.15367874545688,0.82016291476204,3223.639501,23.21020441,6786.78165565701,-27061.2735258612,40634.8368371752
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,5.09509245076498,1.19177252267688,11941.27554,120.606883,6713.95816997015,-27134.5541181261,40562.4704580664
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,7.85675505345038,1.74142936131518,10687.50441,196.6500812,10146.7387900151,-23683.3713599257,43976.8489399558
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,3.92807663858875,0.532838692152472,6996.743289,76.26450185,5263.34314573474,-28594.8766095397,39121.5629010092
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,5.59564623972564,1.72224719095457,9342.936185,56.05761711,7336.15269306771,-26508.5472979065,41180.8526840419
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,12.3465824001795,2.42149071004022,13791.08364,99.29580218,15727.6494661463,-18086.2768933029,49541.5758255954
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,5.96809048885351,1.16708604503794,11345.31869,169.0452485,7799.10548071458,-26042.8948634895,41641.1058249187
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,5.07256440542456,0.810448926112083,8584.603441,67.81836719,6685.95553221966,-27162.7332953903,40534.6443598296
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,10.0660909932017,3.00338206108891,7683.311513,116.786335,12892.9705671236,-20927.049144996,46712.9902792433
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,4.23087680840098,1.01382590144014,9567.109814,296.5804042,5639.72748525072,-28215.8633869562,39495.3183574577
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,7.12442009540766,1.00463407715643,5459.728289,96.63719072,9236.43741978035,-24597.9262040896,43070.8010436503
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,9.92383971703727,2.13635819788532,11114.88978,65.5778497,12716.1504792827,-21104.3948309745,46536.6957895399
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,8.87973938315712,1.81013003411749,13675.84016,83.42262495,11418.3209080523,-22406.6050004693,45243.2468165739
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,8.94981094186841,2.05637385547865,12238.61735,116.2668648,11505.4207183356,-22319.1823973345,45330.0238340057
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,3.74183610552975,0.714467248923955,16448.97625,47.70203112,5031.84386992527,-28828.0311266181,38891.7188664686
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,3.3562773656256,1.75928846807227,12270.07289,93.25255394,4552.58960876212,-29310.8048300911,38415.9840476154
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,2.81221007316032,0.646198508438875,5685.831956,159.771878,3876.3072650178,-29992.2661820641,37744.8807120997
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,3.09168918823199,0.41996296126872,5669.96572,48.19470862,4223.70324633443,-29642.1787345716,38089.5852272405
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,1.95238100715328,0.416869856199868,6876.421266,98.3328241,2807.52914872287,-31069.736379663,36684.7946771087
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,2.17936762983992,0.471956304189773,5833.148328,24.49922298,3089.67631565429,-30785.2342364115,36964.5868677201
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,12.6228352406693,4.28192745372529,7738.954402,137.7533884,16071.0351484319,-17742.4513522547,49884.5216491185
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,7.8026336066348,1.38131149753344,11631.52569,126.78363,10079.465165215,-23750.9438487768,43909.8741792068
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,2.22106512286321,0.585774666216805,5101.984158,48.97904792,3141.50681291185,-30732.975835547,37015.9894613707
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,6.9758318269922,0.721573891866216,9470.00065,204.552014,9051.74037254271,-24783.5414564298,42887.0222015153
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,5.5288189114147,1.00894406571245,8155.795786,28.54528525,7253.08550111888,-26592.1112504113,41098.2822526491
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,10.1879064249024,2.2593615905846,12716.46571,133.52289,13044.3886486655,-20775.1945515512,46863.9718488822
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,11.4401263757725,1.02816936433298,13604.27869,288.4107083,14600.9134664331,-19214.9089618728,48416.735894739
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,6.62218968995315,1.60573705899141,9836.302432,67.87048678,8612.15884173643,-25225.3831977901,42449.700881263
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,5.95042415854634,1.10112794371907,11924.50104,189.5995666,7777.14601461369,-26064.979742891,41619.2717721184
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,6.02642898195233,1.12183455211359,11671.94395,447.0354534,7871.62094597001,-25969.9671212868,41713.2090132269
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,3.47253071471851,0.64381113088074,3792.695713,111.8845235,4697.09395313547,-29165.2261395175,38559.4140457884
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,13.6891350033868,1.19339627437546,14268.60462,18.54918601,17396.4588830531,-16415.9344903614,51208.8522564676
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,12.2474144785182,2.8150193926965,10730.82606,209.2511082,15604.3825184467,-18209.717463702,49418.4825005955
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,20.0616647769672,1.84493185844275,19294.05726,55.95276604,25317.5918578541,-8508.29023102539,59143.4739467335
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,18.0134850106455,1.74218092870164,21529.71781,161.4728836,22771.6791886669,-11046.127540848,56589.4859181817
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,13.212735573647,1.04008705986022,23564.0081,197.937668,16804.2885258846,-17008.4745274211,50617.0515791902
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,9.78692121760968,1.90608253331443,19367.63702,404.7836136,12545.9590985892,-21275.1082404025,46367.0264375808
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,8.24928485594361,2.00926985405565,28458.15526,623.2336001,10634.6581678125,-23193.3583400713,44462.6746756964
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,12.9919943768817,3.01391519776286,22717.61164,131.7621475,16529.9045002746,-17283.0948478291,50342.9038483782
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,15.0126466593785,3.02534346324714,10907.12191,205.0538919,19041.600168116,-14770.7724569931,52853.972793225
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,14.5602916556744,1.24246003134112,13769.49752,214.8041612,18479.3173285736,-15332.8959243689,52291.5305815162
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,4.3378212153862,1.50558757690123,32678.58936,69.15812421,5772.66069996134,-28082.0201292083,39627.341529131
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,41.6771392901764,6.90328319994413,48738.7654,1007.282625,52185.8928334572,18060.1456145092,86311.6400524052
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,49.1358166857354,6.77062671512206,40886.55616,685.9688045,61457.1206763316,27138.1409002763,95776.100452387
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,29.9821125543933,7.88285154850447,18707.63044,91.41985794,37648.830597663,3733.82180475632,71563.8393905697
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,25.7408375132866,6.59630231305671,35630.07615,399.9479647,32376.873497895,-1489.90288340167,66243.6498791916
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,16.4575855194548,9.00055727169556,13008.32214,299.9003674,20837.6769630135,-12976.3627441775,54651.7166702046
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,9.43842703259447,1.49335918013147,9929.222192,271.9387073,12112.7765355363,-21709.6909062864,45935.243977359
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,13.6796616971105,4.98306519731621,4020.387316,67.74261464,17384.683446705,-16427.7154094184,51197.0823028284
