"Location","Site","Section","sample","min_depth","max_depth","midpoint","Rb","Rb_sd","Rb_ICP","Rb_ICP_sd","Rb_fit_OLS","Rb_lwr_OLS","Rb_upr_OLS","Rb_fit_WLS","Rb_lwr_WLS","Rb_upr_WLS"
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,-1.66252914803107,-0.0831264574015537,-3.99246467502808,-0.199623233751404,-3.3915743716982,-4.83617800977339,-1.946970733623,-3.396586639041,-4.86100529039043,-1.93216798769157
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,-1.82419213496153,-0.0912096067480767,-3.77460014570102,-0.188730007285051,-3.48408798239974,-4.92980414388963,-2.03837182090985,-3.49040202209709,-4.96137189442378,-2.01943214977039
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,-1.87264072751345,-0.0936320363756727,-3.68804297474531,-0.184402148737266,-3.51181327880487,-4.95791289004732,-2.06571366756242,-3.51851744514529,-4.99149969288769,-2.0455351974029
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-1.60064585171877,-0.0800322925859387,-2.98432564755135,-0.149216282377567,-3.35616090264961,-4.80040676473296,-1.91191504056625,-3.36067486196361,-4.82265291475404,-1.89869680917318
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-1.92453567886851,-0.0962267839434256,-3.80516655208257,-0.190258327604129,-3.5415107959558,-4.98804669507792,-2.09497489683367,-3.54863284034176,-5.02379551862206,-2.07347016206146
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,-0.886250844850686,-0.0443125422425343,-2.5552210113299,-0.127761050566495,-2.94733967023634,-4.39019268669397,-1.50448665377872,-2.94610104704631,-4.3826634021352,-1.50953869195742
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,-1.80152214249162,-0.0900761071245808,-3.99438339535503,-0.199719169767752,-3.47111480345637,-4.91665946133654,-2.02557014557619,-3.47724629568236,-4.94728227845429,-2.00721031291044
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,-1.01907319876221,-0.0509536599381107,-3.82433674638688,-0.191216837319344,-3.02334887788212,-4.46607915063386,-1.58061860513038,-3.02317979121167,-4.46407699716574,-1.5822825852576
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-1.40057246188313,-0.0700286230941567,-2.49487317102256,-0.124743658551128,-3.24166647167046,-4.68501400912163,-1.79831893421929,-3.24456936333865,-4.69891411984328,-1.79022460683403
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,-2.17668775656678,-0.108834387828339,-3.72281679099047,-0.186140839549524,-3.68580788953725,-5.13483918795887,-2.23677659111564,-3.69496035913137,-5.18108050838104,-2.2088402098817
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,-1.97567142864191,-0.0987835714320957,-3.19576178248908,-0.159788089124454,-3.57077385076687,-5.01776549451943,-2.12378220701431,-3.57830765981615,-5.05564396023421,-2.10097135939809
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-0.678060336217256,-0.0339030168108628,-3.14830952255078,-0.157415476127539,-2.82820011929043,-4.27159634878672,-1.38480388979415,-2.82528506630182,-4.25541950687879,-1.39515062572485
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-0.405038866613732,-0.0202519433306866,-3.22891941786982,-0.161445970893491,-2.67196026234081,-4.11671725837194,-1.22720326630969,-2.66684673579882,-4.08923910565731,-1.24445436594032
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-1.62596999324138,-0.0812984996620688,-2.52668218138099,-0.126334109069049,-3.37065295067282,-4.81504066256455,-1.92626523878109,-3.37537082968398,-4.83834311568305,-1.91239854368492
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-1.56891224959462,-0.0784456124797311,-3.09479925274576,-0.154739962637288,-3.33800096283398,-4.78207799615,-1.89392392951796,-3.34225939101659,-4.80300043287553,-1.88151834915764
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-1.50581255023945,-0.0752906275119725,-2.07101424958192,-0.103550712479096,-3.30189139234807,-4.74566222477376,-1.85812055992237,-3.30564171755818,-4.76395243685654,-1.84733099825983
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-1.45296006743331,-0.0726480033716657,-2.7972535031149,-0.139862675155745,-3.27164591617707,-4.71519050212185,-1.8281013302323,-3.27497065293128,-4.73127592708131,-1.81866537878125
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,-1.81957952062978,-0.0909789760314888,-3.41117955798579,-0.17055897789929,-3.48144835774163,-4.92712921450714,-2.03576750097613,-3.48772525489984,-4.95850471037927,-2.01694579942041
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-0.860844636452492,-0.0430422318226246,-3.0301632190058,-0.15150816095029,-2.93280065844533,-4.37569702237325,-1.4899042945174,-2.93135745472419,-4.3671113203105,-1.49560358913787
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-1.46305529774314,-0.0731527648871568,-3.09687083481431,-0.154843541740715,-3.27742303451788,-4.72100870549026,-1.8338373635455,-3.28082906193719,-4.73751525854006,-1.82414286533431
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-1.53036258491851,-0.0765181292459253,-2.37295537612894,-0.118647768806447,-3.31594044831401,-4.75982574656498,-1.87205515006304,-3.31988845981618,-4.7791400841039,-1.86063683552845
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-1.27311429758525,-0.0636557148792625,-2.44708386415426,-0.122354193207713,-3.16872698677983,-4.61170829773023,-1.72574567582944,-3.17060353643991,-4.62029252169185,-1.72091455118798
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-1.04671086181767,-0.0523355430908836,-3.06136673497652,-0.153068336748826,-3.03916486674364,-4.48189152063645,-1.59643821285083,-3.03921832913277,-4.48104024706251,-1.59739641120304
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-2.03034168744015,-0.101517084372007,-2.87765149687048,-0.143882574843524,-3.60205957136034,-5.04956680292564,-2.15455233979504,-3.61003360629478,-5.08972119226352,-2.13034602032605
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-0.953254992026939,-0.047662749601347,-2.30871851996975,-0.115435925998487,-2.98568360848065,-4.42845290627922,-1.54291431068209,-2.98498452837398,-4.42371102273715,-1.54625803401082
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-0.607531810445478,-0.0303765905222739,-2.36212035102483,-0.118106017551241,-2.78783931252512,-4.23151663477593,-1.34416199027431,-2.7843563368054,-4.21241563607703,-1.35629703753377
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-0.868051190484932,-0.0434025595242466,-2.45468687143679,-0.122734343571839,-2.93692469664922,-4.3798081167652,-1.49404127653323,-2.93553952286424,-4.37152204217684,-1.49955700355164
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-1.20830749820948,-0.0604153749104742,-2.37901885227534,-0.118950942613767,-3.13164050754237,-4.57449716415002,-1.68878385093473,-3.13299520800607,-4.58037936380091,-1.68561105221123
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-0.834560857841891,-0.0417280428920946,-2.02901747675901,-0.101450873837951,-2.9177594464257,-4.36070736890078,-1.47481152395062,-2.91610459564163,-4.35102906284933,-1.48118012843394
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-0.670277111579542,-0.0335138555789771,-2.10425922085807,-0.105212961042903,-2.82374607431819,-4.26717091368538,-1.38032123495099,-2.8207683478206,-4.25067122825373,-1.39086546738746
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-0.527440167464404,-0.0263720083732202,-2.84778967617713,-0.142389483808857,-2.74200589561327,-4.18606193912706,-1.29794985209949,-2.73787799127605,-4.16364411073,-1.31211187182209
"Bird Island","BI10","BI10.13",519,491,492,491.5,-1.07207557495245,-0.0536037787476226,-3.56277980322316,-0.178138990161158,-3.05368013236543,-4.49641011089601,-1.61095015383485,-3.0539378411499,-4.49661527888793,-1.61126040341186
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-1.46877887939034,-0.0734389439695172,-2.56468518270184,-0.128234259135092,-3.2806984237358,-4.72430783501981,-1.83708901245178,-3.28415053962902,-4.74105315148093,-1.82724792777712
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-1.40541911710754,-0.0702709558553772,-2.38845826048118,-0.119422913024059,-3.2444400290762,-4.68780465912539,-1.80107539902702,-3.24738194787054,-4.70190693885985,-1.79285695688123
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,-4.11291524359722,-0.205645762179861,-3.87397823310782,-0.193698911655391,-4.79383762080662,-6.28233187592166,-3.30534336569158,-4.81858133650218,-6.40754886555293,-3.22961380745142
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-0.626207759755678,-0.0313103879877839,-2.2979295368455,-0.114896476842275,-2.79852685168774,-4.24212496163042,-1.35492874174506,-2.79519426187248,-4.22379798445512,-1.36659053928983
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-0.21970779946337,-0.0109853899731685,-2.11160077712181,-0.10558003885609,-2.56590230484047,-4.01200128979904,-1.11980331988189,-2.55929642148733,-3.97688381944755,-1.14170902352711
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-0.733745666067533,-0.0366872833033767,-2.11003070265951,-0.105501535132975,-2.86006672664052,-4.30327571499275,-1.41685773828829,-2.85760007327837,-4.28940967106236,-1.42579047549439
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-0.420657112497225,-0.0210328556248612,-2.17892104734001,-0.108946052367001,-2.68089799352431,-4.12555733445422,-1.23623865259441,-2.67591023108642,-4.09872425095611,-1.25309621121674
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-0.383654786354765,-0.0191827393177383,-2.18382458304818,-0.109191229152409,-2.65972296230169,-4.10461756002504,-1.21482836457835,-2.65443724294651,-4.07625650474311,-1.2326179811499
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-0.420039877870349,-0.0210019938935175,-2.18306141406654,-0.109153070703327,-2.68054477350119,-4.12520792818518,-1.23588161881719,-2.67555204085342,-4.09834934791555,-1.25275473379129
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-0.360844096814211,-0.0180422048407105,-2.19047612308321,-0.10952380615416,-2.64666926774824,-4.09171560816319,-1.20162292733329,-2.64119986797495,-4.06241314945136,-1.21998658649854
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-0.34195075477374,-0.017097537738687,-2.16052850504115,-0.108026425252057,-2.63585732295141,-4.08103322323742,-1.1906814226654,-2.63023578674404,-4.05095135040209,-1.209520223086
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-0.383622150546405,-0.0191811075273202,-2.14387513291522,-0.107193756645761,-2.65970428606338,-4.10459909723074,-1.21480947489602,-2.65441830391215,-4.07623669476257,-1.23259991306174
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-0.232887104525226,-0.0116443552262613,-2.13975943157624,-0.106987971578812,-2.57344432247208,-4.01943672628287,-1.1274519186613,-2.56694456393643,-3.98486152200997,-1.14902760586289
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-0.522494547150593,-0.0261247273575297,-2.31904648280026,-0.115952324140013,-2.73917570423133,-4.18325720741049,-1.29509420105217,-2.73500797586312,-4.16063470751268,-1.30938124421356
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-0.428984796813928,-0.0214492398406964,-2.3262551008816,-0.11631275504408,-2.68566361217054,-4.13027186498387,-1.24105535935722,-2.68074290743971,-4.10378281057684,-1.25770300430259
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-0.599001974759042,-0.0299500987379521,-2.22215799719508,-0.111107899859754,-2.78295801029864,-4.22667265600115,-1.33924336459612,-2.77940634907152,-4.20721821264713,-1.3515944854959
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-0.731469305208316,-0.0365734652604158,-2.43279219082238,-0.121639609541119,-2.85876405144972,-4.30198009370205,-1.41554800919739,-2.85627906795714,-4.28801955302656,-1.42453858288772
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-0.084912669841162,-0.0042456334920581,-2.16059813179483,-0.108029906589742,-2.48876415229787,-3.93605107115476,-1.04147723344098,-2.48107284687874,-3.89539683841617,-1.06674885534131
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-0.461947932919541,-0.0230973966459771,-2.27146803561061,-0.11357340178053,-2.70452716776282,-4.14893990334598,-1.26011443217966,-2.69987189484243,-4.12381311952721,-1.27593067015765
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-0.40830987945589,-0.0204154939727945,-2.16329107601346,-0.108164553800673,-2.67383213922757,-4.11856848399761,-1.22909579445753,-2.66874495213513,-4.0912254159431,-1.24626448832716
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-0.395409100192415,-0.0197704550096207,-2.09681156468196,-0.104840578234098,-2.666449511372,-4.11126791563948,-1.22163110710452,-2.6612584422586,-4.08339212611261,-1.23912475840458
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-0.309194074920809,-0.0154597037460405,-2.24681998514599,-0.1123409992573,-2.61711191446101,-4.06252076223364,-1.17170306668838,-2.61122660890811,-4.03108826680046,-1.19136495101577
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-0.562753895461699,-0.0281376947730849,-2.23577747312469,-0.111788873656235,-2.76221460600761,-4.20609586666954,-1.31833334534569,-2.75837106134798,-4.18513996036472,-1.33160216233125
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-0.728857045422678,-0.0364428522711339,-2.40033488518447,-0.120016744259224,-2.85726915401247,-4.30049335410062,-1.41404495392432,-2.85476313560253,-4.28642437623016,-1.42310189497489
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-0.569289602204072,-0.0284644801102036,-2.19700068700445,-0.109850034350223,-2.76595474368974,-4.20980500505467,-1.32210448232481,-2.76216382704668,-4.18911975646759,-1.33520789762576
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-0.590663280850775,-0.0295331640425387,-2.35088975737249,-0.117544487868624,-2.77818609127972,-4.22193791798996,-1.33443426456948,-2.77456728369208,-4.20213799499597,-1.34699657238818
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-0.841219832778666,-0.0420609916389333,-2.40180999705014,-0.120090499852507,-2.92157012583148,-4.36450434024435,-1.4786359114186,-2.91996889566674,-4.35510281463384,-1.48483497669964
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-0.719684519992177,-0.0359842259996088,-2.45599072744756,-0.122799536372378,-2.85202006476242,-4.29527344356951,-1.40876668595534,-2.84944018566084,-4.28082373553716,-1.41805663578453
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-0.87226815948547,-0.0436134079742735,-2.25317822234387,-0.112658911117194,-2.939337908454,-4.38221399246076,-1.49646182444724,-2.93798669132025,-4.37410325779031,-1.5018701248502
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-0.703682527470352,-0.0351841263735176,-2.47886052214155,-0.123943026107078,-2.84286272989733,-4.28616900184905,-1.39955645794561,-2.84015399661658,-4.27105519935954,-1.40925279387363
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-0.556827914894161,-0.0278413957447081,-2.19114657093565,-0.109557328546783,-2.75882339154561,-4.20273312371823,-1.31491365937299,-2.75493212861834,-4.18153183427154,-1.32833242296515
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-0.586039235536156,-0.0293019617768078,-2.30769421714245,-0.115384710857123,-2.77553992510263,-4.21931266543247,-1.33176718477279,-2.77188388292919,-4.19932118330577,-1.34444658255262
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-0.681010744034633,-0.0340505372017316,-2.4402230316909,-0.122011151584545,-2.82988852605199,-4.27327406665936,-1.38650298544463,-2.82699723087835,-4.25721961510663,-1.39677484665007
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-0.403857085306365,-0.0201928542653183,-2.6312225143778,-0.13156112571889,-2.67128397361276,-4.11604845662368,-1.22651949060184,-2.66616093091457,-4.08852150134133,-1.24380036048781
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-1.78590054621315,-0.0892950273106575,-2.70943675051457,-0.135471837525728,-3.46217515496859,-4.90760457161271,-2.01674573832446,-3.46818085611182,-4.93757618573813,-1.99878552648551
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-0.494411507778096,-0.0247205753889048,-2.61551103322411,-0.130775551661206,-2.72310484335493,-4.16733548778589,-1.27887419892397,-2.71871097958627,-4.14355111236481,-1.29387084680773
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-0.709410411270939,-0.035470520563547,-2.66924816049325,-0.133462408024663,-2.84614058107485,-4.28942762944354,-1.40285353270616,-2.84347797091061,-4.27455152199382,-1.41240441982741
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-0.554200967265471,-0.0277100483632735,-2.26308036122329,-0.113154018061165,-2.75732008881151,-4.20124255301245,-1.31339762461058,-2.75340767269474,-4.17993249435215,-1.32688285103733
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-0.251406379404902,-0.0125703189702451,-2.64482250615135,-0.132241125307568,-2.58404220278608,-4.02988772349556,-1.13819668207661,-2.57769156855231,-3.9960747651114,-1.15930837199321
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-0.58019354226506,-0.029009677113253,-2.69172161033646,-0.134586080516823,-2.7721946560226,-4.21599413713137,-1.32839517491384,-2.76849154208563,-4.1957605067748,-1.34122257739646
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-0.126190216072221,-0.00630951080361104,-2.65732205164694,-0.132866102582347,-2.51238573021897,-3.95928995117775,-1.06548150926019,-2.50502680742846,-3.92032933647562,-1.0897242783813
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-0.683772831623417,-0.0341886415811708,-2.93311034433828,-0.146655517216914,-2.83146916427206,-4.27484477613923,-1.38809355240489,-2.82860011048671,-4.25890490749958,-1.39829531347384
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-0.354058564350097,-0.0177029282175048,-2.80378105901276,-0.140189052950638,-2.64278616425803,-4.08787863188343,-1.19769369663263,-2.63726212477567,-4.05829621346615,-1.21622803608519
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-0.120025595606077,-0.00600127978030387,-2.21446725086582,-0.110723362543291,-2.50885795117222,-3.9558182659017,-1.06189763644275,-2.50144938849412,-3.91660460910357,-1.08629416788468
