"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd","Zr_ICP_sd","Mo_inc","Mo_coh","Mo_inc_sd","Mo_coh_sd","coh_inc","coh_inc_sd","dry_mass_pc","dry_mass_err"
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,1174.81666666667,22181.1666666667,53873,1.32166666666667,-1.89997793704544,0.707439889594891,-1.03522996943664,-1.10123330207523,2.83388970200283,-0.215687576770969,0.632363863154534,0.481847500254394,-2.46434432773946,-1.16733665744633,1.23035151169592,1.99791730381151,-0.094998896852272,0.0353719944797446,-0.051761498471832,-0.0550616651037613,0.141694485100141,-0.0107843788385485,0.0316181931577267,0.0240923750127197,-0.123217216386973,-0.0583668328723167,0.0615175755847958,0.0998958651905756,2.9583811143827,4.16973952522908,1.50628944908492,-0.789639840041126,3.58559083008807,-3.91553436973874,-2.73083618048623,-1.10084599198705,0.315867057635071,-2.57554472711918,0.115839186611447,-1.53930605365897,0.147919055719135,0.208486976261454,0.0753144724542462,-0.0394819920020563,0.179279541504403,-0.195776718486937,-0.136541809024312,-0.0550422995993527,0.0157933528817535,-0.128777236355959,0.00579195933057234,-0.0769653026829483,41187.1666666667,6174.33333333333,748.576932748014,163.819930707377,0.149898092416667,0.00220136997425113,23.15568582,2.315568582
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,1349.67272727273,22325.9090909091,53674.8181818182,1.29545454545455,-2.33270430960542,0.526781732024774,-1.50968204762407,-1.09570624984799,2.5706762726233,-0.561842958014986,0.508633945514436,0.290058309935004,-0.5593615671636,-0.879365445856536,1.12432592538283,1.91818639263227,-0.116635215480271,0.0263390866012387,-0.0754841023812033,-0.0547853124923997,0.128533813631165,-0.0280921479007493,0.0254316972757218,0.0145029154967502,-0.02796807835818,-0.0439682722928268,0.0562162962691413,0.0959093196316134,4.27103361378416,3.89971214127583,2.39385073836139,-0.468778542581216,3.44471116762741,-4.4093244422307,-3.44988878635606,-1.62204439811832,-1.08875874826682,-1.38478940475059,0.0454717545773718,-1.63119509332246,0.213551680689208,0.194985607063792,0.11969253691807,-0.0234389271290608,0.17223555838137,-0.220466222111535,-0.172494439317803,-0.0811022199059159,-0.0544379374133409,-0.0692394702375293,0.00227358772886859,-0.0815597546661232,41158.8181818182,6136.54545454545,1029.40534467058,242.789358760372,0.149104332818182,0.00491852631995791,24.17673458,2.417673458
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,1324,21329.4545454545,51592.6363636364,1.24090909090909,-3.24094639008958,0.877684198012673,-1.3768662592819,-1.46599403917791,2.47278641541978,-0.53623509025289,0.84292687226522,0.327176862888552,-0.935864416896952,-0.651304420037677,1.40752272029365,2.27911354685703,-0.162047319504479,0.0438842099006336,-0.0688433129640951,-0.0732997019588955,0.123639320770989,-0.0268117545126445,0.042146343613261,0.0163588431444276,-0.0467932208448476,-0.0325652210018838,0.0703761360146827,0.113955677342852,3.36097883746032,4.20240885755624,1.67726057865771,-0.629762595837152,3.55376607479954,-3.72074650778727,-2.89972105920762,-1.06551795879487,-0.501829499903645,-2.08879233356822,0.198157303612609,-2.08620169698765,0.168048941873016,0.210120442877812,0.0838630289328854,-0.0314881297918576,0.177688303739977,-0.186037325389363,-0.144986052960381,-0.0532758979397433,-0.0250914749951823,-0.104439616678411,0.00990786518063047,-0.104310084849382,40259.8181818182,6034.90909090909,896.363522035766,199.496593728041,0.149911105272727,0.00417489477233992,16.6231038,1.66231038
"Bird Island","BI10","BI10.3",95,93,94,93.5,1444.54545454545,21085,51886,1.31909090909091,-1.62698889047715,0.579671499460837,-0.295947512143852,-0.951053838798328,3.14917614806313,-0.813407659642534,0.391321288386724,-0.313228524271031,-3.28180980875907,-0.234739598956851,1.57938591301782,1.81762098412032,-0.0813494445238577,0.0289835749730418,-0.0147973756071926,-0.0475526919399164,0.157458807403157,-0.0406703829821267,0.0195660644193362,-0.0156614262135516,-0.164090490437954,-0.0117369799478426,0.0789692956508912,0.0908810492060158,3.24345655081456,4.0081103095961,1.60030995577748,-0.707282012930893,4.53394780132259,-3.05827639376034,-2.84369058443919,-1.57964606443596,-0.530321057526555,-2.47601023557822,-0.0202243680759352,-2.17037390076363,0.162172827540728,0.200405515479805,0.0800154977888741,-0.0353641006465446,0.226697390066129,-0.152913819688017,-0.14218452922196,-0.078982303221798,-0.0265160528763277,-0.123800511778911,-0.00101121840379676,-0.108518695038182,38250.6363636364,5976.09090909091,2260.37529064212,279.36587284257,0.156443694363636,0.00636353661000703,15.49312409,1.549312409
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,1492.28181818182,20358.0909090909,49648.1818181818,1.28818181818182,-1.37516982400393,0.289344173373246,-0.678603836695197,-1.05879379984517,2.94923495343737,-0.558674200050386,0.281099388114273,-0.515232028680904,-2.62907499707807,0.127892344258752,1.47297314952906,1.69500467764096,-0.0687584912001964,0.0144672086686623,-0.0339301918347598,-0.0529396899922584,0.147461747671868,-0.0279337100025193,0.0140549694057137,-0.0257616014340452,-0.131453749853903,0.00639461721293759,0.073648657476453,0.084750233882048,3.41336143836337,4.18786821284582,1.72501753913816,-0.618439670611773,4.25632323302847,-3.31764992801864,-2.83997552874376,-1.67315492911032,-0.874900624940047,-2.33622473123766,0.114352066092137,-2.03657707680575,0.170668071918168,0.209393410642291,0.0862508769569081,-0.0309219835305887,0.212816161651424,-0.165882496400932,-0.141998776437188,-0.0836577464555159,-0.0437450312470024,-0.116811236561883,0.00571760330460685,-0.101828853840288,36182.8181818182,5897.90909090909,2511.39048410166,285.095582058177,0.163261797363636,0.00479762607996572,27.34117399,2.734117399
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,1595.6,23485.9090909091,56468.3636363636,1.45545454545455,-1.90267718039763,0.658347105120169,-0.73836963246412,-0.957187293831208,2.50398560637484,-0.715511494388069,0.495638879278404,-0.241807094331257,-1.67215352178579,-0.793320352446538,1.42488695022108,1.93816802865012,-0.0951338590198813,0.0329173552560085,-0.036918481623206,-0.0478593646915604,0.125199280318742,-0.0357755747194035,0.0247819439639202,-0.0120903547165628,-0.0836076760892897,-0.0396660176223269,0.0712443475110538,0.096908401432506,2.97663487229103,4.58138536304094,1.80425442055466,-0.426211194364728,3.30950909748898,-3.95620802271713,-2.76581280485718,-1.32002689646471,-0.462279231238962,-2.44978119481115,0.56028778323782,-1.85175219215958,0.148831743614552,0.229069268152047,0.0902127210277329,-0.0213105597182364,0.165475454874449,-0.197810401135856,-0.138290640242859,-0.0660013448232353,-0.0231139615619481,-0.122489059740557,0.028014389161891,-0.0925876096079788,43429,6444.27272727273,552.691776671229,162.074730238301,0.148378059454545,0.00275218434102406,16.82974775,1.682974775
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,1769.91818181818,23787.4545454545,60059.3636363636,1.37818181818182,-2.3979257145073,0.772564119821458,-1.12113756642494,-1.04406662914056,4.31464262367509,0.362622728500405,0.872775178225491,0.355870508383117,-4.10800715272108,-1.0775893211792,0.849061883926185,2.22118934144133,-0.119896285725365,0.0386282059910729,-0.0560568783212469,-0.0522033314570279,0.215732131183755,0.0181311364250202,0.0436387589112746,0.0177935254191559,-0.205400357636054,-0.0538794660589601,0.0424530941963093,0.111059467072067,3.01234257472727,4.19226936872369,1.43545442424602,-0.777042561775839,5.23781256754478,-4.00154653642691,-2.68068793572493,-0.695703770737642,-0.857796409816268,-2.63776827740641,0.111828561776536,-2.33916200513029,0.150617128736364,0.209613468436184,0.071772721212301,-0.038852128088792,0.261890628377239,-0.200077326821345,-0.134034396786246,-0.0347851885368821,-0.0428898204908134,-0.131888413870321,0.0055914280888268,-0.116958100256514,42366.3636363636,6354.72727272727,428.910310607538,141.990908799888,0.149992786727273,0.00288275232976997,13.84436494,1.384436494
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,1872.71,23463.2,55879.5,1.243,-2.50322687353934,0.691462704020445,-1.73504450703648,-1.28251188807033,2.74993009688985,-0.634426199641502,0.892326907296078,0.585451512524099,-0.823584702431988,-0.667015641740448,0.419795052127571,2.30684353960204,-0.125161343676967,0.0345731352010223,-0.0867522253518239,-0.0641255944035163,0.137496504844492,-0.0317213099820751,0.0446163453648039,0.0292725756262049,-0.0411792351215994,-0.0333507820870224,0.0209897526063785,0.115342176980102,2.39380124185013,4.45185001569152,1.12947680997815,-0.663538721305175,4.21882452377154,-4.43167198158556,-2.25589124231759,0.00793031335121253,0.333205891113354,-3.18034618618153,0.386017631949145,-2.38965829631518,0.119690062092506,0.222592500784576,0.0564738404989074,-0.0331769360652587,0.210941226188577,-0.221583599079278,-0.112794562115879,0.000396515667560627,0.0166602945556677,-0.159017309309077,0.0193008815974572,-0.119482914815759,44116.7,6464.9,1115.39530112771,212.489712169267,0.1465574293,0.00383288756320129,12.21081609,1.221081609
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,1986.59090909091,23205.0909090909,65119.7272727273,1.43363636363636,-3.06128811009795,0.449853858886966,-1.25833031555987,-1.15074510487993,4.6884769406701,0.226508511587812,0.324932817374649,0.116765720249992,-0.470683163868639,-2.19486920826397,0.607802230142014,1.72157582375883,-0.153064405504898,0.0224926929443483,-0.0629165157779933,-0.0575372552439964,0.234423847033505,0.0113254255793906,0.0162466408687324,0.00583828601249962,-0.0235341581934319,-0.109743460413198,0.0303901115071007,0.0860787911879414,2.90038607996047,4.13601397631452,1.49235747353001,-0.877847222837218,3.5098958356037,-4.50099398364965,-2.2548264894846,-0.154838744258429,0.334532170981399,-2.56346956839811,0.110203674502797,-2.13141320226489,0.145019303998024,0.206800698815726,0.0746178736765007,-0.0438923611418609,0.175494791780185,-0.225049699182482,-0.11274132447423,-0.00774193721292145,0.0167266085490699,-0.128173478419905,0.00551018372513985,-0.106570660113244,38979.1818181818,6136.45454545455,780.301969519726,161.467869024375,0.157428365818182,0.00265751453321166,16.79692387,1.679692387
"Bird Island","BI10","BI10.4",145,141,142,141.5,2162.97272727273,23972.8181818182,57889.2727272727,1.31545454545455,-2.72347131627304,0.485578614443872,-1.63229400609245,-1.42418833214278,3.06676064914923,-0.669347582577494,0.627601678206546,0.28879025923216,0.463340348341315,-1.68201744144488,1.15373017421307,2.04551695494445,-0.136173565813652,0.0242789307221936,-0.0816147003046223,-0.0712094166071389,0.153338032457461,-0.0334673791288747,0.0313800839103273,0.014439512961608,0.0231670174170658,-0.0841008720722439,0.0576865087106535,0.102275847747222,3.79643507242245,3.81028239510249,1.45955250562134,-0.852461113208772,5.71210394124586,-3.47326040246439,-2.83220701451176,-1.09512188719655,-1.18926388153614,-2.51902115262141,-0.286457725040992,-2.53058073781212,0.189821753621123,0.190514119755125,0.0729776252810669,-0.0426230556604386,0.285605197062293,-0.17366302012322,-0.141610350725588,-0.0547560943598275,-0.0594631940768072,-0.125951057631071,-0.0143228862520496,-0.126529036890606,43889.0909090909,6543,498.626003041449,178.546352525052,0.149073162363636,0.00338222226804198,14.8081316,1.48081316
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,2335.40833333333,23105.1666666667,59388.6666666667,1.445,-3.72809331896637,0.165765715834111,-1.84481874090254,-1.31889849091406,3.98862357313726,0.554112980425303,0.482551698951897,0.338366039766199,0.884796990036864,-1.79295526689297,0.411861754507785,1.85868706501652,-0.186404665948318,0.00828828579170554,-0.0922409370451268,-0.0659449245457032,0.199431178656863,0.0277056490212652,0.0241275849475948,0.0169183019883099,0.0442398495018432,-0.0896477633446483,0.0205930877253893,0.0929343532508261,3.56897883394509,3.70910422686904,1.98646704143414,-0.644164394537035,3.65131099224666,-4.83698822067331,-3.21731020108871,-0.847155394083254,-0.0828511002206056,-2.02501836325217,-0.264678148521627,-0.997695272118208,0.178448941697255,0.185455211343452,0.0993233520717071,-0.0322082197268518,0.182565549612333,-0.241849411033666,-0.160865510054435,-0.0423577697041627,-0.00414255501103028,-0.101250918162609,-0.0132339074260814,-0.0498847636059104,41299.0833333333,6409.91666666667,461.500213401573,152.315735672101,0.1552225165,0.00399124332567506,16.33050513,1.633050513
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,2517.27272727273,22003.3636363636,55622.6363636364,1.34090909090909,-1.95704532844322,0.635049434221631,-0.720676169723529,-1.24178669427584,3.57331892625717,-0.485095522744835,0.327491694679124,-0.0281194822424473,-0.388260048178224,-2.15410916697438,0.767933934759437,1.67129842266511,-0.0978522664221609,0.0317524717110816,-0.0360338084861764,-0.0620893347137922,0.178665946312859,-0.0242547761372418,0.0163745847339562,-0.00140597411212236,-0.0194130024089112,-0.107705458348719,0.0383966967379719,0.0835649211332557,3.03431219864733,3.73351632996399,0.631718832270822,-1.14726572678359,5.89594477258963,-2.08533721897109,-2.11919505981825,-0.840453530858274,0.093235247557558,-3.45533706865026,-0.457328249386817,-3.28381052656104,0.151715609932366,0.186675816498199,0.0315859416135411,-0.0573632863391795,0.294797238629482,-0.104266860948554,-0.105959752990913,-0.0420226765429137,0.0046617623778779,-0.172766853432513,-0.0228664124693409,-0.164190526328052,39460.9090909091,6059.45454545455,1155.9633605392,195.297395597772,0.153574041181818,0.00323746214087364,15.40632226,1.540632226
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,2576.01176470588,23517.9411764706,58045.3529411765,1.34882352941176,-2.30898011137147,0.403327679983377,-1.02471847581674,-1.03473525406021,3.61772188950719,-0.454558881018709,0.412578439755529,-0.144278725740812,-0.764827665636003,-1.12725291599286,0.729045074372769,1.69667894601794,-0.115449005568574,0.0201663839991688,-0.0512359237908368,-0.0517367627030104,0.180886094475359,-0.0227279440509355,0.0206289219877764,-0.0072139362870406,-0.0382413832818002,-0.056362645799643,0.0364522537186384,0.0848339473008969,4.33522772336146,3.16139240010382,1.74356202892484,-0.227138915986405,5.2390017419426,-2.9674845870308,-3.10927192863728,-2.09151305849895,-0.619586956009441,-1.8531102017329,-0.820632363424326,-2.79044588301262,0.216761386168073,0.158069620005191,0.087178101446242,-0.0113569457993203,0.26195008709713,-0.14837422935154,-0.155463596431864,-0.104575652924947,-0.0309793478004721,-0.0926555100866448,-0.0410316181712163,-0.139522294150631,41957.5294117647,6396.05882352941,646.132060577311,215.929522815963,0.152447821823529,0.00479382750227348,18.59519446,1.859519446
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,2667,23704.5454545455,59517.8181818182,1.35909090909091,-1.86598638251314,0.347263552430093,-1.0278488915246,-1.57830431006135,3.72123571299282,-0.174870439064769,0.368745007524215,-0.0428107170517003,-0.43293025548521,-1.68781052309889,0.693218190991508,1.68009905486103,-0.0932993191256569,0.0173631776215047,-0.0513924445762298,-0.0789152155030677,0.186061785649641,-0.00874352195323845,0.0184372503762107,-0.00214053585258502,-0.0216465127742605,-0.0843905261549445,0.0346609095495754,0.0840049527430513,2.59592211413292,4.19869760811513,0.897476815061509,-0.812097283193199,5.90798074120389,-2.61716360339691,-2.3857427452032,-1.08319265479248,-0.251623598370358,-3.58810117966018,0.0273702452402232,-2.88952645913735,0.129796105706646,0.209934880405757,0.0448738407530754,-0.0406048641596599,0.295399037060194,-0.130858180169846,-0.11928713726016,-0.054159632739624,-0.0125811799185179,-0.179405058983009,0.00136851226201116,-0.144476322956868,41661.8181818182,6516.90909090909,698.481040284104,165.778439216597,0.156416456,0.0024892101922773,14.38022471,1.438022471
