"Location","Site","Section","sample","min_depth","max_depth","midpoint","Mn","Mn_sd","Mn_ICP","Mn_ICP_sd","Mn_fit_OLS","Mn_lwr_OLS","Mn_upr_OLS","Mn_fit_WLS","Mn_lwr_WLS","Mn_upr_WLS"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-7.72863474477024,-8.13700576348218,3.53646344341951,-1.72242081593052,3.52270260633041,2.55028107770968,4.49512413495113,3.53786072511179,2.47468987338845,4.60103157683512
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,-7.1447670687926,-7.77647713448398,3.33468347892019,-1.44966349692175,4.05678193921999,3.08751714974912,5.02604672869087,4.06560616315225,3.04475203441327,5.08646029189122
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,-8.04695603047721,-8.2127902101657,3.6160372217274,-1.00492444322772,3.23152563779851,2.25666837029078,4.20638290530623,3.2501369594799,2.16340667556746,4.33686724339233
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,-7.26773457615992,-8.48378322835999,4.08682416932195,-1.43675638426703,3.94430028112535,2.97451237607247,4.91408818617822,3.95445847728036,2.92479382656762,4.98412312799311
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,-6.77547686113222,-7.71300338593115,4.99824535279201,-1.18558461478387,4.39458153982242,3.42643122625695,5.36273185338788,4.39939964140817,3.40465609639732,5.39414318641903
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,-7.01574718725223,-7.75816329053674,5.00469055174463,-1.68258174259904,4.17479986536601,3.2060023631826,5.14359736754942,4.18222445990149,3.17055317972402,5.19389574007896
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,-7.16490085805971,-7.91325616670028,4.0200614892263,-0.373676340690111,4.03836502528087,3.06901977657827,5.00771027398346,4.04740766394882,3.02511483000273,5.06970049789492
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,-6.61741153337336,-7.05648213566927,3.59863321185762,-2.11748363703603,4.53916811016316,3.5712850675673,5.50705115275902,4.54227149246146,3.55853652950808,5.52600645541485
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,-6.94698928478773,-7.70704337698174,4.48256118016038,-1.91004477124907,4.23769455227882,3.26911191613248,5.20627718842517,4.24437324951227,3.23756950638195,5.25117699264259
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,-6.96013237595912,-8.15667580271595,3.8394514938833,-1.59326350131805,4.22567221630489,3.25705034591495,5.19429408669483,4.23249349200414,3.22476074616813,5.24022623784015
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,-6.86253241888134,-7.94461758669941,4.83236728974649,0.210621932435521,4.31494949968742,3.34659825008259,5.28330074929225,4.32071199462033,3.31986169670427,5.32156229253639
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,-7.53148293687936,-7.8999012493524,4.04698604695415,-0.534911896384269,3.70304262234522,2.73187738594569,4.67420785874474,3.71606200512206,2.66731441065731,4.76480959958682
"Bird Island","BI10","BI10.3",95,93,94,93.5,-6.56946588479818,-7.32583779027527,4.0993273690619,-0.563781745499,4.58302527345468,3.61519841613015,5.5508521307792,4.5856085332851,3.60519213260373,5.56602493396646
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,-6.48571388105127,-7.63432687632821,3.98932974180479,-0.863482088333298,4.65963546464983,3.69187895239604,5.62739197690362,4.66131016864309,3.68666713603883,5.63595320124735
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,-6.75652532585647,-8.43588247013091,3.85878807296499,-0.208431216671758,4.41191701450914,3.44380538617754,5.38002864284075,4.41652952664954,3.42311131546119,5.40994773783789
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,-7.15624714452983,-8.09624009243615,3.65876255272653,-2.50150470250249,4.04628080781039,3.07697039056643,5.01559122505435,4.05522956953703,3.03355529303408,5.07690384603998
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,-7.41345528584166,-7.74743289016415,3.46948661196281,-1.31861690908455,3.81100566212677,2.84049977776012,4.78151154649343,3.822744661074,2.78256741448816,4.86292190765984
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,-6.75430535647454,-7.54464657755715,3.62506547789696,-1.14958687174424,4.41394767970147,3.44584046458351,5.38205489481944,4.41853610924026,3.425273050676,5.41179916780452
"Bird Island","BI10","BI10.4",145,141,142,141.5,-7.27990915486764,-7.8365547287482,3.94762045054329,-2.99648467653814,3.93316386932871,2.96332004878169,4.90300768987573,3.94345413736327,2.91291414162044,4.97399413310609
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,-7.00934659641288,-7.72290697799608,4.4164307444794,0.095350908065827,4.18065465648774,3.21187815907975,5.14943115389572,4.18800981633619,3.17679242655975,5.19922720611263
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-6.75999229891377,-7.69798152938902,3.75737411214651,-0.356881048033865,4.4087456818018,3.44062711161318,5.37686425199041,4.41339580424962,3.41973524760032,5.40705636089892
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-6.68252100776473,-7.9423892460634,5.39102641133193,0.451899996028887,4.47961073769943,3.51163284802476,5.4475886273741,4.48342043853778,3.49516342820112,5.47167744887444
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-7.10421141504887,-7.93194967136434,3.71777756776048,-1.77826564772238,4.09387927717432,3.12477038115318,5.06298817319547,4.1022635465468,3.08430276652721,5.1202243265664
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,-6.93194709559597,-7.44214016640118,4.80718666901724,0.331048086767764,4.25145404385418,3.28291524501763,5.21999284269072,4.25796956088676,3.25222822247419,5.26371089929933
"Bird Island","BI10","BI10.5",197,194,195,194.5,-7.18177257260924,-7.49844759389385,4.21641311097253,-0.450747267203687,4.02293201807383,3.05351777993968,4.99234625620799,4.03215768394175,3.00865807133621,5.05565729654728
