"Location","Site","Section","sample","min_depth","max_depth","midpoint","Ca","Ca_sd","Ca_ICP","Ca_ICP_sd","Ca_fit_OLS","Ca_lwr_OLS","Ca_upr_OLS","Ca_fit_WLS","Ca_lwr_WLS","Ca_upr_WLS"
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,0.885715257994246,0.0442857628997123,4.15035259874889,0.207517629937445,4.51590313904254,3.78832218861213,5.24348408947296,4.51530152678323,3.79526382390981,5.23533922965666
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,0.624198214276611,0.0312099107138306,4.71434157056678,0.235717078528339,4.29256835737931,3.56535901818088,5.01977769657774,4.29276508356036,3.56302580611658,5.02250436100414
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,0.858688339558677,0.0429344169779339,3.87927260532425,0.193963630266213,4.49282223065496,3.7653440735993,5.22030038771062,4.4923031240236,3.77132841990165,5.21327782814556
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,0.215290230275788,0.0107645115137894,3.61491439422355,0.180745719711178,3.94336214875537,3.21395056397983,4.67277373353091,3.94480715672164,3.19715593233584,4.69245838110744
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,0.162547247914321,0.00812736239571606,3.14881288242746,0.157440644121373,3.89831979785344,3.16837800818312,4.62826158752375,3.89992581540318,3.14973066949625,4.6501209613101
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,0.866841090171054,0.0433420545085527,4.45474466689693,0.222737233344846,4.49978465555885,3.77227705262565,5.22729225849204,4.49924066085857,3.77855021862769,5.21993110308944
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,0.925488402448793,0.0462744201224396,4.61268102600273,0.230634051300137,4.54986928674191,3.8221101025559,5.27762847092793,4.5491462581892,3.83045953511249,5.2678329812659
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,0.54406141182328,0.027203070591164,4.55066844996104,0.227533422498052,4.22413176516076,3.49675802617361,4.95150550414791,4.22457312660144,3.49158206687851,4.95756418632436
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,1.15727741207741,0.0578638706038706,5.00700664690242,0.250350332345121,4.7478164152405,4.01838119923057,5.47725163125043,4.7463857996265,4.03490161835849,5.4578699808945
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,0.842894897849798,0.0421447448924899,4.7868328772646,0.23934164386323,4.47933467815887,3.75190972343438,5.20675963288336,4.47886378449078,3.75733445519255,5.20039311378901
