"Location","Site","Section","sample","min_depth","max_depth","midpoint","Cu","Cu_sd","Cu_ICP","Cu_ICP_sd","fit","lwr","upr"
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,-5.8109406050557,-8.11352636591612,3.09437038917735,-2.28774967403327,2.77924052388656,1.3657207744254,4.19276027334772
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,-5.75975364061274,-8.06233809906667,2.93859825159303,-2.94260666388186,2.86101908532836,1.44760375836617,4.27443441229055
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,-5.28049532677206,-7.58308022329896,3.63610180941281,-1.45860284747364,3.62670339365626,2.21055509577183,5.04285169154068
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,-5.47164461368793,-7.77423018238418,2.93012729221651,-2.46436185091047,3.32131482696317,1.90705964272017,4.73557001120618
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,-5.36494852906638,-7.66753383584068,3.52900141615505,-1.16654220208093,3.49177721727635,2.07659646797766,4.90695796657503
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,-5.18540734029508,-7.48799171870456,3.37340392649146,-3.36509765873611,3.7786201722562,2.36113460141536,5.19610574309704
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,-5.14354739280856,-7.44613197183542,3.00685054882714,-1.52548771817033,3.84549747831898,2.42734015061457,5.2636548060234
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,-5.12076566745996,-7.42335059299048,3.63556871051726,-0.844535011238966,3.88189457172832,2.46335034979038,5.30043879366625
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,-5.13485197508672,-7.43743757759843,3.45249206784874,-1.52695679701767,3.85938966278754,2.44108643429734,5.27769289127775
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,-4.96802834954755,-7.2706135862848,3.49897319535207,-1.50120464657729,4.12591447549257,2.70438968515657,5.54743926582857
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,-5.47547277091716,-7.77805738638468,2.67595324568004,-2.62081843215067,3.31519879342639,1.90097065220022,4.72942693465255
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,-5.82897569806262,-8.13156011103644,1.43396273345894,-3.23310292683329,2.75042686053252,1.33685208735563,4.16400163370942
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,-5.81170627271719,-8.11429136571124,1.07782393404234,-3.34110490140793,2.77801725931949,1.36449536694616,4.19153915169282
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,-5.91824754317717,-8.22083263617121,1.70550550024164,-3.1239220267421,2.6078022069675,1.19381522755653,4.02178918637846
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,-6.05333569551597,-8.35592078851002,1.3992966767082,-2.52261591886856,2.39197939179727,0.97692661571318,3.80703216788135
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,-6.05769580678606,-8.36027919022351,1.49296121522098,-2.87609254484164,2.3850134849248,0.969917451949541,3.80010951790006
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,-5.88478973551556,-8.18737518803684,0.964106123583434,-3.60678910889717,2.66125588231899,1.24745064700008,4.0750611176379
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,-5.90907198711663,-8.21165892193312,1.68908480824599,-4.83222525231255,2.62246148171107,1.20852759519206,4.03639536823009
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,-5.90061046278443,-8.20319665156021,1.39588834556843,-2.81158320434524,2.63597998774132,1.22209288510655,4.04986709037609
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,-5.83310786776786,-8.1356929607619,1.25566512117344,-3.52247764675275,2.74382512319949,1.33023640558076,4.15741384081821
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,-5.85280791101098,-8.15539439684902,1.11128140245745,-3.9186257556868,2.71235146160818,1.29868940935923,4.12601351385713
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,-6.0659799253172,-8.36856631114638,1.08932336825149,-3.76913889860653,2.37177841025955,0.956598665653178,3.78695815486592
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,-6.00158801694884,-8.30417270587301,1.78551157857811,-3.77453991854243,2.47465377495762,1.06007211554084,3.8892354343744
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,-6.1733721096094,-8.47595528339999,2.00026796436973,-3.02516083707697,2.2002039002826,0.783758317758616,3.61664948280659
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,-6.13761881694408,-8.44020437288813,1.77910466860444,-2.66071672596069,2.25732494414203,0.841338006456896,3.67331188182716
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,-6.20785991868992,-8.51044600495899,1.82638851206786,-2.1580851232536,2.14510464904595,0.728181498771609,3.5620277993203
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,-6.32383719852375,-8.62642229151779,1.55694352375835,-4.20288372442839,1.95981421020166,0.541032296259837,3.37859612414348
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,-6.24666497325053,-8.54925161511013,2.94953258208602,-3.00668204408064,2.08310797522143,0.665606242242067,3.50060970820079
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,-6.1595074113617,-8.46209439713724,1.46070111668697,-3.5347657578277,2.22235475626441,0.806091437013278,3.63861807551553
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,-6.07273013552882,-8.37531609625038,1.6222257201761,-3.45100616795099,2.36099397546169,0.945744542692995,3.77624340823039
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,-5.71523682598134,-8.01782191897538,1.32636202241707,-4.05755404961554,2.93214112001327,1.51875438071461,4.34552785931193
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,-5.7179442813373,-8.02052937433134,1.79432325724645,-3.95203616048059,2.9278155694246,1.51442874492301,4.34120239392619
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,-6.1084240719425,-8.41101051382618,2.09864882684407,-2.36656389880147,2.30396776177873,0.888327792485528,3.71960773107194
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,-5.94720462902508,-8.24979163543148,1.95167430448871,-3.6834853087103,2.5615390841205,1.1473684417617,3.9757097264793
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,-5.85601344829905,-8.15859958927989,1.51769928087148,-3.11433580322355,2.70723015326496,1.29355509626142,4.12090521026849
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,-6.0847704568042,-8.3873542324421,1.59351403194832,-3.66931485514425,2.34175782493169,0.926380798076325,3.75713485178706
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,-5.85517192020206,-8.15775806030136,1.40944898136223,-2.80320546790617,2.70857461582361,1.29490300191227,4.12224622973494
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,-5.9186718109266,-8.2212565320033,1.94570525535175,-2.3493602935668,2.60712437802038,1.19313488423212,4.02111387180864
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,-5.99512483780619,-8.29770832493433,1.7300241805161,-3.41041775899623,2.48497963620723,1.07045133815657,3.89950793425789
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,-5.93348473737269,-8.23607134023828,1.82420387482074,-2.45373509436334,2.58345859067222,1.16937801715057,3.99753916419386
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,-5.87652430391538,-8.17910797063939,1.32810478696389,-3.57247115853538,2.6744611019157,1.26069573226357,4.08822647156783
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,-6.0939221691304,-8.39650770528069,1.16641655021584,-3.50736275446395,2.32713664399413,0.911659813236635,3.74261347475161
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,-5.9571218660775,-8.25970618607957,1.47480732094036,-2.74625205307087,2.54569486697558,1.13145570109098,3.95993403286018
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,-6.02310754778295,-8.32569305363666,1.29285458993527,-4.56216769048893,2.44027321940667,1.02550511725835,3.85504132155499
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,-5.76104258778499,-8.06362704542051,2.17939088719049,-1.46977723170747,2.85895980623908,1.44554278915097,4.27237682332719
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,-5.89178465568755,-8.19437083483472,2.06371002431594,-1.20702619451415,2.65008048805034,1.23623995711403,4.06392101898665
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,-6.23119693547891,-8.53377999502064,1.8693783865088,-1.71004188064326,2.10782039743783,0.690554522726327,3.52508627214934
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,-6.32427732771351,-8.62686297866216,1.93415927271972,-2.01123502835811,1.95911104031497,0.540321331477971,3.37790074915197
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,-5.83707823790065,-8.1396647020011,1.86154173288523,-1.7571571467496,2.73748188402943,1.3238792982682,4.15108446979066
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,-5.98701685278075,-8.28960353867556,1.7472246462381,-1.56326503227103,2.49793331218289,1.08347023379703,3.91239639056874
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,-5.91718561813964,-8.2197699684038,1.80315804080817,-2.12346521443964,2.60949878543963,1.19551807638944,4.02347949448983
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,-6.02992350247241,-8.33250776410035,1.95269863420469,-1.9185991527912,2.4293837483192,1.0145537804056,3.8442137162328
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,-6.09776772915842,-8.40035282215246,1.87314824577503,-1.66395804958863,2.32099280697524,0.905473311613972,3.7365123023365
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,-5.90495552961309,-8.20754172316047,2.26043442159013,-1.28343261358443,2.62903811653479,1.21512725094234,4.04294898212724
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,-6.05691441673079,-8.35950164500555,2.34264719823156,-1.82361114884503,2.38626186828451,0.971173628221316,3.80135010834771
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,-5.95392370568792,-8.25650725763503,2.23783702649004,-1.30408713125408,2.55080438965905,1.13658763492545,3.96502114439266
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,-5.43927305115001,-7.74185791386936,2.56988475448257,-0.896685758914228,3.37303306899575,1.9585321211498,4.7875340168417
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,-5.74216931158092,-8.04475502805504,2.31236429633445,-1.17801951030568,2.88911258819165,1.47571547111205,4.30250970527124
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,-6.16439656392595,-8.46698023037867,1.41264286318775,-2.01564394495898,2.21454362958938,0.798216675254279,3.63087058392449
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,-5.88653136274317,-8.18911681589115,1.44246898956275,-2.02685328132276,2.65847338152427,1.24465949166271,4.07228727138584
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,-6.02056426674407,-8.3231489479273,1.74086635686226,-2.22921752844583,2.44433647783515,1.02959111338967,3.85908184228064
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,-5.82429148490754,-8.12687556263829,1.26718004069706,-2.4727184327918,2.75791056693078,1.34435099812311,4.17147013573845
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,-5.93406469574975,-8.23664903337092,1.47272825068742,-2.59652204649247,2.58253202348293,1.16844775377376,3.99661629319211
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,-5.8330624601896,-8.13564857739201,1.29488046132377,-1.82935605846489,2.74389766835759,1.33030910668102,4.15748623003416
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,-6.06918309107695,-8.3717690487261,1.67990289069331,-1.9124045543936,2.366660890775,0.951448242484165,3.78187353906583
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,-6.18015498221953,-8.48273862601417,1.73419179924247,-1.64307650903033,2.18936728259027,0.77283050079449,3.60590406438606
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,-6.0930707855586,-8.39565720689055,1.66418815921039,-1.65189931254564,2.32849685209582,0.913029408869187,3.74396429532246
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,-6.12222219013511,-8.42480545962436,1.81994771099769,-2.43505746943136,2.28192327704174,0.866122409690732,3.69772414439275
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,-5.97360734032753,-8.27619400500487,1.67569984483249,-1.61460713989903,2.51935694317946,1.10499752408494,3.93371636227398
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,-5.93583875157214,-8.23842573635403,1.59609240902988,-3.09047968574172,2.57969771332894,1.16560207630606,3.99379335035183
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,-5.88223317289901,-8.1848186245023,1.29664566309078,-2.32624126687262,2.6653403599842,1.25154766843822,4.07913305153019
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,-6.17654334159059,-8.47912699060978,1.23461460292487,-2.73145362730058,2.19513739961701,0.778649344422544,3.61162545481147
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,-6.22441099014504,-8.52699608313909,1.37441019356178,-2.52840460901026,2.11866192424971,0.701497334732282,3.53582651376713
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,-6.14383002136336,-8.44641325102189,1.97067551830199,-1.88726340760236,2.24740164887033,0.831337698130633,3.66346559961003
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,-6.16848052341842,-8.47106370657402,1.25021908184342,-2.56735942935307,2.20801891502748,0.791638273684945,3.62439955637002
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,-6.03839432287357,-8.34097773899157,1.05832936826573,-2.55340555329722,2.41585039047748,1.00094165053485,3.8307591304201
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,-6.2652116307503,-8.56779724969736,1.44227066540468,-2.03284340109678,2.05347701377666,0.635683344733634,3.47127068281969
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,-6.14423491333985,-8.44681860826597,1.78326490771499,-1.71662149998921,2.24675477551621,0.830685765589289,3.66282378544314
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,-5.94721725761426,-8.24980311598247,2.34677003988579,-1.18506349421942,2.56151890812713,1.14734818033456,3.97568963591969
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,-5.93431853334491,-8.23690211521025,2.32833897151076,-1.15458569772717,2.58212648129855,1.168040590746,3.99621237185109
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,-6.00516922872456,-8.30775513275815,2.03784548293561,-2.07638228199038,2.46893227241447,1.05432052164842,3.88354402318051
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,-5.78406216040682,-8.08664855370982,1.98532909571837,-1.70982031725001,2.82218271749188,1.40872734309055,4.23563809189322
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,-5.87593756554001,-8.17852337125154,2.07617782266332,-1.62282073931725,2.67539850113057,1.26163588561838,4.08916111664277
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,-6.07362472838056,-8.37621025562658,2.25028325198376,-2.1658818148712,2.35956473430063,0.944305966380806,3.77482350222045
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,-5.90423089482334,-8.20681562123227,2.62117781663449,-2.54925975451626,2.63019582516865,1.21628896084813,4.04410268948917
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,-5.86692960142857,-8.16951610707547,1.77509484669087,-2.56152701536064,2.6897900235537,1.27606842977032,4.10351161733708
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,-5.85851462350381,-8.16110041690525,2.16902899937874,-1.41500847361229,2.7032341649819,1.28954875242939,4.11691957753441
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,-5.97933520588459,-8.28191950852381,1.48323691787172,-2.26572029706644,2.5102058514809,1.09580279569232,3.92460890726947
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,-6.18164103324304,-8.48422757759378,1.46700270174911,-2.45092503291762,2.18699310165858,0.770436160822238,3.60355004249492
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,-6.24070775042842,-8.54329079053811,1.77473996090089,-2.00171651097659,2.09262549824477,0.675215422239323,3.51003557425022
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,-6.28454087576801,-8.58712757741748,1.12411822213069,-2.62240755164289,2.02259575585275,0.604487237807597,3.44070427389791
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,-5.6326880529736,-7.93527370479217,1.89417679063574,-2.05268568538284,3.06402469581861,1.65053775605357,4.47751163558365
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,-5.25910780730311,-7.56169328491691,1.80276237348918,-1.58618186291384,3.6608730420035,2.24444682514332,5.07729925886367
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,-5.8249011674362,-8.12748490592051,2.57352571743073,-1.28541521501575,2.75693651112042,1.3433749996324,4.17049802260844
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,-5.79715645011452,-8.09974022566275,1.72690171260693,-1.7610562230832,2.80126270031465,1.38777860045176,4.21474680017754
"Marion Island","PB1","PB1_1A",4,5,6.3,5.7,-5.95032644255577,-8.25291153554981,2.28182223484174,-2.21898793448747,2.55655153656016,1.14235963325343,3.97074343986689
"Marion Island","PB1","PB1_1A",7,9.8,11.1,10.4,-5.70950250287014,-8.01208789758515,2.59526602704205,-1.4001385877145,2.94130252858633,1.52791526264662,4.35468979452603
"Marion Island","PB1","PB1_1A",9,12.6,13.8,13.2,-6.0124234586432,-8.31500773469351,2.48317727945543,-3.54910926829449,2.45734259340985,1.04266874338354,3.87201644343616
"Marion Island","PB1","PB1_1A",14,19.4,20.7,20.1,-5.87911348237343,-8.18170000533721,2.41948148236242,-1.67286507802275,2.67032451573757,1.25654687250875,4.08410215896639
"Marion Island","PB1","PB1_1A",16,22.3,23.5,22.9,-6.07338027445489,-8.37596710403339,2.45137510292796,-1.58848127479348,2.35995528471903,0.944699070008651,3.77521149942941
"Marion Island","PB1","PB1_1A",17,23.7,24.9,24.3,-5.93865276620486,-8.24123710035236,2.43636451048286,-1.79036923804741,2.57520191892027,1.16108806271129,3.98931577512925
"Marion Island","PB1","PB1_1A",22,30.4,31.6,31,-5.83941699158277,-8.1420017409979,2.60662722242018,-1.32559849101815,2.73374538756452,1.32013441731193,4.14735635781711
"Marion Island","PB1","PB1_1A",28,38.5,39.8,39.2,-5.75775999994928,-8.060344459667,3.5021321338611,-1.63067079305511,2.86420421394976,1.450791405552,4.27761702234752
"Marion Island","PB1","PB1_1A",32,44,45.3,44.7,-5.24826571267714,-7.55085023496317,3.82356930952376,-1.12409118654976,3.67819485256947,2.26162267673252,5.09476702840641
"Marion Island","PB1","PB1_1B",39,46.4,47.6,47,-5.42039302735078,-7.7229774424413,3.7896791211205,-0.675729121539181,3.40319663120521,1.98853824503854,4.81785501737188
"Marion Island","PB1","PB1_1B",41,49.3,50.5,49.9,-5.05223884395133,-7.35482393694538,3.91831531287422,-2.03392852053011,3.99137605998802,2.57157771800851,5.41117440196752
"Marion Island","PB1","PB1_1B",42,50.6,51.8,51.2,-4.86657547042395,-7.16916030366725,3.94592928987263,-0.79850296289564,4.28800008848299,2.86412499421684,5.71187518274914
"Marion Island","PB1","PB1_1B",44,53.3,54.5,53.9,-4.75021572701988,-7.05280070440471,4.01444364931466,-1.10155216086066,4.47390156806624,3.04696885392087,5.90083428221162
"Marion Island","PB1","PB1_1B",45,54.7,55.8,55.2,-4.93955288720973,-7.24213770078828,3.99465763848216,-0.821233579533125,4.17140813528894,2.74925344428611,5.59356282629176
"Marion Island","PB1","PB1_1B",46,56,57.7,56.8,-4.57476785612088,-6.87735314312598,4.13498325130294,-0.841250615551829,4.75420485712209,3.32193602273588,6.18647369150829
"Marion Island","PB1","PB1_1B",52,64.3,65.4,64.9,-4.70778425436513,-7.01036956897194,3.87167176112928,-0.629138409089955,4.54169196805039,3.1135484930087,5.96983544309208
"Marion Island","PB1","PB1_1B",54,66.9,68.1,67.5,-4.9815658834319,-7.28415053931897,3.80570428639562,-1.49261307792807,4.10428631178762,2.68305281877748,5.52551980479777
"Marion Island","PB1","PB1_1B",57,70.8,72,71.4,-4.90493199219635,-7.20751668032928,3.79485510278865,-2.1196484004349,4.22672001050625,2.80376815803695,5.64967186297555
"Marion Island","PB1","PB1_1B",62,77.7,78.9,78.3,-5.11024007250202,-7.41282582833682,3.67661140109412,-0.979852079934221,3.898710728407,2.47998268785437,5.31743876895964
"Marion Island","PB1","PB1_1B",64,80.4,81.5,81,-5.43202934690611,-7.73461443990016,3.78388546675503,-0.442848283089277,3.38460593171622,1.9700458076035,4.79916605582895
"Marion Island","PB1","PB1_1B",65,81.7,82.8,82.3,-5.44845490979084,-7.75103953798737,3.69576573491292,-1.18384129647637,3.35836372497076,1.94393558900598,4.77279186093554
"Marion Island","PB1","PB1_1B",66,83,84.1,83.6,-5.34889197188602,-7.65147811675596,3.71873029890108,-0.68758902774915,3.51742988416542,2.10208114940975,4.93277861892108
"Marion Island","PB1","PB1_1B",67,84.3,85.4,84.9,-5.27604191684596,-7.57862642305768,3.60007962160891,-0.626654128887235,3.63381835859372,2.21761328601174,5.05002343117571
"Marion Island","PB1","PB1_1B",68,85.6,86.6,86.1,-5.05534075702812,-7.35792647745425,3.66548259019106,-1.175409928275,3.98642030627419,2.56668166008358,5.40615895246481
"Marion Island","PB1","PB1_1C",77,89.2,90.3,89.7,-5.03374922471102,-7.33633447121254,3.8372116603349,-0.778008862527772,4.02091589458329,2.60075597145179,5.4410758177148
"Marion Island","PB1","PB1_1C",79,91.8,92.9,92.4,-5.01087287231573,-7.3134584154168,3.85793669187561,-1.52376228257426,4.05746416835341,2.63684325251387,5.47808508419295
"Marion Island","PB1","PB1_1C",81,94.5,95.6,95.1,-4.8461354803458,-7.14872044609217,3.83496961989241,-0.740641764456062,4.32065592190985,2.8962716619485,5.74504018187121
"Marion Island","PB1","PB1_1C",84,98.5,99.6,99.1,-5.0224667606763,-7.32505109474434,3.7899449502665,-0.86651853101302,4.03894125882043,2.61855585977334,5.45932665786752
"Marion Island","PB1","PB1_1C",86,101.2,102.3,101.8,-5.22011062014351,-7.52269589809222,3.8126871452551,-2.40192094897023,3.72317667537762,2.30620954117869,5.14014380957656
"Marion Island","PB1","PB1_1C",87,102.6,103.7,103.1,-5.14880778282239,-7.45139339249468,3.66603466825221,-1.00101092109479,3.83709324625257,2.41902312133494,5.25516337117021
"Marion Island","PB1","PB1_1C",88,103.9,105,104.4,-5.16256100101255,-7.46514679245109,3.71841358857551,-0.738336592126916,3.81512049574809,2.39727457894907,5.23296641254712
"South Georgia","POB4","POB_1A",15,30,31.3,30.7,-6.15197420243211,-8.45456117400249,2.49415460614615,-2.4010706951196,2.23439014449277,0.818223515557353,3.65055677342818
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,-6.22290441790664,-8.52548749424106,2.95133912619707,-2.29201519173803,2.12106889078319,0.703926606932649,3.53821117463374
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,-6.38125022249823,-8.68383826882518,2.55769915816995,-3.12184848386577,1.86808862030292,0.448242692926634,3.2879345476792
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,-6.44359179523595,-8.74617877421408,2.66485685478733,-2.76210342163716,1.76848896261681,0.347380121499201,3.18959780373443
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,-6.17841696982928,-8.48100109836784,2.8680981242435,-2.88389673815498,2.19214400816073,0.775630722084341,3.60865729423713
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,-6.29031218985069,-8.59289782216655,2.76064018189512,-2.02755071904785,2.01337524886536,0.595170628105199,3.43157986962551
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,-6.20395257073422,-8.50653519022872,3.07956018828379,-1.44329753006977,2.15134720119467,0.734479890679915,3.56821451170943
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,-6.29369080870738,-8.59627427826199,2.83304672841189,-2.81011890738111,2.00797741774239,0.589716089935765,3.42623874554902
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,-6.43946624381308,-8.74205071073478,2.76128398947955,-2.52084362048979,1.7750801262888,0.354058315169794,3.19610193740781
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,-6.30598626871781,-8.60857410092381,2.45112235503056,-3.13716503997858,1.98833364626931,0.56986316448535,3.40680412805328
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,-6.36155073538642,-8.66413409095069,2.25379895947149,-3.11905230009108,1.89956139339421,0.480091264745848,3.31903152204257
"South Georgia","POB4","POB_1F",202,232.5,233.6,233,-6.18544986183325,-8.48803738298715,2.62523949148796,-2.13022074507691,2.18090794841155,0.764299046265823,3.59751685055727
"South Georgia","POB4","POB_1F",208,240,241.2,240.6,-6.39327613744759,-8.69585943700758,2.7028465080121,-2.3924020710953,1.84887548595743,0.428794647464816,3.26895632445003
"South Georgia","POB4","POB_1F",214,247.5,248.6,248.1,-6.44851436048078,-8.75110071700166,2.32020824794528,-2.56867428539967,1.76062445436346,0.33941112990905,3.18183777881788
"South Georgia","POB4","POB_1F",219,253.8,254.8,254.3,-6.02870878278036,-8.33129470613194,2.08358147768176,-4.29744154540788,2.43132443829862,1.01650559500942,3.84614328158782
"South Georgia","POB4","POB_1G",233,261.6,262.8,262.2,-6.42252565573855,-8.72510951762168,2.32650844197214,-1.97664819438075,1.80214516008774,0.381475586528935,3.22281473364654
"South Georgia","POB4","POB_1G",239,269.2,270.5,269.8,-6.36020975880766,-8.66279716527503,2.28869447044762,-2.33885986888472,1.90170379696768,0.482258842798365,3.32114875113699
"South Georgia","POB4","POB_1G",247,279.3,280.2,279.8,-6.19710173296941,-8.49968731728657,2.51724829719539,-2.87411062370199,2.16229240302826,0.745521928874926,3.57906287718159
"South Georgia","POB4","POB_1G",255,289.2,290.5,289.9,-6.08440210380987,-8.38698544097632,3.00738639569447,-3.6063024711996,2.34234632198963,0.926973261199797,3.75771938277946
"South Georgia","POB4","POB_1G",256,290.6,291.8,291.2,-6.39709806939702,-8.69968076198972,2.67636212753056,-2.58055358868931,1.84276939820337,0.422613030690106,3.26292576571664
"South Georgia","POB4","POB_1G",261,297.2,298.5,297.9,-6.22304912385004,-8.52563371260584,3.20372950956993,-3.20614108201134,2.12083770215905,0.703693278709684,3.53798212560841
"South Georgia","POB4","POB_1H",270,299.6,300.9,300.3,-6.10322192356758,-8.40580835845235,3.65404782470519,-1.29714504415348,2.31227894442332,0.896698199890495,3.72785968895615
"South Georgia","POB4","POB_1H",272,302.4,303.6,303,-6.35998306438152,-8.66256584443199,3.50448129176638,-2.90065843076597,1.90206597402307,0.482625270518441,3.3215066775277
