"Site","Element","Model","Robustness_score_site","SNR_CI_s","SNR_smooth_s","n_mean","R2_overall","RMSE_overall","RMSEP_overall","RMSEP","Global_Rank","Robustness_score","Robustness_Class","Confidence_Flag","Bootstrap_Unstable","Rank_site"
"PB1","Ca","RF",0.896746789704015,0.827911316173358,1,930,0.739371873885863,0.363281977243897,4506.9080410246,0.371218256028587,4,0.7,"Unstable","Low confidence (noise-dominated)",FALSE,1
"PB1","Ca","PLS_LOO",0.886583371846753,0.822418141305426,0.982831217658744,930,0.714591218855023,0.380160401230266,5060.00126868248,0.391014570914877,2,0.837235427150408,"Acceptable 2","High confidence (signal-dominated)",FALSE,2
"PB1","Ca","PLS_kfold",0.886583371846753,0.822418141305426,0.982831217658744,930,0.714591218855023,0.380160401230266,5060.00126868248,0.391014570914877,3,0.837235427150408,"Acceptable 3","High confidence (signal-dominated)",FALSE,3
"PB1","Ca","Bayes",0.76921172391169,0.861811831012461,0.630311563260533,930,0.71849446314204,0.377551919451181,4920.26934220119,0.391342413156401,1,0.89337836429761,"Preferred 1","High confidence (signal-dominated)",FALSE,4
"PB1","Ca","OLS_weighted",0.6,1,0,970,0.60078407376705,0.449611220751241,5620.88386479327,NA,5,0.682931997255936,"Unstable","Moderate confidence",FALSE,5
"PB1","Ca","OLS",0.497587990385303,0.812491924675323,0.0252320889502739,970,0.605349695781694,0.447032844459699,5504.63271481712,0.450923989941031,6,0.612277417462477,"Unstable","Moderate confidence",FALSE,6
"PB1","Ca","WLS_weighted",0.058443118355283,0.00593467690114087,0.137205780536496,970,0.604732452698864,0.447382293228408,5447.03371534874,NA,7,0.310714594767109,"Unstable","Low confidence (uncertainty-dominated)",FALSE,7
"PB1","Ca","WLS",0.0565815283992168,0,0.141453820998042,970,0.604685117514639,0.447409080513934,5446.04597912254,NA,8,0.308444560944566,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
"PB1","Fe","Bayes",0.702266362267133,0.503777270445222,1,930,0.782666025570093,0.531874559979908,13054.643263387,0.553367126639677,2,0.562584151391753,"Acceptable 2","Low confidence",FALSE,1
"PB1","Fe","OLS_weighted",0.6,1,0,970,0.705011398870254,0.619652240442579,19165.0781241486,NA,1,0.685764682948298,"Preferred 1","Moderate confidence",FALSE,2
"PB1","Fe","RF",0.524398134621851,0.484042432507632,0.58493168779318,930,0.80646417107391,0.501910285388067,18226.9640487726,0.516653413340178,5,0.502337918930422,"Unstable","Low confidence (noise-dominated)",FALSE,3
"PB1","Fe","PLS_LOO",0.412374215325488,0.488051851337207,0.29885776130791,930,0.769588412151896,0.547643031052147,12699.4253247054,0.558876405734737,3,0.539037995940333,"Acceptable 3","Low confidence",FALSE,4
"PB1","Fe","PLS_kfold",0.412374215325488,0.488051851337207,0.29885776130791,930,0.769588412151896,0.547643031052147,12699.4253247054,0.558876405734737,4,0.539037995940333,"Acceptable 4","Low confidence",FALSE,5
"PB1","Fe","OLS",0.298586602255717,0.456607528229677,0.0615552132947764,970,0.711860213839782,0.612416695598065,19046.317786508,0.619207902382141,6,0.490537268119636,"Unstable","Low confidence",FALSE,6
"PB1","Fe","WLS_weighted",0.0625966074756373,0.00776638615773503,0.144841939452491,970,0.711404682307114,0.612900601250386,19121.2837499281,NA,7,0.321781097623359,"Unstable","Low confidence (uncertainty-dominated)",FALSE,7
"PB1","Fe","WLS",0.0571339869631549,0,0.142834967407887,970,0.711426381771426,0.612877558837851,19118.97376675,NA,8,0.318856979630259,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
"PB1","Mn","RF",0.860238254927533,0.767063758212554,1,930,0.693783864178937,0.533068349436722,100.340442065868,0.538666849894129,3,0.767831344333452,"Acceptable 3","High confidence (signal-dominated)",FALSE,1
