"Site","Element","Model","Robustness_score_site","SNR_CI_s","SNR_smooth_s","n_mean","R2_overall","RMSE_overall","RMSEP_overall","RMSEP","Global_Rank","Robustness_score","Robustness_Class","Confidence_Flag","Bootstrap_Unstable","Rank_site"
"ALL","Sr","PLS_LOO",0.583747234110487,0.747902937307632,0.33751367931477,13396,0.681443929954195,0.349250256346248,60.5526521980026,0.359641666342418,3,0.556069420797394,"Acceptable 3","Low confidence",FALSE,3
"ALL","Sr","PLS_kfold",0.583747234110487,0.747902937307632,0.33751367931477,13396,0.681443929954195,0.349250256346248,60.5526521980026,0.359641666342418,4,0.556069420797394,"Acceptable 4","Low confidence",FALSE,4
"ALL","Sr","Bayes",0.573001033918287,0.882748761495878,0.1083794425519,13396,0.719033486991341,0.327997906598047,49.7050467588939,0.346202462486856,2,0.640823117141204,"Unstable","Low confidence (noise-dominated)",FALSE,5
"ALL","Sr","OLS_weighted",0.4,0,1,14005,0.588442221601662,0.396971381054182,68.563181097856,NA,8,0.194384994574195,"Unstable","Low confidence (uncertainty-dominated)",FALSE,6
"ALL","Sr","WLS_weighted",0.333067871522865,0.0842749089743282,0.706257315345669,14005,0.605197017350042,0.38880693583257,61.616501941787,NA,7,0.279673654231843,"Unstable","Low confidence (uncertainty-dominated)",FALSE,7
"ALL","Sr","WLS",0.272167133062119,0.0745264347859501,0.568628180476374,14005,0.605899324973479,0.388460961218056,59.3656290640811,NA,6,0.303199881502357,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
"ALL","Ti","Bayes",1,1,1,13396,0.769067236846491,0.591446999353038,1783.30513592537,0.623668660505259,4,0.7,"Unstable","Low confidence (noise-dominated)",FALSE,1
"ALL","Ti","RF",0.951083211746964,0.922750724892684,0.993581942028383,13396,0.756878389356067,0.606854866359101,1582.52952794485,0.609044942817076,6,0.630282207935879,"Unstable","Low confidence (noise-dominated)",FALSE,2
"ALL","Ti","PLS_LOO",0.912732978330015,0.964866790636458,0.834532259870352,13396,0.754035431978301,0.610392701137588,2029.36926987965,0.641872967170071,2,0.714647702901392,"Acceptable 2","Moderate confidence",FALSE,3
"ALL","Ti","PLS_kfold",0.912732978330015,0.964866790636458,0.834532259870352,13396,0.754035431978301,0.610392701137588,2029.36926987965,0.641872967170071,3,0.714647702901392,"Acceptable 3","Moderate confidence",FALSE,4
"ALL","Ti","OLS",0.648863037913925,0.968687534319326,0.169126293305823,14219,0.729930592021033,0.639603384224678,2035.54425020404,0.644447515724916,1,0.740802902134819,"Preferred 1","Moderate confidence",FALSE,5
"ALL","Ti","OLS_weighted",0.571147785372915,0.951912975621524,0,14219,0.718555763474536,0.652933928562262,2173.73266969499,NA,5,0.68076519024861,"Unstable","Moderate confidence",FALSE,6
"ALL","Ti","WLS",0.332419261309599,0,0.831048153273996,14219,0.728935134347202,0.640781067535794,1882.89538666468,NA,8,0.332506166076154,"Unstable","Low confidence (uncertainty-dominated)",FALSE,7
"ALL","Ti","WLS_weighted",0.308964386703489,0.0198210867395631,0.742679336649378,14219,0.72919658362992,0.640471967780676,1893.08238585334,NA,7,0.34425967066866,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
"ALL","Zr","RF",0.668600505881299,0.447667509802165,1,13396,0.763434294129901,0.639191072577344,44.0874905808599,0.656891235581288,3,0.678526485599792,"Acceptable 3","Moderate confidence",FALSE,1
"ALL","Zr","PLS_LOO",0.633685036457866,1,0.0842125911446649,13396,0.697291605179832,0.723047851394819,93.2499291193699,0.762985283258762,5,0.645222285268613,"Unstable","Low confidence (noise-dominated)",FALSE,2
"ALL","Zr","Bayes",0.580385268979159,0.773271377407729,0.291056106336306,13396,0.723503699572672,0.691034085621477,78.0488237943269,0.73294668717106,4,0.664969526771217,"Acceptable 4","Moderate confidence",FALSE,3
"ALL","Zr","PLS_kfold",0.561071077919377,0.849227380376624,0.128836624233507,13396,0.666923514991935,0.758449717250912,101.723366963639,0.774192091060072,6,0.627683872427191,"Unstable","Low confidence (noise-dominated)",FALSE,4
"ALL","Zr","OLS",0.504634840280448,0.812402091624064,0.0429839632650235,14519,0.608456680906178,0.822327315016661,148.16046066862,0.829368800202076,1,0.79661226749289,"Preferred 1","High confidence (signal-dominated)",FALSE,5
"ALL","Zr","WLS_weighted",0.365634837787483,0.601984966345547,0.0111096449503869,14519,0.608229412035276,0.822565937768544,162.575252795128,NA,2,0.707216621013986,"Unstable","Low confidence (noise-dominated)",FALSE,6
"ALL","Zr","WLS",0.24321678530448,0.393138927671835,0.0183335717534482,14519,0.608323185716187,0.822467487738816,159.077231156446,NA,7,0.624937788350594,"Unstable","Low confidence (noise-dominated)",FALSE,7
"ALL","Zr","OLS_weighted",0,0,0,14519,0.401191970178938,1.01694769214115,153.784821913486,NA,8,0.260564765296239,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
