"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Zn","Zn_sd","Zn_ICP","Zn_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-55.4909090909091,0.00024401963353151,0.00045116253432748,22.90793616,0.057813095,42.7446100526238,-42.7534130269081,128.242633132156
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,5.21666666666667,4.36205016357688e-05,6.8781673642158e-06,12.50967591,0.167196198,40.2987275611453,-45.2074106778248,125.804865800115
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,132.083333333333,0.00014128058408004,0.00029561425733865,13.94648753,0.043639925,41.4906742702312,-44.0113341556195,126.992682696082
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,382.866666666667,0.00224088177878004,0.00150243372306399,83.1136075,1.204215632,67.1164230078844,-18.3773365421431,152.610182557912
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,541.72,0.00192206755237007,0.00068825437485045,90.06087679,0.829001857,63.2252777367756,-22.2598213523602,148.710376825911
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,618.7,0.0004543934025156,0.00046273970855714,83.32372544,0.676115824,45.312233541593,-40.1787784926367,130.803245575823
"Bird Island","BI10","BI10.2",45,44,45,44.5,670.06,0.0062215480519825,0.00120715081507262,63.36397587,0.318454995,115.700675094916,29.8009307240429,201.600419465788
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,800.245454545455,0.00011133573549777,0.00022458602331145,154.2471074,0.912951267,41.1251957366442,-44.3780436072836,126.628435080572
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,856.145454545455,0.00031482941527166,0.00047245232307339,56.72463202,1.511547748,43.6088473561754,-41.8866433945254,129.104338106876
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,1005.71818181818,0.0125335571880242,0.00217606390566168,109.0593506,0.741410788,192.739095799895,105.086051287696,280.392140312093
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,1100.56666666667,0.00280976720251222,0.00132902231636115,261.6355831,2.462160119,74.0597010770118,-11.458324982923,159.577727136947
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,1174.81666666667,0.00027883502816557,0.00047701828764814,140.4650062,0.492872097,43.1695338702263,-42.3272222569321,128.666289997385
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,1349.67272727273,0.00176838678573613,0.00104577632939799,67.51751759,0.138761249,61.3495954779198,-24.1325966180113,146.831787573851
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,1324,0.00093059017244887,0.00098391112873862,65.03458094,0.286572998,51.1242414632857,-34.3566078296561,136.605090756228
"Bird Island","BI10","BI10.3",95,93,94,93.5,1444.54545454545,0.00015978356015417,0.00023632924967785,71.97280393,0.774294779,41.716504116857,-43.7847593637342,127.217767597448
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,1492.28181818182,0.00033549558258846,0.00086490617897089,41.79884834,0.244174097,43.8610790715923,-41.633705599536,129.355863742721
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,1595.6,0.00058660780950772,0.00068365010436975,45.72842227,0.254790732,46.9259176934359,-38.5614786941735,132.413314081045
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,1769.91818181818,7.55582317218063e-05,0.00010592546735103,35.80217711,0.124414396,40.688529323738,-44.816221722559,126.193280370035
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,1872.71,0.00094986889981714,0.00068854146221613,87.02811474,1.036590908,51.3595393973735,-34.1210652379416,136.840144032688
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,1986.59090909091,0.0022975403113231,0.00131464447775042,126.1466188,1.544773235,67.8079435320952,-17.6877264603012,153.303613524492
"Bird Island","BI10","BI10.4",145,141,142,141.5,2162.97272727273,0.00451160831447539,0.00110943761055828,36.99629166,0.295665893,94.8307659995614,9.17281776891032,180.488714230213
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,2335.40833333333,0.00813449589163818,0.00212432080717119,145.146567,1.516565475,139.04830930802,52.7588952743798,225.33772334166
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,2517.27272727273,0.00270991921715367,0.00176361718559084,148.0981288,0.616201008,72.8410508918157,-12.6718990293273,158.354000812959
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,2576.01176470588,0.00164156704737647,0.00114327957792373,148.2023206,1.199008089,59.8017535551856,-25.6786607676038,145.282167877975
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,2667,0.00258581266198449,0.00114499098915124,72.11422012,0.027502016,71.3263235200228,-14.1808017761743,156.83344881622
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,2847.45454545455,0.00057011530960963,0.00066307431507172,93.7163573,0.254401542,46.7246258197643,-38.7631882688854,132.212439908414
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,2903.10909090909,0.00024330335119228,0.00033226089320532,75.23867924,0.271229161,42.7358677870466,-42.7621818025596,128.233917376653
"Bird Island","BI10","BI10.5",197,194,195,194.5,2954.41818181818,0.00103882358203072,0.00081250623340573,130.7729603,0.867339372,52.4452362150344,-33.0344076561377,137.924880086207
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.91111111111,0.00069030966629078,0.00037956694395371,90.27805952,0.945061034,48.191604592576,-37.2933829679017,133.676592153054
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,0.0159619018136803,0.00280590964046964,255.5835815,0.192255063,234.582231622505,145.430546798525,323.733916446486
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,0.0170641200582839,0.00437596476991362,399.0691035,1.143493468,248.034866275966,158.323561164693,337.74617138724
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,0.00147866797777795,0.00081452454224969,48.4428199,0.895210879,57.8135613986624,-27.6653934936052,143.29251629093
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,0.00139022750403871,0.00116881475076354,232.0043335,1.25702578,56.7341405238783,-28.7444101868917,142.212691234648
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,4.36205016357688e-05,6.8781673642158e-06,29.80921049,0.499214017,40.2987275611453,-45.2074106778248,125.804865800115
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,0.00409467846886777,0.00237740894679431,316.1883316,1.43334069,89.7421141680902,4.12776382293963,175.356464513241
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,0.00760769312049287,0.00183726823938391,205.2689039,3.657473631,132.618652341856,46.4490215029462,218.788283180766
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,0.00997074688380915,0.00469464866630882,206.0678435,1.998237331,161.45985425447,74.6795415529198,248.240166956021
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,0.00984678948014323,0.00158942025870848,100.7202187,1.066310133,159.946947285026,73.2033380019024,246.69055656815
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,0.00193440259832129,0.0010702268471577,130.9239492,1.378555529,63.3758276550226,-22.1095405149042,148.861195824949
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,0.00022276269877311,0.00041865053911229,83.34916521,1.323098068,42.4851679878991,-43.0136494441345,127.983985419933
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,0.00062946326600948,0.00067398986867902,141.7452321,1.295372249,47.4489709109344,-38.0373844895371,132.935326311406
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,0.00332969303197665,0.00179135782287744,108.9295808,0.641673601,80.4054245895072,-5.14465160681331,165.955500785828
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,0.00573849512470334,0.00162133101395632,242.3611357,4.004351166,109.804987393513,23.9837881624089,195.626186624616
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,0.00033080898671797,0.00070870071381169,50.4248919,0.745226883,43.8038789097162,-41.691064576456,129.298822395888
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,0.00582397039838909,0.00233088659001028,199.4152519,1.966916731,110.8482178376,25.0137059434722,196.682729731728
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,0.0020885967412269,0.00179714682462011,155.6838291,0.659026021,65.2577756996757,-20.2314043961074,150.746955795459
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,0.00100943205855825,0.00140806088630878,106.4331106,0.572822095,52.0865110450242,-33.3934197025136,137.566441792562
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,0.00080558097037746,0.00075560056302382,153.3540492,1.292838823,49.598497236114,-35.8842534444273,135.081247916655
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,0.00058796189919229,0.00072335693427008,63.73190593,0.856844166,46.9424444329484,-38.5449180818739,132.429806947771
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,0.00237012590293268,0.00116899125052173,136.8739771,1.421346544,68.6938546933463,-16.804426502545,154.192135889238
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,0.00035152567590146,0.00064583477753529,47.14281535,0.412457182,44.0567272473111,-41.4375200067531,129.550974501375
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,0.00163238682435077,0.00176668767124818,61.90931635,1.442324435,59.689708425279,-25.7905990088677,145.170015859426
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,0.00848029784947568,0.00203382722058575,97.22108231,0.698201201,143.268841334245,56.8956749807485,229.642007687742
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,0.00016626366964502,0.00028329358728764,72.67126101,0.475237559,41.7955942116922,-43.7054111991312,127.296599622516
