"Location","Site","Section","sample","min_depth","max_depth","midpoint","Ca","Ca_sd","Ca_ICP","Ca_ICP_sd","Ca_fit_OLS","Ca_lwr_OLS","Ca_upr_OLS","Ca_fit_WLS","Ca_lwr_WLS","Ca_upr_WLS"
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,0.613109773645355,0.0613109773645356,4.1087372729963,0.534135845489519,4.2849298399539,3.55969052927577,5.01016915063203,4.2850541886607,3.55787286981219,5.0122355075092
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,0.251956332577319,0.0251956332577319,3.74362365928622,0.486671075707208,3.97902532269966,3.2520220147916,4.70602863060772,3.9797959543576,3.24112195902995,4.71846994968525
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,1.15113741232426,0.115113741232426,4.34848993101665,0.565303691032164,4.74065050148984,4.01326612703821,5.46803487594147,4.73981205142309,4.02497102257624,5.45465308026994
"Bird Island","BI10","BI10.7",271,265,266,265.5,0.440381161961485,0.0440381161961485,3.85498614068469,0.50114819828901,4.13862509364748,3.41286280782479,4.86438737947017,4.13905853966365,3.40669344651177,4.87142363281553
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,0.262823531890946,0.0262823531890946,3.81833268144385,0.496383248587701,3.98823006778006,3.26131729499949,4.71514284056063,3.98898125261888,3.25068937554853,4.72727312968923
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,0.25178186327084,0.025178186327084,3.83035248133368,0.497945822573378,3.97887754354846,3.25187276323553,4.70588232386138,3.97964848741868,3.24096833923842,4.71832863559893
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,0.147259420475364,0.0147259420475364,3.86679934761478,0.502683915189922,3.89034484866113,3.16235079645774,4.61833890086453,3.89130283511522,3.1488345117789,4.63377115845154
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,0.482845918260086,0.0482845918260086,3.61293046492127,0.469680960439765,4.17459363028229,3.44901450091722,4.90017275964735,4.17495108575012,3.44391410334767,4.90598806815257
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,0.650708896499101,0.0650708896499101,4.04429693980825,0.525758602175073,4.3167770833077,3.59157352932032,5.04198063729509,4.31683414850197,3.59070392816509,5.04296436883885
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,0.233385343609132,0.0233385343609132,3.22816290622972,0.419661177809863,3.96329530667532,3.23613192252617,4.69045869082446,3.96409917105982,3.22476704924167,4.70343129287798
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,0.254464656484322,0.0254464656484322,3.4226298154864,0.444941876013232,3.98114992550455,3.25416772019094,4.70813213081816,3.98191606852472,3.24333046891202,4.72050166813742
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,-0.0668445605837027,-0.00668445605837027,3.82628898928047,0.497417568606461,3.70899429922598,2.97830878010263,4.43967981834933,3.7103354240833,2.95948112104704,4.46118972711955
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,0.47193518241985,0.047193518241985,3.85404873442373,0.501026335475084,4.16535200885339,3.43972921487942,4.89097480282735,4.16572898904882,3.43435408916302,4.89710388893462
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,0.436026721620719,0.0436026721620719,3.50109339697875,0.455142141607238,4.13493679161603,3.4091537145378,4.86071986869427,4.13537802988955,3.40287478463508,4.86788127514403
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,0.377443226310088,0.0377443226310088,3.5691848501869,0.463994030524297,4.08531534595275,3.35921622350355,4.81141446840196,4.08586141920756,3.35146414743154,4.82025869098359
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,0.276356817254693,0.0276356817254693,3.67264306632489,0.477443598622235,3.99969304349979,3.27288977765249,4.7264963093471,4.00042001056686,3.26260089704059,4.73823912409313
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,0.306623551775991,0.0306623551775991,3.51468722347578,0.456909339051851,4.02532960059646,3.29875823039026,4.75190097080267,4.02600240543694,3.28922813001778,4.76277668085611
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,0.399948414583807,0.0399948414583807,3.79666103668972,0.493565934769663,4.10437771106335,3.37840799619002,4.83034742593668,4.10488351135426,3.37122161467109,4.83854540803743
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,0.328307930672335,0.0328307930672335,3.68088452223406,0.478514987890428,4.04369672299914,3.31728042712517,4.77011301887311,4.04433072371153,3.3082943758515,4.78036707157156
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,0.884028987751821,0.0884028987751821,3.86580936619677,0.50255521760558,4.51440407993635,3.78879803378218,5.24001012609052,4.51404361955841,3.79380762167709,5.23427961743973
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,0.220249200776606,0.0220249200776606,3.73768200336369,0.48589866043728,3.95216871898482,3.2248880233886,4.67944941458105,3.95299609045577,3.21319454906425,4.69279763184729
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,0.551029632060276,0.0551029632060276,3.8802702833095,0.504435136830235,4.23234666177208,3.50698719165122,4.95770613189293,4.23258210269772,3.50360455879291,4.96155964660252
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,0.68396404778243,0.068396404778243,3.70425233191967,0.481552803149557,4.34494489189748,3.61974968539716,5.07014009839779,4.34494244710272,3.6197186366979,5.07016625750754
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,0.480669588818179,0.0480669588818179,3.89766895944728,0.506696964728146,4.17275023373221,3.44716258221874,4.89833788524568,4.17311158373476,3.44200738177096,4.90421578569857
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,0.436898548102497,0.0436898548102497,3.27626957139703,0.425915044281614,4.13567524687829,3.40989636245705,4.86145413129953,4.13611492502105,3.40363936915714,4.86859048088496
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,0.49556160468736,0.049556160468736,3.34851953820007,0.43530753996601,4.18536408260468,3.45983287780472,4.91089528740464,4.1856987833915,3.45505271381696,4.91634485296604
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,0.538130046503792,0.0538130046503792,3.77422933387878,0.490649813404241,4.22142044304143,3.49602645443417,4.94681443164868,4.221678967735,3.49231873454204,4.95103920092796
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,0.626686759178969,0.0626686759178969,4.6301332176129,0.601917318289677,4.29642983063139,3.57120665354474,5.02165300771805,4.29652988336512,3.56973132589787,5.02332844083237
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,0.663539076469498,0.0663539076469498,3.79001257097355,0.492701634226561,4.32764451405548,3.60244676961969,5.05284225849128,4.32767861968289,3.60190069249259,5.05345654687319
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,0.447342724690797,0.0447342724690797,3.90747804254626,0.507972145531013,4.14452168286382,3.41879186010739,4.87025150562025,4.1449426711853,3.41279768768982,4.87708765468078
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,0.448463584982076,0.0448463584982076,3.73533761618157,0.485593890103604,4.14547107497067,3.41974638969332,4.87119576024802,4.14589005751618,3.41378042601232,4.87799968902003
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,0.472240124732505,0.0472240124732505,3.86545590420896,0.502509267547165,4.16561030136935,3.43998875966811,4.89123184307059,4.16598673587147,3.4346213116368,4.89735216010615
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,0.435846574633183,0.0435846574633183,3.7536609691338,0.487975925987394,4.13478420335024,3.40900025806841,4.86056814863208,4.13522576399623,3.40271679541391,4.86773473257855
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,0.506262808183398,0.0506262808183398,3.75159773530458,0.487707705589595,4.19442822575617,3.46893488079899,4.91992157071335,4.19474377677287,3.46442426225545,4.92506329129029
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,0.305020625492332,0.0305020625492332,3.62668380151564,0.471468894197033,4.0239718885128,3.29738868832146,4.75055508870413,4.02464756178484,3.2878183851854,4.76147673838427
"Bird Island","BI10","BI10.13",519,491,492,491.5,0.421066290946844,0.0421066290946844,4.04847264408774,0.526301443731406,4.12226499397326,3.39640763726733,4.84812235067919,4.12273300389059,3.38975233646791,4.85571367131327
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,0.543244181051647,0.0543244181051647,3.88357646236119,0.504864940106955,4.22575222195348,3.50037231152234,4.95113213238463,4.22600159491931,3.49679346972709,4.95520972011152
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,0.321348213374797,0.0321348213374797,3.72453626185039,0.48418971404055,4.03780169690211,3.31133663617923,4.76426675762498,4.03844815200679,3.30217593219896,4.77472037181463
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,0.724988723726123,0.0724988723726123,3.58876072044086,0.466538893657312,4.37969365035581,3.65447863551848,5.10490866519314,4.379617792032,3.65548196283148,5.10375362123252
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,0.806830505951123,0.0806830505951123,4.53816136471225,0.589960977412593,4.44901535142759,3.72366149046976,5.17436921238542,4.44879303749094,3.72672745573872,5.17085861924316
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,0.801749340126342,0.0801749340126342,4.50609469028594,0.585792309737172,4.44471149771344,3.71937010889381,5.17005288653308,4.44449827650711,3.72230806606537,5.16668848694885
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,0.760467285737831,0.0760467285737831,4.5025220912298,0.585327871859874,4.40974473432989,3.68448577566185,5.13500369299794,4.40960538723053,3.68638345111453,5.13282732334654
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,1.06496515740647,0.106496515740647,4.53831070920628,0.589980392196816,4.66766079948567,3.94100337336392,5.39431822560743,4.66697655439908,3.95055483632152,5.38339827247665
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,0.708683518679926,0.0708683518679926,4.5775388643127,0.595080052360651,4.3658828006969,3.64067964060337,5.09108596079043,4.36583612048643,3.6412718771007,5.09040036387216
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,0.668318197005946,0.0668318197005946,4.6628184612636,0.606166399964268,4.33169252909385,3.60649611722983,5.05688894095788,4.33171808250004,3.60607054962927,5.0573656153708
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,0.825053559226739,0.0825053559226739,4.42084518551457,0.574709874116894,4.46445065864408,3.73904787501598,5.18985344227218,4.46419573461069,3.74257285583699,5.18581861338438
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,0.572522751216559,0.0572522751216559,4.33279730271643,0.563263649353136,4.25055178317518,3.52524252893709,4.97586103741326,4.25074876223143,3.52240163725195,4.97909588721091
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,0.955024250982829,0.0955024250982829,4.34847037405222,0.565301148626789,4.57453855259095,3.84859681752211,5.30048028765979,4.57405104641191,3.85539123488201,5.29271085794181
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,0.780671137979759,0.0780671137979759,4.52281930693016,0.58796650990092,4.42685781969457,3.70156272448937,5.15215291489976,4.42668231786493,3.70396958170418,5.14939505402568
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,0.697680454409236,0.0697680454409236,4.44803160863501,0.578244109122552,4.35656297515657,3.63136484639283,5.08176110392031,4.35653598489514,3.63167965405553,5.08139231573474
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,0.783171699762878,0.0783171699762878,4.53782926215452,0.589917804080088,4.4289758478182,3.70367571941645,5.15427597621995,4.42879587124109,3.70614558905555,5.15144615342663
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,0.505114695402797,0.0505114695402797,4.51858544016366,0.587416107221275,4.19345575022094,3.46795845157051,4.91895304887138,4.19377335578186,3.4634189121064,4.92412779945732
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,0.647997587478526,0.0647997587478526,4.50542059640483,0.585704677532628,4.31448054786666,3.58927534989259,5.03968574584074,4.31454246493992,3.58833738100682,5.04074754887303
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,0.637592817449322,0.0637592817449322,4.49859383027889,0.584817197936256,4.30566749006078,3.58045463500226,5.03088034511931,4.30574802643741,3.57925430402253,5.03224174885229
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,0.598664118732418,0.0598664118732418,4.51473299053398,0.586915288769417,4.27269406814595,3.54743359302769,4.99795454326421,4.27284426730695,3.54525171984052,5.00043681477338
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,0.926141296643012,0.0926141296643012,4.431702099806,0.57612127297478,4.55007408624648,3.82428090746678,5.27586726502618,4.54963826602373,3.8303495608747,5.26892697117277
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,0.822538185286414,0.0822538185286414,4.60002565778497,0.598003335512047,4.46232008431353,3.73692444365354,5.18771572497351,4.46206966153392,3.74038607237889,5.18375325068895
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,1.0166707012093,0.10166707012093,4.6044771180721,0.598582025349373,4.6267543851224,3.90044062612293,5.35306814412187,4.62615656281385,3.90878216307399,5.34353096255371
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,0.900696647784304,0.0900696647784304,4.48934789936982,0.583615226918077,4.52852193654854,3.80284600648433,5.25419786661274,4.52813164944519,3.80827487843817,5.24798842045221
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,0.665889152409214,0.0665889152409214,4.42200739174785,0.57486096092722,4.3296350775227,3.6044380447604,5.054832110285,4.32966497769658,3.6039512268055,5.05537872858766
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,0.908289514346913,0.0908289514346913,4.66730063220069,0.60674908218609,4.5349532533139,3.80924367160793,5.26066283501987,4.53454937879964,3.81486349720263,5.25423526039665
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,0.923764032368419,0.0923764032368419,4.55828982030359,0.592577676639467,4.54806049369104,3.82227880985852,5.27384217752357,4.54762892757527,3.82828770501383,5.2669701501367
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1.01052117142694,0.101052117142694,4.64989353824851,0.604486159972306,4.62154560479388,3.89527231513759,5.34781889445016,4.6209587870496,3.90345964762885,5.33845792647035
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1.02530976044622,0.102530976044622,4.78115511926879,0.621550165504943,4.63407184896155,3.90769998094318,5.36044371697992,4.63345856708356,3.91625809795576,5.35065903621137
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,0.876027201573023,0.0876027201573023,4.68710468128561,0.609323608567129,4.50762639970449,3.78205195647974,5.23320084292924,4.50728025849784,3.78686020492578,5.2277003120699
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,0.936596248809052,0.0936596248809052,4.89827649537799,0.636775944399139,4.5589296493717,3.83308459493898,5.28477470380442,4.55847512004481,3.83941601824893,5.27753422184069
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1.09754362009962,0.109754362009962,4.62507550538881,0.601259815700545,4.69525543868823,3.96834030443371,5.42217057294274,4.69451289454473,3.97870677322187,5.41031901586759
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,0.674188018883926,0.0674188018883927,4.65074558115274,0.604596925549856,4.33666439097794,3.61146899825828,5.06185978369759,4.33667944035626,3.61119144251036,5.06216743820216
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,0.637230153840241,0.0637230153840241,4.76858212814441,0.619915676658773,4.30536030639964,3.58014714587219,5.03057346692709,4.30544149176166,3.5789376702073,5.03194531331602
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,0.765854225585124,0.0765854225585124,4.41514460838324,0.573968799089821,4.41430758503565,3.68903977962558,5.13957539044572,4.41415859802431,3.69107322757261,5.13724396847602
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1.0595167239635,0.10595167239635,4.81166692194625,0.625516699853013,4.66304586241839,3.93642950147482,5.38966222336195,4.66237136728637,3.9458445659688,5.37889816860395
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,0.691040321810829,0.0691040321810829,4.84104691174499,0.629336098526849,4.35093864398306,3.62574239410953,5.07613489385659,4.3509235362181,3.62588977382094,5.07595729861527
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,1.07747496219887,0.107747496219887,4.64766908805126,0.604196981446663,4.6782568657578,3.9515029464942,5.40501078502141,4.67755023441474,3.96136748232819,5.39373298650128
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,0.674464449650838,0.0674464449650838,4.61727973456858,0.600246365493915,4.3368985336184,3.61170317210821,5.0620938951286,4.33691308832474,3.61143258674057,5.06239358990891
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,0.713996650455854,0.0713996650455854,4.63099636396667,0.602029527315667,4.37038313442269,3.64517668836815,5.09558958047722,4.37032694637955,3.64590288447808,5.09475100828103
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,0.741425955771447,0.0741425955771447,4.78160669078874,0.621608869802536,4.39361632964401,3.66838404732573,5.11884861196229,4.39351105694496,3.66980175517618,5.11722035871374
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,1.00476063187332,0.100476063187332,4.83835332374664,0.628985932087063,4.6166663073239,3.89043025229868,5.34290236234913,4.61608979804711,3.89847310752164,5.33370648857258
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,0.874862240102609,0.0874862240102609,4.86207586010919,0.632069861814195,4.50663965297664,3.78106970541407,5.2322096005392,4.50629559646489,3.78584863870744,5.22674255422233
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,0.847030709162051,0.0847030709162051,5.00946199845745,0.651230059799469,4.48306576423937,3.75759525856451,5.20853626991424,4.48277151216503,3.76167365173585,5.20386937259422
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,0.860235314111011,0.0860235314111011,4.81787711824352,0.626324025371657,4.49425034077421,3.76873456077166,5.21976612077675,4.49393245910069,3.77314536693599,5.21471955126539
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,0.789645971263416,0.0789645971263416,4.4963302985249,0.584522938808237,4.43445969117323,3.70914595737946,5.15977342496699,4.43426812890755,3.71177896610788,5.15675729170721
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,1.18429637577901,0.118429637577901,4.61299621724287,0.599689508241573,4.76873683697727,4.04103396808405,5.49643970587049,4.76783904904932,4.05356538966454,5.4821127084341
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,0.807020836927808,0.0807020836927809,4.64985044150918,0.604480557396194,4.44917656574517,3.72382222769812,5.17453090379222,4.44895391121182,3.7268929877486,5.17101483467505
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,1.10610523502975,0.110610523502975,4.65966971211278,0.605757062574661,4.70250730557997,3.97552098951671,5.42949362164322,4.70174944045338,3.98610147127056,5.4173974096362
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,0.850922778810946,0.0850922778810946,4.98596547099003,0.648175511228704,4.48636242862541,3.76087893595349,5.21184592129733,4.48606121170463,3.76505531597696,5.20706710743231
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,1.03835449372465,0.103835449372465,4.98101104454647,0.647531435791041,4.64512101084811,3.91865861898497,5.37158340271126,4.6444843854608,3.92754364899816,5.36142512192344
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,1.22137377542345,0.122137377542345,4.91826860866205,0.639374919126066,4.80014216986219,4.07205770780189,5.52822663192249,4.79917803204375,4.08551178347443,5.51284428061307
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,1.408033466515,0.1408033466515,4.92579991172299,0.640353988523989,4.95824683176247,4.22783456540031,5.68865909812462,4.95694866701171,4.24590480346807,5.66799253055534
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,0.689811950973623,0.0689811950973623,4.74895682087409,0.617364386713632,4.34989818819548,3.62470219041062,5.07509418598034,4.34988527859629,3.62481859695045,5.07495196024212
