"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","cps_acf_sum","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","water_content_pc","water_content_err","dry_mass_pc","dry_mass_err","density_gcm3","density_gcm3_err","P_ICP","P_ICP_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","As_ICP","As_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","Pb_ICP","Pb_ICP_sd","Th_ICP","Th_ICP_sd"
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,-17.69,44267,285528.333333333,273138.666666667,2.10666666666667,0.0431319345177535,0.184117706549433,0.180440490070474,0.0224701893333395,4.56558460700028,0.0284072358920868,0.0226951876943242,0.155894136257214,0.00112414705342322,0.022531340725583,0.0753913011939661,1.0742577790686,78.4863868288805,13.1510743311347,0.167566239438512,0.0260228234435136,0.0493103742697417,0.0991272229434899,0.0072752903616763,1.53540335145061,0.0342818791399249,0.00913660922370684,0.0212534269112255,0.00194707981170785,0.0390254268993556,0.0698451424898743,0.0667152574093509,1.54289949036842,0.215224748993492,0.000666783204762998,86.57066984,4.328533492,13.42933016,1.342933016,0.227620798,0.02276208,2008.828127,62.5916054,3544.338812,606.1221898,8147.851933,90.75336626,1433.304327,16.28919251,55.99665262,0.420128014,5244.470443,27.24487432,1.547300194,0.007500271,5.377096226,0.048082894,19.13155615,0.101062596,25.16989811,0.077839906,2.394824774,0.021513096,10.62932459,0.007552022,68.40901103,1.525239966,25.7005601,1.033289863,29.17530872,0.057445879,1.229997239,0.012913019
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,-1.785,47201.5,290670,276124.5,2.37,0.03764047930804,0.151373090798207,0.199470546515342,0.0384371493038689,4.9804866960777,0.0493313124406223,0.00346825451877056,0.131369141096773,0,0.077135157598428,0.119933570800023,1.06135455418116,77.7625651342898,13.272108818436,0.170669535606389,0.00418315054958301,0.0333687829985804,0.0136178110530555,0.0233803215610777,0.969199139905908,0.0501456007903642,0.0049048525782071,0.0484481488265619,0,0.0326731458457304,0.0425877291321539,0.0102288893497237,0.926875135971478,0.226639592936639,0.000880246733078348,82.88293446,4.144146723,17.11706554,1.711706554,0.353840775,0.035384077,2231.066565,59.9771842,3651.465906,731.6866913,8012.02176,78.9580102,1715.231415,16.92975969,81.9905042,0.838900435,4933.407235,21.71424332,1.231904717,0.010262711,3.206884305,0.012684849,12.90608826,0.04407562,10.81225849,0.033361483,2.183842448,0.05133278,10.48840983,0.055718217,59.5129419,1.773754751,31.58940291,1.14949967,15.97939879,0.106041706,1.426380876,0.018198067
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,17.4366666666667,52613.3333333333,309983.333333333,294464.666666667,2.21333333333333,0.0886591650886955,0.250460927819965,0.423924934097576,0.0505430989068805,5.88233812534674,0.0138179116378529,0.00762430172206803,0.122753149296117,0,0.0593042837680956,0.228319784430093,1.09737903992573,77.2115811747448,12.8701517368367,0.166692421414605,0.051850891726345,0.017303015077327,0.0768971776417425,0.0203499505619866,0.492771149833157,0.0239333250112585,0.0132056779548567,0.018955769595582,0,0.0273595509645211,0.0766596485881807,0.00554716365007567,0.687720060962333,0.165256656822965,0.00228205828494163,80.56500294,4.028250147,19.43499706,1.943499706,0.387821946,0.038782195,1729.067606,54.83609426,5174.632753,853.1197494,9920.866738,107.0417876,3407.847355,14.69738857,166.6758881,0.286439586,9924.075645,33.09076413,2.172669917,0.017679999,3.283013484,0.0085671,14.36589299,0.063158779,14.76699588,0.059434745,2.108195242,0.028593466,13.77189749,0.129930246,122.9882961,3.003480471,38.30388391,1.17314976,9.011207172,0.113395503,1.441766139,0.02403531
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,249.323333333333,57701,317832.666666667,301662.333333333,2.31333333333333,0.108316851811225,0.293831394405201,0.421938224652044,0.0483740036225928,5.81310784899839,0.0165163039514721,0.029543217202022,0.160761555178697,0,0.0386514859528595,0.0682235818804534,1.08915364335383,77.5439186918,13.0822455004831,0.168713306389673,0.0797320051021647,0.10834034362614,0.275489550676237,0.0380368935096135,1.71769263752208,0.0286070775972003,0.0130063863026876,0.0080001038340314,0,0.0335531354170941,0.0612154221580365,0.0794919464145484,1.8773599412466,0.324063702430068,0.00189835849757438,76.58466676,3.829233338,23.41533324,2.341533324,0.472476347,0.047247635,2170.917687,68.19357041,7122.822788,1113.55447,10188.18441,113.1202672,3497.062219,47.57087945,169.9904676,2.008391761,9286.226748,52.89163723,1.822061766,0.018143107,4.003302375,0.01303687,17.60350666,0.055916446,12.98468362,0.038736948,2.384540089,0.027573287,5.751736844,0.031056177,130.7410525,3.61161766,74.87357579,2.455824743,12.32866657,0.090157301,1.561973031,0.011050293
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,569.63,53284,310762.666666667,297707.666666667,2.22333333333333,0.0346013723863495,0.172420036111866,0.153404062420137,0.0198731041240073,3.42488658398978,0.0281592526825922,0.0113766125452356,0.148860107557303,0,0.00839909827280943,0.0318649746060279,1.13039374670642,80.3124337350225,13.328115346671,0.165954337762433,0.0353594511417036,0.00971369756926745,0.0543146707997709,0.00750391489377552,0.121194722391231,0.0244382277444579,0.0134084658791248,0.0156945393007128,0,0.0145476649462699,0.0191622631711939,0.0553450897069867,0.13726828404757,0.0852568485547639,0.00124628996708601,87.59589429,4.379794715,12.40410571,1.240410571,0.244004662,0.024400466,2171.860898,69.99185723,3469.760214,548.5435634,8486.165584,113.5689994,895.9237859,3.712913435,20.82763897,0.033753854,5236.857966,7.904742031,1.744792146,0.016065056,4.960356243,0.04228838,15.80996096,0.131657593,11.42068754,0.030793824,2.849946484,0.059820102,7.570509804,0.155315079,72.8129235,1.847012294,17.18374497,0.569492015,29.57490275,0.314279561,0.888794411,0.004728319
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,3778.715,56279.5,308607,291815,2.585,0.0118965811887661,0.169397063722951,0.109937282321601,0.0226838232288365,3.81630182671032,0.0254899253884125,0.0230165130501898,0.162223466572031,0,0,0.0244009649629832,1.2180041754151,80.3539660953737,13.1074632370474,0.163121003302599,0.013887440455737,0.0159437176909355,0.0091209729730966,0.00952583131322804,0.148716175653768,0.00570058277952188,0.0325502649141158,0.0297117380657164,0,0,0.0345081755856416,0.00885670864616238,0.150313433561782,0.0712072573118105,0.00058102893345554,90.43033688,4.521516844,9.569663124,0.956966312,0.19553168,0.019553168,1174.207943,27.83118166,2400.357628,469.7919771,8642.477927,44.44094574,801.6977423,5.447919707,36.65682759,0.143526014,4216.267239,32.77760325,2.271954503,0.026351824,5.449026456,0.081194255,21.7488349,0.236147769,13.08869613,0.221798509,1.471227527,0.026968532,7.201458477,0.064793003,74.88881968,1.125564608,61.85187886,3.055895553,25.45986142,0.240470523,1.206578596,0.004531403
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,3794.655,61768,316590,299942,2.785,0.0078326975276701,0.209028719946897,0.107022780962366,0.0141715668068406,3.02209281034327,0.0176821090418966,0.0143458620528595,0.149861128886368,0,0,0,1.09751564807468,81.0974677279697,13.3789612602654,0.164974558564626,0.00447167503854554,0.0243167206633366,0.00434640107778517,0.00449283986616751,0.0177589173502188,0.0250062784184101,0.0202881126790874,0.00244908211771843,0,0,0,0.0621247739458195,0.0924419920446186,0.0859503995558744,0.00124789317375138,92.65904727,4.632952364,7.340952726,0.734095273,0.11158136,0.011158136,671.203386,21.6162379,1952.523172,218.6404276,8972.566944,34.12967311,425.2372973,0.497018146,16.04081162,0.113906463,4463.205174,10.69801489,2.357841082,0.017253038,5.732386915,0.045233891,16.99716777,0.060197834,22.19696967,0.067312524,1.345030318,0.019990451,4.507072476,0.042549091,72.70995502,1.557929404,15.96434618,0.56108485,24.59674485,0.057426185,0.498424917,0.001616171
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,3808.20666666667,59408.6666666667,313049.333333333,296178.333333333,2.49666666666667,0.0174260030738156,0.154145417206454,0.0880178147092383,0.0290179266715641,3.75172358159909,0.031843463083853,0.0129213596854948,0.128566993918347,0,0.00403811985139719,0,1.12774822720569,80.5399439780303,13.0616336305121,0.162175865544562,0.00703309767584237,0.0256260971015215,0.00919915514034638,0.00628749882255219,0.563543872792016,0.0305490757421722,0.0118384028494595,0.0522135445315896,0,0.00699422874967242,0,0.0153107320227387,0.678052605797917,0.118597326824888,0.000566302193824209,91.19679578,4.559839789,8.803204222,0.880320422,0.184025974,0.018402597,966.3699976,20.32549599,1898.735746,293.3554931,8491.223715,50.45533399,479.5621493,2.570425078,18.24332469,0.019603571,3877.868341,26.08294331,2.288764835,0.008064611,5.73476091,0.060947191,15.82014281,0.080391758,207.3506979,1.608385462,1.34312097,0.020569108,4.923991974,0.042179663,67.97188086,1.69098108,17.51428395,0.596695235,16.06999202,0.145313495,0.615251165,0.00252605
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,3834.505,59044,317910,302521.5,2.3,0.038828391767349,0.121976148573928,0.0846196030564864,0.0223151869798782,3.20316122500585,0.0127207126242335,0.0361923280244965,0.147263538998463,0,0.0383490925504701,0,1.17244522736501,80.6765399486119,13.4056527503498,0.166168050924106,0.0376073553838646,0.00428397155131085,0.00789387668460229,0.00866232548952771,0.26140838062888,0.0179898043162416,0.0109629155827358,0.00406613341422962,0,0.0149833246450487,0,0.106314684246204,0.398293682014834,0.0191521848699868,0.00105775321748,93.17786444,4.658893222,6.822135563,0.682213556,0.106073404,0.01060734,830.0212998,22.185493,2695.909694,365.6885155,9941.343133,67.8628497,529.7623669,7.137702191,32.86168706,0.264664564,4178.753143,39.54682775,1.831540327,0.004141929,4.562006327,0.01793847,11.60136026,0.043405677,57.54928203,0.147104951,1.317793379,0.019651115,7.110169989,0.061757612,70.86899848,1.037513405,22.20522155,0.796323366,115.411572,0.355868611,0.641280303,0.004974302
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,3857.985,60935.5,318950.5,304203.5,2.57,0.0106605731595808,0.103347965805934,0.0543794332349179,0.00738078300412241,2.52784447871286,0.0202942166432376,0.0347032026108501,0.140511011033378,0,0,0,1.14338412545495,81.3875525996889,13.5761907234839,0.16680948853142,0.00854291267658448,0.0136211156710142,0.00923662500120041,0.00577127880510188,0.0254011991952485,0.0287003564146044,0.00832297303916311,0.007376868035463,0,0,0,0.0956371110154524,0.0263516635171329,0.151873936321024,0.00192006810430702,91.46775887,4.573387944,8.532241127,0.853224113,0.159526515,0.015952652,332.5460231,9.544861073,1636.161804,330.2882839,8036.188927,71.09665906,239.9609433,1.838223974,13.73734444,0.177944148,3149.824249,10.20555269,1.671684594,0.012563671,2.913948883,0.024228913,9.523847911,0.044199036,35.48721301,0.197163042,0.884469773,0.011338154,1.954388234,0.03161487,60.2839156,1.59581613,6.231949264,0.630685992,48.65092158,0.270511984,0.284786898,0.002578236
