"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Ni","Ni_sd","Ni_ICP","Ni_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,2903.10909090909,179.272727272727,38.6939036776878,4.972003175,0.041494084,10.2579199822015,-4.90476512811875,25.4206050925218
"Bird Island","BI10","BI10.5",197,194,195,194.5,2954.41818181818,195.909090909091,24.1679727964699,6.761396788,0.051811841,10.0058366459378,-5.13100843322056,25.1426817250961
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.91111111111,188.888888888889,15.6879288343335,10.88241106,0.042866217,10.1122106099349,-5.03212080380524,25.2565420236751
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,196.545454545455,26.8341708884908,9.702568502,0.102763012,9.99619411394955,-5.14021937976492,25.132607607664
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,195.454545454545,25.069358333885,8.361148745,0.023794572,10.0127241687865,-5.12445433615693,25.14990267373
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,193.454545454545,25.0773349316216,7.693387104,0.131022298,10.043029269321,-5.09586525966241,25.1819237983044
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,189.416666666667,33.4268763213983,12.99158529,0.144606736,10.1042134306272,-5.03938151759263,25.2478083788471
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,193.8,35.8726141289486,4.505779401,0.038483459,10.0377947519559,-5.1007743906983,25.1763638946102
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,198,37.0890819514315,14.66999494,0.043454784,9.97415404083361,-5.16142724500665,25.1097353266739
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,228.272727272727,32.5025873096002,15.10269284,0.154591105,9.5154450191078,-5.65151782502879,24.6824078632444
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,161.5,22.8771422245795,14.43173082,0.092282265,10.5272221255871,-4.69390651060469,25.7483507617789
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,192,24.1205306740959,12.65956686,0.112267444,10.0650693424369,-5.07532796401972,25.2054666488936
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,194.3,38.8102220211806,12.05911704,0.120104386,10.0302184768223,-5.10790114540779,25.1683380990524
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,201.25,34.1550608522102,9.165262456,0.085089883,9.92490825246515,-5.20958929146678,25.0594057963971
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,196.166666666667,17.1826198305853,9.036215502,0.032002711,10.0019337163235,-5.13473172473824,25.1385991573852
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,135.818181818182,25.1428645218407,18.49534977,0.16867968,10.9163671665407,-4.44471541370789,26.2774497467892
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,214.909090909091,30.791084896296,15.52691154,0.153207334,9.71793819086063,-5.42372278156903,24.8595991632903
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,163,26.4461717456421,8.855748872,0.059897145,10.5044933001863,-4.71047941564508,25.7194660160176
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,173.6,25.9923065540556,30.78295408,0.919411339,10.3438762673537,-4.83401465600023,25.5217671907077
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,173.85,36.6394596030018,18.94940307,0.152496095,10.3400881297869,-4.83706438693009,25.517240646504
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,179.181818181818,37.8360097838506,16.74430526,0.065879465,10.2592974867713,-4.90360572537722,25.4222006989198
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,187.2,30.3307691223872,17.31182215,0.157291165,10.1378015837196,-5.00907609640294,25.2846792638421
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,173.727272727273,29.9669514935734,10.00803438,0.051752058,10.3419477609561,-4.83556646041058,25.5194619823228
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,184.916666666667,28.2213920580996,13.25060411,0.079029689,10.1723999068297,-4.97837933606169,25.3231791497211
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,216.833333333333,39.3627265623742,5.370449412,0.073763255,9.68878101080099,-5.4554095718559,24.8329715934579
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,177.583333333333,39.3063916461741,10.48748493,0.170240055,10.2835186087893,-4.8833557895343,25.450393007113
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,201,28.0677751166707,13.21962289,0.067443449,9.92869639003195,-5.20584646339238,25.0632392434563
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,199.727272727273,40.6056422411736,11.44865692,0.089667997,9.94798145400841,-5.18689040490017,25.082853312917
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,203.909090909091,28.9946703566519,13.02193372,0.068041373,9.88461624380004,-5.24979190493397,25.019024392534
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,209.272727272727,41.1535925748674,10.69111482,0.081670324,9.80334347418496,-5.33306781118867,24.9397547595586
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,228.181818181818,33.5046808127407,10.27959403,0.051458834,9.51682252367755,-5.64990724312406,24.6835522904792
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,226.416666666667,35.1734877773621,10.7534478,0.175488371,9.54356907074013,-5.61880034600461,24.7059384874849
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,194.454545454545,39.9408653796175,2.705794836,0.017698572,10.0278767190538,-5.11010908975451,25.165862527862
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,205.153846153846,31.2699167301049,5.648759577,0.065755803,9.86575502738351,-5.26885785743906,25.0003679122061
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,127.333333333333,17.0098010962308,7.193324268,0.051191387,11.0449342597171,-4.37655111079032,26.4664196302245
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,200.545454545455,34.3929168183323,6.263265577,0.073683145,9.93558391288068,-5.19905757168647,25.0702253974478
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,202.083333333333,28.8836485146034,6.301289954,0.20152179,9.91228112724247,-5.22211119523654,25.0466734497215
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,189.818181818182,35.3746185331183,9.999536344,0.112403008,10.0981294521109,-5.04492411779458,25.2411830220163
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,208.181818181818,32.6644093221297,13.45589808,0.463413678,9.81987352902193,-5.31589385498528,24.9556409130291
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,191,30.7009031552079,10.48832859,0.122763336,10.0802218927041,-5.06133298327085,25.2217767686791
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,190.181818181818,48.8176570142775,14.68864067,0.077615628,10.0926194338319,-5.04995792587869,25.2351967935424
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,174.545454545455,27.8975398068132,13.66412704,0.131993681,10.3295502198284,-4.84558127096884,25.5046817106256
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,210.2,32.70677809466,13.11407391,0.450378152,9.78929292757354,-5.34776059972758,24.9263464548747
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,236,46.1519230368573,54.67369247,0.401191653,9.39835713067929,-5.79145897887506,24.5881732402336
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,173.461538461538,38.2875423269227,4.965819612,0.116696761,10.3459743127754,-4.83232828030028,25.524276905851
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,170.923076923077,26.7128606307322,5.507249153,0.124463831,10.3844384788383,-4.80175306549014,25.5706300231667
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,186.461538461538,34.9871771382397,4.900777465,0.204852498,10.1489911593015,-4.99909061159811,25.2970729302012
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,183.461538461538,28.8779482899305,5.241528694,0.172446294,10.1944488101032,-4.95909200741089,25.3479896276173
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,179.846153846154,35.1255988177809,6.351383957,0.153703492,10.2492311072231,-4.91209750827073,25.410559722717
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,184.916666666667,27.6256084534665,6.39350629,0.235920382,10.1723999068297,-4.97837933606169,25.3231791497211
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,164.769230769231,25.348089494588,7.84225117,0.241541336,10.4776849420212,-4.7303158319648,25.6856857160072
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,142.363636363636,42.6363054855196,11.08791026,0.09757361,10.8171868375189,-4.50206933648485,26.1364430115226
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,146.75,44.3234495703818,8.769207812,0.211337908,10.7507222420286,-4.54284852061356,26.0442930046707
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,164.916666666667,33.9289587583268,8.979833284,0.241557515,10.4754509121741,-4.73198299319926,25.6828848175475
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,196,21.4899553703162,8.651530736,0.255220157,10.004459141368,-5.13232176761633,25.1412400503524
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,162.5,30.6905374815934,11.09571628,0.335090632,10.5120695753199,-4.70493015612465,25.7290693067644
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,180.5,38.6793343930698,5.323592416,0.062818391,10.2393236705099,-4.92049871355263,25.3991460545725
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,184.083333333333,28.5193979706105,8.253068077,0.149380532,10.1850270320524,-4.96730752814295,25.3373615922478
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,178,31.2633971282713,10.60653138,0.328802473,10.277205046178,-4.88860937295042,25.4430194653064
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,182,28.0292055477205,8.570619866,0.118274554,10.2165948451091,-4.93993520676579,25.373124896984
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,138.727272727273,30.0768712105861,12.14358742,0.338806089,10.8722870203088,-4.46969059333988,26.2142646339574
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,166.846153846154,34.0706279999018,7.820727692,0.171273936,10.446214260697,-4.75400158555742,25.6464301069513
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,189.846153846154,37.1726739999652,7.733471223,0.12373554,10.0977056045509,-5.04531085815225,25.2407220672541
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,181.769230769231,33.2845155343889,7.374484715,0.076694641,10.2200915874785,-4.93693018272248,25.3771133576794
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,195.5,45.2489410557492,7.652397974,0.179066113,10.0120354165017,-5.1251088027674,25.1491796357707
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,155,27.6736938866739,6.6532882,0.035262427,10.625713702324,-4.62468074245927,25.8761081471073
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,199.083333333333,37.7129308263777,8.016836814,0.254133727,9.95773877804412,-5.177362166304,25.0928397223922
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,204.5,36.6816773682101,7.99757167,0.125561875,9.87566246409668,-5.25882327137942,25.0101481995728
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,189.357142857143,24.8119299558069,6.481861022,0.25279258,10.1051153681431,-5.03856122839016,25.2487919646764
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,192.153846153846,31.6618754810002,6.76410592,0.082522092,10.0627381808574,-5.0774900345737,25.2029663962884
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,213.461538461538,34.5509656995174,5.489630722,0.058739049,9.73987230208661,-5.40013302545687,24.8798776296301
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,182.5,33.8727565510048,7.080750354,0.210298286,10.2090185699755,-4.94646455296815,25.3645016929192
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,188.538461538462,37.6377810730463,7.101215107,0.039056683,10.1175204779773,-5.02731551097473,25.2623564669293
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,185.769230769231,36.6109133232015,2.834914669,0.055280836,10.1594813864096,-4.98977934760562,25.3087421204248
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,195.846153846154,33.1809336664049,27.22539319,0.871212582,10.0067903029476,-5.13009969281633,25.1436802987116
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,214.076923076923,22.1752923260008,5.932120552,0.266352213,9.73054765576832,-5.41013556727457,24.8712308788112
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,197.461538461538,29.463580300136,4.605044162,0.047431955,9.98231310636212,-5.15355123312885,25.1181774458531
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,180.666666666667,35.3330474545325,6.051611715,0.203334154,10.2367982454654,-4.92264710128181,25.3962435922126
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,167,23.1673751799221,7.643347532,0.099363518,10.4438830991174,-4.7557732677472,25.643539465982
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,223.230769230769,38.3387398639936,6.281092925,0.188432788,9.59184354178378,-5.5634521028588,24.7471391864264
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,204.071428571429,39.3768074763936,7.062851662,0.08334165,9.8821564142112,-5.25226951914114,25.0165823475635
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,187,34.2904262635117,5.405800223,0.048111622,10.140832093773,-5.00636624353733,25.2880304310834
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,180.615384615385,36.1652191604458,5.360618674,0.082553528,10.2375752993253,-4.92198576013698,25.3971363587875
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,194.076923076923,23.6765057193185,3.651541303,0.083620296,10.0335986611127,-5.10471838409048,25.1719157063159
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,155.75,27.4892540988127,6.72326864,0.377175371,10.6143492896236,-4.63245397684204,25.8611525560893
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,182.833333333333,46.7251797668283,7.291340643,0.082392149,10.2039677198864,-4.95083148700466,25.3587669267775
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,198.666666666667,37.026607959273,6.769791583,0.100869895,9.96405234065546,-5.17121925732722,25.0993239386381
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,200.538461538462,33.9303585417135,8.708805886,0.105376551,9.93568987477066,-5.19895329097127,25.0703330405126
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,187.153846153846,30.3008419955787,7.561017887,0.180708328,10.1385009321934,-5.00845038632621,25.2854522507131
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,186.307692307692,17.1337124571443,5.717566832,0.090909313,10.1513223208811,-4.9970172499277,25.2996618916899
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,183.692307692308,28.8570748557571,5.647978456,0.174522534,10.1909520677338,-4.96213650448302,25.3440406399506
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,232.153846153846,40.5151127232093,6.480173586,0.139971749,9.45663617016859,-5.72105400762874,24.6343263479659
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,179.615384615385,29.0990791994594,6.237541155,0.093563117,10.2527278495925,-4.90914268160352,25.4145983807885
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,188.083333333333,23.7772172595125,5.937997306,0.084913361,10.1244168309835,-5.02109305621571,25.2699267181828
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,198.384615384615,28.7388774471634,7.744414081,0.254016782,9.96832613688468,-5.16707097918521,25.1037232529546
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,226.461538461538,31.6349368700055,5.249374812,0.236746804,9.54288914861277,-5.61958721799923,24.7053655152248
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,195.692307692308,39.5482503097685,5.562068293,0.068969647,10.0091214645272,-5.12788001892765,25.146122947982
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,201.769230769231,31.0997155564534,4.967669945,0.089914826,9.91704058213409,-5.21738312481986,25.051464289088
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,194.642857142857,41.187390047211,5.338448611,0.258380913,10.0250233167307,-5.11280271604305,25.1628493495045
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,189.142857142857,32.3058869197292,9.578116848,0.383124674,10.1083623432004,-5.03561115909481,25.2523358454956
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,203.846153846154,34.4428177173078,5.191529292,0.088775151,9.88556990080986,-5.24883207242189,25.0199718740416
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,214.230769230769,39.3872945803463,5.051388454,0.107089435,9.72821649418875,-5.41264220070138,24.8690751890789
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,214.571428571429,37.606698023939,5.180870206,0.01916922,9.7230546364054,-5.41820114050998,24.8643104133208
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,209.153846153846,32.25121742882,4.609934349,0.152588827,9.80514482631463,-5.33119042857236,24.9414800812016
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,203.166666666667,18.6588186965712,9.34212645,0.155079299,9.89586586445297,-5.23849503515637,25.0302267640623
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,177.571428571429,31.951199052291,8.272910832,0.435982401,10.2836989962925,-4.88320594440851,25.4506039369935
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,167.153846153846,38.8991134300131,8.373213228,0.165789622,10.4415519375378,-4.75754732122755,25.6406511963032
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,189.666666666667,40.9641380485493,9.940322624,0.090456936,10.1004252930604,-5.04283065180351,25.2436812379244
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,200.307692307692,31.2633561201838,14.36379274,0.176674651,9.93918661714003,-5.19551481147369,25.0738880457538
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,184.785714285714,35.859080110533,8.283716354,0.226973828,10.1743841693647,-4.97663482881749,25.3254031675469
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,177,25.7228821609606,6.187784978,0.173876758,10.2923575964452,-4.8760301830147,25.4607453759051
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,133.642857142857,35.5107939015236,6.573395751,0.121607821,10.9493288830311,-4.42657670691306,26.3252344729752
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,171.538461538462,41.0743540923356,7.039017163,0.173863724,10.37511383252,-4.80910575954779,25.5593334245878
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,188,38.8501394248892,7.826063409,0.230086264,10.1256795435058,-5.01995600557687,25.2713150925885
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,187,36.9864840178139,26.27212126,0.174368454,10.140832093773,-5.00636624353733,25.2880304310834
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,148.411764705882,36.6998958164894,39.93389191,0.141991361,10.7255422687904,-4.55879137205898,26.0098759096398
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,185.533333333333,31.9035749601529,28.84382633,0.280654365,10.1630558341649,-4.9866176995541,25.312729367884
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,225.357142857143,22.7684232853551,14.90398608,0.05400101,9.55962355852326,-5.60027959067268,24.7195267077192
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,200.928571428571,36.1396102437676,31.14535059,0.089369364,9.92977871505104,-5.20477824895963,25.0643356790617
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,227.6875,27.9826583202287,13.60485991,0.037998077,9.52431270477555,-5.64116429106894,24.68978970062
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,212.8,28.0972799903682,10.86332373,0.083331033,9.74989629687877,-5.38942311093495,24.8892157046925
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,242.2,34.9697828744434,7.487431173,0.034151641,9.30441131902253,-5.90807622490014,24.5168988629452
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,217.1875,30.770589312957,16.48989021,0.0599718,9.68341448258134,-5.46128256161222,24.8281115267749
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,235.8,32.9874434985712,15.34618164,0.095693995,9.40138764073273,-5.78776128789452,24.59053656936
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,665.746666666667,189.866666666667,24.6369834269732,39.37891077,0.297328055,10.097394783007,-5.04559451813004,25.240384084144
