"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Rb","Rb_sd","Rb_ICP","Rb_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-55.4909090909091,26.1818181818182,39.5495086741117,2.288761162,0.010158086,7.10840345138471,-18.6906974531186,32.907504355888
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,5.21666666666667,56.5,72.0914822859249,1.525038372,0.011740776,10.4524329027834,-15.3243758432401,36.2292416488069
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,132.083333333333,28.5833333333333,44.5593747575959,4.398970104,0.046912281,7.37328534446151,-18.4231062849438,33.1696769738668
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,382.866666666667,74.3333333333333,79.603943864534,19.01381163,0.109765839,12.4194107460099,-13.3563830842675,38.1952045762873
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,541.72,47,37.4492248844278,43.16823811,0.83280191,9.40460358442908,-16.3764053903278,35.185612559186
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,618.7,5.63636363636364,9.90224951486002,21.08188416,0.09353744,4.8422845427907,-20.9866156300844,30.6711847156658
"Bird Island","BI10","BI10.2",45,44,45,44.5,670.06,47.9,51.6041557327401,138.1998527,2.068052956,9.50387162511528,-16.2766303854077,35.2843736356383
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,800.245454545455,31.6363636363636,61.2360559266724,5.28425398,0.054223017,7.71002794039197,-18.0831535643814,33.5032094451654
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,856.145454545455,28.2727272727273,36.0363452894183,58.41930414,1.652885172,7.33902617217083,-18.457706737508,33.1357590818497
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,1005.71818181818,137.636363636364,115.234780103294,3.560602291,0.038361736,19.4015971767664,-6.44289814573017,45.246092499263
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,1100.56666666667,45.9166666666667,52.9089412160748,30.36236272,0.256345549,9.2851142761957,-16.4965351984408,35.0667637508322
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,1174.81666666667,36.5833333333333,51.9168186680006,7.795499709,0.115748702,8.25566792833883,-17.5328687720734,34.0442046287511
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,1349.67272727273,53.2727272727273,38.7584594871646,50.21714125,0.70380336,10.0964717467874,-15.68147863172,35.8744221252949
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,1324,48.4545454545455,67.9711168605661,13.30255749,0.023181323,9.56503678149769,-16.2151642196199,35.3452377826153
"Bird Island","BI10","BI10.3",95,93,94,93.5,1444.54545454545,107.181818181818,83.2427993063883,10.28410137,0.050822268,16.0425271131425,-9.7548542818111,41.8399085080961
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,1492.28181818182,179,105.165583723954,9.694363956,0.203712654,23.9639162184047,-1.98605703380923,49.9138894706187
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,1595.6,59.5454545454545,72.5291164103957,6.266500548,0.095875453,10.7883399091458,-14.9876607406871,36.5643405589787
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,1769.91818181818,32,44.2876958082039,6.037782671,0.042295483,7.75013623965912,-18.0426803918796,33.5429528711978
