"Location","Site","Section","sample","min_depth","max_depth","midpoint","Mn","Mn_sd","Mn_ICP","Mn_ICP_sd","Mn_fit_OLS","Mn_lwr_OLS","Mn_upr_OLS","Mn_fit_WLS","Mn_lwr_WLS","Mn_upr_WLS"
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,-7.36108430535794,-9.6628970876182,4.17148780111106,0.00218188795034607,4.16818167369894,2.8617422743939,5.47462107300398,4.15039812979317,2.70285850444401,5.59793775514233
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,-7.1783652460075,-9.48083761967386,3.71531404759859,-1.59115089387714,4.29956923758333,2.99367887073005,5.6054596044366,4.28543310614532,2.88037667416513,5.69048953812552
"Bird Island","BI10","BI10.7",271,265,266,265.5,-6.76921930519076,-9.07180526881711,4.04078412348808,-0.261034216174002,4.59377329395381,3.28865065717213,5.89889593073549,4.58780447692172,3.27767611810491,5.89793283573854
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,-7.40292739402794,-9.70627738324842,3.67060434951071,-1.25589748044913,4.13809361662764,2.83151059683535,5.44467663641993,4.11947480680136,2.66219943342479,5.57675018017793
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,-6.42716229043215,-8.72974923867762,4.01830325933705,-0.204152828278014,4.83973580075779,3.53476452842379,6.14470707309179,4.84059507831393,3.60957879952235,6.07161135710551
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,-6.77103709457683,-9.07362654866036,4.00298409034192,-0.283484951366715,4.59246617842935,3.28734154363503,5.89759081322367,4.58646107493819,3.27591163891048,5.89701051096589
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-6.16045330203936,-8.46303650046428,4.38980958875902,0.617895837776305,5.03151789713882,3.72635458509795,6.3366812091797,5.03770118245302,3.86818020338374,6.2072221615223
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-6.73746750525473,-9.0400492245662,4.26212573508231,0.686899612083241,4.61660502074448,3.31151524879225,5.92169479269672,4.61127002872974,3.30849568319055,5.91404437426892
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,-7.12836703798899,-9.43098704309181,5.60776646978262,1.55140202577451,4.33552138605372,3.0297590853725,5.64128368673493,4.32238331189524,2.92894267748237,5.7158239463081
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,-6.67471446752992,-8.97730193689052,3.87669896856894,-0.297184886842047,4.66172876854791,3.35669262628518,5.96676491081065,4.65764644395057,3.36940033400168,5.94589255389946
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,-7.0508488149572,-9.35305667417778,4.26621517220479,0.130701831063315,4.39126231706004,3.08567972812621,5.69684490599387,4.37967165089594,3.00423227893054,5.75511102286134
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-6.83042763838514,-9.13300902903986,4.1458801859122,0.0322313791804265,4.54976029489163,3.2445634416667,5.85495714811655,4.54256964561928,3.21825930870846,5.8668799825301
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,-6.25789510776332,-8.56048176711493,4.25477583690087,0.439774392094173,4.96145054061849,3.65638888399846,6.26651219723852,4.96568870614966,3.77372171056365,6.15765570173567
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,-6.67217419543638,-8.9747624488818,4.61205455325781,0.164844282617356,4.66355539880291,3.35852111079067,5.96858968681514,4.65952378276404,3.37186561311506,5.94718195241301
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-6.39682446074928,-8.69941075361782,4.23820457443249,-0.210968114924713,4.86155078573933,3.55657136273895,6.16653020873972,4.86301566283513,3.6390033840922,6.08702794157806
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-6.64078012257239,-8.94336368418342,4.25506676280208,-0.588525538201779,4.68612989523843,3.38111648876164,5.99114330171522,4.6827249633188,3.40233177448016,5.96311815215745
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-6.8918563396021,-9.19443749569677,4.58390305625152,0.365947666455336,4.50558883607299,3.20030311942827,5.8108745527177,4.49717195560455,3.15862142085868,5.83572249035042
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-6.4193102425978,-8.72189533559184,4.40567025787697,-0.430842611720357,4.84538196290489,3.5404089182016,6.15035500760819,4.84639798194859,3.61719469135974,6.07560127253744
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-6.5228330721053,-8.82541816509935,5.61348842504215,2.01153176945584,4.77094193227118,3.46597333988592,6.07591052465645,4.76989144298025,3.51677385575114,6.02300903020935
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-6.33694580335482,-8.63953033128118,4.36556304662388,0.79458722972213,4.9046076564987,3.59960182981455,6.20961348318286,4.90726782303125,3.69707300362542,6.11746264243707
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,-6.70966208424105,-9.01224389606687,4.09825557805275,0.341275260043738,4.63659902981368,3.33153487620988,5.94166318341748,4.6318190857487,3.33548308314632,5.92815508835109
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-6.35410927479976,-8.65669666719676,5.77413731566368,2.12445474412467,4.89226594070307,3.58726908238083,6.1972627990253,4.89458349240407,3.68042897017667,6.10873801463147
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-6.35422482634148,-8.65681164408654,4.68151467135203,1.09515455693116,4.89218285120149,3.58718604944508,6.1971796529579,4.89449809627868,3.68031691323457,6.10867927932279
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-6.54824126900804,-8.8508284560507,4.5856816451236,0.653667992404879,4.7526716921243,3.44769793614972,6.05764544809887,4.75111400793812,3.49212326996525,6.01010474591099
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-6.67968786977669,-8.98227296277073,3.97930816378938,0.113954932030726,4.658152550458,3.35311270654634,5.96319239436966,4.65397094749623,3.36457371614429,5.94336817884817
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-6.55376102488395,-8.85634401224321,3.84905447467711,-0.0855279509012801,4.74870260821838,3.44372740446098,6.05367781197577,4.74703473943256,3.48676791035935,6.00730156850578
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-6.25812382194157,-8.56070630374798,4.23367920911665,0.228434630434639,4.96128607940239,3.65622461873647,6.26634754006831,4.96551967937292,3.77349996910511,6.15753938964073
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-6.44351573017577,-8.74610333762478,5.87234844343613,1.88005449665249,4.82797655343744,3.52300821643447,6.1329448904404,4.82850938590227,3.59371673360913,6.06330203819542
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-4.44436708267852,-6.74695192023468,5.30804589904339,0.0149767701841019,6.26550185359601,4.95262832085647,7.57837538633555,6.30594141351287,5.52538682319333,7.08649600383241
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-6.23657767185119,-8.53916276484524,5.74123239556141,2.13695550924751,4.97677924241191,3.67169844478875,6.28186004003507,4.98144294363598,3.79438864901119,6.16849723826077
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-6.19614902034301,-8.4987346041923,5.86733159870463,2.28671122130482,5.00585022193465,3.70072835711846,6.31097208675084,5.0113209542812,3.833580321251,6.18906158731139
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-6.45223731217543,-8.75482240516948,4.74869687800914,0.639182988287556,4.8217051364532,3.51673794725305,6.12667232565335,4.82206386991032,3.58525695328492,6.05887078653572
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-6.71292972402758,-9.01551399404375,4.66120673160248,1.71006283701951,4.63424937218776,3.32918236105696,5.93931638331855,4.62940419995151,3.33231165642376,5.92649674347926
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-6.27876056075672,-8.58134778626294,4.10532182269821,-0.651329446432959,4.9464468456132,3.64140224357896,6.25149144764745,4.95026849787168,3.75349181550173,6.14704518024163
"Bird Island","BI10","BI10.13",519,491,492,491.5,-6.7883815092144,-9.09096748968487,4.17170682131633,0.0993497497442033,4.57999435204007,3.27485001873287,5.88513868534727,4.5736430217545,3.25907555775682,5.88821048575218
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-6.50736569625548,-8.80994810901731,4.47682326820407,0.189053771993782,4.78206403874336,3.4770973822736,6.08703069521312,4.78132230705943,3.53177932383503,6.03086529028383
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-5.53922425592291,-7.84181036683951,5.13503054288322,1.82371287525525,5.47822428493233,4.17156124183286,6.78488732803181,5.49680845812432,4.46970094691011,6.52391596933854
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,-6.19471625941922,-8.49730233271844,4.34900474774693,0.367785467745325,5.00688047552765,3.70175704081291,6.31200391024238,5.01237980844863,3.83496916413128,6.18979045276597
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-5.52336823563692,-7.82595282767652,6.00988763234206,0.806880445620664,5.48962585346976,4.18290528782988,6.79634641910964,5.50852654233497,4.48503579717534,6.53201728749459
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-5.2382745610127,-7.54085965400674,5.90479756735227,1.56965451858973,5.69462780302492,4.38670990470858,7.00254570134125,5.71921949219957,4.76057080230018,6.67786818209895
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-5.25354861074661,-7.55613370374065,5.75436490604051,1.12899201276076,5.68364471131942,4.3757987864131,6.99149063622574,5.70793150203613,4.74581850136881,6.67004450270345
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-5.41939090999209,-7.72197690595288,5.67470210857249,0.68386944213577,5.56439269806853,4.25727122858267,6.87151416755439,5.58536896785709,4.58556933265601,6.58516860305818
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-5.98689779063196,-8.28948407815911,5.76470733500438,1.38268070020505,5.1563162401447,3.85088209190458,6.46175038838482,5.16596401645621,4.03635614477988,6.29557188813253
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-5.44392527332376,-7.74651106036357,5.84005726513789,1.59953019267307,5.54675080432705,4.23972763706312,6.85377397159099,5.56723732256467,4.56185174390554,6.5726229012238
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-5.25434220448971,-7.55692768027492,5.94781364614823,0.498673389561937,5.68307406286605,4.37523185329132,6.99091627244078,5.70734501197475,4.74505198441294,6.66963803953656
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-4.92152831441657,-7.22411395625939,6.37222233759682,2.05223109378202,5.92239012764356,4.61278041835238,7.23199983693475,5.95330466137016,5.06621348534446,6.84039583739586
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-4.82021797162718,-7.12280294062912,6.23417589697179,1.38054435170531,5.99523922823937,4.6850082946737,7.30547016180504,6.02817610494823,5.16384516416063,6.89250704573582
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-5.40227131632805,-7.70485729696198,6.23592340476781,0.809772666514102,5.57670286272351,4.26951144470073,6.8838942807463,5.59802087146145,4.60211742473656,6.59392431818635
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-5.52266213903961,-7.82524673143281,6.05360818310857,1.93086414623135,5.4901335854607,4.18341043599515,6.79685673492625,5.50904836932805,4.48571866115431,6.53237807750178
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-5.57226406923162,-7.8748499513128,5.65408612272263,1.35640063650311,5.45446638798793,4.14792013341035,6.7610126425655,5.47239102501865,4.43774383737814,6.50703821265916
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-5.67398758378092,-7.97657384154916,5.36158074003029,0.310123451208441,5.38132018849509,4.07510741372701,6.68753296326318,5.3972142348663,4.33932685130429,6.45510161842832
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-5.63316875744966,-7.93575440953692,5.76464142195745,1.72478504501942,5.41067173053646,4.10432987224038,6.71701358883254,5.42738059664574,4.37882364103556,6.47593755225592
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-5.54179577676855,-7.84438138003423,6.09490684821808,2.25984488383422,5.47637518467652,4.16972138040725,6.7830289889458,5.49490802552679,4.4672138523155,6.52260219873809
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-5.83237067643333,-8.13495576942738,5.80086394570664,0.374713207621217,5.26743185753469,3.96165984753479,6.57320386753459,5.28016428262306,4.18601607255287,6.37431249269326
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-4.44065879276514,-6.74324388575918,6.4832445443394,1.44729144227062,6.26816836895367,4.95526611796197,7.58107061994537,6.30868195323839,5.52894802449092,7.08841588198587
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-4.95428180412062,-7.2568674642378,6.34176617798979,2.1218583928199,5.89883811705296,4.58942095410389,7.20825528000202,5.92909883017029,5.03463516884383,6.82356249149674
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-5.43216012192663,-7.73474475763556,5.8885879542359,1.91999459747623,5.55521075692475,4.24814073557274,6.86228077827676,5.57593212947939,4.57322555014685,6.57863870881193
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-5.95997595761877,-8.26256260101724,6.06710247558499,1.2756027112965,5.1756748887032,3.87018842992146,6.48116134748495,5.18586007490362,4.06243547436534,6.3092846754419
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-5.92006524007769,-8.22265219525353,5.70372976260028,1.07835686907697,5.20437343810052,3.8988043427735,6.50994253342755,5.21535531649755,4.10109304480937,6.32961758818572
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-4.93631565505984,-7.23890033028526,6.07944149528368,-0.0398564233341872,5.9117570132309,4.60223473567025,7.22127929079155,5.94237636411878,5.05195753459734,6.83279519364022
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-6.03051852216283,-8.33310236736573,5.77975690456013,-0.0983789568877652,5.12494993566026,3.81959467426572,6.4303051970548,5.13372696099152,3.99409580249166,6.27335811949139
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-6.77322088952715,-9.07580947901858,6.04419565649397,2.64798581607384,4.59089587974477,3.28576882796184,5.8960229315277,4.58484718364232,3.27379187940413,5.89590248788052
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-6.59525230948586,-8.89783886570789,5.27599218950683,1.1155078245311,4.71886752245525,3.41387771083114,6.02385733407935,4.71637141041283,3.44651023409074,5.98623258673491
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-7.54211481805899,-9.84521864441215,5.55813635454586,1.11848060694384,4.03800829092711,2.73089959960532,5.3451169822489,4.01661104108712,2.52693284193227,5.50628924024197
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-6.76245478967012,-9.06503728838033,5.15072049610145,1.14438681131032,4.59863744560976,3.29352213317101,5.90375275804852,4.59280366089634,3.28424219407896,5.90136512771373
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-5.77579138983379,-8.07837712762699,5.8128993117966,1.24694983895029,5.30811625389191,4.00219776458996,6.61403474319385,5.32197810683577,4.24079353350144,6.40316268017011
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-5.67751461561337,-7.98010058527453,5.57645224359538,0.336403784992739,5.3787840101574,4.0725820912768,6.68498592903799,5.39460765040937,4.33591375867397,6.45330154214477
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-7.10305144314684,-9.40513945028125,4.19886637541732,-2.06703501390792,4.35372503895352,3.04802394757883,5.65942613032821,4.34109231118082,2.95353155483746,5.72865306752419
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-6.66876830021913,-8.97135496806469,5.35199120755971,1.14559714138587,4.66600447158727,3.36097263100841,5.97103631216613,4.66204084355536,3.3751709398021,5.94891074730863
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-6.63762280380586,-8.94020637024433,5.03325517990925,0.764557230449264,4.68840022446743,3.38338870974239,5.99341173919248,4.68505831850621,3.40539565855145,5.96472097846097
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-7.02740630825274,-9.33025066864874,4.96777383377874,-1.46997781560973,4.40811909083171,3.10258633576845,5.71365184589498,4.39699638072832,3.02699883211378,5.76699392934286
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-6.66028445009695,-8.96287110463821,5.01535394970948,-0.557400263273693,4.67210494300977,3.3670790062029,5.97713087981664,4.66831066841488,3.38340417607203,5.95321716075774
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-5.78136668192001,-8.08395080230863,5.90200919440484,1.53585590882698,5.30410723563318,3.99820372228121,6.61001074898515,5.3178577953713,4.23539628252748,6.40031930821511
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-6.18140545759447,-8.48399055058852,4.87596639990492,1.05925357407307,5.01645185703168,3.71131346280441,6.32159025125896,5.0222168983287,3.84787168742937,6.19656210922803
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-6.70749475853935,-9.01008067005121,5.15960872937714,0.583997345602705,4.6381574859764,3.33309520519176,5.94321976676103,4.63342080576585,3.33758658172683,5.92925502980488
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-6.04113936246591,-8.3437231943456,4.67886871554592,-0.506119966093238,5.11731282139978,3.81197566829806,6.42264997450151,5.12587783499304,3.98380532682819,6.26795034315788
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-6.62966985743565,-8.93225419319785,4.65019577397658,0.665602075528573,4.69411893959765,3.38911202125923,5.99912585793606,4.69093578924653,3.41311315981487,5.96875841867819
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-6.25883640868762,-8.56142202429229,4.42089560472281,0.0468371401637754,4.96077368054836,3.65571282912047,6.26583453197625,4.96499305596131,3.77280910583843,6.15717700608419
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-6.1254687371979,-8.42805200075744,5.72432520415296,1.69013456488529,5.0566742041186,3.75146555030313,6.36188285793406,5.06355584645387,3.90208735213604,6.22502434077171
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,-6.24879227623977,-8.55137581707227,5.84760008544681,0.588503431852193,4.9679961022177,3.66292648442847,6.27306572000694,4.9724159772066,3.78254691671328,6.16228503769992
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,-6.27468140349164,-8.57726702744302,5.66576595949873,1.3826792728052,4.94938004009038,3.64433223466313,6.25442784551762,4.95328311991924,3.75744681097825,6.14911942886023
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,-7.06736784780542,-9.370509124129,4.51585615126129,0.826976696928668,4.37938399691452,3.07376503302274,5.6850029608063,4.36746358011258,2.98818900387199,5.74673815635318
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,-7.05105075694746,-9.35421074239589,5.7054543862328,0.838919436067086,4.39111710688744,3.08553407956072,5.69670013421416,4.3795224095854,3.00403615577493,5.75500866339587
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,-7.05373063469226,-9.35652288215426,4.61246139738606,0.147053153298342,4.38919009057262,3.08360123081034,5.69477895033489,4.37754189792349,3.0014334905163,5.75365030533069
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,-6.8475891151827,-9.15017703300491,4.35635408659728,0.129620336656207,4.53742001338456,3.23219978415931,5.84264024260982,4.52988678909756,3.2015988477421,5.85817473045301
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,-7.04420865071842,-9.34730622704934,5.11160419611975,1.52888493761309,4.39603705159637,3.09046879105138,5.70160531214136,4.38457893546793,3.0106810723243,5.75847679861156
