"Location","Site","Section","sample","min_depth","max_depth","midpoint","Fe","Fe_sd","Fe_ICP","Fe_ICP_sd","Fe_fit_OLS","Fe_lwr_OLS","Fe_upr_OLS","Fe_fit_WLS","Fe_lwr_WLS","Fe_upr_WLS"
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,4.10886282625428,0.205443141312714,5.58924464255764,0.279462232127882,4.71389811545625,3.91173762748658,5.51605860342592,4.718558263412,3.94965058556826,5.48746594125575
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,4.88245316891744,0.244122658445872,5.47908978535339,0.273954489267669,5.29446528173197,4.48779068794803,6.10113987551591,5.30901216409274,4.60094101021745,6.01708331796802
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,4.47574135271366,0.223787067635683,5.68619387011857,0.284309693505928,4.98923457550133,4.1854921162935,5.79297703470916,4.99858354950618,4.2592151221614,5.73795197685096
"Bird Island","BI10","BI10.7",271,265,266,265.5,5.02975488596036,0.251487744298018,5.87778971973103,0.293889485986552,5.40501286193669,4.59697303423227,6.21305268964112,5.42144230781136,4.72429197387318,6.11859264174955
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4.25691495207229,0.212845747603615,5.90380523454005,0.295190261727002,4.82500886543195,4.02233182811283,5.62768590275106,4.83156116736809,4.074713366004,5.58840896873218
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,5.79074521921788,0.289537260960894,6.21543738621703,0.310771869310852,5.97612392289122,5.15850327544655,6.79374457033589,6.00227907098161,5.35751409712964,6.64704404483358
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4.93619630860101,0.246809815430051,5.89365879384514,0.294682939692257,5.33479864758739,4.5276445446814,6.14195275049337,5.35003238462929,4.64597248783452,6.05409228142407
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,4.63377646702278,0.231688823351139,5.47203503198816,0.273601751599408,5.10783739850277,4.30310221691167,5.91257258009388,5.11920611230486,4.39219005136413,5.8462221732456
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,4.71380972457195,0.235690486228597,4.90437515889738,0.245218757944869,5.16790107688735,4.36259196652353,5.97321018725117,5.18029264156712,4.45944109872912,5.90114418440513
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5.1358299571419,0.256791497857095,6.09589329603419,0.30479466480171,5.48462050449898,4.67549836822614,6.29374264077181,5.50240562403958,4.81297335653008,6.19183789154907
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5.10715697840935,0.255357848920468,5.64381860198792,0.282190930099396,5.46310189304096,4.65428048065153,6.2719233054304,5.48052056265361,4.78901440084061,6.17202672446662
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,4.9194343894523,0.245971719472615,5.98648896291614,0.299324448145807,5.32221909564002,4.51521684217739,6.12922134910266,5.33723860994206,4.63193090839911,6.04254631148502
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,4.66670819529739,0.233335409764869,5.70893088550853,0.285446544275426,5.13255213330561,4.3275865800799,5.93751768653131,5.14434172523013,4.41986977693078,5.86881367352947
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,4.97276963411953,0.248638481705977,5.40871210387492,0.270435605193746,5.36224634281645,4.55475369858415,6.16973898704875,5.37794749876959,4.67659985394964,6.07929514358955
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,4.96151247494107,0.248075623747054,5.58034523665826,0.279017261832913,5.35379802509049,4.5464106366831,6.16118541349789,5.36935531091391,4.66717436491185,6.07153625691597
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,3.59517412505252,0.179758706252626,4.84131855261058,0.242065927630529,4.32838296983296,3.52673213295596,5.13003380670996,4.32647801029506,3.51439389062846,5.13856212996165
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,4.86787075152834,0.243393537576417,5.67965665008532,0.283982832504266,5.28352141095937,4.47697323308533,6.09006958883341,5.29788192531661,4.58871715733118,6.00704669330203
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,5.10254961141596,0.255127480570798,5.43800434552031,0.271900217276016,5.45964413788061,4.65087048410285,6.26841779165836,5.47700392385516,4.7851636540337,6.16884419367663
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,4.2847429979158,0.21423714989579,4.81827188818807,0.240913594409403,4.84589336828489,4.0431008133887,5.64868592318107,4.85280132163379,4.09819967126635,5.60740297200123
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,4.23497210833084,0.211748605416542,5.21188830357779,0.26059441517889,4.8085411125291,4.00595105346531,5.61113117159289,4.81481297783593,4.05618938476155,5.57343657091031
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,4.22214926178577,0.211107463089288,5.4167905304271,0.270839526521355,4.79891777150259,3.99637686249684,5.60145868050835,4.80502575668953,4.04536254322378,5.56468897015528
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,4.31906186666536,0.215953093333268,5.10683833096735,0.255341916548368,4.87164912980478,4.0687060918379,5.67459216777165,4.87899568937934,4.12715490270035,5.63083647605833
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,4.21146388193455,0.210573194096728,5.56048994969048,0.278024497484524,4.79089856500701,3.98839766750286,5.59339946251117,4.79686998758868,4.03633938907726,5.55740058610009
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,4.42664179599169,0.221332089799584,5.41583302408323,0.270791651204162,4.95238614431056,4.14891402758645,5.75585826103467,4.96110761012413,4.21785431900435,5.70436090124391
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,4.47919551331306,0.223959775665653,4.99110200438347,0.249555100219174,4.99182686772689,4.188064709351,5.79558902610278,5.0012199870197,4.26212403287762,5.74031594116177
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,4.5586459441794,0.22793229720897,4.85134478435307,0.242567239217654,5.0514531440176,4.24721320772241,5.85569308031279,5.06186166547486,4.32900251643679,5.79472081451292
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,4.1886528896379,0.209432644481895,4.96648509202531,0.248324254601266,4.77377928051335,3.97136092192451,5.57619763910219,4.7794591712468,4.01707368005578,5.54184466243783
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,4.02367320079638,0.201183660039819,4.78959706250124,0.239479853125062,4.64996466551436,3.84802651375164,5.45190281727709,4.65353606254535,3.877607615839,5.4294645092517
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,4.15653397354293,0.207826698677146,4.04506955720792,0.202253477860396,4.74967454823746,3.94736576308471,5.55198333339022,4.75494394885064,3.98993931993187,5.51994857776942
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,3.35351108460931,0.167675554230466,3.75712401131568,0.187856200565784,4.14701872722791,3.34491827314558,4.94911918131023,4.14202523598969,3.30897852065366,4.97507195132572
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,4.15972693496871,0.207986346748436,5.19857295287879,0.259928647643939,4.75207081466526,3.94975148469446,5.55439014463607,4.75738102235661,3.99263714694232,5.5221248977709
"Bird Island","BI10","BI10.13",519,491,492,491.5,4.30958186528053,0.215479093264026,5.05059087800569,0.252529543900284,4.864534540549,4.06163395629965,5.66743512479835,4.87175994264437,4.11915753557837,5.62436234971037
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,4.6090567253675,0.230452836268375,4.51909038539595,0.225954519269798,5.08928562817629,4.28471805096614,5.89385320538644,5.10033841569695,4.3714057795306,5.8292710518633
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,4.5027932122759,0.225139660613795,4.75947508813689,0.237973754406845,5.00953656297763,4.2056374344262,5.81343569152907,5.0192312684839,4.28199382871873,5.75646870824907
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,4.76293410966696,0.238146705483348,5.24342925947202,0.262171462973601,5.20476814137457,4.39908310719549,6.01045317555364,5.21778753156024,4.50068850806236,5.93488655505811
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,3.65615987902541,0.182807993951271,4.45545756470698,0.222772878235349,4.37415180175159,3.57254473671695,5.17575886678624,4.3730262598444,3.56616961598404,5.17988290370476
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,3.90865667237616,0.195432833618808,4.48175304954835,0.224087652477418,4.56364660245541,3.76192174411646,5.36537146079435,4.56574805110937,3.78024971799014,5.35124638422861
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,4.55623644505868,0.227811822252934,4.59882066624069,0.229941033312034,5.0496448535058,4.24542010165302,5.85386960535857,5.06002258078616,4.32697515330327,5.79307000826905
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,4.76437478389043,0.238218739194521,4.63502467965895,0.231751233982948,5.20584934431276,4.4001530142224,6.01154567440312,5.21888714678026,4.50189780976048,5.93587648380005
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,3.21564508324359,0.16078225416218,4.32068196265835,0.216034098132918,4.04355250056443,3.24099819131335,4.84610680981552,4.03679703730587,3.19162192902229,4.88197214558945
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,3.58561040656479,0.17928052032824,4.09343747235356,0.204671873617678,4.32120555223185,3.51954530247567,5.12286580198803,4.31917836528313,3.50627213331037,5.13208459725589
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,3.58796035233821,0.17939801761691,4.24957546676461,0.21247877333823,4.32296914891001,3.52131127606479,5.12462702175523,4.32097199502718,3.50826782659586,5.13367616345849
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,4.19220417617916,0.209610208808958,4.76538755711635,0.238269377855817,4.7764444642032,3.97401351327109,5.57887541513531,4.78216974152552,4.02007331240559,5.54426617064544
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,3.86078896103523,0.193039448051761,4.59410380507975,0.229705190253987,4.52772265150013,3.7260571242774,5.32938817872286,4.5292123353446,3.73970119481151,5.3187234758777
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,4.43545010757405,0.221772505378703,4.75910689981952,0.237955344990976,4.95899664112395,4.15547735666091,5.76251592558699,4.96783068000413,4.22527593192981,5.71038542807844
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,4.23896510570998,0.211948255285499,4.76035315427974,0.238017657713987,4.81153779313058,4.00893217614114,5.61414341012003,4.81786069023343,4.05956054746948,5.57616083299739
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,3.57533041780385,0.178766520890193,4.36564537331801,0.218282268665901,4.31349058525884,3.51181944716857,5.11516172334911,4.31133201673391,3.4975413976956,5.12512263577221
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,3.3111762776022,0.16555881388011,4.45041595281218,0.222520797640609,4.11524713238827,3.31302255176257,4.91747171301397,4.10971258864477,3.27295429214021,4.94647088514932
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,3.57981876733057,0.178990938366529,4.58628709511952,0.229314354755976,4.31685901971604,3.51519273376594,5.11852530566614,4.31475781374754,3.50135341670148,5.1281622107936
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,3.80918064351759,0.190459032175879,4.422208712926,0.2211104356463,4.48899143549978,3.6873704858604,5.29061238513915,4.48982154837982,3.69596471382559,5.28367838293405
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,3.48285036456633,0.174142518228317,4.27540117901784,0.213770058950892,4.2440857859948,3.44228080743349,5.04589076455612,4.24074529252368,3.41896625171855,5.06252433332882
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,4.09006066924747,0.204503033462374,4.53129528893493,0.226564764446746,4.69978739766247,3.89768068883083,5.50189410649411,4.70420724797965,3.93375504775004,5.47465944820925
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,3.9890037979919,0.199450189899595,4.43133815582567,0.221566907791284,4.62394583379863,3.82208248929017,5.42580917830709,4.62707414466553,3.84827191508123,5.40587637424983
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,3.9235402952207,0.196177014761035,4.45581737942246,0.222790868971123,4.57481652309974,3.77306968985834,5.37656335634115,4.57710818926023,3.7928540125909,5.36136236592956
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,3.60930676437197,0.180465338218598,4.34880584839996,0.217440292419998,4.33898928936565,3.53735109728807,5.14062748144323,4.33726494952229,3.52639453547022,5.14813536357437
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,3.5499822078822,0.17749911039411,4.40464129326249,0.220232064663125,4.2944671595608,3.49276576237358,5.09616855674801,4.29198463272703,3.47601021046303,5.10795905499104
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,3.79963644934645,0.189981822467322,4.34232863150344,0.217116431575172,4.48182867058567,3.68021376022174,5.28344358094959,4.48253680558197,3.68787412960723,5.2771994815567
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,4.15887203454186,0.207943601727093,4.93692510621344,0.246846255310672,4.75142922558265,3.94911272646841,5.5537457246969,4.75672850737046,3.99191482470081,5.52154219004011
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,3.7990049284225,0.189950246421125,4.16130113530213,0.208065056765107,4.48135472424347,3.67974018921111,5.28296925927583,4.48205478819842,3.68733876751888,5.27677080887796
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,3.08934895913391,0.154467447956695,4.14395423086581,0.20719771154329,3.94876928153724,3.1456736132144,4.75186494986008,3.94039971302607,3.08401158591371,4.79678784013844
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,3.16822619915415,0.158411309957707,4.45059669950208,0.222529834975104,4.00796538727526,3.20522188790504,4.81070888664548,4.00060389536443,3.15123003454187,4.84997775618698
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,3.01496951999619,0.15074847599981,4.154899545813,0.20774497729065,3.89294870334762,3.0894781230082,4.69641928368704,3.88362854158394,3.02059250074072,4.74666458242715
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,3.675771278962,0.1837885639481,4.33843526535289,0.216921763267644,4.38886984340745,3.58727088322002,5.19046880359488,4.38799494152482,3.58281376812803,5.19317611492161
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,3.23504117441278,0.161752058720639,4.23523013730259,0.211761506865129,4.05810895643765,3.25562715520156,4.86059075767374,4.05160138148806,3.20813975674844,4.89506300622769
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,3.17913483296804,0.158956741648402,4.24594028663762,0.212297014331881,4.01615214229532,3.21345366444641,4.81885062014423,4.0089300662475,3.16052333207095,4.85733680042405
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,3.03674952869146,0.151837476434573,4.24824407457561,0.21241220372878,3.90929425115545,3.10593775414287,4.71265074816803,3.9002524449366,3.03916639880789,4.7613384910653
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,3.76717192463736,0.188358596231868,4.57955279570953,0.228977639785476,4.4574645645784,3.65586504477432,5.25906408438248,4.45775779246472,3.66034903175758,5.25516655317185
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2.75791903355461,0.13789595167773,4.12947461630102,0.206473730815051,3.70003642888795,2.89495099314514,4.50512186463077,3.68743107889483,2.80117943911153,4.57368271867813
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,3.26033090884992,0.163016545442496,4.39800064266732,0.219900032133366,4.07708849722081,3.27469698070996,4.87948001373166,4.07090413324448,3.22967315744081,4.91213510904815
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,3.38967919772051,0.169483959886025,4.29656155377964,0.214828077688982,4.1741623170331,3.37215720247763,4.97616743158857,4.16963106596069,3.33974619729954,4.99951593462185
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,3.02164491527232,0.151082245763616,4.6690651258796,0.23345325629398,3.89795848062314,3.09452324422898,4.7013937170173,3.88872363256686,3.02628554049523,4.75116172463848
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,3.03133215557344,0.151566607778672,4.35926124695373,0.217963062347687,3.9052285993675,3.10184405887194,4.70861313986306,3.8961175573707,3.03454674255784,4.75768837218355
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,3.67439322762172,0.183719661381086,4.3011659163466,0.21505829581733,4.38783563794044,3.58623620316632,5.18943507271457,4.38694312411665,3.58164430789645,5.19224194033685
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2.9096466311987,0.145482331559935,4.69351700649603,0.234675850324802,3.81390556162144,3.00983310941462,4.61797801382825,3.8032393393256,2.93073536624883,4.67574331240238
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,3.22556173369036,0.161278086684518,4.23268632605027,0.211634316302513,4.05099478795004,3.24847790383055,4.85351167206952,4.0443660626867,3.20006729727153,4.88866482810187
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,3.56940295015369,0.178470147507684,4.16109758192109,0.208054879096055,4.3090421156916,3.50736433651933,5.11071989486388,4.30680779221587,3.49250690315774,5.121108681274
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,3.36118156448421,0.168059078224211,4.21806225104214,0.210903112552107,4.15277529956258,3.3506958893262,4.95485470979896,4.1478798395343,3.31550438726364,4.98025529180495
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,3.55461747400338,0.177730873700169,4.30995319020873,0.215497659510436,4.29794585256987,3.49625035126259,5.09964135387716,4.29552256593406,3.47994781012553,5.1110973217426
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3.12865677142811,0.156432838571406,4.35212386715512,0.217606193357756,3.9782691653098,3.17535484464415,4.78118348597546,3.97040196333395,3.11751397903699,4.82328994763091
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,2.72302464648839,0.13615123232442,4.30075669307204,0.215037834653602,3.67384875008599,2.8685060399255,4.47919146024648,3.66079743855725,2.77136657217006,4.55022830494444
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,2.65039344313176,0.132519672156588,4.38715675797442,0.219357837898721,3.61934019485922,2.81343289474584,4.42524749497259,3.60536063309582,2.70929186844758,4.50142939774406
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,2.71848714938911,0.135924357469456,4.22512142824753,0.211256071412377,3.67044343116248,2.86506659953448,4.47582026279048,3.65733412895546,2.76748937905865,4.54717887885227
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,2.83593157516101,0.141796578758051,4.14074893577784,0.207037446788892,3.758583592311,2.95404048076528,4.56312670385673,3.74697526779323,2.86780781592611,4.62614271966036
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3.6894640245111,0.184473201225555,4.1850879428486,0.20925439714243,4.3991460297086,3.59755100555462,5.20074105386258,4.39844612553606,3.59443315484577,5.20245909622636
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3.32446075356136,0.166223037678068,4.42591346474246,0.221295673237123,4.12521691889894,3.32303274348018,4.92740109431771,4.11985215504833,3.2842597630991,4.95544454699755
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,2.73219237303693,0.136609618651847,4.20961172670887,0.210480586335443,3.68072898207694,2.87545474408397,4.4860032200699,3.66779483705414,2.77919986540303,4.55638980870525
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3.42708435665308,0.171354217832654,4.36105066359568,0.218052533179784,4.20223428992099,3.40031739476585,5.00415118507613,4.19818108885949,3.37155729430215,5.02480488341683
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3.19505734277129,0.159752867138564,4.42608805617884,0.221304402808942,4.02810173096863,3.22546736024257,4.8307361016947,4.02108314973816,3.17408676142682,4.86807953804951
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3.89287307488118,0.194643653744059,4.5561357035539,0.227806785177695,4.55180126524534,3.750097882798,5.35350464769268,4.55370099442611,3.76688142496101,5.34052056389121
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3.77722488134611,0.188861244067306,4.36641684063244,0.218320842031622,4.46500914763123,3.66340571313314,5.26661258212932,4.46543085555082,3.66887327318902,5.26198843791263
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3.16669371821828,0.158334685910914,4.41825611125441,0.220912805562721,4.00681528486932,3.20406538900315,4.80956518073549,3.99943420735722,3.14992442372322,4.84894399099122
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3.39428580539506,0.169714290269753,4.41277308151556,0.220638654075778,4.17761950233682,3.3756258223877,4.97961318228595,4.17314712519817,3.34366436357785,5.0026298868185
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3.58808436794573,0.179404218397286,4.75048291191367,0.237524145595684,4.32306222063785,3.52140447207246,5.12471996920323,4.32106665171453,3.50837314588951,5.13376015753955
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,2.99534890841925,0.149767445420963,4.02738629464842,0.201369314732421,3.87822374850317,3.07464734829414,4.68180014871219,3.86865282898719,3.00385778710171,4.73344787087266
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,3.5246346325448,0.17623173162724,4.26308549424532,0.213154274712266,4.27544421010808,3.47370770182929,5.07718071838686,4.27263773307567,3.45447518301739,5.09080028313395
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,3.51562916276372,0.175781458138186,4.22954356265997,0.211477178132998,4.26868574922323,3.46693559852479,5.07043589992168,4.26576417937877,3.44682318506467,5.08470517369287
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,3.68041214140813,0.184020607070406,4.38318300353866,0.219159150176933,4.3923527363688,3.59075526891943,5.19395020381817,4.39153714620696,3.58675205934986,5.19632223306406
