"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Sr","Sr_sd","Sr_ICP","Sr_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-55.4909090909091,0.00078855167872104,0.00121440553124714,26.58846642,0.463509298,97.5310672668951,-4.07890396373071,199.141038497521
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,5.21666666666667,0.00010219452499716,0.00014002027351542,25.05462045,0.186955871,95.3877096605362,-6.2272866940278,197.0027060151
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,132.083333333333,0.00028110458139735,0.00054482359629033,46.4043754,0.519109914,95.9464103721976,-5.66725945239804,197.560080196793
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,382.866666666667,0.00607563015240897,0.00144861792285657,121.9608593,0.839622095,114.041567376804,12.4645107867979,215.618623966811
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,541.72,0.00910065661283586,0.00287301850356145,150.558177,2.59385652,123.488126559899,21.9252865115473,225.05096660825
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,618.7,0.00365702627736381,0.00244098234533608,145.2111951,2.397227724,106.488745956905,4.89790553875048,208.079586375059
"Bird Island","BI10","BI10.2",45,44,45,44.5,670.06,0.00864283094916737,0.00189286225187321,165.8736664,2.61051165,122.058427585704,20.4936517621153,223.623203409293
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,800.245454545455,0.00666861313434669,0.0022233365336204,110.8952002,2.069414432,115.893335917253,14.3193309539438,217.467340880562
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,856.145454545455,0.00313659776892014,0.00211668290739313,153.965778,1.949345735,104.863550683443,3.26946356506315,206.457637801823
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,1005.71818181818,0.0146458337441863,0.0046217152022715,97.81476508,1.178390202,140.804617717021,39.2591086425017,242.350126791541
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,1100.56666666667,0.0104476707630153,0.00198190814840984,168.0404108,1.955006557,127.69458526583,26.1369941064016,229.252176425259
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,1174.81666666667,0.00977149048907702,0.00258756889327168,114.9998151,1.529219743,125.58300804171,24.0228653419145,227.143150741505
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,1349.67272727273,0.00960812434758569,0.00251783437314418,209.897137,2.629036009,125.072847901195,23.5120635518937,226.633632250497
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,1324,0.00940245263679472,0.00201882629301144,130.9618352,0.711514938,124.430575837234,22.8689697342145,225.992181940254
"Bird Island","BI10","BI10.3",95,93,94,93.5,1444.54545454545,0.0176094833102687,0.00904827624178977,119.867266,2.07053159,150.059509001509,48.518628863082,251.600389139935
