"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Zr","Zr_sd","Zr_ICP","Zr_ICP_sd","fit","lwr","upr"
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,0.0242859149129227,0.00417887489060203,6.298210275,0.021413915,52.8707215895907,-37.6389366453075,143.380379824489
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,0.0207625333277334,0.00276785652418316,10.43275985,0.040687763,19.7654499922589,-70.7876057390185,110.318505723536
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,0.0220350125662731,0.00274494200786764,10.79469099,0.138172045,31.7215125915812,-58.810054332053,122.253079515215
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,0.0231373922220075,0.0042040337694465,11.40700042,0.087833903,42.0793398731527,-48.438925672058,132.597605418363
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,0.0240793237529132,0.00486610901846104,18.6667827,0.104533983,50.9296157807645,-39.5811953781751,141.440426939704
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,0.0248990788496527,0.00689041603206589,14.95542664,0.216853686,58.6319365384522,-31.8753210535166,149.139194130421
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,0.022765025810466,0.00250394133393822,9.993117862,0.109924296,38.5806296455624,-51.9415768694965,129.102836160621
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,0.0225693332081638,0.00345043114336903,20.92027695,0.115061523,36.741925380309,-53.7825780279169,127.266428788535
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,0.0215988199964051,0.00224335429467075,7.331532035,0.072582167,27.6230994208594,-62.9150932705656,118.161292112285
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,0.0244386126880843,0.00507724618305976,15.9139461,0.165505039,54.3054516058576,-36.2034659320777,144.814369143793
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,0.0214328672650464,0.00255271890477611,9.931686372,0.134077766,26.0638274228894,-64.4770889321845,116.604743777963
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,0.0226523402867199,0.00255801019088817,19.67739493,0.558838016,37.5218499538073,-53.0016601842488,128.045360091863
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,0.0216862258294637,0.00323402536683988,7.802635527,0.140447439,28.444354165097,-62.0924489457125,118.981157275907
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,0.0239665633441539,0.00198486698692953,6.75540424,0.132405923,49.8701324783897,-40.6413811226026,140.381646079382
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,0.0213019781469478,0.00327057218987214,5.180678081,0.058023595,24.8340089377149,-65.7091344641645,115.377152339594
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,0.0220528930633454,0.00502929417986103,11.73028539,0.134898282,31.8895156016332,-58.6417961995337,122.4208274028
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,0.0213162040556856,0.00223698738756388,9.839292734,0.041325029,24.9676738732596,-65.5752241099647,115.510571856484
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,0.0230436124604584,0.00247677661184597,2.834914669,0.024947249,41.1981964598289,-49.3210085491621,131.71740146882
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,0.0218113219343663,0.00250568005611052,7.531822497,0.056488669,29.6197421917522,-60.915126098173,120.154610481677
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,0.0218153921612921,0.00233484280054367,6.704264966,0.117324637,29.6579855567081,-60.8768208475624,120.192791960979
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,0.0221263046842034,0.00295731976852649,5.05239131,0.036882457,32.5792824032537,-57.9509955530067,123.109560359514
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,0.022906423116193,0.00352388415480015,3.847254066,0.081946512,39.9091818037788,-50.611461892877,130.429825500435
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,0.0229783401426447,0.00321533563639526,10.66656208,0.254930834,40.5849055752727,-49.9349744024771,131.104785553022
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,0.0207809624420978,0.00217531569874423,6.063146568,0.125507134,19.9386077447136,-70.6140898681901,110.491305357617
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,0.020553438158154,0.00194259790508453,6.36986061,0.12612324,17.800816809264,-72.7563986164452,108.358032234973
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,0.0217065678701469,0.00236065168870283,4.803531513,0.063886969,28.6354855442505,-61.9009986172222,119.171969705723
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,0.0218110048394681,0.0024251676323531,2.662592467,0.018904407,29.6167628060475,-60.9181103079626,120.151635920058
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,0.0206837316076053,0.0025693044909502,3.129892546,0.053834152,19.0250384631348,-71.5295641037507,109.57964103002
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,0.0210371911803988,0.00423986186364636,10.2233775,0.2545621,22.3461022971495,-68.2017590106008,112.8939636049
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,0.0233666475420066,0.00360469100064524,23.116,0.2843268,44.233395416159,-46.2827239246845,134.749514757003
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,0.0221953992159993,0.00271188359240693,9.612839085,0.197063201,33.2284863528369,-57.3008385466921,123.757811252366
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,0.0226865087802083,0.00245362005706113,3.113895793,0.071308214,37.8428930283809,-52.6802163769705,128.366002433732
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,0.0214742558330306,0.00188285152760845,9.298215317,0.10321019,26.4527094531246,-64.0875171568909,116.99293606314
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,0.0247319106478666,0.00163377559035293,3.424722039,0.011986527,57.0612441258479,-33.4465164747194,147.569004726415
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,0.0200192732268136,0.00252179717890667,2.248747432,0.049472444,12.781867058227,-77.7867802322247,103.350514348679
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,0.023977706660084,0.00269798912535782,5.029297468,0.142832048,49.9748337409244,-40.5366081421958,140.486275624045
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,0.0217753548071541,0.00319097311901183,5.620769362,0.026979693,29.2817993700207,-61.2536187043619,119.817217444403
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,0.0221116051442748,0.00214149880266954,8.928726964,0.118752069,32.4411672857377,-58.0893159297321,122.971650501207
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,0.0221332008579647,0.00273369663583017,6.233090779,0.094119671,32.6440780263874,-57.8861039364959,123.174259989271
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,0.0214897471627585,0.00254848078473715,4.356527584,0.149864549,26.5982641328112,-63.9417061008855,117.138234366508
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,0.0216330452472845,0.00167325437516087,6.112481301,0.037286136,27.9446757810845,-62.5929691017305,118.4823206639
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,0.0210284647018822,0.00227969459087848,8.263321109,0.111554835,22.2641093496372,-68.2839122876521,112.812130986926
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,0.0208922910793388,0.00326144886586584,6.305163916,0.058638024,20.984638293297,-69.5659252666374,111.535201853231
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,0.0223999851687943,0.00302426731968373,13.76339306,0.05918259,35.1507514747151,-55.375865150118,125.677368099548
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,0.0226172315532952,0.00231014648949483,4.206837387,0.072778287,37.1919724973465,-53.3319543399827,127.715899334676
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,0.0209906181926676,0.00228588573706026,6.169142495,0.09006948,21.9085080795883,-68.6402124792765,112.457228638453
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,0.0196908256763186,0.00173236607245982,4.344509341,0.049527406,9.69581319158877,-80.8804378600376,100.272064243215
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,0.0212964615227,0.00247323264602957,2.975457077,0.015769923,24.7821753966669,-65.7610633964391,115.325414189773
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,0.0229233507705796,0.00322040686807957,13.66253525,0.028691324,40.068232018019,-50.4522300258199,130.588694061858
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,0.0208113781006691,0.00312311472838656,10.06828333,0.220495405,20.2243896316506,-70.3277199519602,110.776499215261
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,0.0229738549216488,0.00431365763367555,15.26880059,0.138946085,40.5427629757122,-49.9771640183278,131.062689969752
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,0.0237478128450121,0.00348143826063411,20.70374755,0.211178225,47.814778974647,-42.6982446597213,138.327802609015
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,0.0203484295712546,0.00233168924597789,10.85448743,0.051016091,15.8745806679335,-74.6868853640074,106.436046699874
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,0.0204906423024544,0.00259756644880507,16.12641381,0.219319228,17.2107944662794,-73.3477048417221,107.769293774281
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,0.0226341731618279,0.00329289615846893,3.63246372,0.041773333,37.351153823073,-53.1725713123105,127.874878958457
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,0.0236960771671907,0.00200323008655842,7.44121623,0.142871352,47.3286767390138,-43.1847324548197,137.842085932847
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,0.0224558730212602,0.00304991563623863,5.635881127,0.071012102,35.6758670462594,-54.8500393033869,126.201773395906
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,0.0222283118832615,0.00256373462255364,9.132377618,0.043835413,33.5377298345216,-56.9911479001164,124.06660756916
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,0.0170709697052641,0.00512028085771119,93.81158408,8.921202081,-14.9200398946136,-105.572590251624,75.7325104623968
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,0.0281976872741856,0.00552506046872621,130.2830932,7.874920915,89.6252664254111,-0.895293853135584,180.145826703958
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,0.0270926374040192,0.00617126585398864,132.8980564,7.845461046,79.2423501286827,-11.2688289362922,169.753529193658
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,0.0222079586291958,0.00290066951621562,43.42615035,1.823579953,33.3464930957685,-57.1826606474432,123.87564683898
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,0.0246070072474863,0.00469336951375849,114.5251759,6.949966381,55.887666727816,-34.6205438294097,146.395877285042
