"Location","Site","Section","sample","min_depth","max_depth","midpoint","Co","Co_sd","Co_ICP","Co_ICP_sd","fit","lwr","upr"
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,-4.22655746443724,0.001460257,2.81492795477211,0.148497839,2.40776861650545,0.602195154528246,4.21334207848266
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,-5.34224960954708,0.000478509,1.88020469070175,0.087370293,1.72625831550437,-0.0680841818417166,3.52060081285046
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,-5.31044258074634,0.000493974,0.222856427698169,0.005086433,1.74568734695086,-0.0488450453603815,3.5402197392621
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,-5.61727519970466,0.000363453,0.286994400809827,0.015849868,1.55826145942465,-0.234759838362711,3.35128275721202
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,-6.10826401662416,0.000222441,1.15659104054989,0.038353696,1.25834544955256,-0.533749297099874,3.050440196205
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,-6.97554922660847,9.34e-05,0.757653779625513,0.03359726,0.72857224365444,-1.06637452674083,2.52351901404971
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,-6.58108449144039,0.000138635,0.457321729697149,0.025874662,0.969527404607235,-0.823412119375078,2.76246692858955
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,-6.16833729565643,0.000209472,-0.0801177162366083,0.017314455,1.22165023873222,-0.570457328959395,3.01375780642384
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,-6.04325312202142,0.000237382,0.0485498333875412,0.004983547,1.29805675750006,-0.494055118275086,3.09016863327521
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,-6.1076119211884,0.000222586,0.0490047097243169,0.014156455,1.25874377606105,-0.533350982395903,3.050838534518
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,-6.38039353361606,0.000169446,-0.0719578645234375,0.010595202,1.09211763317032,-0.70025518842386,2.8844904547645
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,-6.18748819019639,0.000205498,-0.205215357367176,0.00909909,1.20995209067268,-0.582165348836852,3.0020695301822
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,-6.19288085380245,0.000204393,-0.491860404187344,0.006965903,1.20665803163186,-0.585462692274936,2.99877875553866
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,-6.37300729040996,0.000170702,-0.0938911422145794,0.006646955,1.09662945200199,-0.695728368115427,2.88898727211941
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,-6.76429496662475,0.000115426,0.175141925646559,0.020650204,0.857614968334635,-0.936109681473144,2.65133961814241
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,-6.71099348606216,0.000121745,-0.264301009648242,0.008962163,0.890173688247857,-0.90329620023451,2.68364357673022
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,-7.22189084680211,7.3e-05,0.00822699329430433,0.010698193,0.57809672721103,-1.21870280654135,2.37489626096342
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,-7.18980921912508,7.54e-05,-0.152310289551498,0.01258998,0.59769349485935,-1.19883871481217,2.39422570453087
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,-6.95133210623871,9.57e-05,2.26601623998944,0.055564368,0.743365049236979,-1.05142442212823,2.53815452060219
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,-6.82814958986422,0.000108286,-0.226773484055711,0.013543108,0.818609958130893,-0.975448337008026,2.61266825326981
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,-6.65548253225729,0.000128695,-0.605051504634933,0.003678018,0.924082044600667,-0.869145498890381,2.71730958809171
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,-6.27762777359049,0.000187785,-0.156478183363382,0.008209565,1.15489115394359,-0.637310307990667,2.94709261587785
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,-5.21792684244657,0.000541855,-0.278329145091058,0.007136358,1.80219973608291,0.00707133945785809,3.59732813270796
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,-6.23885468549673,0.000195209,-0.00305370080190969,0.016241426,1.17857533873717,-0.613582388659098,2.97073306613343
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,-6.56301871475678,0.000141162,-0.0282314505726687,0.006764335,0.980562718389291,-0.812313226050524,2.77343866282911
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,-6.67558697354363,0.000126133,-0.0266998435813254,0.005266733,0.911801431267891,-0.881511174133132,2.70511403666891
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,-6.02313438401608,0.000242207,-0.161789601404531,0.006969892,1.31034610385235,-0.481777602680344,3.10246981038505
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,-6.17843674137152,0.000207367,-0.400927808239191,0.006580199,1.21548108506434,-0.576631340120026,3.0075935102487
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,-6.59874674086583,0.000136207,0.0687996617564869,0.018816406,0.958738581745077,-0.834265504177974,2.75174266766813
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,-6.36528332464096,0.000172025,-0.167424658226159,0.010747631,1.10134756555977,-0.690995011950718,2.89369014307026
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,-5.45658768712118,0.00042681,-0.0552298397937968,0.01560096,1.65641595082971,-0.137307409997333,3.45013931165676
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,-4.86153577851821,0.000773859,-0.254246803780236,0.006020552,2.0198979446044,0.221867388451765,3.81792850075704
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,-5.90089613720083,0.000273699,-0.224054324692396,0.004799037,1.3850142143576,-0.407247713594961,3.17727614231017
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,-6.07206437661174,0.000230641,-0.512678669595413,0.012412956,1.28045766721864,-0.511642640917609,3.07255797535488
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,-5.95490737804094,0.000259308,-0.218954008467686,0.003914391,1.35202194389686,-0.440164862876846,3.14420875067058
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,-6.85906702476725,0.000104989,0.858971446883372,0.069815083,0.799724326947329,-0.99450665018746,2.59395530408212
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,-6.76298416435433,0.000115577,0.724174774957204,0.069604809,0.85841565986391,-0.935302465631551,2.65213378535937
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,-6.86317395958676,0.000104559,0.750066779719271,0.072121037,0.797215643528428,-0.997038818432566,2.59147010548942
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,-7.0535455050026,8.64e-05,0.823917314917329,0.072621448,0.680928933267851,-1.11455469633302,2.47641256286872
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,-6.60138075407381,0.000135849,0.576033744109468,0.062470129,0.957129618966163,-0.83588429875713,2.75014353668946
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,-6.48657956461838,0.000152375,0.500633443307564,0.055830034,1.02725487128059,-0.76537956739358,2.81988930995476
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,-6.8739675671193,0.000103436,0.539773266472053,0.017316078,0.790622467489118,-1.00369432689913,2.58493926187737
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,-6.88705599497923,0.000102091,0.330608280042088,0.034683301,0.782627521527051,-1.01176604506679,2.57702108812089
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,-6.55170452981243,0.000142768,0.535113668285833,0.043729961,0.987473884359943,-0.805363507360851,2.78031127608074
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,-6.05737104349718,0.000234055,0.796497698224555,0.065872497,1.28943295481701,-0.502672461765851,3.08153837139988
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,-6.19880020416393,0.000203187,0.517898405770503,0.041155697,1.20304225082327,-0.589082333544079,2.99516683519062
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,-6.23405241991756,0.000196149,0.676817371025466,0.065948581,1.18150875856511,-0.610644349805346,2.97366186693557
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,-5.64870298695314,0.000352208,1.65217775042832,0.134842002,1.53906408419763,-0.253842879442651,3.33197104783792
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,-7.06231070737571,8.57e-05,0.585958149185722,0.054430343,0.675574789892532,-1.11997205568275,2.47112163546781
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,-6.87869368770812,0.000102949,0.515405140553725,0.058006501,0.787735560129255,-1.00660880593882,2.58207992619733
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,-6.2133848468995,0.000200245,0.775858577497099,0.053102691,1.19413335574475,-0.598001880478748,2.98626859196826
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,-6.38438625363517,0.00016877,2.22892503798738,0.273316825,1.08967871681336,-0.702702387145948,2.88205982077267
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,-6.75445667635529,0.000116567,1.84188418978242,0.18168757,0.863624597596853,-0.930051402674173,2.65730059786788
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,-6.45257154896596,0.000157646,1.5172258574411,0.101269459,1.0480283553329,-0.744512943478243,2.84056965414405
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,-6.29900870462352,0.000183813,0.61205085510942,0.069793753,1.14183080857156,-0.650399673078254,2.93406129022137
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,-6.56769448892777,0.000140503,1.22147755529006,0.105755528,0.977706564676414,-0.815185597000533,2.77059872635336
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,-6.38232936014394,0.000169118,1.5178769442043,0.165536483,1.09093515131322,-0.701441670720764,2.88331197334721
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,-6.70133966267871,0.000122926,1.34978313427115,0.181634068,0.896070637606786,-0.897355420780855,2.68949669599443
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,-5.85567989498043,0.000286359,1.19124981405071,0.057601264,1.41263414067942,-0.379707777623678,3.20497605898252
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,-6.28309413408641,0.000186761,0.271789186182643,0.049860763,1.1515520778344,-0.640656471814289,2.94376062748309
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,-6.24772547488502,0.000193485,-0.27579742745242,0.005615854,1.17315669850328,-0.619010023593547,2.9653234206001
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,-6.85489341544265,0.000105428,-0.683275442894151,0.008409407,0.802273737875367,-0.991933504461401,2.59648098021214
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,-6.47528932998446,0.000154105,-0.589451856364184,0.007900262,1.03415140742406,-0.758451132886488,2.82675394773461
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,-7.04370101235458,8.73e-05,-0.40539557452568,0.014379948,0.686942351196052,-1.10847097297461,2.48235567536671
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,-6.45155269759303,0.000157807,-0.0649097847140313,0.025205066,1.04865071133755,-0.743887933037586,2.84118935571268
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,-6.77293421833704,0.000114433,-0.298283695589732,0.019875361,0.852337760763827,-0.941430216404474,2.64610573793213
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,-6.30562804445464,0.0001826,-0.533991538477868,0.020112283,1.13778744562372,-0.654452726766043,2.93002761801348
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,-6.98703877492984,9.24e-05,-0.359421778751943,0.027968386,0.721553958575364,-1.07346899742095,2.51657691457168
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,-6.70844796705053,0.000122056,-0.313786259978781,0.018324712,0.891728595159611,-0.901729667377081,2.6851868576963
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,-6.70995743347726,0.000121872,0.14547427848121,0.036052658,0.89080655145487,-0.902658599198323,2.68427170210806
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,-6.88778599890664,0.000102017,0.0139432455781858,0.029886398,0.782181605331908,-1.01221628152769,2.57657949219151
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,-7.30898686112083,6.69e-05,-0.270598605389899,0.015474814,0.524894926701353,-1.27266960001376,2.32245945341647
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,-6.64459978915447,0.000130103,-0.307457237165061,0.012884222,0.930729668284522,-0.86245311358108,2.72391245015012
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,-6.7566930778848,0.000116307,-0.161290134187826,0.029811211,0.862258512260302,-0.931428482186965,2.65594550670757
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,-6.78169724244721,0.000113435,-0.248683923807732,0.006693095,0.846984947960419,-0.946827557103739,2.64079745302458
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,-6.62750273727152,0.000132346,0.309071062867187,0.007396239,0.941173245418276,-0.851941035441702,2.73428752627825
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,-6.11116922794235,0.000221796,-0.318578249620642,0.006023498,1.25657082789855,-0.535523905565507,3.0486655613626
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,-5.31934612924109,0.000489595,0.145396641079837,0.031558029,1.74024869611763,-0.0542297656162827,3.53472715785155
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,-6.77964706524484,0.000113668,-0.15802101441892,0.020237256,0.848237279876908,-0.945564755218808,2.64203931497262
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,-6.54775556821111,0.000143333,-0.815957346337237,0.009442753,0.989886071289243,-0.802938093988026,2.78271023656651
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,-6.64764432053368,0.000129707,0.330157743534934,0.026160504,0.928869944250658,-0.864325269208928,2.72206515771024
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,-6.43418177931298,0.000160572,-0.260629252870963,0.019829292,1.05926157724495,-0.73323302736706,2.85175618185695
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,-5.87918784351119,0.000279706,0.914473268888414,0.032579844,1.39827452620213,-0.394023860064506,3.19057291246878
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,-4.94472480828277,0.000712087,0.93971756184595,0.091147969,1.96908268973026,0.171815539190791,3.76634984026972
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,-6.37979293122568,0.000169547,0.540380053764967,0.044784633,1.09248450562491,-0.699887080613057,2.88485609186288
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,-6.36210570907707,0.000172573,2.34487497891438,0.324993054,1.10328858284569,-0.689047855923386,2.89562502161476
"South Georgia","POB4","POB_1A",15,30,31.3,30.7,-9.42601190845169,8.06e-06,0.905502840052705,0.023327682,-0.768270381988031,-2.60180217030268,1.06526140632662
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,-7.93631086223533,3.58e-05,0.436511601893176,0.007500271,0.141699821583306,-1.66306265544908,1.9464622986157
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,-7.35704845783369,6.38e-05,0.208561522023026,0.010262711,0.495536941717826,-1.30247427189748,2.29354815533314
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,-8.62890718104624,1.79e-05,0.775956787757187,0.017679999,-0.281366279378261,-2.09748505063731,1.53475249188079
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,-8.42491487579801,2.19e-05,0.59996869837294,0.018143107,-0.156759453058855,-1.96916509680428,1.65564619068657
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,-7.96178624825487,3.49e-05,0.556635434519635,0.016065056,0.126138415983746,-1.67897871034305,1.93125554231055
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,-8.05436209841989,3.18e-05,0.820640475570372,0.026351824,0.0695893080708414,-1.73685734090556,1.87603595704725
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,-8.43153397818813,2.18e-05,0.857746404593805,0.017253038,-0.160802670968042,-1.97332399208016,1.65171865014408
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,-7.83190430654183,3.97e-05,0.828012298689564,0.008064611,0.205475607322259,-1.59788405069894,2.00883526534345
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,-8.7545244134413,1.58e-05,0.605157321558345,0.004141929,-0.358098412194389,-2.1766555051811,1.46045868079232
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,-8.30046618214816,2.48e-05,0.513831856915603,0.012563671,-0.0807411114040875,-1.89103204284591,1.72954982003774
"South Georgia","POB4","POB_1F",202,232.5,233.6,233,-8.03563470243088,3.24e-05,0.620792326795773,0.008647389,0.0810287659296947,-1.72514377781731,1.8872013096767
"South Georgia","POB4","POB_1F",208,240,241.2,240.6,-9.01730969637388,1.21e-05,1.0306005121786,0.028989916,-0.518618389013268,-2.3426481653563,1.30541138732977
"South Georgia","POB4","POB_1F",214,247.5,248.6,248.1,-7.83991628001733,3.94e-05,0.65570642777689,0.015298528,0.200581566901855,-1.60288285360157,2.00404598740528
"South Georgia","POB4","POB_1F",219,253.8,254.8,254.3,-9.45368663060791,7.84e-06,-0.43453453230468,0.005076161,-0.785175231869312,-2.61939364410382,1.0490431803652
"South Georgia","POB4","POB_1G",233,261.6,262.8,262.2,-8.59702133877615,1.85e-05,0.366909683947742,0.024681618,-0.261889105447793,-2.07740732901551,1.55362911811992
"South Georgia","POB4","POB_1G",239,269.2,270.5,269.8,-8.61166871963912,1.82e-05,0.375753811933344,0.015881486,-0.270836323535288,-2.08662949488033,1.54495684780975
"South Georgia","POB4","POB_1G",247,279.3,280.2,279.8,-8.38066255103526,2.29e-05,0.968171482875275,0.007360407,-0.129728326864011,-1.94136890474121,1.68191225101319
"South Georgia","POB4","POB_1G",255,289.2,290.5,289.9,-7.63915691966821,4.81e-05,1.93951924796784,0.048138017,0.323213578519037,-1.47777074054565,2.12419789758372
"South Georgia","POB4","POB_1G",256,290.6,291.8,291.2,-8.4077380701094,2.23e-05,1.37366551614092,0.015768253,-0.146267159045323,-1.9583741226494,1.66583980455876
"South Georgia","POB4","POB_1G",261,297.2,298.5,297.9,-5.98704512714644,0.000251107,2.29143425231223,0.04136364,1.33239089498935,-0.459761767326142,3.12454355730484
"South Georgia","POB4","POB_1H",270,299.6,300.9,300.3,-7.03982488339698,8.76e-05,3.05944330491631,0.375081471,0.689310048973788,-1.1060757950761,2.48469589302368
"South Georgia","POB4","POB_1H",272,302.4,303.6,303,-5.86348900970415,0.000284131,2.74232801245001,0.062287182,1.40786401466461,-0.384462975480088,3.2001910048093
"South Georgia","POB4","POB_1H",274,305.3,306.6,305.9,-6.70144867693772,0.000122913,3.0763632034217,0.154998283,0.89600404724779,-0.897422502125949,2.68943059662153
"South Georgia","POB4","POB_1H",276,308.2,309.4,308.8,-6.22759911748572,0.000197419,2.22901417009586,0.103462787,1.18545069909239,-0.606696479123472,2.97759787730825
"South Georgia","POB4","POB_1H",277,309.6,310.8,310.2,-5.90381820508466,0.000272901,2.67002834849502,0.051920496,1.38322929602527,-0.409027998740553,3.17548659079108
"South Georgia","POB4","POB_1H",278,311,312.3,311.6,-6.25397854278463,0.000192279,2.53068666578159,0.029010686,1.16933706940118,-0.622836353633538,2.96151049243589
"South Georgia","POB4","POB_1H",280,313.9,315,314.5,-6.06709928417433,0.000231789,2.67310396048073,0.063188693,1.28349054833763,-0.508611301861218,3.07559239853649
"South Georgia","POB4","POB_1H",283,317.9,319.1,318.5,-6.1740603815126,0.000208276,2.19978626685054,0.127366027,1.21815434429433,-0.573955880517492,3.01026456910614
