"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Ni","Ni_sd","Ni_ICP","Ni_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,0.005455814056137,0.00065827495259167,9.702568502,0.102763012,12.8754197969116,-9.69142267696692,35.4422622707902
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,0.00520975801069045,0.00065270178177539,8.361148745,0.023794572,12.1131519446079,-10.4537813898396,34.6800852790553
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,0.00579714546343985,0.00076946032799672,7.693387104,0.131022298,13.9328453858516,-8.63572950947766,36.501420281181
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,0.00497961741254519,0.00087294771452423,12.99158529,0.144606736,11.4001892569498,-11.1678449239861,33.9682234378857
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,0.00485013907713322,0.00091624500554115,4.505779401,0.038483459,10.9990726232364,-11.5700124643956,33.5681577108684
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,0.00595110532662729,0.00115641876533635,14.66999494,0.043454784,14.4098044219114,-8.16025862657532,36.9798674703982
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,0.00579624666082259,0.00081850626852841,15.10269284,0.154591105,13.9300609456666,-8.63850655181812,36.4986284431514
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,0.00619445059728441,0.00103297488054484,14.43173082,0.092282265,15.1636744456918,-7.40963652562586,37.7369854170094
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,0.00587238587013928,0.00067321688580399,12.65956686,0.112267444,14.1659359531537,-8.4033113191812,36.7351832254886
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,0.0060165092855121,0.0012592936113976,12.05911704,0.120104386,14.612422224619,-7.95840595182137,37.1832504010593
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,0.00581012558824756,0.00099820216794438,9.165262456,0.085089883,13.9730570857587,-8.59562631563652,36.5417404871539
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,0.0050678461875417,0.00049706435961582,9.036215502,0.032002711,11.6735170620274,-10.8939790344355,34.2410131584903
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,0.00591718140238435,0.00098571600210685,18.49534977,0.16867968,14.3047100039814,-8.2649874067991,36.8744074147618
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,0.00596681645918733,0.00089966485518286,15.52691154,0.153207334,14.4584766309282,-8.11176298044657,37.0287162423029
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,0.00479243618564077,0.00076842391547129,8.855748872,0.059897145,10.8203122961335,-11.7493412289479,33.3899658212149
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,0.00637131495775518,0.00093426357341639,30.78295408,0.919411339,15.71159033193,-6.86476960029248,38.2879502641526
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,0.00571234024340551,0.00116247954993125,18.94940307,0.152496095,13.6701235623646,-8.89781926716008,36.2380663918893
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,0.00574798798968949,0.00116336601592993,16.74430526,0.065879465,13.7805582844624,-8.78763399219636,36.3487505611211
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,0.00599567882173782,0.00107385791494022,17.31182215,0.157291165,14.547890614128,-8.02268527459954,37.1184665028555
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,0.00544002955784015,0.00092540725224475,10.00803438,0.051752058,12.82652030495,-9.74029430461053,35.3933349145105
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,0.00607283088425025,0.0008658650313942,13.25060411,0.079029689,14.7869033841066,-7.7846471878549,37.358453956068
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,0.00521753302809596,0.00094567436660044,5.370449412,0.073763255,12.1372385132129,-10.4296747767021,34.7041518031278
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,0.00578391287033196,0.00117693867364584,10.48748493,0.170240055,13.8918515532862,-8.67661594005768,36.46031904663
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,0.00629632587445068,0.00094402316947848,13.21962289,0.067443449,15.4792783504341,-7.09571810586356,38.0542748067317
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,0.00557066896203872,0.00116665981148763,11.44865692,0.089667997,13.2312338647569,-9.33595044830329,35.7984181778171
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,0.00572417268429732,0.00082607873282893,13.02193372,0.068041373,13.7067798017581,-8.86124321423027,36.2748028177465
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,0.00565970619119023,0.0010713831898684,10.69111482,0.081670324,13.507066215542,-9.0605513708978,36.0746838019817
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,0.00587994269330858,0.00083366271430428,10.27959403,0.051458834,14.1893465682314,-8.37997403296368,36.7586671694266
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,0.00584824868071188,0.00088686600354839,10.7534478,0.175488371,14.0911602917304,-8.47785985060325,36.660180434064
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,0.00569233827173914,0.00108625699567661,2.705794836,0.017698572,13.6081585740373,-8.95965460711962,36.1759717551942
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,0.0047885990140629,0.00073301493630504,5.648759577,0.065755803,10.8084249534256,-11.7612685602266,33.3781184670777
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,0.00687233198668659,0.00069866089477903,7.193324268,0.051191387,17.2637130359996,-5.32442722651868,39.8518532985179
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,0.00582691907761528,0.00104553048611678,6.263265577,0.073683145,14.0250823755653,-8.54374604306784,36.5939107941984
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,0.00546467802946828,0.00076617453570913,6.301289954,0.20152179,12.9028798900049,-9.66398025668774,35.4697400366975
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,0.00555175419321428,0.00108506244015188,9.999536344,0.112403008,13.1726369699622,-9.39447422649269,35.7397481664171
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,0.00543390185801625,0.00083090977974385,13.45589808,0.463413678,12.8075370339808,-9.75926800303061,35.3743420709921
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,0.00584903885582471,0.00102127340183871,10.48832859,0.122763336,14.0936082099886,-8.47541919690361,36.6626356168808
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,0.00537615769537609,0.00145353991480044,14.68864067,0.077615628,12.628648851173,-9.93810016823883,35.1953978705849
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,0.00511242607939709,0.00080318665369243,13.66412704,0.131993681,11.8116230710014,-10.755656020912,34.3789021629147
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,0.00684421189258321,0.00098299546228749,13.11407391,0.450378152,17.1765985588899,-5.41075752704042,39.7639546448201
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,0.00719506328770308,0.00173501693221978,54.67369247,0.401191653,18.2635165370702,-4.33466987862141,40.8617029527617
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,0.00538486314384162,0.00120076297357597,4.965819612,0.116696761,12.6556178431078,-9.91113566415026,35.2223713503659
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,0.00581978833942266,0.00088135369748914,5.507249153,0.124463831,14.0029917478891,-8.56577445596014,36.5717579517383
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,0.00666176191935755,0.00126276087841587,4.900777465,0.204852498,16.6113787570711,-5.97124462449166,39.1940021386339
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,0.00592289747284123,0.00082923250737995,5.241528694,0.172446294,14.3224180702184,-8.24733945529007,36.8921755957268
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,0.00578905653322299,0.00113341635064301,6.351383957,0.153703492,13.9077863329328,-8.66072252321676,36.4762951890824
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,0.00654188139625676,0.00106105701258387,6.39350629,0.235920382,16.2399956085236,-6.33985334190143,38.8198445589486
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,0.00606539307604278,0.00087039447836641,7.84225117,0.241541336,14.763861470717,-7.80759033361038,37.3353132750444
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,0.00628170452699216,0.00179839450402782,11.08791026,0.09757361,15.4339822346456,-7.14076050319573,38.008724972487
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,0.00627823081584071,0.00211735449449639,8.769207812,0.211337908,15.4232208719889,-7.15146216996585,37.9979039139436
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,0.0059679337215822,0.00129814441223303,8.979833284,0.241557515,14.4619378472728,-8.10831449418943,37.032190188735
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,0.00621594770476919,0.00064156842638119,8.651530736,0.255220157,15.230271281073,-7.34337934923232,37.8039219113784
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,0.00550325616933539,0.00100186158293752,11.09571628,0.335090632,13.0223928073527,-9.54456122122411,35.5893468359294
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,0.00616242364858822,0.00139161712497646,5.323592416,0.062818391,15.0644567517953,-7.50836406341374,37.6372775670044
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,0.00629994404502872,0.00104391330193968,8.253068077,0.149380532,15.4904872403062,-7.08457261175699,38.0655470923695
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,0.00623622832372559,0.00105835916623982,10.60653138,0.328802473,15.2930995031036,-7.28087941231063,37.8670784185178
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,0.00616662476068762,0.00099506411596215,8.570619866,0.118274554,15.0774715618622,-7.49541246648968,37.6503555902141
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,0.00633193328578241,0.00137720438698382,12.14358742,0.338806089,15.5895881171081,-6.98604278126094,38.1652190154771
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,0.00648319672051876,0.00118758589933049,7.820727692,0.171273936,16.0581937687974,-6.52039398812259,38.6367815257173
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,0.00591271331805485,0.00117218121400104,7.733471223,0.12373554,14.2908681288932,-8.27878271361509,36.8605189714015
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,0.00566482208239818,0.00100948059788083,7.374484715,0.076694641,13.5229149600694,-9.0447319859678,36.0905619061065
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,0.00583546830820695,0.00131180082024141,7.652397974,0.179066113,14.0515674132734,-8.51733683859769,36.6204716651444
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,0.00601744124123783,0.00070288031071043,6.6532882,0.035262427,14.6153093712778,-7.95553028043086,37.1861490229865
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,0.00603560616929757,0.0011538221894377,8.016836814,0.254133727,14.6715833013665,-7.89948323085688,37.2426498335898
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,0.00540107665701719,0.00109399052521088,7.99757167,0.125561875,12.7058463991436,-9.86091921174854,35.2726120100357
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,0.00527852955028278,0.00074738631738202,6.481861022,0.25279258,12.3262023237991,-10.240592597414,34.8929972450121
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,0.00492379284194317,0.00078812656801828,6.76410592,0.082522092,11.2272478627997,-11.3412013107828,33.7956970363822
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,0.00574397702762656,0.00094592025195585,5.489630722,0.058739049,13.7681325485621,-8.80003048509036,36.3362955822146
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,0.00563352090181043,0.00098596073129778,7.080750354,0.210298286,13.4259456551377,-9.14152925347168,35.993420563747
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,0.00586232653694251,0.00112921973657156,7.101215107,0.039056683,14.1347727021245,-8.4343785999661,36.703924004215
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,0.0050380103209748,0.0010297531846522,2.834914669,0.055280836,11.5810872178905,-10.9865746920137,34.1487491277947
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,0.00538507939384811,0.00088037123627703,27.22539319,0.871212582,12.6562877735203,-9.91046586310375,35.2230414101443
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,0.00586304209120796,0.00060730825006309,5.932120552,0.266352213,14.1369894491755,-8.43216861764427,36.7061475159953
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,0.00534716731060175,0.00080263539481386,4.605044162,0.047431955,12.5388382622916,-10.0279059421497,35.1055824667329
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,0.00503744109496292,0.00094007635284551,6.051611715,0.203334154,11.5793237875762,-10.9883414462308,34.1469890213832
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,0.00562152743247272,0.00088555962999923,7.643347532,0.099363518,13.3887905586346,-9.17862324440142,35.9562043616706
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,0.0062143358959135,0.00099399509626121,6.281092925,0.188432788,15.225277987482,-7.34834687905016,37.7989028540142
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,0.00551260820870516,0.0010937333926331,7.062851662,0.08334165,13.0513649017067,-9.51561604058061,35.618345843994
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,0.00568704771283832,0.00102527747932845,5.405800223,0.048111622,13.5917687187769,-8.976011410371,36.1595488479248
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,0.00496630696912866,0.0009760371156462,5.360618674,0.082553528,11.3589542484869,-11.2091736359643,33.9270821329382
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,0.00556400783682751,0.00068385745708632,3.651541303,0.083620296,13.2105980718039,-9.35655973553601,35.7777558791438
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,0.00516686805617682,0.00085926575382301,6.72326864,0.377175371,11.9802812669004,-10.5867827836828,34.5473453174835
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,0.00551021287606185,0.00139510886037431,7.291340643,0.082392149,13.0439442952905,-9.52302959913904,35.6109181897201
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,0.00565494652545106,0.00087630010251452,6.769791583,0.100869895,13.4923210375721,-9.07526966928398,36.0599117444281
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,0.00506059704489714,0.00083730326557331,8.708805886,0.105376551,11.6510596239885,-10.9164752421125,34.2185944900895
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,0.00477908235428134,0.00076084631249665,7.561017887,0.180708328,10.7789428742528,-11.7908509935756,33.3487367420812
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,0.00486783846044628,0.00043122766368863,5.717566832,0.090909313,11.0539043217653,-11.5150187745027,33.6228274180334
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,0.0048704789674444,0.00077771125725027,5.647978456,0.174522534,11.0620844646056,-11.5068149624688,33.6309838916799
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,0.00581825309969508,0.00104461397789183,6.480173586,0.139971749,13.99823566117,-8.57051727120331,36.5669885935432
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,0.0046217730175338,0.00070980295062165,6.237541155,0.093563117,10.2916073566383,-12.2800885081973,32.8633032214739
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,0.00552696890365229,0.00066581396238827,5.937997306,0.084913361,13.0958535306086,-9.47117189607744,35.6628789572946
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,0.00557369024250849,0.00081536846043112,7.744414081,0.254016782,13.2405936224931,-9.32660298389889,35.807790228885
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,0.00551221429622785,0.00078643335631217,5.249374812,0.236746804,13.0501445829068,-9.51683519305224,35.6171243588659
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,0.00522512514737264,0.00102632830894193,5.562068293,0.068969647,12.1607584736551,-10.4061363247276,34.7276532720377
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,0.00524586124522173,0.00083886091058462,4.967669945,0.089914826,12.2249977437933,-10.3418519944324,34.7918474820191
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,0.00542321416501793,0.00113112895802413,5.338448611,0.258380913,12.7744271594677,-9.79236284741611,35.3412171663515
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,0.00538494721856375,0.0009406462348115,9.578116848,0.383124674,12.6558783018897,-9.91087525556088,35.2226318593403
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,0.00534356692984887,0.00092080076096416,5.191529292,0.088775151,12.5276844843017,-10.0390602098691,35.0944291784725
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,0.00546269429033275,0.0010084594965731,5.051388454,0.107089435,12.896734377231,-9.67012168780389,35.463590442266
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,0.00552491933335858,0.0009622334420477,5.180870206,0.01916922,13.0895040765925,-9.47751476735083,35.6565229205359
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,0.00520042077985441,0.0007979367614494,4.609934349,0.152588827,12.0842257262622,-10.4827331613138,34.6511846138382
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,0.00644476170763533,0.00056298864917653,9.34212645,0.155079299,15.9391242508314,-6.63867204569719,38.5169205473601
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,0.00580117794629657,0.00116949029569765,8.272910832,0.435982401,13.9453377919661,-8.6232704781212,36.5139460620535
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,0.00636756995107205,0.00156323714430091,8.373213228,0.165789622,15.6999885109058,-6.87630085811207,38.2762778799236
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,0.00634482470893826,0.00126177223452102,9.940322624,0.090456936,15.629525024264,-6.94634135850184,38.2053914070298
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,0.00564105573289096,0.00082585985907457,14.36379274,0.176674651,13.4492881399557,-9.11822652174477,36.0168028016562
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,0.00521408190341286,0.00108683977015834,8.283716354,0.226973828,12.1265471221705,-10.4403749266591,34.693469171
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,0.00516418251776869,0.00069596294678771,6.187784978,0.173876758,11.9719616192732,-10.5951117505857,34.5390349891322
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,0.0046775756861587,0.00116020938745229,6.573395751,0.121607821,10.4644808996895,-12.1064877866446,33.0354495860236
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,0.00534771228091786,0.0012580377140875,7.039017163,0.173863724,12.5405265498184,-10.0262176014365,35.1072707010733
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,0.00596870605731284,0.00121316464487507,7.826063409,0.230086264,14.4643305001238,-8.10593065485363,37.0345916551013
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,0.00513788375034457,0.00066296561125982,26.27212126,0.174368454,11.8904895102412,-10.676682186411,34.4576612068933
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,0.00735845776514169,0.0017034061739571,39.93389191,0.141991361,18.7697034798433,-3.83430256583805,41.3737095255246
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,0.0083811104377823,0.00177855532128104,28.84382633,0.280654365,21.9378242021435,-0.71377587320497,44.589424277492
