"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"kcps",1,274,20883.9085905611,2461.75386551866,21505.9230769231,21100.9556256963,2365.89264545458,13682.1,25273.7692307692,11591.6692307692,-0.722934074905457,-0.407136777752714,148.719989850079,19054.4278846154,22851.5242424242
"cps",2,274,56782.0993932193,7165.57799977035,55431.625,56130.550002223,5085.66217499994,38366.3,90008.25,51641.95,1.06327986947398,2.02100262915152,432.888398114193,52466.5769230769,59817.8541666666
"MSE",3,274,1.34643492692665,0.0510481652338035,1.34145454545455,1.34362646259483,0.0492472027971979,1.24090909090909,1.515,0.27409090909091,0.551704493003698,0.0250818404453272,0.00308393244417101,1.30942307692308,1.37829545429545
"K",4,274,-7.09304652412002,1.11195473961295,-7.13912009236633,-7.14129610304687,1.32348217407707,-9.51698844350093,-3.45092463321455,6.06606381028638,0.383281044841221,-0.34466544737173,0.0671756424983387,-8.03198018610573,-6.25988898560049
"Ca",5,274,-4.79308223439296,0.9184339855486,-4.9415974198464,-4.89275448303097,0.683701911094729,-6.95635233262163,-1.43407704177132,5.52227529085031,1.09329604682166,1.6130353537103,0.0554846261935198,-5.37810252025334,-4.43607925962258
"Ti",6,274,-5.63088207804004,1.49787230428635,-6.02211946238029,-5.84590629330146,1.1171962833526,-8.48111324194804,-1.21234771284215,7.26876552910589,1.26520107114333,1.28009712792096,0.0904897752006766,-6.64676125087659,-5.18452817831548
"Mn",7,274,-6.32293659862913,0.929362486003432,-6.59248041628382,-6.41340978847041,0.81560490939734,-8.05001030968362,-3.34252560187168,4.70748470781194,0.841884891319356,0.0158322567458571,0.056144841050693,-7.01414703954239,-5.6867142836465
"Fe",8,274,-1.74555794637675,1.28955421475088,-1.88288654047024,-1.79282223856034,1.49518830545187,-4.28401056151352,1.39651859505224,5.68052915656576,0.283208077611334,-0.831180759924323,0.0779048191678053,-2.79022749588395,-0.721706680624331
"Co",9,274,-5.81081555529553,0.776752385672015,-5.97691413693659,-5.85241800279389,0.82672927105105,-7.29185184560007,-4.06780327898898,3.22404856661108,0.41261716013235,-0.758705783184552,0.0469253277231387,-6.39409661625369,-5.213034639228
"Ni",10,274,-5.15336783697941,0.17096925766719,-5.19960202034337,-5.18140660439389,0.102639993326859,-5.40169528600943,-4.27180957115894,1.12988571485049,1.97975997425631,5.02423828519127,0.0103286305837009,-5.2595384834572,-5.11337471516584
