"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Ti","Ti_sd","Ti_ICP","Ti_ICP_sd","fit","lwr","upr"
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,287.230769230769,103.305496664145,2867.600154,48.17568258,2563.92401007414,-1380.84792779353,6508.69594794181
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,176.769230769231,41.4068308498204,1937.934236,25.58073192,1940.97033484833,-2004.13209572872,5886.07276542539
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,152.692307692308,181.294596635506,2422.968415,22.04901258,1805.18725661318,-2140.0145462824,5750.38905950877
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,105.125,33.2583322893176,1886.233337,4.904206677,1536.92891474845,-2408.49796603351,5482.3557955304
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,282.615384615385,104.723873799577,2339.38198,29.71015115,2537.89530498114,-1406.88631876482,6482.6769287271
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,110,26.2886079717224,1783.788743,37.28118474,1564.42173450293,-2380.98032296687,5509.82379197272
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,59.1666666666667,25.2652594155163,2617.070294,65.68846437,1277.74446868696,-2667.93613785126,5223.42507522519
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,62.1428571428571,21.1909165694867,1282.645911,9.74810892,1294.52885193146,-2651.1342446667,5240.19194852962
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,29.2307692307692,17.0692405911621,1694.217096,25.58267815,1108.91939537542,-2836.94564406922,5054.78443482007
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,45.3846153846154,20.4431669983659,1150.276453,21.05005909,1200.01986320092,-2745.74377587169,5145.78350227354
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,138.583333333333,45.7849882768922,2133.687133,27.95130145,1725.61895118305,-2219.64562941488,5670.88353178098
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,152.461538461538,44.8620392325468,1670.874143,30.07573457,1803.88582135853,-2141.31698131931,5749.08862403637
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,38.2307692307692,23.1666205496682,410.3823586,2.339179444,1159.67537030677,-2786.13263164218,5105.48337225572
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,64.1538461538462,20.6310694255297,1400.001342,14.28001368,1305.86993057912,-2639.78141927997,5251.52128043822
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,62.8461538461538,22.2592533337118,914.3215586,7.406004625,1298.49513080277,-2647.16384988883,5244.15411149438
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,48.3076923076923,22.4402340131315,982.7018051,5.89621083,1216.50470975982,-2729.24105097447,5162.25047049411
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,63,30.9104277785757,1202.301468,13.105086,1299.36275430587,-2646.29532714344,5245.02083575519
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,161.916666666667,70.4304406467613,2108.785455,79.07945455,1857.20851581989,-2087.95405947488,5802.37109111466
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,78.2307692307692,22.3127536256504,775.5257867,6.204206294,1385.25748111277,-2560.31355181314,5330.82851403869
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,61.7142857142857,18.1592467288223,993.0986057,14.89647909,1292.11190074425,-2653.55370807603,5237.77750956453
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,134.153846153846,88.4956177388144,599.0527127,5.271663872,1700.63862448963,-2244.64635789469,5645.92360687394
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,68.4615384615385,28.6432522147171,690.7048329,7.804964612,1330.16338866592,-2615.4630283655,5275.78980569734
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,99.7692307692308,19.9505799671499,549.7826232,9.071413283,1506.72477154678,-2438.72984285573,5452.17938594928
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,112.083333333333,53.7019693787064,1725.260893,23.46354815,1576.17080277407,-2369.22076874019,5521.56237428833
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,96.4166666666667,33.8001031018689,2165.153606,17.10471349,1487.81780937506,-2457.65441180294,5433.29003055305
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,111,21.7213761492724,1731.529863,45.19292942,1570.06128727308,-2375.33572779863,5515.45830234478
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,43,59.2227433789869,544.0403813,9.248686483,1186.57169890287,-2759.20663187809,5132.35002968383
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,42.6153846153846,24.6797435884116,1581.334342,22.13868078,1184.40264014512,-2761.37806924915,5130.18334953939
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,32.2307692307692,31.054129747249,644.4824408,6.058134943,1125.83805368587,-2820.00782145618,5071.68392882793
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,58.3076923076923,22.2537810097693,511.753571,7.881004994,1272.90023746132,-2672.78545050117,5218.58592542382
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,30,16.6983033070229,979.9509916,16.95315215,1113.25751289092,-2832.60259815839,5059.11762394023
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,38.1538461538462,13.2277873801463,746.8175441,15.30975965,1159.24155855522,-2786.56692510492,5105.05004221536
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,80.6666666666667,28.1241834898313,1299.51414,18.84295504,1398.99485324519,-2546.56262077755,5344.55232726793
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,67.4615384615385,17.6286480130846,1317.861996,16.60506115,1324.52383589577,-2621.10834121359,5270.15601300513
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,41.5384615384615,19.7510142550342,661.2738356,13.42385886,1178.32927562342,-2767.45810716282,5124.11665840966
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,70.2307692307692,19.7785820445326,1159.633301,2.203303272,1340.14105895157,-2605.47520849891,5285.75732640205
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,52.6923076923077,28.8426322636724,705.6349353,6.421277911,1241.23197959817,-2704.48723387165,5186.95119306799
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,82.5,26.9179665479568,1244.681812,14.93618175,1409.3340333238,-2536.21330186314,5354.88136851075
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,142.785714285714,82.7546685380055,1777.250694,7.464452914,1749.31850032427,-2195.92703057231,5694.56403122086
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,58.8461538461538,18.6093442202484,1032.997546,17.25105902,1275.93691972217,-2669.74558141422,5221.61942085856
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,37.6923076923077,11.8700225735858,1399.073387,25.04341363,1156.63868804592,-2789.17268797735,5102.45006406919
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,39.2857142857143,25.1989882929655,439.3035398,3.602289027,1165.62478861374,-2780.17661708067,5111.42619430815
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,44,15.2479506819769,512.3554916,0.973475434,1192.21125167302,-2753.56090639112,5137.98340973716
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,202.5,109.910294000484,2190.796475,19.71716827,2086.08036574181,-1858.92668105694,6031.08741254056
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,150.214285714286,41.3599184856892,1567.919211,16.30635979,1791.21232090254,-2154.00026473707,5736.42490654214
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,286.769230769231,89.6736247419439,2459.596002,18.44697001,2561.32113956484,-1383.45175070909,6506.09402983878
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,157.166666666667,36.6006292378432,2487.088223,6.715138201,1830.42064016167,-2114.76195570067,5775.60323602402
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,59.4615384615385,19.6282763066254,2279.040838,6.837122514,1279.40741373457,-2666.27145130388,5225.08627877303
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,68.8571428571429,16.6865083357652,2482.192492,13.15562021,1332.39442053104,-2613.22972244521,5278.01856350729
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,83,24.0242932605033,931.8953279,16.21497871,1412.15380970888,-2533.39077018235,5357.6983896001
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,146.857142857143,44.3913663519541,1260.681432,26.60037821,1772.27953660275,-2172.94782243223,5717.50689563773
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,143.461538461538,38.0670797947855,1130.676773,9.723820245,1753.12984642718,-2192.11264872508,5698.37234157944
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,169.076923076923,91.0654174558611,2039.268789,17.53771158,1897.58915969333,-2047.54395573935,5842.72227512601
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,27.5,14.8436293854749,8034.582758,86.27648623,1099.15863096555,-2846.71753385919,5045.03479579028
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,342.470588235294,157.81995978292,10205.77283,252.6865249,2875.4518843637,-1069.23203476816,6820.13580349556
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,533.2,252.820715697338,11837.89698,130.380681,3951.08046683044,6.304455441134,7895.85647821975
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,192.428571428571,82.7579550307952,3166.073488,44.73377847,2029.28201284244,-1915.76103779915,5974.32506348403
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,433.142857142857,239.112093810818,9442.994519,253.226675,3386.80292965714,-557.848188874326,7331.45404818861
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,307.6875,290.954227499791,3112.020149,70.38593935,2679.29082275197,-1265.4425135418,6624.02415904575
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,143.666666666667,63.9203373255298,3257.609478,97.329283,1754.28667776465,-2190.95489749398,5699.52825302328
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,84.7333333333333,40.1078308468321,338.8842864,6.962616026,1421.92903451047,-2523.60602634355,5367.46409536449
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,287,110.032722405655,6877.170886,109.8412701,2562.62257481949,-1382.14983880182,6507.3949884408
