"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Mn","Mn_sd","Mn_ICP","Mn_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,0.0870461279129963,0.0260626206451575,98.07001331,1.92257992,133.94425481626,-89.8179381243085,357.706447756828
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,0.0765416183233969,0.0346723603112053,53.48002201,1.120701616,126.397835037954,-97.3919841330004,350.187654208908
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,0.085535642901305,0.0271811534318551,46.9486511,0.918027483,132.859125246923,-90.9066782864895,356.624928780335
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,0.102746934347451,0.0291361530339,68.97052291,1.256631377,145.223684398545,-78.5081785424608,368.955547339551
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,0.0945971179374912,0.0542289578933029,355.0818916,6.553862016,139.368871737269,-84.377094708195,363.114838182733
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,0.384180882467106,0.208980644220689,201.9552017,1.015089484,347.405299281336,121.994194844343,572.816403718329
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,0.117614846986478,0.030905407362397,311.4480017,8.47360052,155.904764656911,-67.8104905170374,379.620019830859
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,0.127733012859308,0.0294891894889289,353.3049619,9.842514542,163.173635841388,-60.5370566505792,386.884328333356
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,0.0946437379111893,0.040667082062958,115.4337622,1.894932065,139.402363438007,-84.3435122627404,363.148239138755
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,0.0854116172877365,0.0321134996292816,105.7636335,5.529308912,132.77002548122,-90.9960799179442,356.536130880385
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,0.104778936394527,0.0431080125383369,60.6622639,0.521352206,146.683470817589,-77.0454270908747,370.412368726053
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,0.0653225654135209,0.0241883693390427,64.82600414,1.104452514,118.338088692748,-105.487726533905,342.163903919401
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,0.0794472799722903,0.0351895556888903,87.95481953,1.208105913,128.485256858958,-95.2963324697308,352.266846187646
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,0.161013340834044,0.0788321089434944,169.8695081,6.194816384,187.082160376958,-36.6520294657153,410.816350219632
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,0.0893840756090181,0.0223469641091628,77.40139067,1.444532107,135.623832009599,-88.1330121216289,359.380676140827
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,0.242745228413806,0.0519879049594131,407.4375349,2.240906442,245.798193494858,21.7559259677782,469.840461021938
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,0.29506455892362,0.0707211112022237,366.7929674,4.804987873,283.384301363989,58.9585809546373,507.81002177334
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,0.224895746384451,0.0484619662501155,315.5650704,3.09253769,232.975159437922,9.0305033028271,456.919815573017
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,0.214125011362569,0.0814338906364381,291.4015196,1.981530334,225.237483813683,1.34353713249334,449.131430494873
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,0.170570185960656,0.0412539495934015,318.8457154,3.985571442,193.947779801313,-29.8040698752329,417.699629477859
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,0.26836490490169,0.0664791770092761,343.7990278,4.950706,264.20332052272,39.99139747893,488.415243566511
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,0.314635729990623,0.0764218346429835,382.915235,1.64653551,297.444193562181,72.837838304981,522.050548819381
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,0.326309449910304,0.0791614484438482,585.3572459,7.78525137,305.830571825428,81.1068608550238,530.554282795833
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,0.392786869996841,0.0516952876782062,509.8802514,3.977065961,353.587824410405,128.059547375045,579.116101445766
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,0.227165570363337,0.0486982000967139,510.7720501,2.24739702,234.605796681996,10.6496672241568,458.561926139836
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,0.213499957911943,0.0467648115933808,425.6460716,6.895466359,224.788446599516,0.897253321992991,448.67963987704
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,0.240449870579817,0.0453079683376601,285.4554922,3.882194694,244.149212777676,20.1204457112257,468.177979844126
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,0.219801233806955,0.0406726163215238,213.0614752,1.363593441,229.315271258686,5.39536928675298,453.235173230619
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,0.224418356196923,0.0485519685645036,318.8247,5.61131472,232.632203232075,8.68992531624582,456.574481147904
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,0.241943189314409,0.0776983977300036,443.5927218,9.58160279,245.222010126083,21.1844916937207,469.259528558445
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,0.189314503210454,0.0440858734430791,330.5850441,1.454574194,207.413661784492,-16.3869587308248,431.214282299809
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,0.512398231476389,0.0501539717440657,654.0897303,4.251583247,439.516399778941,211.963519225338,667.069280332543
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,0.348928957866417,0.0516695161201461,567.7982591,8.346634409,322.080383466761,97.1088877384243,547.051879195098
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,0.27201902874025,0.0495789657469551,360.8953237,6.820921619,266.828436162102,42.5894805086201,491.067391815583
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,0.177054638586352,0.0813854043773759,431.4287933,3.580858984,198.606198276602,-25.1604055710746,422.372802124279
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,0.178175816453151,0.051015303911602,299.9841868,2.93984503,199.411650330964,-24.3577317321126,423.181032394041
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,0.383828744381527,0.142841210615576,436.78518,0.960927396,347.152323948119,121.745931785588,572.55871611065
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,0.152696912670154,0.0297094458890023,323.6804956,0.906305388,181.107654147464,-42.6151295417515,404.830437836679
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,0.0820787470011769,0.0499834587431089,421.6584628,14.1255585,130.375697784673,-93.3988264081506,354.150221977497
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,0.100470283002996,0.0527410972614847,195.5844371,3.051117218,143.588142387987,-80.1473040152113,367.323588791185
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,0.0390991127748479,0.0313182257812665,259.3390696,3.060201021,99.4992100225916,-124.436872286725,323.435292331908
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,0.0861067172881622,0.0437761732228666,172.5557713,3.140515038,133.269384003993,-90.4950401675185,357.033808175504
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,0.210329177767607,0.0466761517703302,334.5877951,3.479713069,222.510564153907,-1.36698173627019,446.388110044085
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,0.225968375851936,0.0831270815880803,264.1328625,1.399904171,233.745734414238,9.79569056452968,457.695778263947
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,0.0612961098236578,0.0347737694092181,66.61077661,0.126560476,115.44549062897,-108.394877590934,339.285858848874
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,0.0929281947964256,0.0382092197179779,211.0280805,3.144318399,138.169920516102,-85.579370744687,361.919211776891
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,0.0918075768609895,0.0362264010064561,153.4316483,2.148043076,137.364870715369,-86.3867363294657,361.116477760204
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,0.0667788339243567,0.0437044791180859,143.7066162,0.229930586,119.384269230636,-104.436495069663,343.205033530935
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,0.0941692851476701,0.0391441628040102,150.7094709,0.572695989,139.061517472001,-84.6852871493602,362.808322093362
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,0.201403325336451,0.0628118408305242,365.7716364,4.645299782,216.098248685948,-7.74375181829254,439.940249190188
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,0.147482025933623,0.0482968417461293,131.1007878,2.884217331,177.361289400542,-46.3562228946418,401.078801695725
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,0.0887580998561439,0.0443683362432193,174.0963235,1.793192132,135.174132215245,-88.5841154852235,358.932379915714
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,0.160086277030286,0.0602487068294728,107.6482229,0.602830048,186.416159497549,-37.3165762695261,410.148895264625
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,0.0967704588867673,0.0391136276587948,104.6054626,1.945661604,140.930195755751,-82.8116635019472,364.67205501345
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,0.134185831336883,0.0413876664564293,83.17074012,1.047951326,167.809328404629,-55.9013050190046,391.519961828262
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,0.148169139897622,0.0407020817297304,306.2265551,5.420210026,177.854910769882,-45.8632131512457,401.573034691011
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,0.132469485618476,0.0755023104912264,346.4020468,1.801290643,166.576308893787,-57.1341235065833,390.286741294157
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,0.129431652659134,0.0350731271172111,288.8091125,3.985565753,164.393935453882,-59.3165261884827,388.104397096247
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,0.0641767991300518,0.0460326382673501,91.45583254,2.286395813,117.514972366456,-106.314896200724,341.344840933636
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,0.0650352257754821,0.0364643544363855,300.501993,2.313865346,118.131664441421,-105.695160731661,341.958489614504
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,0.0656104857123916,0.0338046981249205,100.7317857,1.158415535,118.544930089716,-105.279877558516,342.369737737948
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,0.0788134564441703,0.0456163286514365,77.97233518,1.138396094,128.029919237742,-95.7534269478309,351.813265423316
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,0.0655414856410901,0.0352452169542058,165.9363359,4.613030137,118.49536056928,-105.329688142921,342.32040928148
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,0.058036754021989,0.0309746436035744,112.7063173,1.1721457,113.103975599025,-110.748805065913,336.956756263962
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,0.155341111139598,0.0455175111492354,181.7526989,1.417671051,183.007241315944,-40.7187691698265,406.733251801715
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,0.138956045502183,0.0351478840866924,232.242995,3.088831834,171.236241219237,-52.4757758369963,394.94825827547
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,0.0719479417093224,0.0384095042084738,99.43200238,3.500006484,123.097746465526,-100.706001035559,346.901493966611
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,0.121057048590699,0.0365726637658156,200.6979642,3.632633153,158.377635764833,-65.3354545436833,382.090726073349
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,0.0846409656194776,0.0493681779497934,105.939325,2.065816837,132.216390783481,-91.5516086717618,355.984390238725
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,0.117560328225984,0.0356396401799883,206.3664659,0.701645984,155.86559848271,-67.8496960613103,379.58089302673
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,0.158784997663557,0.0365293641358548,298.9077106,1.853227806,185.481322867012,-38.2494491614717,409.212094895496
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,0.108244779915668,0.0475114054171972,170.6622359,2.42340375,149.173326233814,-74.5510223119404,372.897674779569
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,0.0684438591466576,0.028518477576125,224.410619,2.580722118,120.580420194351,-103.234707478248,344.395547866949
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,0.0661848949876827,0.0274111069440071,71.0193117,0.923251052,118.957584624316,-104.865226061566,342.780395310198
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,0.058316562335246,0.0410638361644467,81.69856209,0.196076549,113.304989360903,-110.546703537853,337.15668225966
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,0.268099363490194,0.0368419772771485,370.2795254,2.554928725,264.012556076024,39.8025699038129,488.222542248236
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,0.244511287827107,0.0616133730397851,262.5621361,3.413307769,247.066927229881,23.0140820010915,471.119772458671
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,0.367686799216612,0.0746830566423798,478.1053801,5.880696175,335.555981138031,110.358653120723,560.75330915534
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,0.261716647891247,0.0462277762218569,488.9858648,11.83345793,259.427225287913,35.2626709587297,483.591779617097
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,0.0802215372713461,0.038059282024147,412.4972905,2.062486453,129.041481835027,-94.7379904150038,352.820954085057
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,0.0920987449257998,0.04635543778461,468.1176464,3.042764702,137.574045301232,-86.1769536024714,361.325044204936
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,0.139575852140842,0.0687090005922271,132.2391605,0.978569787,171.681509133632,-52.0307767669677,395.393795034232
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,0.234038432866966,0.0380136176928878,253.2933803,1.646406972,239.543248077378,15.550708666171,463.535787488585
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,0.175666476363523,0.0472197582693526,183.982931,2.244591758,197.608945166926,-26.1543116919493,421.3722020258
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,0.207171490772398,0.055403660158706,341.6514086,8.404624652,220.242087801814,-3.62239862796639,444.106574231594
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,1.53534862503915,0.943277612745013,614.0518172,4.3370591,1174.40202355441,903.169265456485,1445.63478165233
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,0.332998979185311,0.165198949286582,553.5802331,15.06148595,310.636316976868,85.8421246421467,535.43050931159
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,0.256737469670082,0.100215846736441,433.6021987,7.251617097,255.850193091654,31.7195812529052,479.980804930403
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,0.119456918810918,0.0453331060847743,145.6542648,1.71335692,157.228105564018,-66.4859125168518,380.942123644887
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,0.2134063612368,0.0826301904706554,372.8583737,8.19883524,224.721206925502,0.830424158890821,448.611989692113
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,0.137366008744003,0.0698296683144691,137.6502423,3.767816255,170.093961826009,-53.6174592194913,393.80538287151
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,0.0869873671025282,0.0362864698032905,116.7959682,2.858430699,133.902041161398,-89.8602899656233,357.66437228842
