"Model","Shapiro_W","Shapiro_p","Shapiro_expl","BreuschPagan_stat","BreuschPagan_p","BreuschPagan_expl","CV10_RMSE","CV10_expl","AIC","AIC_expl","BIC","BIC_expl"
"OLS",0.97062646349883,2.57912949637798e-05,"Shapiro–Wilk tests residual normality; p > 0.05 desirable.",11.7592649074731,0.000605411309627567,"Breusch–Pagan tests heteroscedasticity; p < 0.05 suggests non-constant variance.",0.578466614037536,"10-fold cross-validation RMSE; lower values indicate better predictive performance.",470.979249882013,"AIC is reported but not used for ranking.",481.752210823546,"BIC is reported but not used for ranking."
"OLS_weighted",0.966929613094784,7.62364728342235e-06,"Shapiro–Wilk tests residual normality; p > 0.05 desirable.",539.534515016545,2.38066268314559e-119,"Breusch–Pagan tests heteroscedasticity; p < 0.05 suggests non-constant variance.",NA,"10-fold cross-validation RMSE; lower values indicate better predictive performance.",464.263343905446,"AIC is reported but not used for ranking.",475.036304846979,"BIC is reported but not used for ranking."
"WLS_weighted",0.972461387549179,4.8545704489859e-05,"Shapiro–Wilk tests residual normality; p > 0.05 desirable.",1250.8263305267,5.48919243000208e-274,"Breusch–Pagan tests heteroscedasticity; p < 0.05 suggests non-constant variance.",NA,"10-fold cross-validation RMSE; lower values indicate better predictive performance.",452.112021258381,"AIC is reported but not used for ranking.",462.884982199914,"BIC is reported but not used for ranking."
"Bayes",0.970636419968932,2.58786316443684e-05,"Shapiro–Wilk tests residual normality; p > 0.05 desirable.",11.7592649074731,0.000605411309627567,"Breusch–Pagan tests heteroscedasticity; p < 0.05 suggests non-constant variance.",0.578466607683546,"10-fold cross-validation RMSE; lower values indicate better predictive performance.",470.97925717947,"AIC is reported but not used for ranking.",481.752218121003,"BIC is reported but not used for ranking."
"RF",0.985445368503112,0.00799699564710355,"Shapiro–Wilk tests residual normality; p > 0.05 desirable.",NA,NA,"Breusch–Pagan tests heteroscedasticity; p < 0.05 suggests non-constant variance.",0.643965396363123,"10-fold cross-validation RMSE; lower values indicate better predictive performance.",NA,"AIC is reported but not used for ranking.",NA,"BIC is reported but not used for ranking."
"PLS_LOO",0.97062646349883,2.57912949637798e-05,"Shapiro–Wilk tests residual normality; p > 0.05 desirable.",NA,NA,"Breusch–Pagan tests heteroscedasticity; p < 0.05 suggests non-constant variance.",0.578466614037535,"10-fold cross-validation RMSE; lower values indicate better predictive performance.",NA,"AIC is reported but not used for ranking.",NA,"BIC is reported but not used for ranking."
"PLS_kfold",0.97062646349883,2.57912949637798e-05,"Shapiro–Wilk tests residual normality; p > 0.05 desirable.",NA,NA,"Breusch–Pagan tests heteroscedasticity; p < 0.05 suggests non-constant variance.",0.578466614037535,"10-fold cross-validation RMSE; lower values indicate better predictive performance.",NA,"AIC is reported but not used for ranking.",NA,"BIC is reported but not used for ranking."
