"Model","R2","RMSE","RMSEP","AIC","BIC","Rank","Rank_explanation","R2_explanation","RMSE_explanation","RMSEP_explanation"
"PLS_LOO",0.642325781154841,0.576119639333299,0.578466614037535,NA,NA,1,"Models are ranked by: (1) R² highest → lowest; (2) RMSEP lowest → highest; (3) RMSE lowest → highest. RMSEP is emphasised over RMSE because it reflects predictive performance under cross-validation. AIC/BIC are reported but not used for ranking.","R² = 1 − SS_res/SS_tot; fraction of variance explained (higher is better).","RMSE: calibration error (lower is better).","RMSEP: cross-validated predictive error (lowest values preferred)."
"PLS_kfold",0.642325781154841,0.576119639333299,0.578466614037535,NA,NA,2,"Models are ranked by: (1) R² highest → lowest; (2) RMSEP lowest → highest; (3) RMSE lowest → highest. RMSEP is emphasised over RMSE because it reflects predictive performance under cross-validation. AIC/BIC are reported but not used for ranking.","R² = 1 − SS_res/SS_tot; fraction of variance explained (higher is better).","RMSE: calibration error (lower is better).","RMSEP: cross-validated predictive error (lowest values preferred)."
"OLS",0.642325781154841,0.576119639333299,0.578466614037536,470.979249882013,481.752210823546,3,"Models are ranked by: (1) R² highest → lowest; (2) RMSEP lowest → highest; (3) RMSE lowest → highest. RMSEP is emphasised over RMSE because it reflects predictive performance under cross-validation. AIC/BIC are reported but not used for ranking.","R² = 1 − SS_res/SS_tot; fraction of variance explained (higher is better).","RMSE: calibration error (lower is better).","RMSEP: cross-validated predictive error (lowest values preferred)."
"Bayes",0.642325771415616,0.576119647176971,0.578466607683546,470.97925717947,481.752218121003,4,"Models are ranked by: (1) R² highest → lowest; (2) RMSEP lowest → highest; (3) RMSE lowest → highest. RMSEP is emphasised over RMSE because it reflects predictive performance under cross-validation. AIC/BIC are reported but not used for ranking.","R² = 1 − SS_res/SS_tot; fraction of variance explained (higher is better).","RMSE: calibration error (lower is better).","RMSEP: cross-validated predictive error (lowest values preferred)."
"WLS_weighted",0.642027836746649,0.576359544649593,NA,452.112021258381,462.884982199914,5,"Models are ranked by: (1) R² highest → lowest; (2) RMSEP lowest → highest; (3) RMSE lowest → highest. RMSEP is emphasised over RMSE because it reflects predictive performance under cross-validation. AIC/BIC are reported but not used for ranking.","R² = 1 − SS_res/SS_tot; fraction of variance explained (higher is better).","RMSE: calibration error (lower is better).","RMSEP: cross-validated predictive error (lowest values preferred)."
"OLS_weighted",0.621575234052913,0.592595892589243,NA,464.263343905446,475.036304846979,6,"Models are ranked by: (1) R² highest → lowest; (2) RMSEP lowest → highest; (3) RMSE lowest → highest. RMSEP is emphasised over RMSE because it reflects predictive performance under cross-validation. AIC/BIC are reported but not used for ranking.","R² = 1 − SS_res/SS_tot; fraction of variance explained (higher is better).","RMSE: calibration error (lower is better).","RMSEP: cross-validated predictive error (lowest values preferred)."
"RF",0.542879530547761,0.651304675729436,0.643965396363123,NA,NA,7,"Models are ranked by: (1) R² highest → lowest; (2) RMSEP lowest → highest; (3) RMSE lowest → highest. RMSEP is emphasised over RMSE because it reflects predictive performance under cross-validation. AIC/BIC are reported but not used for ranking.","R² = 1 − SS_res/SS_tot; fraction of variance explained (higher is better).","RMSE: calibration error (lower is better).","RMSEP: cross-validated predictive error (lowest values preferred)."
