"Location","Site","Section","sample","min_depth","max_depth","midpoint","Ca","Ca_sd","Ca_ICP","Ca_ICP_sd","fit","lwr","upr"
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,-4.95960820513823,0.000701568,8.30274116562577,33.47703592,9.19787181965229,8.27808407458817,10.1176595647164
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,-5.41840062067969,0.000443423,8.12276516165504,73.61854793,8.99688447365833,8.0767570151902,9.91701193212645
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,-5.60095579645487,0.000369433,8.56595682570995,175.8882384,8.91691087550455,7.99624499786493,9.83757675314416
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,-5.58390669697942,0.000375786,8.26461729747913,72.63749019,8.9243797288227,8.00377383938132,9.84498561826408
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,-5.65348002599419,0.00035053,8.13369763876573,62.86312354,8.89390111087488,7.9730378667587,9.81476435499106
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,-5.60177955943537,0.000369129,7.69143122339231,32.85207386,8.91655000219982,7.99588117550226,9.83721882889739
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,-5.8004214669409,0.000302628,8.21909763839401,106.3870844,8.82952914387636,7.90801312680776,9.75104516094495
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,-5.57458562510511,0.000379305,8.34704543059529,50.2785658,8.92846309514344,8.00788915752161,9.84903703276528
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,-5.78402640257317,0.00030763,8.29732503289176,37.50970772,8.83671147811521,7.91527563600429,9.75814732022613
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,-5.55049922808327,0.000388552,8.156661708295,93.38353963,8.93901484109213,8.01852070312467,9.85950897905959
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,-5.70050415422567,0.000334428,7.86148487283987,19.60075045,8.87330082540641,7.95224480416913,9.79435684664368
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,-5.68300326554778,0.000340332,8.28138848690783,42.83076251,8.8809675981096,7.95998509637235,9.80195009984685
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,-5.32216814857721,0.000488216,8.64535379865867,65.29379887,9.03904190370976,8.11910592847235,9.95897787894717
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,-5.58365126478676,0.000375882,8.18864130774545,77.24643191,8.92449162831524,8.00388662243326,9.84509663419723
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,-5.72786658242319,0.000325401,8.44258246687294,108.2639191,8.86131391882932,7.94013873745163,9.78248910020702
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,-5.81340104296678,0.000298725,8.23262372364728,131.9789472,8.82384306352891,7.90226226715489,9.74542385990294
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,-5.76679831565979,0.000312976,9.64862594888936,273.6253169,8.8442587420803,7.92290516276429,9.76561232139631
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,-5.59440775669994,0.00037186,8.25981199428062,43.25747431,8.91977943454612,7.99913683288293,9.84042203620931
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,-5.47465653357304,0.000419167,8.15518753214192,66.26631024,8.9722399367264,8.0519710042505,9.8925088692023
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,-5.04564639212538,0.00064373,8.26959825640738,120.8006655,9.16018029234953,8.24043937819653,10.0799212065025
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,-4.0195800984633,0.00179605,8.36920037765474,55.81052408,9.60967844051229,8.68606229150231,10.5332945895223
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,-5.35593186084746,0.000472007,8.42097595628158,88.34590622,9.02425072868109,8.10425483454715,9.94424662281503
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,-5.71256966921473,0.000330417,8.33427550369154,78.30250154,8.8680151760505,7.94690724430265,9.78912310779835
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,-5.25883649493121,0.000520135,8.40047850082598,60.75841345,9.06678617443554,8.14694140631864,9.98663094255245
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,-5.51230867767596,0.000403678,8.41867054746995,137.6782876,8.9557453211707,8.03536953185829,9.8761211104831
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,-5.1928682148185,0.000555605,8.19122193444895,68.84527076,9.09568549598163,8.17590633927695,10.0154646526863
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,-5.60370404468329,0.000368419,8.48543854273557,64.8922943,8.9157069255288,7.99503119102907,9.83638266002854
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,-5.40352611594517,0.000450068,8.34695761159659,112.2200733,9.00340068257612,8.0833069887757,9.92349437637654
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,-5.20323266670786,0.000549876,8.65978743399626,143.9960058,9.09114504673409,8.17135756784247,10.0109325256257
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,-4.87587807185795,0.000762839,8.35935349275183,36.71694754,9.23455223697755,8.31466992537867,10.1544345485764
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,-5.28357398627485,0.000507426,8.38205996568466,102.4569811,9.05594919770427,8.13607209338604,9.9758263020225
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,-5.38513618026098,0.000458422,8.10110829231546,18.56201881,9.0114569281481,8.09140287262957,9.93151098366663
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,-5.25898819773782,0.000520056,8.252128921372,92.74365171,9.06671971661399,8.14687476304722,9.98656467018077
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,-6.0862843671583,0.000227384,9.05080416995608,292.4467919,8.70429859584076,7.78108899652514,9.62750819515638
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,-6.20931960717619,0.000201061,8.95251119508585,259.4424886,8.6503994346575,7.7262892551217,9.57450961419329
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,-6.47235926958508,0.000154558,9.03247663098054,304.4626424,8.53516726898119,7.60878703185882,9.46154750610355
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,-6.39430011548805,0.000167105,9.05117350567887,342.5386702,8.56936334912776,7.6437056446549,9.49502105360061
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,-6.09761648697045,0.000224822,8.92119492731739,268.7118611,8.69933423154794,7.77604599461711,9.62262246847877
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,-6.30648273646418,0.000182444,8.86229049412781,247.1543807,8.60783430318946,7.68294019457039,9.53272841180853
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,-6.04213698163733,0.000237647,8.97414125341878,137.2228992,8.72363864059272,7.80072704553201,9.64655023565344
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,-5.22693314328994,0.000536997,8.94295705366394,229.6193045,9.0807623644454,8.16095307254509,10.0005716563457
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,-5.19743600735083,0.000553073,9.18760189097389,399.0790513,9.09368444176403,8.17390170858841,10.0134671749396
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,-5.72089862376853,0.000327676,9.22549097083816,356.7867935,8.86436643554398,7.94322208646153,9.78551078462642
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,-5.57255923125983,0.000380074,9.06846230301866,199.5974938,8.92935081583608,8.00878374546761,9.84991788620456
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,-5.38389181278097,0.000458992,9.15476427621045,451.5596368,9.01200205947281,8.09195060197364,9.93205351697197
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,-3.88265951352056,0.002059598,9.75868882811901,370.717596,9.66966048042266,8.74498229511772,10.5943386657276
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,-5.65260316676486,0.000350837,9.12398249192,276.1605867,8.8942852445339,7.97342545090411,9.81514503816369
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,-5.89972509841926,0.00027402,9.11961915848126,326.9525272,8.78602630324015,7.86398531417736,9.70806729230295
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,-5.83015827257913,0.000293761,9.00677164100722,257.6654267,8.8165020722834,7.89483593542481,9.73816820914199
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,-6.07867172508356,0.000229122,9.10587115377252,299.4838558,8.70763353485626,7.78447627082803,9.63079079888449
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,-5.73885260540625,0.000321846,9.1123419166149,143.5601088,8.85650117230694,7.93527670249409,9.7777256421198
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,-5.76607264522923,0.000313203,9.29731765213452,321.9344168,8.84457664309384,7.92322648412682,9.76592680206086
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,-5.46841932763488,0.000421789,9.1456020630957,356.9183823,8.97497232598451,8.05472015278002,9.895224499189
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,-5.32953624395218,0.000484632,9.19896970173341,252.1941624,9.03581409548041,8.11586571436331,9.95576247659751
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,-5.68093830108443,0.000341036,9.30078604194167,300.2437318,8.88187221578199,7.96089825005463,9.80284618150936
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,-5.58389019834601,0.000375792,9.31404398633085,396.7955532,8.92438695652836,8.00378112417056,9.84499278888616
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,-5.63990611019598,0.00035532,9.24376986371577,190.3421155,8.89984755902575,7.9790371369951,9.8206579810564
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,-5.21948973524243,0.000541009,9.20812072157386,352.2160104,9.08402316557886,8.16422114135588,10.0038251898018
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,-5.10191179015232,0.00060851,9.24452051237576,134.8910982,9.13553160017928,8.21579371167365,10.0552694886849
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,-5.22979946117297,0.00053546,9.19033913181177,304.0166672,9.07950669062742,8.15969449823621,9.99931888301863
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,-5.60233263573647,0.000368925,9.09648095553632,136.4572322,8.91630771105872,7.99563690174003,9.83697852037742
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,-5.48298687763059,0.00041569,9.31275444292594,374.2156329,8.96859058750739,8.04829885393599,9.88888232107878
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,-5.25980017003533,0.000519634,9.48916174310286,413.0460408,9.06636400856048,8.14651805969763,9.98620995742333
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,-4.9769818281913,0.000689484,9.30414278931411,391.9755997,9.19026079935324,8.27048662276472,10.1100349759418
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,-5.10351715964361,0.000607534,9.25670380353425,283.4497406,9.13482832143608,8.21509019900282,10.0545664438693
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,-5.04082046696693,0.000646844,9.22776885478899,258.3386776,9.16229442906301,8.24255223910027,10.0820366190258
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,-4.89435939359771,0.00074887,9.26511633876385,324.5288855,9.22645595708907,8.30659867417928,10.1463132399989
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,-4.86342019562102,0.000772402,9.56007943379838,440.558875,9.24000977157657,8.32010926060869,10.1599102825444
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,-4.91198519802693,0.000735787,9.42846853683969,388.6722303,9.21873446141208,8.29889885561668,10.1385700672075
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,-4.94030242081286,0.000715243,9.28315729272444,404.7262148,9.20632927932784,8.28652401618956,10.1261345424661
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,-5.00105636883927,0.000673083,9.26185236574728,269.3048462,9.17971424743357,8.259955433271,10.0994730615961
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,-5.02017969734918,0.000660334,9.35644619108558,421.5003593,9.17133671782851,8.25158725917954,10.0910861764775
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,-5.31377116372857,0.000492332,9.41025782564113,138.0166837,9.04272044686329,8.12279815383896,9.96264273988761
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,-5.25553569345276,0.000521855,9.73897403104398,164.8168222,9.06823218641467,8.148391414109,9.98807295872034
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,-5.33020006093646,0.00048431,9.36556063730716,83.17636523,9.03552329116592,8.11557377399366,9.95547280833818
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,-5.26584920835679,0.000516501,9.26795852784079,314.4218665,9.06371405159332,8.14386054495071,9.98356755823593
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,-5.38107134640048,0.000460289,9.17026485189954,284.8134894,9.01323764670807,8.09319203836371,9.93328325505244
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,-5.28764749264787,0.000505363,9.17342864976243,234.7397243,9.05416467989825,8.13428184640562,9.97404751339087
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,-5.67606244930782,0.000342703,9.1177914194227,183.475466,8.88400822430098,7.96305429784608,9.80496215075587
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,-5.09697322517422,0.000611523,9.31300973823763,251.2334361,9.13769508203805,8.21795780175498,10.0574323623211
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,-4.81510658693507,0.000810636,9.64227786533771,256.9448329,9.26117495141878,8.34119374525141,10.1811561575861
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,-3.844180588794,0.002140393,9.3788574530918,548.8419939,9.68651729124933,8.76151772681313,10.6115168556855
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,-5.53983519573532,0.000392717,9.09521980661058,249.4202862,8.94368653026266,8.0232264486229,9.86414661190242
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,-5.4111293533667,0.000446659,9.17294849557703,295.2253161,9.00006986354217,8.07995910097232,9.92018062611203
"South Georgia","POB4","POB_1A",15,30,31.3,30.7,-6.32675212571368,0.000178783,9.23576811624226,75.26165685,8.59895470838324,7.67388898851436,9.52402042825212
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,-6.05917138874307,0.000233634,9.00550960499209,90.75336626,8.71617622369395,7.79315121777432,9.63920122961359
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,-6.24035266412127,0.000194917,8.98869841270813,78.9580102,8.63680450252221,7.71245090960168,9.56115809544275
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,-5.7312746448536,0.000324294,9.2023955692444,107.0417876,8.85982091807415,7.93863053513976,9.78101130100855
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,-5.58408899838749,0.000375717,9.22898393664225,113.1202672,8.92429986639486,8.00369334608473,9.84490638670498
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,-6.1437089117758,0.000214695,9.04619253818091,113.5689994,8.67914210583217,7.7555250003289,9.60275921133545
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,-6.16262399269975,0.000210672,9.06444461778615,44.44094574,8.67085580513194,7.74709955447991,9.59461205578397
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,-5.96087986349573,0.000257764,9.10192708401371,34.12967311,8.75923568179298,7.83683781521367,9.6816335483723
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,-6.25831184537193,0.000191447,9.04678840496119,50.45533399,8.62893696144367,7.70443951429965,9.55343440858769
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,-6.49438681814018,0.00015119,9.20445741456645,67.8628497,8.52551746141491,7.59892589072735,9.45210903210246
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,-6.66852107928818,0.000127028,8.99171023573811,71.09665906,8.44923288954933,7.52085569660588,9.37761008249277
"South Georgia","POB4","POB_1F",202,232.5,233.6,233,-6.56865934441139,0.000140368,9.10739103619751,87.07837543,8.49298022359266,7.56565197877984,9.42030846840547
"South Georgia","POB4","POB_1F",208,240,241.2,240.6,-6.57926985218383,0.000138886,9.26336901252922,185.3980177,8.48833198241737,7.56089546582042,9.41576849901431
"South Georgia","POB4","POB_1F",214,247.5,248.6,248.1,-7.20112013456942,7.46e-05,9.10149037861087,53.72699921,8.21591240086266,7.28081788020783,9.15100692151749
"South Georgia","POB4","POB_1F",219,253.8,254.8,254.3,-6.17418522353958,0.00020825,8.383364571767,25.26074781,8.66579107209754,7.74194857460438,9.58963356959071
"South Georgia","POB4","POB_1G",233,261.6,262.8,262.2,-6.57788334796283,0.000139079,8.88971192972413,123.8946148,8.48893938087067,7.56151705544846,9.41636170629288
"South Georgia","POB4","POB_1G",239,269.2,270.5,269.8,-6.4835135599487,0.000152843,8.91766655346452,106.3416412,8.53028080804441,7.60379396503461,9.45676765105422
"South Georgia","POB4","POB_1G",247,279.3,280.2,279.8,-6.06820262110313,0.000231533,9.02680805370628,122.6236996,8.71221982999254,7.78913389348121,9.63530576650387
"South Georgia","POB4","POB_1G",255,289.2,290.5,289.9,-6.35605300618948,0.000173621,9.51769154001506,144.7038384,8.58611860647173,7.66079988961619,9.51143732332728
"South Georgia","POB4","POB_1G",256,290.6,291.8,291.2,-6.33129192592927,0.000177973,9.2410110529388,58.33241274,8.59696591701319,7.67186137918662,9.52207045483976
"South Georgia","POB4","POB_1G",261,297.2,298.5,297.9,-5.06885048966278,0.000628965,9.32577309581231,125.2570279,9.15001506332167,8.23027804147995,10.0697520851634
"South Georgia","POB4","POB_1H",270,299.6,300.9,300.3,-5.22448194581879,0.000538315,9.73426746564652,115.6415193,9.08183618270731,8.16202932630754,10.0016430391071
"South Georgia","POB4","POB_1H",272,302.4,303.6,303,-5.33328548680583,0.000482818,9.55091989712779,126.9074495,9.03417163072922,8.11421679331574,9.9541264681427
"South Georgia","POB4","POB_1H",274,305.3,306.6,305.9,-5.11785971240856,0.000598883,9.51964651189439,168.2778909,9.12854514953228,8.20880414868319,10.0482861503814
"South Georgia","POB4","POB_1H",276,308.2,309.4,308.8,-5.13882833255127,0.000586456,9.87787328574047,350.5826293,9.11935923631995,8.19961147492856,10.0391069977113
"South Georgia","POB4","POB_1H",277,309.6,310.8,310.2,-5.36961252913155,0.000465593,9.40636083877455,261.1613629,9.01825751450252,8.0982351062622,9.93827992274284
"South Georgia","POB4","POB_1H",278,311,312.3,311.6,-5.48628684285459,0.00041432,9.66738750781775,172.2945031,8.96714494187381,8.04684404385976,9.88744583988786
"South Georgia","POB4","POB_1H",280,313.9,315,314.5,-5.46765573091997,0.000422112,9.33050766968614,48.22769071,8.9753068417087,8.05505670187961,9.8955569815378
"South Georgia","POB4","POB_1H",283,317.9,319.1,318.5,-5.26193355822209,0.000518527,9.60943384895304,234.7525081,9.06542941588827,8.14558083031671,9.98527800145983
