"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","SH20_min_depth_min","SH20_min_depth_max","SH20_min_depth_median","SH20_min_depth_mean","SH20_max_depth_min","SH20_max_depth_max","SH20_max_depth_median","SH20_max_depth_mean","SH20_midpoint_depth_min","SH20_midpoint_depth_max","SH20_midpoint_depth_median","SH20_midpoint_depth_mean","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","coh_inc_sd","water_content_pc","water_content_err","dry_mass_pc","dry_mass_err","density_gcm3","density_gcm3_err","P_ICP","P_ICP_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","As_ICP","As_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","Pb_ICP","Pb_ICP_sd","Th_ICP","Th_ICP_sd","SAR","SAR_err","SAR_pc_err","DMAR","DMAR_err","DMAR_pc_err"
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,362.85,194.92,488.33,354.95,352.92,220.28,493.97,369.43,367.21,216.9,488.45,366.25,362.89,20091.08333,59727.91667,1.35,83,452.8333333,183.25,125.9166667,15627.83333,142.8333333,196,156.6666667,4.583333333,133.6666667,686.9166667,687.1666667,31517,5606.5,0.177930938,29.14228418,90.93337554,61.10367494,29.96500484,2422.88325,59.59992882,21.48995537,45.82046651,12.15399922,82.12997829,100.3978072,112.5205705,736.7245692,144.7314127,0.004515915,73.26248768,3.663124384,26.73751232,2.673751232,0.377380815,0.037738081,1598.916078,36.45528657,6598.380417,137.9061507,19881.77207,65.60984782,2488.325779,20.15543881,425.6460716,6.895466359,27170.31131,309.741549,6.251857157,0.096903786,8.651530736,0.255220157,40.88974473,0.249427443,38.26194334,0.566276761,3.722237356,0.115017134,22.88497366,0.157906318,217.7898692,1.350297189,15.7899099,0.203689838,7.571533241,0.196102711,2.209085785,0.028276298,0.0769769069279219,0.00367831466309982,4.77846513960875,0.0290496078726383,0.00429308613416244,14.7784650071166
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,483.7,345.25,596.91,494.03,477.35,350.91,622.4,503.26,490.43,345.95,616.55,499.4,485.68,17799.33333,47476.58333,1.316666667,68.33333333,402.1666667,162.6666667,112.1666667,6561.833333,70.16666667,162.5,103.6666667,5.833333333,119.6666667,825.25,662.25,29503.08333,5274.583333,0.178880947,15.81330472,33.60420248,42.64298585,21.49770953,383.5697953,34.93587199,30.69053748,56.09785822,13.43559271,58.63342722,106.744491,94.66027774,699.7771669,109.0474945,0.005906962,75.70263466,3.785131733,24.29736534,2.429736534,0.371069084,0.037106908,1482.982594,20.02026502,4618.995032,122.8652679,16479.65741,75.80642407,1575.735639,15.59978283,285.4554922,3.882194694,13872.977,234.4533113,5.871694204,0.029358471,11.09571628,0.335090632,27.8525667,0.35929811,30.62449678,0.275620471,3.358299908,0.053732799,17.215285,0.129114638,199.578966,1.576673831,9.92564195,0.11116719,5.775742778,0.041007774,1.748714738,0.016437919,0.0840978593272173,0.00396896987191052,4.7194659931445,0.0312061156269114,0.00459337354384543,14.7194658853479
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,512.07,353.87,662.13,513.61,504.96,358.68,687.08,522.59,518.03,353.94,690.44,520.3,515.38,17684.75,46879.25,1.333333333,59,349.1666667,136.0833333,100.8333333,5776.833333,162.5833333,180.5,144.5,14.33333333,115.75,935,712.6666667,29362,5376.916667,0.183302172,14.57893873,49.58341609,29.77325931,18.084817,704.0105672,43.78139566,38.67933439,34.15073538,21.2745402,58.95163657,127.5118533,125.0972955,1156.512783,182.1819562,0.007672618,68.98881969,3.449440984,31.01118031,3.101118031,0.530621874,0.053062187,746.1273884,12.31110191,3415.579205,69.67781578,10723.74092,15.01323728,1161.29693,11.14845052,213.0614752,1.363593441,10017.06936,131.2236086,4.139917554,0.052576953,5.323592416,0.062818391,16.00316636,0.17603483,21.4504263,0.265985286,1.692478385,0.017094032,12.67297664,0.01647487,119.2508257,0.643954459,6.298210275,0.021413915,3.645247462,0.013122891,1.178669272,0.009782955,0.0841622035195099,0.0033012214519372,3.92245130698358,0.0446583061514918,0.00621753089480021,13.9224512316003
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,594.04,399.99,790.74,586.54,587.9,410.49,803.75,598.83,600.87,404.23,826.75,594.34,598.68,17870.5,47524.66667,1.284166667,64.16666667,377.0833333,170.9166667,104.75,7074.75,132.6666667,184.0833333,117.5833333,8.5,94.91666667,804.0833333,607.5833333,29282.5,5274.5,0.180336404,15.31982277,36.62949217,45.86434213,22.85975026,662.4272344,56.38557735,28.51939797,41.40368524,19.92485885,75.92634988,131.8376814,78.9803869,1036.499397,149.7831766,0.008272381,80.10647259,4.005323629,19.89352741,1.989352741,0.315063631,0.031506363,1306.437254,29.00290704,4921.529077,148.6301781,16718.31854,180.5578402,1911.570392,23.70347286,318.8247,5.61131472,18126.438,242.8942692,5.075843538,0.092380352,8.253068077,0.149380532,36.18123,0.137488674,34.30741154,0.161244834,3.075266769,0.043976315,16.21679654,0.37298632,197.3571738,0.967050152,10.43275985,0.040687763,5.613188538,0.092056292,1.741273362,0.040223415,0.0848111025443325,0.00272439072716464,3.21230433921142,0.0267208939167307,0.00353044581795518,13.2123043074718
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,646.45,423.31,881.99,637.12,642.32,440.86,883.27,648.32,653.51,433.66,907.18,643.39,651.18,17555.45455,46970.45455,1.427272727,47.72727273,317.3636364,128.1818182,111.8181818,7567.636364,73.63636364,178,113.0909091,2.363636364,154.0909091,889,629.5454545,28528.81818,5086.181818,0.17828778,17.77127406,77.96957449,54.42943722,37.31438913,1259.102003,39.04426393,31.26339713,36.51973315,7.839294959,66.94393855,104.3666613,87.7284032,708.9077258,177.8633285,0.004582705,69.14989162,3.457494581,30.85010838,3.085010838,0.547574206,0.054757421,1259.896121,32.63130953,7273.786524,336.7763161,20223.29166,202.2329166,2382.409952,38.35680023,443.5927218,9.58160279,18736.05749,219.2118727,6.595896427,0.11081106,10.60653138,0.328802473,35.46679751,0.539095322,37.68347236,0.844109781,3.361097671,0.05747477,25.92994062,0.739003308,220.559147,3.021660314,10.79469099,0.138172045,6.907777422,0.069077774,2.021298155,0.025266227,0.0893655049151032,0.00217410209583442,2.4328202452387,0.0489342453976768,0.00608390680440335,12.4328203182882
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,684.5,465.23,918.2,676.9,681.81,475.5,920.75,690.43,692.25,470.61,941.66,684.39,690.37,17671.83333,46547.66667,1.275833333,44.41666667,320.5833333,121.25,86.58333333,5734.916667,99.83333333,182,149.1666667,5.5,111,921.5,683.9166667,29539.33333,5376.25,0.182009144,11.79721333,51.4789601,60.76052097,21.05602196,888.6243156,48.77188708,28.02920555,42.73136666,19.05255888,53.44325793,154.8262956,127.5656397,453.5238459,126.498383,0.003582856,72.9454191,3.647270955,27.0545809,2.70545809,0.402178631,0.040217863,1344.416439,10.48644822,5415.67046,155.9713092,17750.4328,209.455107,1894.366875,25.95282619,330.5850441,1.454574194,13972.31801,76.84774904,6.245626149,0.014989503,8.570619866,0.118274554,35.40585383,0.400086148,37.52964617,0.240189735,3.85635977,0.057074125,20.04468741,0.567264654,211.7085625,0.296391987,11.40700042,0.087833903,6.150614387,0.077497741,1.940196079,0.02987902,0.105363984674328,0.00241482262030206,2.2918861959958,0.0423751431130264,0.00520870435630715,12.2918861711312
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,760.73,522.71,1022.51,758.21,762.15,532.87,1023.42,768.88,770.18,529.19,1038.95,762.58,768.83,15943.90909,51358.63636,1.349090909,157.7272727,760.2727273,408.4545455,258.4545455,17990.45455,129.8181818,138.7272727,113,8.909090909,200.1818182,1276,527.0909091,21924.90909,4696.545455,0.21437147,23.82893581,95.76856573,75.87405833,22.80948766,1359.464848,46.05174955,30.07687121,42.87889924,17.48401868,58.85544696,80.66969691,102.3996626,585.7828018,135.2030796,0.009046891,56.09126618,2.804563309,43.90873382,4.390873382,0.795053383,0.079505338,1516.768292,13.34756097,8945.422022,111.8177753,26370.11281,58.01424818,3316.178876,18.57060171,654.0897303,4.251583247,29131.62831,367.0585168,11.02836,0.101460912,12.14358742,0.338806089,49.15261573,0.407966711,53.75514157,0.73644544,4.670383596,0.06538537,36.0531191,0.504743667,255.3811775,0.817219768,18.6667827,0.104533983,8.703494382,0.082683197,3.050648539,0.038438172,0.12453300124533,0.00199716402708154,1.60372271374647,0.0990103839352432,0.0114888903723015,11.6037226760132
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,814.34,574.42,1068.57,811.39,811.75,575.59,1075.92,826.67,825.89,566.18,1091.83,820.73,823.93,17513.23077,53067,1.379230769,121.3846154,644.8461538,287.2307692,181.3846154,15298,105.2307692,166.8461538,137.7692308,12.38461538,190.7692308,1180.692308,634.6923077,25716.84615,5142.230769,0.200281993,37.57778258,105.8456787,103.3054967,28.44450287,3374.729026,64.8268898,34.070628,49.59696537,26.49068535,60.5972412,202.3043848,150.8351112,1563.675683,199.1687533,0.007399419,48.46093102,2.423046551,51.53906898,5.153906898,0.698967031,0.069896703,1197.776996,14.97221245,8976.759109,182.2282099,26667.54291,424.0139323,2867.600154,48.17568258,567.7982591,8.346634409,22528.01628,74.34245371,9.134399757,0.033797279,7.820727692,0.171273936,39.76047449,0.397604745,44.16857409,0.295929446,3.406789555,0.121281708,32.92937976,0.625658215,253.6262866,2.967427554,14.95542664,0.216853686,8.387066316,0.132515648,2.620337879,0.018080331,0.0919377652050918,0.00259222333000996,2.81954137587238,0.0642614667821781,0.00823802531369004,12.8195413615656
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,898.84,646.89,1146.81,892.01,895.07,660.57,1155.35,912.67,911.03,652.09,1179.86,909.49,911.22,19630.15385,52476.30769,1.318461538,79.61538462,440.8461538,176.7692308,140.5384615,8067.230769,130.6153846,189.8461538,117.6153846,0,117.0769231,849.2307692,730.8461538,32133.07692,5718.538462,0.178004606,14.18648689,56.6036603,41.40683085,26.53807135,791.9592954,62.84443553,37.172674,40.37230582,0,61.74606808,112.2580018,74.30998829,486.4710443,113.6108969,0.004549712,77.24749825,3.862374912,22.75250175,2.275250175,0.269401567,0.026940157,1488.067168,33.33270455,5721.295663,207.6830326,19173.11646,243.4985791,1937.934236,25.58073192,360.8953237,6.820921619,16524.5867,115.6721069,5.668266146,0.064051407,7.733471223,0.12373554,34.52810771,0.252055186,29.23988643,0.245615046,3.435134265,0.059084309,20.28673632,0.730322508,218.7762183,2.472171267,9.993117862,0.109924296,6.148477883,0.045498736,2.101736522,0.025010665,0.0751879699248126,0.00236006765527279,3.13888998151279,0.0202557569172934,0.00266138163884223,13.1388900928707
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,954.36,683.08,1202.58,950.3,949.87,709.33,1218.92,969.64,966.71,702.52,1238.14,969.02,968.4,18939.23077,47732.76923,1.345384615,43.84615385,283.8461538,152.6923077,82.84615385,4260.076923,58.76923077,181.7692308,127.4615385,0,65.69230769,703.0769231,721.5384615,32111.23077,5470.769231,0.17067339,13.53296071,55.75518833,181.2945966,38.33154957,1067.907569,33.96849974,33.28451553,25.29036504,0,43.70618685,146.8766271,99.78110658,1930.646487,184.1657559,0.006509994,70.96204823,3.548102411,29.03795177,2.903795177,0.390327941,0.039032794,1561.45067,15.30221656,6594.697268,79.79583695,20274.4736,85.15278913,2422.968415,22.04901258,431.4287933,3.580858984,17616.22911,348.8013364,7.144032067,0.087157191,7.374484715,0.076694641,40.65077512,0.219514186,32.82610384,0.403761077,3.738156314,0.027288541,24.33687143,0.484303741,219.7339196,1.186563166,20.92027695,0.115061523,7.387883124,0.098997634,2.602507106,0.04762588,0.0712589073634205,0.00223947446999105,3.14272917288744,0.0278143425890736,0.00365556371057515,13.142729147268
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,969.6,704.4,1211.57,964.76,964.87,733.8,1228.69,987.38,984.12,722.51,1247.45,983.58,983.57,19813.25,51338.0625,1.355625,48.25,326.75,105.125,89.875,5844.6875,103.0625,195.5,141,4.6875,81,737.875,723.75,33472.6875,5638.625,0.16844744,15.92273008,77.84214797,33.25833229,26.33343882,1077.600774,55.46706981,45.24894106,40.70053235,17.21518225,64.85368147,124.9345829,85.96627246,1265.466118,263.6467017,0.004281336,76.82229633,3.841114817,23.17770367,2.317770367,0.224223708,0.022422371,1436.002402,12.92402162,5009.073815,164.2976211,15679.13954,25.08662327,1886.233337,4.904206677,299.9841868,2.93984503,15409.2047,118.6508762,5.39869674,0.062085013,7.652397974,0.179066113,44.99762802,0.350981499,66.23589727,0.437156922,3.947160352,0.053286665,17.07719827,0.285189211,188.3177471,1.902009246,7.331532035,0.072582167,6.671974273,0.028022292,1.678943755,0.041302016,0.0779220779220779,0.00286101203532396,3.67163211199908,0.0174719772467532,0.00238870446745271,13.6716322011957
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1052.02,785.82,1300.84,1056.03,1052.75,804.81,1303.18,1067.53,1064.77,789.38,1315.68,1070.21,1065.46,16921.61538,49881.46154,1.324615385,141.3076923,678.9230769,282.6153846,185.2307692,12232.53846,75.53846154,155,121.3846154,18.84615385,154.9230769,1114.538462,623.3846154,25794.53846,4972.769231,0.195670324,69.29572451,216.8123081,104.7238738,63.36159963,2118.662063,47.02413456,27.67369389,41.97725269,21.27927847,98.61073432,331.4459773,130.8138235,4043.609333,333.2474441,0.021617578,63.82257046,3.191128523,36.17742954,3.617742954,0.599604911,0.059960491,1212.3254,27.76225166,7175.3422,244.679169,23770.8588,204.4293857,2339.38198,29.71015115,436.78518,0.960927396,17175.5766,190.6489003,7.2536503,0.028289236,6.6532882,0.035262427,28.9478943,0.358953889,36.659792,0.454581421,3.3295444,0.122194279,24.826568,0.44191291,254.965373,0.790392656,15.9139461,0.165505039,6.8534089,0.058253976,3.0279132,0.035123793,0.0998336106489189,0.00231946806865626,2.32333384877068,0.0598607232279536,0.00737683675768598,12.323333832093
