"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"Location*",1,302,2.59271523178808,1.21302999652039,3,2.5,1.4826,1,5,4,0.34611017718108,-0.669548015644392,0.069802032562539,2,3
"Site*",2,302,2.95695364238411,1.60609346048849,3,2.83057851239669,1.4826,1,6,5,0.419838374122099,-0.966263376108974,0.092420293273114,2,4
"Section*",3,302,22.2615894039735,11.4770223193659,23,22.4545454545455,13.3434,1,42,41,-0.107835827667552,-1.01527583213109,0.660428421354295,14,32
"sample",4,302,158.12582781457,128.820475902594,133.5,142.648760330579,128.9862,1,529,528,0.908344172969751,0.100953820909903,7.41278540470416,51.25,235.25
"min_depth",5,302,172.009602649007,128.187921155131,152.5,160.180991735537,141.44004,0,503.9,503.9,0.663887348921366,-0.485159703854238,7.3763859692354,64.325,255.75
"max_depth",6,302,173.171854304636,128.157333884736,153.6,161.340495867769,141.44004,1.1,505.1,504,0.664152561420877,-0.485781633087556,7.37462586960867,65.4,256.9
"midpoint",7,302,172.591390728477,128.170212792321,153,160.762396694215,141.51417,0.6,504.5,503.9,0.66405098561828,-0.485413852214761,7.37536696746212,64.9,256.325
"SH20_age",8,302,3694.14353696319,2653.10379707034,3439.484231,3498.13723474876,2968.8795952578,-55.49090909,10924.02,10979.51090909,0.547517494957101,-0.495313352626689,152.668967928352,1450.85716825,5444.6375875
"kcps",9,302,23971.6790806291,10081.3001472388,21784.9,21441.6189634298,2336.487317073,13682.1,62434.66667,48752.56667,2.63181611710217,5.86170987473207,580.11363541616,19826.5144225,23249.7232125
"cps",10,302,80836.418638808,75780.6031035924,55867.166665,57768.58253,6190.062793803,38366.3,343976.8571,305610.5571,2.76734507989173,5.79749901831988,4360.68369341178,52876.5336575,63211.26299
"MSE",11,302,1.44111866436755,0.306308575558832,1.3456923075,1.35441322166942,0.0573785458973999,1.240909091,2.833333333,1.592424242,2.86560092185994,7.02079241208481,0.0176260778601308,1.31241258725,1.39749999975
