"Location","Site","Section","sample","min_depth","max_depth","midpoint","Zn","Zn_sd","Zn_ICP","Zn_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-5.90684439348215,0.000272076,4.99787508648765,0.616201008,4.4047732538358,3.03959121990458,5.76995528776701
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-6.41201324271629,0.000164172,4.99857837130889,1.199008089,4.27445540812055,2.91063200115684,5.63827881508427
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-5.96027251620396,0.000257921,4.27825125258332,0.027502016,4.39099046049003,3.02596241422846,5.75601850675159
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,-7.51197442052319,5.47e-05,4.54027274497982,0.254401542,3.99069964748822,2.62907930668626,5.35231998829018
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,-8.43398319720215,2.17e-05,4.3206654503181,0.271229161,3.75285006968961,2.39227610536562,5.1134240340136
"Bird Island","BI10","BI10.5",197,194,195,194.5,-6.88866663199945,0.000101927,4.87346269211726,0.867339372,4.15149366386728,2.78875221653789,5.51423511119667
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-7.26969692482212,6.96e-05,4.50289445769973,0.945061034,4.05319970336639,2.69118319266575,5.41521621406704
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,-4.14072742726257,0.001591127,5.54354948530719,0.192255063,4.86037648168289,3.48874065080409,6.23201231256169
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,-4.06791856500638,0.001711297,5.98913459362323,1.143493468,4.87915890283295,3.50720048506262,6.25111732060327
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,-6.52040051089634,0.000147308,3.88038413127622,0.895210879,4.24649486519793,2.88293456251811,5.61005516787774
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,-6.58683332370924,0.00013784,5.44675605037117,1.25702578,4.22935726642535,2.86595326020444,5.59276127264626
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,-12.3984445381776,4.125e-07,3.39481742260259,0.499214017,2.73014239054324,1.36573276233488,4.0945520187516
"Bird Island","BI10","BI10.7",271,265,266,265.5,-5.50935548516759,0.000404872,5.75633802213369,1.43334069,4.50731302505445,3.14090906036369,5.8737169897452
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,-4.87841143091591,0.000760909,5.32432084591847,3.657473631,4.67007696040314,3.30145782887423,6.03869609193205
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,-4.61658933702968,0.000988646,5.32820545194857,1.998237331,4.73761891451935,3.36798161709135,6.10725621194734
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,-4.62046099685276,0.000984826,4.6123465610999,1.066310133,4.73662014674447,3.36699832701261,6.10624196647633
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-6.25240187014082,0.000192582,4.87461661416428,1.378555529,4.31563017623467,2.95140104289063,5.6798593095787
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-8.58126782016852,1.88e-05,4.42303859366974,1.323098068,3.71485521945081,2.35438065638235,5.07532978251926
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,-7.3939533329234,6.15e-05,4.95403130606332,1.295372249,4.0211454160828,2.65933838312459,5.38295244904101
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,-5.67422027436218,0.000343334,4.69070162574398,0.641673601,4.46478303890287,3.09890220715803,5.8306638706477
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,-5.15912080135975,0.000574675,5.4904289100701,4.004351166,4.59766267657748,3.23007075592349,5.96525459723148
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-8.1223139160498,2.97e-05,3.92048494006009,0.745226883,3.83325104721815,2.4724051782262,5.1940969162101
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,-5.14281628463852,0.000584122,5.29538934356951,1.966916731,4.60186873460691,3.23421897587086,5.96951849334296
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,-6.17839864533429,0.000207375,5.0478272141013,0.659026021,4.33472070576234,2.97029607618623,5.69914533533845
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-6.95120050282853,9.57e-05,4.66751671834765,0.572822095,4.13536187081821,2.77274793573586,5.49797580590056
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-7.14510678698882,7.89e-05,5.03274929516764,1.292838823,4.08534008253747,2.72310022928762,5.44757993578731
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-7.46628765402132,5.72e-05,4.15468531520257,0.856844166,4.00248541178711,2.6407942200468,5.36417660352743
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-6.05443374028508,0.000234743,4.91906062730083,1.421346544,4.36669979432808,3.00193721076755,5.73146237788861
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-8.03238100214195,3.25e-05,3.85318161888967,0.412457182,3.85645094091138,2.4955110746463,5.21739080717647
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-6.40868932994518,0.000164718,4.12567067482762,1.442324435,4.27531287419815,2.91148123990226,5.63914450849404
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,-4.76775629421289,0.000849943,4.57698758414123,0.698201201,4.69862254284419,3.32958016509394,6.06766492059444
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-8.91614952761158,1.34e-05,4.28594599703063,0.475237559,3.62846615815064,2.26814808508498,4.98878423121631
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-6.50422938326483,0.000149709,4.26153098760221,0.98294395,4.25066651299236,2.88706759327401,5.61426543271071
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-6.90344458339505,0.000100432,4.1206810846406,0.476706737,4.14768141219563,2.78497040080093,5.51039242359032
