"Location","Site","Section","sample","min_depth","max_depth","midpoint","Zn","Zn_sd","Zn_ICP","Zn_ICP_sd","Zn_fit_OLS","Zn_lwr_OLS","Zn_upr_OLS","Zn_fit_WLS","Zn_lwr_WLS","Zn_upr_WLS"
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-1.84634277374328,-0.092317138687164,-0.500617095138496,-0.0250308547569248,-1.09410534991391,-2.08571810968543,-0.102492590142381,-1.15663243276975,-2.37391943237145,0.0606545668319456
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-1.98905515585452,-0.0994527577927261,-0.155941896981779,-0.00779709484908893,-1.11755282013663,-2.10893472512201,-0.126170915151237,-1.17508916655779,-2.37132841282752,0.0211500797119384
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-2.08785618796714,-0.104392809398357,-1.03653308873166,-0.0518266544365829,-1.13378570914151,-2.1250208011504,-0.14255061713263,-1.18786692501651,-2.36953918440056,-0.00619466563246696
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-1.02808042674836,-0.051404021337418,-0.400161210290325,-0.0200080605145163,-0.959665844863938,-1.95303013393797,0.03369844421009,-1.05080804609887,-2.38890804557614,0.287291953378398
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-2.02401828130306,-0.101200914065153,-1.21493915652886,-0.0607469578264431,-1.12329721898079,-2.11462595341461,-0.131968484546974,-1.17961088421995,-2.37069481560793,0.0114730471680229
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-1.24009409887734,-0.0620047049438672,-1.03467360426011,-0.0517336802130053,-0.994499432465181,-1.98734006147096,-0.00165880345940528,-1.07822739015312,-2.3850046167089,0.228549836402659
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,0.303250551599475,0.0151625275799737,-0.421715277759381,-0.0210857638879691,-0.740929789802757,-1.73869233048833,0.256832750882811,-0.878629422999554,-2.41367103870163,0.656412192702523
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-3.67274477890716,-0.183637238945358,-1.16474216499625,-0.0582371082498127,-1.39418097052415,-2.38451882266887,-0.403843118379444,-1.39283769471385,-2.34149194058138,-0.444183448846325
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-1.46645666156663,-0.0733228330783313,-0.866234187642122,-0.0433117093821061,-1.0316905252749,-2.02402592313301,-0.0393551274167973,-1.10750245022379,-2.38085165304428,0.165846752596706
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-1.67182810521845,-0.0835914052609223,-0.906858332572691,-0.0453429166286346,-1.06543280284315,-2.05735802432357,-0.0735075813627303,-1.1340627669046,-2.37709789025412,0.108972356444922
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-1.96107564111283,-0.0980537820556414,-1.03058791025578,-0.0515293955127888,-1.11295582000919,-2.10438123540621,-0.121530404612168,-1.17147062661426,-2.37183579233979,0.0288945391112665
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-2.38148698197387,-0.119074349098694,-0.834030080954017,-0.0417015040477009,-1.18202889026633,-2.1728905371013,-0.191167243431355,-1.22584166355552,-2.36424523547862,-0.0874380916324153
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-1.258343268429,-0.0629171634214498,-1.38650136476128,-0.0693250682380641,-0.997497748752259,-1.99029558355096,-0.00469991395355485,-1.08058752218431,-2.38466923293332,0.223494188564705
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-2.45083885949267,-0.122541942974633,-1.6093002351383,-0.0804650117569148,-1.19342331910954,-2.18421050682724,-0.202636131391847,-1.23481081621158,-2.36300032260427,-0.106621309818878
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-2.93243020240352,-0.146621510120176,-1.30977624339934,-0.0654888121699669,-1.27254818904283,-2.26296330719596,-0.282133070889705,-1.29709415196167,-2.35441964409286,-0.239768659830484
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-2.46256345270235,-0.123128172635118,-1.43073656048752,-0.071536828024376,-1.19534965546586,-2.18612477437848,-0.204574536553241,-1.23632713660678,-2.36279007418412,-0.109864199029449
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-2.93869802106125,-0.146934901053062,-1.83688035556811,-0.0918440177784057,-1.27357798399941,-2.26398993140032,-0.283166036598495,-1.29790475759158,-2.35430876564579,-0.24150074953738
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-2.83645979396095,-0.141822989698048,-1.87477506420038,-0.0937387532100192,-1.2567803680526,-2.24724940091575,-0.266311335189455,-1.2846824729332,-2.35612006612125,-0.213244879745138
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-2.54360639491179,-0.127180319745589,-1.47338203882678,-0.0736691019413392,-1.20866491197063,-2.1993607158104,-0.21796910813085,-1.24680827347544,-2.36133853557257,-0.1322780113783
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-1.81250625021138,-0.0906253125105689,-0.308535200923883,-0.0154267600461942,-1.0885460503898,-2.0802168004525,-0.0968753003271043,-1.1522564164921,-2.3745348555011,0.0700220225168942
"Bird Island","BI10","BI10.13",519,491,492,491.5,-1.27039747309285,-0.0635198736546423,-0.255625868130085,-0.0127812934065042,-0.999478239868257,-1.99224800593877,-0.00670847379774087,-1.08214647063164,-2.38444775449329,0.220154813230018
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-1.7709444176607,-0.0885472208830353,-1.1821031059347,-0.059105155296735,-1.08171749202145,-2.07346117944366,-0.0899738045992338,-1.14688129999707,-2.37529135099785,0.0815287510037095
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-0.754535824215756,-0.0377267912107878,-1.76447639248263,-0.0882238196241313,-0.914722800486263,-1.90883470343542,0.0793891024628978,-1.01543101830766,-2.39396244101602,0.363100404400701
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,0.0961774505861078,0.00480887252930539,-0.2768614912041,-0.013843074560205,-0.7749516475989,-1.77190486855985,0.222001573362052,-0.905409811943581,-2.4097946827516,0.598975058864437
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-2.81015007261895,-0.140507503630947,-1.39659266208127,-0.0698296331040634,-1.25245771294302,-2.2429432853043,-0.261972140581734,-1.28127988434443,-2.35658709466373,-0.205972674025137
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-3.46858363549269,-0.173429181774635,-1.6430775328143,-0.082153876640715,-1.36063754380792,-2.35093682563439,-0.370338261981456,-1.36643390396972,-2.34502044398599,-0.387847363953437
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-3.3097993942633,-0.165489969713165,-1.67472084332347,-0.0837360421661733,-1.33454948674528,-2.32485029672467,-0.344248676765891,-1.34589862576364,-2.34778506353961,-0.344012187987659
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-6.93320221367844,-0.346660110683922,-1.7921083512701,-0.0896054175635052,-1.9298701481784,-2.92698015348007,-0.932760142876721,-1.81450674690516,-2.29356279567371,-1.33545069813661
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-3.87116885932388,-0.193558442966194,-1.83704450052838,-0.091852225026419,-1.42678180479105,-2.41720083730094,-0.436362772281153,-1.41849952149587,-2.33809334092587,-0.498905702065879
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-4.55720443727538,-0.227860221863769,-2.00223670361556,-0.100111835180778,-1.53949661304928,-2.53052801235823,-0.548465213740335,-1.50722325971717,-2.32662194536912,-0.68782457406522
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-3.0877627822208,-0.15438813911104,-1.70142174339584,-0.0850710871697922,-1.29806914234768,-2.28841834429734,-0.30771994039802,-1.31718303305163,-2.3516783776612,-0.282687688442058
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-3.34391357807836,-0.167195678903918,-1.84243702718981,-0.0921218513594905,-1.34015440551507,-2.33045256057028,-0.349856250459857,-1.35031055134259,-2.34718966567448,-0.353431437010704
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-2.9725296964762,-0.14862648482381,-1.79367270366388,-0.0896836351831941,-1.27913648698381,-2.26953206157783,-0.288740912389788,-1.30228014687105,-2.35371065894823,-0.250849634793876
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-5.05101581676916,-0.252550790838458,-1.7709460679826,-0.0885473033991303,-1.62062922008051,-2.61241946390627,-0.628838976254744,-1.57108699065621,-2.31870477496678,-0.823469206345636
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-3.89541715034458,-0.194770857517229,-1.80507125021546,-0.0902535625107732,-1.4307657694145,-2.42119767541995,-0.44033386340905,-1.42163550903643,-2.33768023753275,-0.505590780540114
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-3.45010630437274,-0.172505315218637,-1.75025251580829,-0.0875126257904143,-1.35760174085361,-2.34789978228512,-0.367303699422099,-1.36404426421632,-2.34534127044429,-0.382747257988354
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-2.68784684069994,-0.134392342034997,-1.69588538070201,-0.0847942690351007,-1.2323634411907,-2.22293583572689,-0.241791046654513,-1.26546262897001,-2.35876286294487,-0.172162394995144
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-3.14440245537123,-0.157220122768561,-1.68347830867393,-0.0841739154336963,-1.30737497152643,-2.29770670473122,-0.317043238321633,-1.32450813935084,-2.35068233144981,-0.298333947251874
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-4.26225415163423,-0.213112707581712,-1.78677484194115,-0.0893387420970575,-1.49103664105916,-2.48174173462453,-0.500331547493799,-1.46907787371596,-2.33149555526978,-0.606660192162141
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-3.46673004199345,-0.173336502099673,-1.64430100199275,-0.0822150500996375,-1.36033300065802,-2.35063214119508,-0.370033860120954,-1.36619418208111,-2.34505261761469,-0.387335746547533
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-3.52046371806794,-0.176023185903397,-1.76384513795037,-0.0881922568975184,-1.3691613780635,-2.35946613942368,-0.378856616703332,-1.37314346104407,-2.34412092376774,-0.402165998320407
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-3.13001857436698,-0.156500928718349,-1.80316328301905,-0.0901581641509525,-1.30501171743071,-2.29534755444024,-0.314675880421171,-1.32264789808371,-2.35093509856106,-0.294360697606363
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-6.77677334811933,-0.338838667405966,-1.88125352358353,-0.0940626761791767,-1.90416907646401,-2.90069128999742,-0.90764686293061,-1.79427608516665,-2.29515580542316,-1.29339636491013
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-6.45248382402716,-0.322624191201358,-1.93654596861725,-0.0968272984308625,-1.85088870340035,-2.84627612008272,-0.855501286717977,-1.75233630861836,-2.29884906587942,-1.2058235513573
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-3.57840680879859,-0.178920340439929,-1.04485645356551,-0.0522428226782753,-1.37868135716006,-2.36899571948125,-0.388366994838883,-1.38063713597719,-2.34311856697271,-0.418155704981662
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-2.67590946493786,-0.133795473246893,-1.80723448843939,-0.0903617244219695,-1.23040214492069,-2.2209838896905,-0.239820400150884,-1.26391878979285,-2.35897563730373,-0.168861942281972
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-6.49636567036956,-0.324818283518478,-1.65574912597094,-0.0827874562985472,-1.85809843720347,-2.85363279082345,-0.862564083583484,-1.75801146829328,-2.2983219603366,-1.21770097624995
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-6.25137668108224,-0.312568834054112,-2.05555314563028,-0.102777657281514,-1.81784704523433,-2.81258761607946,-0.823106474389203,-1.72632748622119,-2.30136011052755,-1.15129486191483
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-3.97392748869767,-0.198696374434884,-2.00740483740414,-0.100370241870207,-1.44366492219631,-2.43414292103457,-0.453186923358057,-1.43178910883734,-2.33634618390678,-0.527232033767904
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-3.81105208116857,-0.190552604058428,-1.96697489322994,-0.0983487446614972,-1.41690469150326,-2.40729458134754,-0.426514801658981,-1.41072472750678,-2.33911964503764,-0.482329809975933
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-4.92482288607034,-0.246241144303517,-1.94839685185374,-0.0974198425926871,-1.59989587556544,-2.59146690761488,-0.608324843515998,-1.5547666875866,-2.32069550513191,-0.788837870041299
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-6.54055426590702,-0.327027713295351,-1.87472513118842,-0.0937362565594212,-1.865358569525,-2.86104298275182,-0.869674156298182,-1.76372629928577,-2.29779927962551,-1.22965331894604
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-1.57852524406994,-0.0789262622034972,-1.94033064323236,-0.0970165321616178,-1.05010325661801,-2.04220913778784,-0.0579973754481757,-1.12199607693415,-2.37880154515333,0.134809391285035
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-3.77063173304557,-0.188531586652279,-1.75330640075732,-0.0876653200378659,-1.41026367763337,-2.40063619542484,-0.419891159841896,-1.40549723712445,-2.33981136897926,-0.471183105269641
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-3.58001518048941,-0.179000759024471,-1.72150194845408,-0.086075097422704,-1.3789456106661,-2.36926029188331,-0.388630929448885,-1.38084514377364,-2.34309077877241,-0.418599508774876
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-6.25357544977962,-0.312678772488981,-1.89236703646508,-0.0946183518232539,-1.81820830024806,-2.81295570735609,-0.823460893140022,-1.72661184899272,-2.3013318606724,-1.15189183731305
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-2.06343988187432,-0.103171994093716,-1.10608182137112,-0.0553040910685562,-1.12977413984675,-2.12104452260958,-0.13850375708392,-1.18470920839112,-2.36998099308127,0.00056257629903822
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-4.73638416237796,-0.236819208118898,-1.22069652416704,-0.061034826208352,-1.56893562322279,-2.56021162749387,-0.577659618951704,-1.53039624889659,-2.32371107178674,-0.737081426006435
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-3.08606460014124,-0.154303230007062,-1.73614391734169,-0.0868071958670846,-1.29779013310437,-2.2881399129931,-0.307440353215645,-1.31696341024033,-2.35170827095684,-0.282218549523819
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-3.10720022442274,-0.155360011221137,-1.79261652055353,-0.0896308260276764,-1.3012626903811,-2.29160550192905,-0.31091987883314,-1.31969684223156,-2.35133634036914,-0.288057344093987
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-3.30682012894021,-0.16534100644701,-1.74679538601789,-0.0873397693008947,-1.33405999708843,-2.32436109938263,-0.343758894794222,-1.34551332277774,-2.34783709719745,-0.34318954835802
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-6.53141867410306,-0.326570933705153,-1.10556074887851,-0.0552780374439255,-1.86385760294017,-2.85951082031796,-0.868204385562378,-1.76254480975118,-2.29790665794402,-1.22718296155833
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-3.61629902927361,-0.180814951463681,-1.34974221388115,-0.0674871106940574,-1.38490700274258,-2.37522963013163,-0.394584375353526,-1.38553766819169,-2.34246440433545,-0.428610932047934
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-3.75137244598585,-0.187568622299293,-1.34252874689231,-0.0671264373446156,-1.40709940027241,-2.39746426933621,-0.416734531208598,-1.40300646842625,-2.34014142282857,-0.465871514023927
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-4.66635528157123,-0.233317764078562,-1.91593829593409,-0.0957969147967047,-1.55742996356555,-2.54860619819865,-0.566253728932444,-1.52133954063201,-2.32484392044288,-0.71783516082114
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,-3.40742853104042,-0.170371426552021,-1.9300272041319,-0.096501360206595,-1.35058983477666,-2.34088643899784,-0.360293230555485,-1.35852482512205,-2.34608319955841,-0.370966450685696
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,-6.56742980683064,-0.328371490341532,-1.81841961369507,-0.0909209806847535,-1.86977418810135,-2.86555089570222,-0.873997480500488,-1.76720206429578,-2.29748548635719,-1.23691864223437
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,-3.48766969271332,-0.174383484635666,-1.57618635298677,-0.0788093176493386,-1.36377335971772,-2.35407431500039,-0.373472404435053,-1.36890226916672,-2.34468929949702,-0.393115238836418
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,-6.04438503887744,-0.302219251943872,-1.68398146074557,-0.0841990730372785,-1.78383857102103,-2.77795896371964,-0.789718178322416,-1.69955763219728,-2.30409077298843,-1.09502449140612
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,-3.9165788190946,-0.19582894095473,-1.62170257972682,-0.081085128986341,-1.43424260576562,-2.42468627204226,-0.443798939488975,-1.42437230931158,-2.33732012966165,-0.511424488961517
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,-3.26571059947952,-0.163285529973976,-1.16706974645294,-0.0583534873226468,-1.32730575156579,-2.31761187887298,-0.336999624258597,-1.34019670182178,-2.34855567421109,-0.33183772943246
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,-5.92812031709636,-0.296406015854818,-1.72331080321177,-0.0861655401605887,-1.76473641911532,-2.75852878328103,-0.770944054949606,-1.6845213263974,-2.30568175596778,-1.06336089682701
