Bird Island,BI10,BI10.1,4,1.1,3.9,5,4.5,3.9,5,4.5,3.9,5,4.5,4.5,0.55,-62.17,50.94,-27.29,-22.12,-56.555,0.09905,0.26535081,89.51385849,4.475692925,10.48614151,1.048614151,0.175709963,0.017570996,2187.768178,58.29252023,1331.46149,239.6630682,1397.543318,181.6806313,79.78694045,11.17017166,28.06949723,3.368339668,9355.988249,1684.077885,0.761205508,0.053284386,2.98969441,1.614434981,3.255429522,0.455760133,12.50967591,1.125870832,1.332775979,0.02334512,1.525038372,0.24400614,25.05462045,0.501092409,2.113253146,0.105662657,2.373368867,0.02400569,0.111198299,0.000588647,0.099047619,0.26535081,267.9022606,0.017403653,0.004662478,26.7902256
Bird Island,BI10,BI10.1,10,1.1,11.7,12.8,12.3,11.7,12.8,12.3,11.7,12.8,12.3,12.3,0.55,-35.36,208.92,46.23,56.63,122.14,0.09457,0.208198011,86.3842849,4.319214245,13.6157151,1.36157151,0.145233799,0.01452338,2538.801945,60.0436628,1545.22611,278.1406998,2547.021617,331.1128102,340.544392,47.67621488,37.1899001,4.462788012,3942.206507,709.5971713,1.745989306,0.122219251,3.556521683,1.920521709,5.828405269,0.815976738,13.94648753,1.255183878,1.743850558,0.029034748,4.398970104,0.703835217,46.4043754,0.928087508,6.431024383,0.321551219,1.816847326,0.011704502,0.392855167,0.002705738,0.094573151,0.208198011,220.1449434,0.013735218,0.003023739,22.01449449
Bird Island,BI10,BI10.1,22,1.1,26.7,27.8,27.2,26.7,27.8,27.2,26.7,27.8,27.2,27.2,0.55,78.73,342.75,214.59,214.18,132.01,0.07835,0.049875363,80.34415977,4.017207989,19.65584023,1.965584023,0.214200619,0.021420062,6654.725412,133.8869744,4972.490853,895.0483535,6361.863436,827.0422467,1070.668936,149.893651,59.55046887,7.146056264,4568.280308,822.2904554,1.171208352,0.081984585,7.052448962,3.808322439,18.80830619,2.633162867,83.1136075,7.480224675,4.803888726,0.047934098,19.01381163,3.042209861,121.9608593,2.439217186,35.64216716,1.782108358,5.697875838,0.054057547,2.206277124,0.022103189,0.078350515,0.049875363,63.65671333,0.016782729,0.001068333,6.365671363
Bird Island,BI10,BI10.1,30,0.9,36.3,37.2,36.7,36.3,37.2,36.7,36.3,37.2,36.7,36.7,0.45,180.95,452.96,342.42,335.43,136.005,0.07353,0.030715408,78.20947367,3.910473683,21.79052633,2.179052633,0.303817276,0.030381728,3726.942347,91.16765458,16457.36219,2962.325194,8442.247188,1097.492134,1962.99309,274.8190326,148.1529747,17.77835696,18556.10587,3340.099057,14.98993637,1.049295546,9.844407416,5.315980005,25.3957986,3.555411804,90.06087679,8.105478911,7.177832466,0.057235004,43.16823811,6.906918098,150.558177,3.01116354,40.9140318,2.04570159,4.940056387,0.065822161,4.042046336,0.032130391,0.073529412,0.030715408,41.77295497,0.022339506,0.000933187,4.177295552
Bird Island,BI10,BI10.2,45,1,4,5,4.5,44,45,44.5,38,39,38.5,38.5,0.5,193.74,478.55,369.76,359.91,142.405,0.07582,0.03098425,73.71568049,3.685784024,26.28431951,2.628431951,0.351176997,0.0351177,1394.696114,24.37745178,66668.75515,12000.37593,10818.31417,1406.380842,3006.601666,420.9242332,498.7089785,59.84507742,25853.87296,4653.697133,6.375776882,0.446304382,9.325702706,5.035879461,12.41602198,1.738243077,63.36397587,5.702757828,4.414249569,0.038359467,138.1998527,22.11197643,165.8736664,3.317473328,60.55383697,3.027691849,3.509034885,0.044750539,10.86384958,0.079884546,0.075816993,0.03098425,40.86715798,0.026625184,0.001088096,4.086715833
Bird Island,BI10,BI10.1,34,1,40.9,41.9,41.4,40.9,41.9,41.4,40.9,41.9,41.4,41.4,0.5,245.15,511.43,408.57,398.16,133.14,0.07847,0.027187146,80.52653948,4.026326974,19.47346052,1.947346052,0.25962259,0.025962259,3202.443185,82.71131473,10808.43657,1945.518583,8467.75867,1100.808627,1538.231355,215.3523897,149.1109339,17.89331207,34440.81517,6199.346731,4.788646274,0.335205239,10.02079263,5.41122802,25.1006547,3.514091658,83.32372544,7.49913529,7.880957488,0.074791029,21.08188416,3.373101466,145.2111951,2.904223902,27.74345656,1.387172828,7.408811877,0.095574739,2.195438664,0.011765005,0.078468299,0.027187146,34.64729917,0.020372143,0.00070584,3.464729917
Bird Island,BI10,BI10.2,51,1,11.9,12.9,12.4,51.9,52.9,52.4,45.9,46.9,46.4,46.4,0.5,374.38,530.83,465.7,461.88,78.225,0.07845,0.014131829,84.86290758,4.243145379,15.13709242,1.513709242,0.178667469,0.017866747,3384.904962,93.00445812,2479.827204,446.3688967,6975.196896,906.7755965,301.0170716,42.14239002,55.70453095,6.684543714,26327.35852,4738.924534,17.04437568,1.193106298,9.672030755,5.222896608,30.70187991,4.298263187,154.2471074,13.88223967,10.64861794,0.177330122,5.28425398,0.845480637,110.8952002,2.217904004,6.355756988,0.317787849,2.861172068,0.011046014,0.732997581,0.006237929,0.078449469,0.014131829,18.01392526,0.014016368,0.00025249,1.801392537
Bird Island,BI10,BI10.2,54,1,15.3,16.3,15.8,55.3,56.3,55.8,49.3,50.3,49.8,49.8,0.5,429.77,571.57,506.63,505.22,70.9,0.03464,0.005208992,77.63395109,3.881697554,22.36604891,2.236604891,0.276912503,0.02769125,3001.682437,49.99798666,23399.21394,4211.858509,7326.374157,952.4286404,1904.013462,266.5618847,235.7531016,28.29037219,20544.92897,3698.087215,5.701846016,0.399129221,6.289145655,3.396138654,12.23274868,1.712584815,56.72463202,5.105216882,5.236852561,0.016924834,58.41930414,9.347088662,153.965778,3.07931556,31.40903404,1.570451702,6.319566267,0.119404834,4.857814687,0.12796856,0.034637637,0.005208992,15.03853228,0.009591595,0.000144244,1.503853212
Bird Island,BI10,BI10.2,62,1,24.4,25.4,24.9,64.4,65.4,64.9,58.4,59.4,58.9,58.9,0.5,552.39,1056.55,759.48,767.94,252.08,0.03764,0.012675036,87.79085529,4.389542764,12.20914471,1.220914471,0.143757408,0.014375741,4341.206788,110.6435017,867.9986358,156.2397544,5816.665099,756.1664629,225.6496719,31.59095407,36.54824658,4.38578959,2355.109726,423.9197507,1.54911114,0.10843778,7.635178907,4.12299661,44.61646774,6.246305484,109.0593506,9.815341554,6.931517761,0.104210602,3.560602291,0.569696367,97.81476508,1.956295302,6.255310392,0.31276552,4.714142544,0.009348352,0.621271024,0.00212764,0.037636184,0.012675036,33.67779229,0.00541048,0.000182213,3.367779276
Bird Island,BI10,BI10.2,67,1.1,30.1,31.2,30.6,70.1,71.2,70.6,64.1,65.2,64.6,64.6,0.55,722.58,1159.87,914.5,919.39,218.645,0.03856,0.009498455,77.0153216,3.85076608,22.9846784,2.29846784,0.313261892,0.031326189,3712.228887,74.17879973,7766.606331,1397.98914,9084.977882,1181.047125,1442.000824,201.8801154,88.46094721,10.61531367,6242.966621,1123.733992,4.068857773,0.284820044,5.960197779,3.218506801,36.59073739,5.122703235,261.6355831,23.54720248,8.072382999,0.070931291,30.36236272,4.857978035,168.0404108,3.360808216,30.42377281,1.521188641,4.487970407,0.077593013,2.556674805,0.045766663,0.038558256,0.009498455,24.63403608,0.012078832,0.00029755,2.463403593
