"Rank","Model","R2","RMSE","RMSEP","AIC","BIC","Rank_explanation","R2_explanation","RMSE_explanation","RMSEP_explanation","AIC_BIC_explanation"
1,"PLS_LOO",0.711860213839782,0.612416695598065,0.619207902382141,NA,NA,"Ranking logic: (1) All PLS models are ranked above non-PLS models; (2) among non-PLS models, if R2, RMSE and RMSEP are equal, WLS models are preferred over OLS_weighted, which are preferred over OLS; (3) otherwise, within each group, models are ordered by higher R2, lower RMSE, lower RMSEP, then lower AIC/BIC where available.","R2 is the fraction of variance in the ICP data explained by the model (1 − SS_res / SS_tot); higher is better.","RMSE is the root mean squared error of calibration; lower values indicate better fit on the observed data.","RMSEP is RMSE estimated by cross-validation (10-fold here when available); lower values indicate better predictive performance.","AIC and BIC penalise model complexity; lower values indicate a better balance between fit and complexity. NA means these criteria are not available for that model type."
2,"PLS_kfold",0.711860213839782,0.612416695598065,0.619207902382141,NA,NA,"Ranking logic: (1) All PLS models are ranked above non-PLS models; (2) among non-PLS models, if R2, RMSE and RMSEP are equal, WLS models are preferred over OLS_weighted, which are preferred over OLS; (3) otherwise, within each group, models are ordered by higher R2, lower RMSE, lower RMSEP, then lower AIC/BIC where available.","R2 is the fraction of variance in the ICP data explained by the model (1 − SS_res / SS_tot); higher is better.","RMSE is the root mean squared error of calibration; lower values indicate better fit on the observed data.","RMSEP is RMSE estimated by cross-validation (10-fold here when available); lower values indicate better predictive performance.","AIC and BIC penalise model complexity; lower values indicate a better balance between fit and complexity. NA means these criteria are not available for that model type."
3,"WLS_weighted",0.711404682307114,0.612900601250386,0.612900601250386,491.44106706079,502.214028002323,"Ranking logic: (1) All PLS models are ranked above non-PLS models; (2) among non-PLS models, if R2, RMSE and RMSEP are equal, WLS models are preferred over OLS_weighted, which are preferred over OLS; (3) otherwise, within each group, models are ordered by higher R2, lower RMSE, lower RMSEP, then lower AIC/BIC where available.","R2 is the fraction of variance in the ICP data explained by the model (1 − SS_res / SS_tot); higher is better.","RMSE is the root mean squared error of calibration; lower values indicate better fit on the observed data.","RMSEP is RMSE estimated by cross-validation (10-fold here when available); lower values indicate better predictive performance.","AIC and BIC penalise model complexity; lower values indicate a better balance between fit and complexity. NA means these criteria are not available for that model type."
4,"OLS_weighted",0.705011398870254,0.619652240442579,0.619652240442579,522.979148483121,533.752109424654,"Ranking logic: (1) All PLS models are ranked above non-PLS models; (2) among non-PLS models, if R2, RMSE and RMSEP are equal, WLS models are preferred over OLS_weighted, which are preferred over OLS; (3) otherwise, within each group, models are ordered by higher R2, lower RMSE, lower RMSEP, then lower AIC/BIC where available.","R2 is the fraction of variance in the ICP data explained by the model (1 − SS_res / SS_tot); higher is better.","RMSE is the root mean squared error of calibration; lower values indicate better fit on the observed data.","RMSEP is RMSE estimated by cross-validation (10-fold here when available); lower values indicate better predictive performance.","AIC and BIC penalise model complexity; lower values indicate a better balance between fit and complexity. NA means these criteria are not available for that model type."
5,"OLS",0.711860213839782,0.612416695598065,0.619207902382141,503.727552589756,514.500513531289,"Ranking logic: (1) All PLS models are ranked above non-PLS models; (2) among non-PLS models, if R2, RMSE and RMSEP are equal, WLS models are preferred over OLS_weighted, which are preferred over OLS; (3) otherwise, within each group, models are ordered by higher R2, lower RMSE, lower RMSEP, then lower AIC/BIC where available.","R2 is the fraction of variance in the ICP data explained by the model (1 − SS_res / SS_tot); higher is better.","RMSE is the root mean squared error of calibration; lower values indicate better fit on the observed data.","RMSEP is RMSE estimated by cross-validation (10-fold here when available); lower values indicate better predictive performance.","AIC and BIC penalise model complexity; lower values indicate a better balance between fit and complexity. NA means these criteria are not available for that model type."
6,"Bayes",0.711860210712198,0.612416698921773,0.619207543420151,503.727555498735,514.500516440268,"Ranking logic: (1) All PLS models are ranked above non-PLS models; (2) among non-PLS models, if R2, RMSE and RMSEP are equal, WLS models are preferred over OLS_weighted, which are preferred over OLS; (3) otherwise, within each group, models are ordered by higher R2, lower RMSE, lower RMSEP, then lower AIC/BIC where available.","R2 is the fraction of variance in the ICP data explained by the model (1 − SS_res / SS_tot); higher is better.","RMSE is the root mean squared error of calibration; lower values indicate better fit on the observed data.","RMSEP is RMSE estimated by cross-validation (10-fold here when available); lower values indicate better predictive performance.","AIC and BIC penalise model complexity; lower values indicate a better balance between fit and complexity. NA means these criteria are not available for that model type."
7,"RF",0.632278428244838,0.691838873775597,0.667187168223613,NA,NA,"Ranking logic: (1) All PLS models are ranked above non-PLS models; (2) among non-PLS models, if R2, RMSE and RMSEP are equal, WLS models are preferred over OLS_weighted, which are preferred over OLS; (3) otherwise, within each group, models are ordered by higher R2, lower RMSE, lower RMSEP, then lower AIC/BIC where available.","R2 is the fraction of variance in the ICP data explained by the model (1 − SS_res / SS_tot); higher is better.","RMSE is the root mean squared error of calibration; lower values indicate better fit on the observed data.","RMSEP is RMSE estimated by cross-validation (10-fold here when available); lower values indicate better predictive performance.","AIC and BIC penalise model complexity; lower values indicate a better balance between fit and complexity. NA means these criteria are not available for that model type."
