"Model","Shapiro_W","Shapiro_p","Shapiro_expl","BreuschPagan_stat","BreuschPagan_p","BreuschPagan_expl","CV10_RMSE","CV10_expl","AIC","AIC_expl","BIC","BIC_expl"
"OLS",0.991695012376269,0.135830274822827,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",9.94030775964455,0.00161698512142038,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",0.619207902382141,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",503.727552589756,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",514.500513531289,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
"OLS_weighted",0.990328288534369,0.0728466882813901,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",16.4492007168794,0.000049971246340523,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",NA,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",522.979148483121,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",533.752109424654,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
"WLS_weighted",0.991906118937652,0.149370565429277,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",1006.92683079319,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000560567243898559,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",NA,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",491.44106706079,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",502.214028002323,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
"Bayes",0.991695823862944,0.13588001907672,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",9.94030775964455,0.00161698512142038,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",0.619207543420151,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",503.727555498735,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",514.500516440268,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
"RF",0.991162821862451,0.106704045509376,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",NA,NA,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",0.667187168223613,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",NA,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",NA,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
"PLS_LOO",0.991695012376269,0.135830274822788,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",NA,NA,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",0.619207902382141,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",NA,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",NA,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
"PLS_kfold",0.991695012376269,0.135830274822788,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",NA,NA,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",0.619207902382141,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",NA,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",NA,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
