"Location","Site","Section","sample","min_depth","max_depth","midpoint","Zn","Zn_sd","Zn_ICP","Zn_ICP_sd","Zn_fit_OLS","Zn_lwr_OLS","Zn_upr_OLS","Zn_fit_WLS","Zn_lwr_WLS","Zn_upr_WLS"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-2.0253472433689,-0.20253472433689,-0.468515677217698,-0.0421664109495928,-1.07282592612575,-2.11932829834282,-0.0263235539086877,-1.14797220887878,-2.40169349684218,0.105749079084615
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,-5.46325522784534,-0.546325522784534,-0.824728511639977,-0.074225566047598,-1.71563217174679,-2.76374618911396,-0.667518154379617,-1.62300315766391,-2.2998574964297,-0.946148818898117
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,-2.32230891462388,-0.232230891462388,-1.22441044399362,-0.110196939959426,-1.1283506283152,-2.17451699404109,-0.0821842625893019,-1.18900471617276,-2.3926050077775,0.0145955754319735
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,-0.169000707340877,-0.0169000707340877,-0.375443324260563,-0.0337898991834507,-0.725733696553614,-1.77636479681833,0.324897403711098,-0.891472599155322,-2.45904597749782,0.676100779187179
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,-0.835512314516237,-0.0835512314516237,-1.03108390301738,-0.0927975512715642,-0.850355363510905,-1.89910279015035,0.198392063128538,-0.983567455260386,-2.43836537932928,0.471230468808503
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,-1.8213905021736,-0.18213905021736,-0.909626728365096,-0.0818664055528586,-1.03469091271968,-2.08147604067039,0.0120942152310268,-1.11979060404276,-2.40795234303083,0.168371134945313
"Bird Island","BI10","BI10.2",45,44,45,44.5,0.425795914009926,0.0425795914009926,-1.65726410096228,-0.149153769086605,-0.614521009999755,-1.66721035028885,0.438168330289339,-0.809286919768243,-2.47756429821339,0.858990458676904
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,-3.17821653417188,-0.317821653417188,0.175033506879895,0.0157530156191906,-1.28838480200582,-2.33408541807173,-0.242684185939908,-1.30726925682428,-2.36660694599974,-0.247931567648828
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,-1.680358771198,-0.1680358771198,-1.34328981062405,-0.120896082956165,-1.0083213653347,-2.05532674802606,0.0386840173566634,-1.10030362612576,-2.41228752625204,0.211680274000517
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,0.907825166802316,0.0907825166802316,0.453266322576737,0.0407939690319063,-0.524393113713382,-1.57901000699786,0.530223779571096,-0.742682806356806,-2.49260791526742,1.00724230255381
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,-0.234541713135998,-0.0234541713135998,0.327338358359991,0.0294604522523992,-0.737988290934738,-1.78841431623876,0.312437734369282,-0.900528689751048,-2.45700882399757,0.655951444495476
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,-2.46434432773946,-0.246434432773946,0.315867057635071,0.0284280351871564,-1.15490784016098,-2.20094524355815,-0.108870436763812,-1.20863037728936,-2.38826919865923,-0.0289915559194962
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,-0.5593615671636,-0.05593615671636,-1.08875874826682,-0.0979882873440137,-0.798721804400909,-1.84819531857476,0.250751709772947,-0.945410485348749,-2.44692377408896,0.55610280339146
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,-0.935864416896951,-0.0935864416896951,-0.501829499903645,-0.045164654991328,-0.869118797105637,-1.91762145724233,0.17938386303106,-0.99743354900744,-2.43525912942968,0.440392031414799
"Bird Island","BI10","BI10.3",95,93,94,93.5,-3.28180980875907,-0.328180980875907,-0.530321057526554,-0.0477288951773899,-1.3077542569795,-2.35344917558119,-0.262059338377816,-1.3215831976677,-2.36348418551246,-0.279682209822948
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,-2.62907499707807,-0.262907499707807,-0.874900624940047,-0.0787410562446042,-1.18570851998555,-2.2316220987195,-0.139794941251598,-1.23139194231765,-2.38325044487297,-0.0795334397623322
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,-1.67215352178579,-0.167215352178579,-0.462279231238963,-0.0416051308115066,-1.00678718071054,-2.05380600007413,0.0402316386530461,-1.09916987053053,-2.41253992390329,0.214200182842231
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,-4.10800715272108,-0.410800715272108,-0.857796409816268,-0.0772016768834642,-1.46223332250783,-2.50827447242542,-0.416192172590236,-1.43574253816145,-2.33882480727112,-0.532660269051788
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,-0.823584702431988,-0.0823584702431988,0.333205891113354,0.0299885302002019,-0.848125186444584,-1.89690238256442,0.200652009675249,-0.981919364354316,-2.43873472098825,0.474895992279613
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,-0.47068316386864,-0.047068316386864,0.334532170981399,0.0301078953883259,-0.782141072238474,-1.83186407792856,0.267581933451615,-0.933157398225951,-2.44967518822834,0.583360391776442
"Bird Island","BI10","BI10.4",145,141,142,141.5,0.463340348341315,0.0463340348341315,-1.18926388153614,-0.107033749338253,-0.607501102257751,-1.66033225101449,0.44533004649899,-0.804099239253648,-2.47873493098287,0.870536452475572
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,0.884796990036864,0.0884796990036864,-0.0828511002206058,-0.00745659901985452,-0.528698829839857,-1.58321837261606,0.525820712936351,-0.74586471137203,-2.49188856905498,1.00015914631092
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-0.388260048178225,-0.0388260048178225,0.0932352475575566,0.0083911722801801,-0.766729928662619,-1.8166919361107,0.283232078785466,-0.92176863185261,-2.45223381114984,0.60869654744462
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-0.764827665636004,-0.0764827665636004,-0.619586956009443,-0.0557628260408499,-0.83713903137668,-1.88606497502354,0.211786912270184,-0.97380064475419,-2.4405545743299,0.492953284821515
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-0.432930255485211,-0.0432930255485211,-0.251623598370357,-0.0226461238533321,-0.7750821848544,-1.82491381257099,0.274749442862187,-0.927940911929704,-2.45084698223014,0.594965158370729
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,-1.85829911176481,-0.185829911176481,-0.629099535708045,-0.0566189582137241,-1.04159193650203,-2.08832276090328,0.00513888789921335,-1.12489042984136,-2.40681877392653,0.157037914243813
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,-2.57527227097417,-0.257527227097417,-1.13501573372021,-0.102151416034819,-1.1756487020593,-2.2215996821444,-0.129697721974211,-1.22395778173401,-2.38488841446377,-0.0630271490042524
"Bird Island","BI10","BI10.5",197,194,195,194.5,-1.31526305722448,-0.131526305722448,-0.16457866059037,-0.0148120794531333,-0.94005723312076,-1.98772664008281,0.107612173841292,-1.04985673685783,-2.42353561587222,0.32382214215656
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-1.92374960473642,-0.192374960473642,-0.238185594128208,-0.0214367034715387,-1.05382960715846,-2.1004675406996,-0.00719167361732387,-1.13393401388001,-2.40480962013019,0.136941592370171
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,1.0091054048281,0.10091054048281,-0.0578833912614956,-0.0052095052135346,-0.50545614103845,-1.56050744819735,0.549595166120452,-0.72868846800342,-2.49577241609375,1.03839548008691
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,1.27373523965335,0.127373523965335,0.838469398445123,0.0754622458600611,-0.455976715942888,-1.51221112297993,0.600257691094157,-0.692123393521639,-2.50404628745311,1.11979950040983
