"depth","SH20_age","surface","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc"
36,-4.3,6.57,40536,265671,2.18,0.000288416290966498,0.00238828928659977,0.00204927364634091,0.000278296421108025,0.0582803305149496,8.21297897066735e-06,8.14401882897153e-06,0.00191771533818075,1.13500163440235e-05,1.03420316714378e-05,0.000607192191508417,0.0144815337674758,1,0.171612753059996,0.171612753059996
36.5,-2.62,6.63,45907,287794,2.22,0.000442278057887214,0.00162944547642658,0.00242089042211949,0.000279333510244557,0.0547726458004534,0.000176911223154886,8.84556115774429e-05,0.0012383785620842,1.13500163440235e-05,0.000689022658603239,0.00191343454517521,0.0136268197414303,1,0.171291964040466,0.171291964040466
37,-0.95,6.75,48496,293546,2.52,0.000526519334442286,0.00226915854755215,0.0027118075455346,0.000712897859908581,0.0734797336650871,0.00109963330025115,8.14401882897153e-06,0.00214801250599906,1.13500163440235e-05,0.00129999021512741,0.00116486578416435,0.0136708648429528,1,0.170047107172312,0.170047107172312
37.5,0.72,6.81,50308,303504,2.28,0.000337124106621117,0.00204072459207983,0.00303411695959006,0.000593338427653167,0.0734795702791388,0.00120915179574774,0.00014383961882501,0.00201375466355014,1.13500163440235e-05,0.00212612936575718,0.0033397761495932,0.0149728053220659,1,0.168962107250416,0.168962107250416
38,2.4,6.84,50739,299939,2.14,0.000588836750716646,0.00220014971973197,0.00369734703938359,0.0007759864156731,0.0791688729025544,0.000342346948091073,8.14401882897153e-06,0.00166152385473534,1.13500163440235e-05,0.000812503423469481,0.0014469864339316,0.0147117895159671,1,0.16786412021399,0.16786412021399
38.5,4.07,6.91,53686,306602,2.25,0.00039160714683043,0.00215828938878135,0.00300825490065194,0.00057851055781768,0.0712947511292081,0.000436107958970251,8.14401882897153e-06,0.00226509133791692,1.13500163440235e-05,0.00103686892285784,0.00277240059631088,0.0157354871726409,1,0.171096722515186,0.171096722515186
39,5.75,6.96,52839,306968,2.54,0.000636666696141977,0.00287384272564087,0.00395263907188144,0.000274120383061129,0.0722262996401065,8.21297897066735e-06,0.000194537046043382,0.00148997692083226,1.13500163440235e-05,0.000985949119719867,0.00176851860039438,0.0149970377313443,1,0.166939313284227,0.166939313284227
39.5,7.42,6.98,51821,309417,2.21,0.00193933476823396,0.00333281558568354,0.00635054474449153,0.000883129562651164,0.0815452548427896,0.000541416113786141,8.14401882897153e-06,0.00163312401535492,1.13500163440235e-05,0.00079881065968447,0.00408281003838729,0.0143386513413362,1,0.168975081545255,0.168975081545255
40,9.1,6.99,51211,307478,2.18,0.000787798854593575,0.00343444893912705,0.00580227133916954,0.000725837146928912,0.0788551246758075,8.21297897066735e-06,0.000296531029538031,0.00133217671479026,1.13500163440235e-05,0.00111088490170218,0.00271746346472166,0.0142954511254902,1,0.164410965451922,0.164410965451922
40.5,35.79,6.88,54808,313055,2.25,0.000727852488562318,0.00296773187300707,0.00433678774435048,0.000359593788992098,0.0682751629003189,8.21297897066735e-06,8.14401882897153e-06,0.00180230140024955,1.13500163440235e-05,0.00039858588659365,0.0020882434493276,0.0140068279495356,1,0.166691217246638,0.166691217246638
41,62.48,6.89,53181,308422,2.36,0.00082367680656167,0.00266611176860751,0.00423976798324901,0.000567903482418835,0.0603364936511859,0.000229762477619834,0.000238432759794168,0.00231930048163417,1.13500163440235e-05,0.000364151851322001,0.000489870942849835,0.0141932519193837,1,0.168619647726435,0.168619647726435
41.5,89.17,6.93,51548,309958,2.28,0.00145146927871772,0.00384683882457703,0.00559216384683882,0.000752448797862867,0.0852315227070347,0.000333926981300089,0.000431878895814782,0.0020080142475512,1.13500163440235e-05,0.000828138913624221,0.00309439002671416,0.0158682101513802,1,0.173406055209261,0.173406055209261
42,115.86,6.88,59848,323418,2.72,0.00141319292211689,0.00386925411507306,0.00537183574611904,0.000591668121006772,0.0781768108662617,0.000459713360206701,8.14401882897153e-06,0.00190270251863329,1.13500163440235e-05,0.00208147993649145,0.00225174414397541,0.0156217410366536,1,0.169412886446543,0.169412886446543
42.5,142.56,6.87,58685,326789,2.42,0.00212259155026997,0.00456076188499963,0.00791540759377661,0.000989966323853001,0.0967486739206557,0.000255056825796188,8.14401882897153e-06,0.00153034095477713,1.13500163440235e-05,0.00139200504926055,0.00520921144210859,0.0160945180074442,1,0.175448835168446,0.175448835168446
43,169.25,6.87,58775,321863,2.22,0.00159612455794664,0.00434094253091147,0.00739552052590368,0.000666844491864497,0.085502370524613,0.000490453368210017,8.14401882897153e-06,0.0023275023877335,1.13500163440235e-05,0.000972302291363719,0.00222424904705771,0.0142704721259002,1,0.166663798518315,0.166663798518315
43.5,195.94,6.83,60612,326384,2.35,0.00186586898299563,0.0041209895452103,0.00708268634361606,0.000571184382549682,0.0845183646356478,8.21297897066735e-06,0.000105774885657349,0.00258090721003931,1.13500163440235e-05,0.000511950446581567,0.00135814953184036,0.014034211829017,1,0.169231355060905,0.169231355060905
44,222.63,6.83,51887,307172,2.31,0.00257511118767936,0.00517289060764463,0.00918970136870787,0.000902195644979213,0.0939598228250964,8.21297897066735e-06,0.000213081383487553,0.00200840538053162,1.13500163440235e-05,1.03420316714378e-05,0.0015595743812706,0.0141449769464078,1,0.170415236679013,0.170415236679013
44.5,249.32,6.86,56321,319520,2.14,0.00117418500885976,0.00403065690314041,0.00546956725945219,0.000935078243419227,0.0834439913750774,8.21297897066735e-06,0.000392818257509447,0.00218184923464486,1.13500163440235e-05,0.000781366751350313,0.00111867808116821,0.0132021092632523,1,0.166665955039389,0.166665955039389
45,276.02,6.83,64895,326806,2.49,0.000489193275816063,0.00223573455806845,0.00183952843385379,5.6600874887809e-05,0.0486322802875324,0.000622609623765899,0.000529622472164498,0.00202954565669144,1.13500163440235e-05,0.000699425096827925,8.38054372967718e-06,0.0147687854260833,1,0.169058727450616,0.169058727450616
45.5,302.71,6.81,60827,323085,2.37,0.000331275653663424,0.00212501211984099,0.00102210658996154,0.000169677773827607,0.0441647005591287,0.00014947803884813,0.000169677773827607,0.00215329174881226,1.13500163440235e-05,0.000488833586503345,8.38054372967718e-06,0.0142084935845642,1,0.16488235674348,0.16488235674348
46,329.4,6.93,59023,318014,2.41,0.000115064867819233,0.00201774464640155,0.00175884869380828,0.000184925680423767,0.0452369308912185,8.21297897066735e-06,0.000246567573898357,0.00228485951812477,1.13500163440235e-05,0.000920518942553865,0.000234239195203439,0.0132653354757316,1,0.164867408287136,0.164867408287136
46.5,356.09,6.9,61193,318797,2.51,0.000514162267953178,0.00223080080773234,0.00154663327376238,0.000344157001936401,0.0547748674166249,0.000460258159216151,8.14401882897153e-06,0.00240080607374911,1.13500163440235e-05,1.03420316714378e-05,0.000613677545621535,0.013467734244451,1,0.164975598024622,0.164975598024622
47,382.78,6.88,57669,318673,2.3,0.000693020823823317,0.00219940740494825,0.0023612505913501,0.000390083577481388,0.0521965025272436,8.21297897066735e-06,0.000290487770464863,0.00261853975947613,1.13500163440235e-05,1.03420316714378e-05,0.0016018325628491,0.0161884684654776,1,0.166727530770955,0.166727530770955
47.5,409.48,6.96,59285,320441,2.6,0.000271918259723138,0.0020435069215557,0.00191990771259064,0.000234838497033619,0.0519363876071193,0.000226598549769281,0.000276038233355307,0.0015697099538563,1.13500163440235e-05,0.000325477916941332,0.00121127224785761,0.0137030323005933,1,0.165309822017139,0.165309822017139
48,436.17,6.95,56114,313701,2.34,0.00026984502592588,0.00175191693754956,0.00159416138393135,0.000290602335612486,0.0450848766393085,0.000361177188546947,8.14401882897153e-06,0.0024244537713956,1.13500163440235e-05,0.000639325138347469,8.38054372967718e-06,0.0135586746872911,1,0.166004508487664,0.166004508487664
48.5,462.86,7.01,55093,318022,2.21,0.000761592435680814,0.00333768925363941,0.00288406315806997,0.000378715364191006,0.0628958824067986,8.21297897066735e-06,8.14401882897153e-06,0.00139001023779995,1.13500163440235e-05,1.03420316714378e-05,0.00134423145751313,0.0145368435947163,1,0.166801228535995,0.166801228535995
49,489.55,6.96,52893,309997,2.17,0.000251831021384651,0.00253929613229523,0.00178380306814128,0.000377746532076976,0.0475708799395606,0.000491070491700069,0.000180478898659,0.00178800025183102,1.13500163440235e-05,0.000365154981007744,8.38054372967718e-06,0.0132421145411429,1,0.165654445866823,0.165654445866823
49.5,516.24,6.91,56501,311779,2.26,0.000240886795665699,0.00241302117727192,0.00152838518629271,0.000116290177217924,0.0445682104187692,0.000290725443044809,5.81450886089618e-05,0.00161144959859123,1.13500163440235e-05,1.03420316714378e-05,8.38054372967718e-06,0.012434742521088,1,0.16297237692969,0.16297237692969
50,542.94,6.89,54390,311166,2.35,0.000167278627646139,0.00200734353175367,0.00149296175174179,0.000242554010086901,0.0411672702637148,0.00050601784862957,8.14401882897153e-06,0.00165187644800562,1.13500163440235e-05,0.00031364742683651,0.000133822902116911,0.0146076061591991,1,0.164802903956976,0.164802903956976
50.5,569.63,6.93,54852,314594,2.19,0.000185785355985385,0.00222529570835828,0.00154408273641187,0.000342670767706377,0.0441260863282621,8.21297897066735e-06,9.90855231922053e-05,0.00203951035237289,1.13500163440235e-05,1.03420316714378e-05,0.000598641702619574,0.0132774601077555,1,0.165782465990958,0.165782465990958
51,596.32,6.96,50610,306528,2.13,0.000940833442814702,0.00220799199867775,0.00269536067400969,0.00015680557380245,0.0426384021088231,0.000546700514068003,0.000326325113048343,0.00186895292018596,1.13500163440235e-05,1.03420316714378e-05,0.000457702755963909,0.0143413530202025,1,0.167277643339365,0.167277643339365
51.5,623.01,6.93,51964,303728,2.19,0.000171169860410979,0.00193421942264406,0.00148917778557552,0.000243917051085645,0.043935023920988,0.000410807664986349,0.000141215134839058,0.00133512491120563,1.13500163440235e-05,1.03420316714378e-05,0.000791660604400777,0.0131287282935221,1,0.167793534914372,0.167793534914372
52,649.7,6.84,54169,310661,2.37,0.000407425326576863,0.00250821216673881,0.00145569673974858,0.000488061589128534,0.046484683354129,0.000165516538921851,0.000224932732380977,0.00164243334776298,1.13500163440235e-05,0.000780898542605655,0.00129442421464524,0.0132880072657517,1,0.170863996333172,0.170863996333172
52.5,676.4,6.9,58726,318929,2.51,0.000229406656070264,0.00245383191046586,0.00209743228407098,5.7351664017566e-05,0.0452996214790175,8.21297897066735e-06,0.000438330574991397,0.00185163943828142,1.13500163440235e-05,0.000618578661903747,0.00091353007685123,0.0132482343880577,1,0.165430874858669,0.165430874858669
53,703.09,6.88,50083,302953,2.48,0.00102074904420771,0.0028209791767195,0.00701069002635388,0.000742362941241973,0.0965071823614565,0.000918674139786942,0.000125273746334583,0.00177703129059797,1.13500163440235e-05,0.0013176942207045,0.00312720388998181,0.0142069707880183,1,0.174793994283805,0.174793994283805
53.5,729.78,6.96,49347,306785,2.34,0.00256170967290374,0.00276235359992534,0.00613130511875321,0.000965890532406327,0.120050394288647,0.000223974616210163,0.000303298959451262,0.00142783817833979,1.13500163440235e-05,0.00194111334048808,0.00415752881340115,0.0154589146563389,1,0.175703420279035,0.175703420279035
54,756.47,7.01,53201,315316,2.25,0.000681959351747684,0.00226306256216906,0.00430025323713508,0.00031274568997346,0.0836638157580391,0.00062549137994692,0.000282339859003818,0.00140301191474205,1.13500163440235e-05,0.00131613811197164,0.00077752053479513,0.0145904551752896,1,0.165316502981943,0.165316502981943
54.5,783.16,7.09,53031,308096,2.17,0.000303250049442943,0.00179313072714088,0.00357747159777617,0.000536181246841145,0.0749291317819237,8.78985650559255e-05,0.000171402201859055,0.00241281561078515,1.13500163440235e-05,0.000690003735689015,0.000307644977695739,0.0137517305029995,1,0.164387896367592,0.164387896367592
55,809.86,7.13,48435,292647,2.36,0.0013006264046287,0.00320853057906565,0.00635968058145651,0.000707693778989146,0.0831540190312246,0.000291684598096878,0.000286902883373978,0.00277817625400469,1.13500163440235e-05,0.00222349734614833,0.00425094438865777,0.0170037775546311,1,0.169363553770382,0.169363553770382
55.5,836.55,7.12,35713,245759,2.09,0.00395813289770196,0.00734159397175714,0.0158971014586333,0.00202749384972009,0.183049118298455,0.00175630040485307,8.14401882897153e-06,0.00196938096867716,1.13500163440235e-05,0.00482982611334595,0.0172788966300986,0.021973126021011,1,0.20553880326207,0.20553880326207
56,863.24,7.18,48448,303935,2.09,0.00156771637555307,0.00530284786068101,0.00854688746912968,0.00128439413900733,0.115864628635378,0.000207769640133539,8.14401882897153e-06,0.00170937749382594,1.13500163440235e-05,0.00308349034107275,0.00594504493018468,0.0156346654200488,1,0.179937952430196,0.179937952430196
56.5,889.93,7.27,49565,301741,2.3,0.0011419113839781,0.00261668762482432,0.00691619202603743,0.00052703602337451,0.0904005473777646,0.000171055551446113,8.14401882897153e-06,0.00205266661735335,1.13500163440235e-05,0.00183537983578667,0.0023393002441009,0.0156955026259339,1,0.173750832162142,0.173750832162142
57,916.62,7.3,49916,302391,2.21,0.00126296258875183,0.00302651762177256,0.00671896097215971,0.000900147881437665,0.0921733060227241,8.21297897066735e-06,5.0518503550073e-05,0.00180488835410715,1.13500163440235e-05,0.0018140735365708,0.00327911013952292,0.0150682918316172,1,0.171661875063148,0.171661875063148
57.5,943.32,7.36,51911,305014,2.27,0.0012245963784363,0.0025167256453893,0.00587986349352135,0.000693337655438198,0.0840964549735721,0.000324157864880197,3.15153479744636e-05,0.00193144061157784,1.13500163440235e-05,0.00110753937167401,0.000774377121658248,0.0149472793250313,1,0.165928307085551,0.165928307085551
58,970.01,7.37,49887,300883,2.25,0.00110266247042338,0.00256369024373435,0.00549493464427649,0.000707541751855,0.0740254071810893,0.000197560359284188,8.14401882897153e-06,0.00207208655900393,1.13500163440235e-05,0.00222370264868714,0.00475063747674071,0.0150559371482392,1,0.175553054145322,0.175553054145322
58.5,996.7,7.4,51901,303520,2.37,0.000839253996447602,0.00185612788632327,0.00408525754884547,0.000781527531083481,0.0633525754884547,0.000603907637655417,8.14401882897153e-06,0.00246447602131439,1.13500163440235e-05,1.03420316714378e-05,0.000950266429840142,0.0154662522202487,1,0.167988454706927,0.167988454706927
59,1023.39,7.43,50910,301599,2.53,0.000761100127450495,0.00193652695150126,0.00478727476615311,0.000508901268650331,0.0619778695501403,8.21297897066735e-06,8.14401882897153e-06,0.00204010862565133,1.13500163440235e-05,0.00163929258220107,0.0018419523794512,0.0151724634874599,1,0.171814976108662,0.171814976108662
59.5,1050.08,7.47,49364,301162,2.27,0.00225967115960733,0.00541855166726459,0.00951857356510881,0.000922504927014951,0.0913326468902732,8.21297897066735e-06,8.14401882897153e-06,0.00149091705376154,1.13500163440235e-05,0.00177512311713483,0.00518559587761435,0.0169032720970214,1,0.174255589774173,0.174255589774173
60,1076.78,7.47,47554,296952,2.14,0.00202705262759065,0.00566911681127572,0.00931591709923086,0.000771984996021672,0.0926855605653014,0.000549388095328307,8.14401882897153e-06,0.00294585685598454,1.13500163440235e-05,0.00115560944189747,0.00559807524722464,0.0180824461031334,1,0.176381995226007,0.176381995226007
60.5,1096.81,7.48,54042,309998,2.25,0.000473513911663349,0.00242018221516823,0.00471760156434966,0.00038582615024421,0.0673222788295438,0.000697117703282153,0.000508589016231005,0.00310853114230847,1.13500163440235e-05,0.00152576704869301,0.00147315439184153,0.0139028945730044,1,0.166615515472505,0.166615515472505
61,1116.84,7.52,53611,309588,2.29,0.000828861841818261,0.00242551149500502,0.00401779871744536,0.000209396675827771,0.0682894909043319,5.23491689569428e-05,0.000165772368363652,0.00321074902935916,1.13500163440235e-05,0.000994634210181913,0.001758059590804,0.0151419971207957,1,0.164489813724207,0.164489813724207
61.5,1136.88,7.58,53475,311924,2.28,0.00146513497393875,0.00336246315552905,0.00528572292957844,0.000436515139728064,0.070049875096163,0.000233384332131836,0.000311179109509115,0.00153860781923951,1.13500163440235e-05,0.0014781007701683,0.000509987985028827,0.0155719212716853,1,0.164220453111359,0.164220453111359
62,1156.91,7.6,53940,308408,2.14,0.000469394610144091,0.00219625001076593,0.00273885295460222,0.000284220589628532,0.0558536522345767,2.15318628506464e-05,0.00035742892332073,0.00235127942329059,1.13500163440235e-05,0.000529683826125901,8.38054372967718e-06,0.0151067549760135,1,0.165950373362502,0.165950373362502
62.5,1176.94,7.63,55233,310784,2.26,0.000213292381196144,0.0020134800784916,0.00165088303045815,8.95828001023803e-05,0.0550123709581094,0.000354065352785599,2.55950857435372e-05,0.001548502687484,1.13500163440235e-05,9.38486477263032e-05,0.000605750362597048,0.0148323521883798,1,0.167839774763245,0.167839774763245
63,1196.98,7.66,52875,305514,2.15,0.000268073331027326,0.00229159460394327,0.00201487374610861,0.000229159460394327,0.0500475613974403,0.000609650639916984,0.000164303009339329,0.00219214804565894,1.13500163440235e-05,1.03420316714378e-05,8.6475268073331e-05,0.0138187478381183,1,0.167260463507437,0.167260463507437
63.5,1217.01,7.69,54287,306830,2.15,0.000102100722362611,0.0013570887680697,0.00150598565484851,0.000102100722362611,0.0424015791578392,0.00017442206736946,5.10503611813054e-05,0.00200372667636624,1.13500163440235e-05,0.000544537185933924,8.38054372967718e-06,0.0152980915673312,1,0.163165462728982,0.163165462728982
64,1237.05,7.73,54066,308486,2.32,6.83162186972951e-05,0.00209645396127324,0.00187015648683845,0.000209218419760466,0.0482440596912961,0.000260455583783438,8.14401882897153e-06,0.00130654768258577,1.13500163440235e-05,1.03420316714378e-05,8.38054372967718e-06,0.0134284067376871,1,0.164095557310903,0.164095557310903
64.5,1257.08,7.76,53319,306172,2.22,0.000338604861150302,0.00221829594933082,0.00267845127345815,0.000421085532456144,0.0541941421359021,8.21297897066735e-06,0.000360310300967629,0.00206635787060953,1.13500163440235e-05,0.00107224872697595,0.000442790972273471,0.0151417148165673,1,0.165786149324744,0.165786149324744
65,1277.11,7.78,54787,311908,2.28,0.000329562159325959,0.00220719919864359,0.00339969385409936,0.000268853340502756,0.0641518761193188,8.21297897066735e-06,8.14401882897153e-06,0.00185161897410769,1.13500163440235e-05,0.000607088188232029,0.00218118113343365,0.0164607625894913,1,0.166884206600783,0.166884206600783
65.5,1297.15,7.81,55119,313184,2.25,0.000190259574596888,0.00236527243873858,0.00324306093062876,0.000501593423937249,0.0739763818682625,0.000592399129994854,8.14401882897153e-06,0.00213177205173331,1.13500163440235e-05,0.000185935493356049,8.38054372967718e-06,0.0130241326974051,1,0.164375624289229,0.164375624289229
66,1317.18,7.85,54823,310307,2.26,0.000469390567402763,0.00232111482412926,0.00270437868191684,0.000215316774037965,0.0652065318496572,8.21297897066735e-06,8.14401882897153e-06,0.00161487580528473,1.13500163440235e-05,0.000279911806249354,0.00128328797326627,0.0136941468288146,1,0.164781927171254,0.164781927171254
66.5,1337.21,7.87,54945,313885,2.1,0.000515165174834181,0.00236975980423723,0.00395818575997596,0.000429304312361818,0.0681864039324275,8.21297897066735e-06,0.0001416704230794,0.00235688067486638,1.13500163440235e-05,0.00110760512589349,0.00177731985317793,0.014841050078348,1,0.166359714083328,0.166359714083328
67,1357.25,7.88,56161,316457,2.23,0.000420476795202317,0.00300704617174991,0.00301129341210548,0.000484185400536002,0.0718718012971072,8.21297897066735e-06,8.14401882897153e-06,0.00125293590489579,1.13500163440235e-05,0.00045020747769137,0.000195373056356632,0.0143599196422125,1,0.165710329713269,0.165710329713269
67.5,1377.28,7.88,56666,311941,2.39,0.000295461455126256,0.00250071724338744,0.00223951218885554,0.000304025555274843,0.0591693679265885,0.000214102503714678,8.14401882897153e-06,0.00198258918439792,1.13500163440235e-05,0.00037253835646354,0.000445333207726531,0.0140708165441287,1,0.166242030034299,0.166242030034299
68,1397.31,7.9,54109,306317,2.26,0.000207753535056245,0.00205589435732742,0.00332838475954692,0.000359240487701424,0.0503932168470804,0.000216409932350255,0.000294317507996347,0.00233722726938276,1.13500163440235e-05,0.000103876767528122,8.38054372967718e-06,0.0145860294404072,1,0.168254394203676,0.168254394203676
68.5,1417.35,7.93,54555,309163,2.28,0.000349483856030126,0.00189594991896343,0.00496267075562778,0.000345115307829749,0.0639162287197096,8.21297897066735e-06,4.36854820037657e-05,0.00224543377499356,1.13500163440235e-05,0.000882446736476067,0.00112708543569715,0.0139007203735982,1,0.168276476678505,0.168276476678505
69,1437.38,7.92,51979,313176,2.28,0.00180918354326546,0.00306695346251299,0.00764231940064529,0.00104814159937294,0.121584425527261,0.00015949980860023,5.46856486629359e-05,0.00253376838804936,1.13500163440235e-05,0.000396470952806285,0.00469840864762391,0.0162188519659491,1,0.173330720574564,0.173330720574564
69.5,1457.41,7.92,52423,313419,2.08,0.0011889523098018,0.00250089968613481,0.00753458666824586,0.00110240022594649,0.119191330214421,8.21297897066735e-06,0.000464648029117943,0.00194969957316157,1.13500163440235e-05,0.00248267819479685,0.00361696603058477,0.0155611536026166,1,0.171209132611459,0.171209132611459
70,1477.45,7.9,54687,316612,2.16,0.000517987904761061,0.00205424263084729,0.00530384196498933,0.000584396610499659,0.103150429000239,8.21297897066735e-06,0.000628669080992058,0.00217377830117676,1.13500163440235e-05,0.000960712609685046,0.00230216846560472,0.0142911534749462,1,0.16831950556505,0.16831950556505
70.5,1497.48,7.9,55507,320737,2.24,0.000784667853166288,0.00225318031579593,0.00483513207844925,0.000635624797257608,0.10207695882028,0.000258633538194475,0.000381374878354565,0.00263017157485907,1.13500163440235e-05,0.00140275817325817,0.0029940119760479,0.0161974732818404,1,0.172714600082412,0.172714600082412
71,1517.52,7.9,57916,322214,2.13,7.15680991512865e-05,0.00239963626566078,0.00302690960528088,0.000454667924019938,0.0779797588576047,0.000298902061161256,2.1049440926849e-05,0.00205021554627509,1.13500163440235e-05,0.000298902061161256,0.000559915128654183,0.0143472989357403,1,0.166572645830527,0.166572645830527
71.5,1537.55,7.89,57655,314852,2.16,4.15969917055599e-05,0.00157652598564072,0.00108152178434456,4.15969917055599e-05,0.0476743121937422,0.000515802697148942,0.000415969917055599,0.00189266312260297,1.13500163440235e-05,1.03420316714378e-05,8.38054372967718e-06,0.0126205272834669,1,0.164262360546085,0.164262360546085
72,1557.58,7.91,56106,311915,2.19,8.11474245836123e-06,0.00185047804016037,0.000875226100075853,0.000216722653352116,0.0408355491835391,8.21297897066735e-06,0.000375096900032508,0.00187965224349624,1.13500163440235e-05,2.08387166684727e-05,8.38054372967718e-06,0.0118447265543599,1,0.164800906900949,0.164800906900949
72.5,1577.62,7.93,56377,312562,2.58,6.65623855958998e-05,0.00168902053449596,0.0010649981695344,0.000282890138782574,0.0407653010283889,0.000382733717176424,0.000561620128465404,0.00220071887376444,1.13500163440235e-05,0.000137284920291543,8.38054372967718e-06,0.0139073784404433,1,0.162574466668885,0.162574466668885
73,1597.65,7.95,57812,315230,2.24,6.63848078367266e-05,0.00210356859832627,0.00109120027881619,0.000456395553877495,0.0463905335264025,6.63848078367266e-05,6.22357573469312e-05,0.00193345752824466,1.13500163440235e-05,1.03420316714378e-05,8.38054372967718e-06,0.0140569830594269,1,0.163360564934715,0.163360564934715
73.5,1617.68,7.93,57684,316215,2.17,8.11474245836123e-06,0.00243395940878748,0.00121487783961931,0.000302668527517614,0.0607396882514167,0.000416169225336719,4.62410250374132e-05,0.00206823493803703,1.13500163440235e-05,1.03420316714378e-05,8.38054372967718e-06,0.0144734408367103,1,0.164227102285147,0.164227102285147
74,1637.72,7.91,57362,320071,2.34,0.000147870245971592,0.0025222439098583,0.00275038657507161,0.000312639948625652,0.0788063913745173,0.000680203131469323,8.14401882897153e-06,0.00158009919981073,1.13500163440235e-05,0.000426711281232308,0.00034221399781997,0.0148968710655952,1,0.164921797764202,0.164921797764202
74.5,1657.75,7.89,58181,322108,2.45,0.000222218495287291,0.00214252171871331,0.00277982759199007,0.000385737765404354,0.0746486432093382,8.21297897066735e-06,0.000247375306074531,0.00215090732230906,1.13500163440235e-05,0.00089725958474491,0.00071277630563848,0.0143813101667058,1,0.165485694160266,0.165485694160266
75,1677.78,7.88,56837,317752,2.25,0.000239880817109815,0.00209159238778207,0.00159078857662298,0.000370342314134451,0.0706385879857587,8.21297897066735e-06,0.000239880817109815,0.00160762231817455,1.13500163440235e-05,0.00082064490063884,8.38054372967718e-06,0.0139930476647392,1,0.166102736324689,0.166102736324689
75.5,1697.82,7.87,58395,321459,2.05,4.11746298400777e-05,0.00197638223232373,0.00229342688209233,0.000329397038720622,0.0571297989031079,0.00029645733484856,0.000399393909448754,0.00269282079154108,1.13500163440235e-05,0.000938781560353772,0.000531152724937003,0.0132005863267289,1,0.162623318016371,0.162623318016371
