"Model","Shapiro_W","Shapiro_p","Shapiro_expl","BreuschPagan_stat","BreuschPagan_p","BreuschPagan_expl","CV10_RMSE","CV10_expl","AIC","AIC_expl","BIC","BIC_expl"
"OLS",0.982048252397389,0.00187302683183422,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",7.61064671617046,0.00580246696247987,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",0.450923989941031,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",335.005013489929,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",345.777974431461,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
"OLS_weighted",0.983291363284169,0.00315464340348497,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",13.2909837101723,0.000266685518513102,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",NA,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",359.871349044666,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",370.644309986199,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
"WLS_weighted",0.980253232719914,0.00090033888855784,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",2244.35677648681,0,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",NA,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",321.186258039926,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",331.959218981458,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
"Bayes",0.982040775022707,0.00186722762976878,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",7.61064671617046,0.00580246696247987,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",0.450923723015753,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",335.005023203259,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",345.777984144792,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
"RF",0.995570406236946,0.643612172074665,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",NA,NA,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",0.502998069768999,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",NA,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",NA,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
"PLS_LOO",0.982048252397389,0.00187302683183395,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",NA,NA,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",0.450923989941031,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",NA,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",NA,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
"PLS_kfold",0.982048252397389,0.00187302683183395,"Shapiro–Wilk test of residual normality: p > 0.05 suggests residuals are approximately normal.",NA,NA,"Breusch–Pagan test for heteroscedasticity: p < 0.05 suggests non-constant residual variance.",0.450923989941031,"10-fold cross-validation RMSE: lower values indicate better out-of-sample predictive performance.",NA,"AIC (Akaike Information Criterion): lower values indicate better trade-off between fit and complexity.",NA,"BIC (Bayesian Information Criterion): like AIC but with stronger penalty for complexity; lower is better."
