"Location","Site","label","ID","section_depth","field_depth","depth","SH20_age","surface","validity","qc","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_coh","Total_scatter","inc_coh","coh_inc"
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7558",1.1,1.1,1.1,-51.51,6.66,1,TRUE,16596,44628,1.45,0.447220641408739,0.608032643256623,-0.0938644215562707,0.86094759462313,0.0838615319012482,-0.172051465821111,0.375903950659495,0.402698182633564,-0.512826614754188,0.420581610938452,32520,5.65711361310133,0.176768590555455
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7559",1.2,1.2,1.2,-50.47,6.68,1,TRUE,16084,44476,1.35,0.833823003989605,0.92862132346925,0.207338584138619,0.884678561043274,0.302281143628706,NA,0.875141597496901,0.821410891498034,0.600512564976043,0.443877391883414,30857,5.63734136373414,0.177388583638584
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7560",1.3,1.3,1.3,-49.42,6.7,1,TRUE,16223,44600,1.42,0.523080400513798,0.793227379257149,0.271968259932352,0.945270129594005,0.258164849145902,-0.799568748952822,0.484963695469722,0.687876802598068,-0.690661231022217,0.495181340767558,31203,5.59404057480981,0.178761663707453
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7561",1.4,1.4,1.4,-48.38,6.7,1,TRUE,16870,48427,1.4,1.19443049637618,0.942985424168044,-0.0129705007943152,1.17829119166924,0.430323454673387,0.408499366143505,1.10832580471754,0.761144841023802,0.339334804532298,0.392335655584854,32377,5.6811803549319,0.176019759543787
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7562",1.5,1.5,1.5,-47.34,6.71,1,TRUE,16085,44532,1.13,0.926606109844043,0.713396275176277,0.137815350076065,0.775090696833908,0.169750349089183,NA,0.697120093011419,1.00465304005554,0.245481205836824,0.443433296271291,31642,5.63771764212293,0.177376744186047
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7563",1.6,1.6,1.6,-46.29,6.73,1,TRUE,16366,44776,1.31,0.602511588769789,0.752027954445334,0.114106557801014,0.730903619059652,0.0760319610149255,-0.824279695789111,NA,1.09007821840125,-0.264212588151614,0.262563564548916,31975,5.79307414489059,0.17261992078627
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7564",1.7,1.7,1.7,-45.25,6.76,1,TRUE,16696,47047,1.33,0.554114231412136,0.591256592220851,0.0647007413208873,1.14532206006979,0.154401366995869,NA,0.639058589128456,0.934088971981873,-0.365017953459069,0.765708003318021,33353,5.37115568290353,0.186179671384878
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7565",1.8,1.8,1.8,-44.2,6.78,1,TRUE,16936,47641,1.27,0.801539601853015,0.875178893344907,0.309110428591221,1.11104169586654,0.251371942703968,NA,0.860591193717837,1.01505364851542,0.30433520776411,0.377156411704579,32875,5.69415597637956,0.175618652553283
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7566",1.9,1.9,1.9,-43.16,6.81,1,TRUE,16562,46327,1.18,0.401209842702639,1.12283849646246,-0.0859132666509381,1.1206873340091,0.192368535577385,-0.375877716611213,0.538209279715923,0.903543643293647,-1.237427159032,0.282531685881867,32476,5.775714583768,0.173138749412997
"Isla Hermite","HER42PB","HER42PB_1A","ACE_ITRAX_7567",2,2,2,-42.11,6.84,1,TRUE,15674,42856,1.25,0.276678097106244,0.35187910901989,0.865744130233801,1.20888791867904,-0.0801407131394819,-0.325883622013462,0.841257692912255,0.430981550683765,-0.70110210198764,0.179965235001398,32041,5.86543818298693,0.17049024621904
