"Location","Site","label","ID","section_depth","field_depth","depth","SH20_age","surface","validity","qc","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_coh","Total_scatter","inc_coh","coh_inc"
"Bird Island","BI10","BI10.01","ACE_ITRAX_24",2.3,2.3,2.3,-28.8,7.61,1,TRUE,22196,55101,1.28,-0.326703797956017,-0.507148997302878,-0.328091241276215,-0.278228210055546,-0.396471345022959,-0.484254286227654,-0.329320651110051,-0.705309595350591,-0.990563193370987,-0.949778845756391,47091,7.18262380538662,0.139224888716857
"Bird Island","BI10","BI10.01","ACE_ITRAX_25",2.4,2.4,2.4,-27.2,7.62,1,TRUE,22616,55584,1.38,-0.234226216462933,-0.486354554804485,-0.325699264704356,-0.25430781017201,-0.391840222095807,-0.484254286227654,-0.541991697452443,-0.705309595350591,-0.770721564943702,-0.436205118008467,47105,6.45922406967538,0.154817357195391
"Bird Island","BI10","BI10.01","ACE_ITRAX_26",2.5,2.5,2.5,-25.7,7.62,1,TRUE,22901,57742,1.36,-0.326703797956017,-0.518767952910352,-0.334902480004246,-0.375855866284942,-0.385373227922299,-0.484254286227654,-0.487936234920996,-0.705309595350591,-0.373149588660112,-0.656941340116139,48408,6.75148118494796,0.148115646419847
"Bird Island","BI10","BI10.01","ACE_ITRAX_27",2.6,2.6,2.6,-24.1,7.63,1,TRUE,22895,57183,1.42,-0.313547637810989,-0.500206230329242,-0.334902480004246,-0.277413132992713,-0.388892728085651,-0.484254286227654,-0.541991697452443,-0.705309595350591,-0.662204501209946,-0.87589543816169,48130,7.06873428331936,0.141468042215107
"Bird Island","BI10","BI10.01","ACE_ITRAX_28",2.7,2.7,2.7,-22.5,7.65,1,TRUE,23449,58191,1.24,-0.326703797956017,-0.482185703569441,-0.324607655444226,-0.253370799476202,-0.396652408933306,-0.484254286227654,-0.541991697452443,-0.705309595350591,-0.638771758020177,-0.756360003740582,49585,6.89193060639822,0.145097224146691
"Bird Island","BI10","BI10.01","ACE_ITRAX_29",2.8,2.8,2.8,-20.9,7.66,1,TRUE,23788,60176,1.32,-0.290779045919696,-0.482093188293445,-0.324049280353419,-0.183847454347351,-0.358600810105367,-0.484254286227654,-0.541991697452443,-0.705309595350591,-0.429223233623219,-0.662219175611614,49633,6.75879318430514,0.147955407530761
"Bird Island","BI10","BI10.01","ACE_ITRAX_30",2.9,2.9,2.9,-19.4,7.68,1,TRUE,23421,58991,1.42,-0.308325708848128,-0.456718751873566,-0.323798098819543,-0.334928331367819,-0.36056039645877,-0.484254286227654,-0.187568658471424,-0.705309595350591,-0.344379443690904,-0.648422902417842,48528,6.73971291866029,0.148374272327133
"Bird Island","BI10","BI10.01","ACE_ITRAX_31",3,3,3,-17.8,7.67,1,TRUE,23170,57641,1.33,-0.326703797956017,-0.480072340793023,-0.334902480004246,-0.316278556232391,-0.397648485661133,-0.484254286227654,-0.541991697452443,-0.705309595350591,-0.274967772915196,-0.706698785625269,48819,6.82105094520987,0.146604974516758
"Bird Island","BI10","BI10.01","ACE_ITRAX_32",3.1,3.1,3.1,-16.2,7.66,1,TRUE,23818,60935,1.27,0.127929701135534,-0.32232561333057,-0.252801739988957,-0.0679475381218428,-0.352608699760494,-0.484254286227654,-0.541991697452443,-0.705309595350591,-0.389944899309416,-0.702321262410059,49812,6.81487292124255,0.14673787927621
"Bird Island","BI10","BI10.01","ACE_ITRAX_33",3.2,3.2,3.2,-14.6,7.65,1,TRUE,24827,63214,1.23,-0.0648058547589561,-0.451537370084707,-0.297804810812943,-0.224360185928117,-0.364585529219172,-0.484254286227654,-0.244707462082854,-0.624124238814186,-0.717833628770364,-0.481622707003398,51794,6.51727140783745,0.153438446463567
"Bird Island","BI10","BI10.01","ACE_ITRAX_34",3.3,3.3,3.3,-13,7.65,1,TRUE,24712,61223,1.35,-0.272254252658171,-0.467814059247291,-0.334902480004246,-0.355278794186695,-0.398517877603873,-0.484254286227654,-0.541991697452443,-0.705309595350591,-0.712442183306276,-0.664715210322392,51456,6.76225675064112,0.147879626118188
"Bird Island","BI10","BI10.01","ACE_ITRAX_35",3.4,3.4,3.4,-11.5,7.67,1,TRUE,23758,58939,1.19,-0.283615059160635,-0.454436643079258,-0.334902480004246,-0.270490745780032,-0.400300867481188,-0.484254286227654,-0.541991697452443,-0.705309595350591,-0.747306737249095,-0.867120946372681,49976,7.05544809800129,0.141734442109111
"Bird Island","BI10","BI10.01","ACE_ITRAX_36",3.5,3.5,3.5,-9.9,7.68,1,TRUE,23605,61215,1.35,-0.251964987377659,-0.428353996002086,-0.298931342408937,-0.306218305933213,-0.307524784940201,-0.484254286227654,-0.141138036555015,-0.705309595350591,-0.578081763101339,-0.841509595273556,49184,7.01695191524042,0.142512021185161
"Bird Island","BI10","BI10.01","ACE_ITRAX_37",3.6,3.6,3.6,-8.3,7.69,1,TRUE,24367,64087,1.31,-0.258057024356051,-0.428840921436093,-0.30801881819757,-0.185611905917967,-0.276721914281115,-0.484254286227654,-0.459916704953129,-0.705309595350591,-0.311325787001763,-0.619444636016843,50150,6.69998464609243,0.149254073378097
"Bird Island","BI10","BI10.01","ACE_ITRAX_38",3.7,3.7,3.7,-6.7,7.69,1,TRUE,24164,60214,1.58,-0.264096072287296,-0.504338948776403,-0.334902480004246,-0.23271203925075,-0.38703340522761,-0.484254286227654,-0.0863311695941872,-0.705309595350591,-0.411211032929848,-0.734871600442613,50759,6.8610809973672,0.145749627556318
"Bird Island","BI10","BI10.01","ACE_ITRAX_39",3.8,3.8,3.8,-5.1,7.69,1,TRUE,23726,58135,1.31,-0.326703797956017,-0.513511207042459,-0.330106395170812,-0.252771705879732,-0.422012350776218,-0.484254286227654,-0.541991697452443,-0.705309595350591,-0.116637846586349,-0.981792537874253,50115,7.23311976343026,0.138252929953666
"Bird Island","BI10","BI10.01","ACE_ITRAX_40",3.9,3.9,3.9,-3.5,7.68,1,TRUE,23359,57116,1.28,-0.290963385635385,-0.491939433467922,-0.312767586720657,-0.298915980652803,-0.446298333204823,-0.484254286227654,-0.43710477107524,-0.705309595350591,-0.54517460448663,-0.6250778879973,49938,6.70767093687297,0.149083043788398
"Bird Island","BI10","BI10.01","ACE_ITRAX_41",4,4,4,-1.9,7.65,1,TRUE,24215,60269,1.22,-0.326703797956017,-0.504080858022217,-0.329711213740604,-0.266157105136909,-0.431059792657374,-0.484254286227654,-0.516777735301883,-0.705309595350591,-0.0691366479810812,-0.723430100675895,51799,6.84476752991065,0.14609699973449
"Bird Island","BI10","BI10.01","ACE_ITRAX_42",4.1,4.1,4.1,-0.4,7.63,1,TRUE,24962,62359,1.43,-0.295261346722355,-0.489594786202152,-0.321092315212999,-0.247662593415489,-0.392004144284741,-0.484254286227654,-0.541991697452443,-0.705309595350591,-0.709722731197539,-0.654940026213239,52668,6.74871266735324,0.148176407752175
"Bird Island","BI10","BI10.01","ACE_ITRAX_43",4.2,4.2,4.2,1.2,7.63,1,TRUE,24893,61204,1.26,-0.316897075882075,-0.506164459743937,-0.324014552416941,-0.19240558235827,-0.404796541811123,-0.484254286227654,-0.541991697452443,-0.705309595350591,-0.554624927503442,-0.742592533622771,51838,6.87213363705391,0.14551521446092
"Bird Island","BI10","BI10.01","ACE_ITRAX_44",4.3,4.3,4.3,2.8,7.65,1,TRUE,24627,60990,1.29,-0.299561372327538,-0.514120089589292,-0.334902480004246,-0.273281704090673,-0.407969596601735,-0.484254286227654,-0.433371889417577,-0.705309595350591,-0.23699033283758,-0.693366128888556,51573,6.80226928895613,0.147009763583391
"Bird Island","BI10","BI10.01","ACE_ITRAX_45",4.4,4.4,4.4,4.4,7.65,1,TRUE,24719,60892,1.29,-0.326703797956017,-0.498382304519119,-0.33130213081346,-0.322776486256905,-0.411514505163874,-0.484254286227654,-0.541991697452443,-0.705309595350591,-0.788571508808778,-0.773616810959059,52212,6.91690674753601,0.144573295043514
"Bird Island","BI10","BI10.01","ACE_ITRAX_46",4.5,4.5,4.5,6,7.64,1,TRUE,24669,61755,1.41,-0.261183133471193,-0.497474331740106,-0.328231034629958,-0.312807105721214,-0.411618708804579,-0.484254286227654,-0.26068930540168,-0.684102647718183,-0.268376867871916,-0.491025987166191,52721,6.52942016566695,0.153152956101402
"Bird Island","BI10","BI10.01","ACE_ITRAX_47",4.6,4.6,4.6,7.6,7.63,1,TRUE,25143,61747,1.4,-0.275709819787015,-0.496436863721815,-0.334902480004246,-0.330430951652681,-0.394277332025118,-0.484254286227654,0.25258580960162,-0.705309595350591,-0.731328669968757,-0.694612632264548,52404,6.80402084884587,0.14697191884261
"Bird Island","BI10","BI10.01","ACE_ITRAX_48",4.7,4.7,4.7,9.2,7.61,1,TRUE,24603,61057,1.33,-0.278221933551618,-0.484445204352635,-0.325162345126209,-0.305316855659207,-0.416931401789629,-0.484254286227654,-0.353471888328455,-0.705309595350591,-0.346231501804512,-0.851217911506191,52277,7.03149485328007,0.142217269708093
"Bird Island","BI10","BI10.01","ACE_ITRAX_49",4.8,4.8,4.8,10.8,7.6,1,TRUE,24468,59906,1.37,-0.31189916778481,-0.478282111516888,-0.334902480004246,-0.206612262728263,-0.41964768593207,-0.484254286227654,-0.541991697452443,-0.705309595350591,-0.934776408057094,-0.678823299335651,51594,6.78190045248869,0.147451294368828
"Bird Island","BI10","BI10.01","ACE_ITRAX_50",4.9,4.9,4.9,12.4,7.58,1,TRUE,24611,60338,1.33,-0.304677126145217,-0.522478658719668,-0.334902480004246,-0.33007321992843,-0.4167989178321,-0.484254286227654,0.0254160525770665,-0.705309595350591,-0.446095766299426,-0.852666180601144,51777,7.03366951124903,0.142173299214683
"Bird Island","BI10","BI10.01","ACE_ITRAX_51",5,5,5,14,7.56,1,TRUE,23922,58453,1.25,-0.326703797956017,-0.50381176975729,-0.326538716701454,-0.332185117838616,-0.448960509353562,-0.484254286227654,-0.17928840090492,-0.705309595350591,-0.619753725288113,-0.942418445873981,51143,7.17111359642115,0.139448355761519
"Bird Island","BI10","BI10.01","ACE_ITRAX_52",5.1,5.1,5.1,15.8,7.56,1,TRUE,24110,59450,1.32,-0.314213547522246,-0.481628444606336,-0.330147970670348,-0.305760885379575,-0.415471261709909,-0.484254286227654,-0.541991697452443,-0.705309595350591,-0.551403697129757,-0.689023705595923,50948,6.79617444529457,0.147141602683899
"Bird Island","BI10","BI10.01","ACE_ITRAX_53",5.2,5.2,5.2,17.5,7.56,1,TRUE,24472,59253,1.3,-0.326703797956017,-0.482312416506119,-0.334902480004246,-0.375855866284942,-0.425105455504133,-0.484254286227654,-0.541991697452443,-0.705309595350591,-0.259215974091553,-0.693417675941879,50645,6.8023417038977,0.147008198577705
"Bird Island","BI10","BI10.01","ACE_ITRAX_54",5.3,5.3,5.3,19.1,7.56,1,TRUE,24459,58573,1.24,-0.304291491291283,-0.496287285699592,-0.332269326946565,-0.207635172736862,-0.441502138041571,-0.484254286227654,-0.373904868788635,-0.705309595350591,-0.582669890104355,-0.662004273153455,51144,6.75849514563107,0.147961932124259
"Bird Island","BI10","BI10.01","ACE_ITRAX_55",5.4,5.4,5.4,20.6,7.56,1,TRUE,24136,57845,1.32,-0.299371713936997,-0.497421533235451,-0.334902480004246,-0.303552235048943,-0.461784937188791,-0.484254286227654,-0.541991697452443,-0.705309595350591,-0.177708528160458,-0.894845615614224,50942,7.09759974566841,0.140892701171306
"Bird Island","BI10","BI10.01","ACE_ITRAX_56",5.5,5.5,5.5,22.1,7.53,1,TRUE,24271,58763,1.35,-0.287011155049877,-0.495434559505694,-0.327033048738261,-0.350074136628728,-0.45043988432682,-0.484254286227654,-0.541991697452443,-0.705309595350591,-0.142861242399909,-0.611299552547608,51408,6.68890218366736,0.149501363981933
"Bird Island","BI10","BI10.01","ACE_ITRAX_57",5.6,5.6,5.6,23.7,7.5,1,TRUE,24498,59836,1.25,-0.326703797956017,-0.484946893564893,-0.334902480004246,-0.274199624032723,-0.453726572218319,-0.484254286227654,-0.175989223131126,-0.705309595350591,-0.349334850515637,-0.606019728324042,52159,6.68173784977909,0.149661663250237
"Bird Island","BI10","BI10.01","ACE_ITRAX_58",5.7,5.7,5.7,25.4,7.49,1,TRUE,25061,60932,1.49,-0.312380805637011,-0.492268570513043,-0.328844528285899,-0.284063567020045,-0.44864222537737,-0.484254286227654,-0.205723693068471,-0.705309595350591,-0.408019518883327,-0.677367893499001,53331,6.77986870897155,0.147495481538859
"Bird Island","BI10","BI10.01","ACE_ITRAX_59",5.8,5.8,5.8,27,7.5,1,TRUE,24633,60050,1.67,-0.292793906480363,-0.486502655125753,-0.334902480004246,-0.343132066093024,-0.448992713776679,-0.484254286227654,-0.357178273669793,-0.705309595350591,-0.844516556256511,-0.857158948768868,52311,7.04042422379342,0.142036895535422
"Bird Island","BI10","BI10.01","ACE_ITRAX_60",5.9,5.9,5.9,28.6,7.51,1,TRUE,24527,59033,1.27,-0.326703797956017,-0.501342064175858,-0.334902480004246,-0.249268264325735,-0.46810680121636,-0.484254286227654,0.130038528558918,-0.705309595350591,-0.587275374746904,-0.832311908057783,52045,7.0032292787944,0.142791269597295
"Bird Island","BI10","BI10.01","ACE_ITRAX_61",6,6,6,30.3,7.53,1,TRUE,24964,60810,1.43,-0.309950021890411,-0.511008134881279,-0.321742656422451,-0.333570937512105,-0.448498691682549,-0.484254286227654,-0.541991697452443,-0.705309595350591,-0.781378724938074,-0.753504911449004,53085,6.88781575037147,0.14518390680617
"Bird Island","BI10","BI10.01","ACE_ITRAX_62",6.1,6.1,6.1,31.9,7.54,1,TRUE,24252,58311,1.42,-0.287308893915883,-0.497833347825238,-0.334902480004246,-0.375855866284942,-0.464687578202654,-0.484254286227654,-0.296316800907335,-0.705309595350591,-0.721881857545636,-0.749109500890329,51608,6.88149053145999,0.14531735463826
"Bird Island","BI10","BI10.01","ACE_ITRAX_63",6.2,6.2,6.2,33.6,7.55,1,TRUE,23338,56500,1.47,-0.288035013478815,-0.503208697390884,-0.319092573106702,-0.284765972785633,-0.451751424060134,-0.484254286227654,-0.496599384524761,-0.705309595350591,-0.405317586472152,-0.765964248226536,49269,6.90580872913992,0.144805632362851
"Bird Island","BI10","BI10.01","ACE_ITRAX_64",6.3,6.3,6.3,35.2,7.55,1,TRUE,23892,57091,1.52,-0.326703797956017,-0.503449120222307,-0.321897890440186,-0.343901764289048,-0.445930394003941,-0.484254286227654,-0.541991697452443,-0.682917899304262,-0.2330306407992,-0.705173930809204,49650,6.81889763779528,0.146651270207852
"Bird Island","BI10","BI10.01","ACE_ITRAX_65",6.4,6.4,6.4,36.8,7.56,1,TRUE,23765,57274,1.49,-0.289223763778607,-0.49613018353935,-0.330146792804426,-0.313533780954449,-0.455231403442278,-0.484254286227654,-0.311008135896418,-0.705309595350591,-0.383988143235169,-0.988251069266466,50532,7.24339314845024,0.138056844286293
"Bird Island","BI10","BI10.01","ACE_ITRAX_66",6.5,6.5,6.5,38.5,7.6,1,TRUE,23419,57604,1.3,-0.326703797956017,-0.499731886177425,-0.329550522385423,-0.307473208478387,-0.455858526918469,-0.484254286227654,-0.10008622590737,-0.705309595350591,0.0466563367614334,-0.802128567595752,50139,6.95857142857143,0.143707657565182
"Bird Island","BI10","BI10.01","ACE_ITRAX_67",6.6,6.6,6.6,40.2,7.62,1,TRUE,23505,57582,1.56,-0.311418484729424,-0.496274519106016,-0.321972543652379,-0.299076750563079,-0.441410010828467,-0.484254286227654,-0.541991697452443,-0.705309595350591,-0.540013260847027,-0.775255733788643,49844,6.9192882109946,0.144523536165327
"Bird Island","BI10","BI10.01","ACE_ITRAX_68",6.7,6.7,6.7,41.9,7.62,1,TRUE,23379,57347,1.41,-0.300878402587529,-0.492420488324814,-0.3316256019309,-0.287286622915267,-0.441769466113781,-0.484254286227654,-0.435886461571929,-0.644824912482802,0.156261429917636,-0.723680893788455,49236,6.84512428298279,0.14608938547486
"Bird Island","BI10","BI10.01","ACE_ITRAX_69",6.8,6.8,6.8,43.6,7.6,1,TRUE,24028,58383,1.33,-0.314130315045818,-0.534443042996696,-0.334902480004246,-0.352335173107022,-0.442393079680093,-0.484254286227654,-0.0475419098008569,-0.672785071915496,-0.69695449041315,-0.700028213177036,50596,6.81164119190983,0.146807497903398
"Bird Island","BI10","BI10.01","ACE_ITRAX_70",6.9,6.9,6.9,45.2,7.58,1,TRUE,24381,59173,1.5,-0.309462405328338,-0.49781737827653,-0.334902480004246,-0.314422040851043,-0.453354837073021,-0.484254286227654,-0.325142730723391,-0.705309595350591,-0.707712574115299,-0.54193514804339,51873,6.59598769951677,0.151607317289761
"Bird Island","BI10","BI10.01","ACE_ITRAX_71",7,7,7,46.8,7.58,1,TRUE,24265,59141,1.31,-0.30445776728815,-0.537662806454131,-0.334902480004246,-0.352736573373798,-0.452888577717689,-0.484254286227654,-0.473079606445973,-0.705309595350591,-0.705753070845127,-0.82070745442314,51310,6.98599221789883,0.143143589172329
"Bird Island","BI10","BI10.01","ACE_ITRAX_72",7.1,7.1,7.1,48.4,7.58,1,TRUE,24111,58947,1.31,-0.311648037540354,-0.467815871184911,-0.322166723725153,-0.349777915552477,-0.444930383253645,-0.484254286227654,-0.453623806220315,-0.705309595350591,-0.687132136917431,-0.596440229700868,50844,6.66877828054299,0.14995250373185
"Bird Island","BI10","BI10.01","ACE_ITRAX_73",7.2,7.2,7.2,50.1,7.57,1,TRUE,23983,59864,1.49,-0.326703797956017,-0.49768519534358,-0.326543931017727,-0.275732491610637,-0.443794964574073,-0.484254286227654,-0.284632905121,-0.657815986395895,-0.121344620197032,-0.745070833198691,51444,6.87568891610533,0.145439971499822
"Bird Island","BI10","BI10.01","ACE_ITRAX_74",7.3,7.3,7.3,51.7,7.55,1,TRUE,23841,57927,1.42,-0.293976394267809,-0.520852239056358,-0.328513794638648,-0.271203221521136,-0.443546014019581,-0.484254286227654,-0.541991697452443,-0.705309595350591,-0.227226326758819,-0.945773489680766,50211,7.17635564240352,0.139346494213751
"Bird Island","BI10","BI10.01","ACE_ITRAX_75",7.4,7.4,7.4,53.4,7.53,1,TRUE,24258,59077,1.37,-0.326703797956017,-0.507010300047409,-0.334902480004246,-0.375855866284942,-0.437931213938177,-0.484254286227654,-0.541991697452443,-0.705309595350591,-0.96439267428372,-0.932322934027788,51330,7.15538608198284,0.139754862776445
"Bird Island","BI10","BI10.01","ACE_ITRAX_76",7.5,7.5,7.5,55,7.51,1,TRUE,24380,60537,1.36,-0.287892018083083,-0.515611947867027,-0.334902480004246,-0.295185213557551,-0.447846401730872,-0.484254286227654,-0.541991697452443,-0.705309595350591,-0.244851417648154,-0.627678458512157,52552,6.71122523844461,0.14900408859348
"Bird Island","BI10","BI10.01","ACE_ITRAX_77",7.6,7.6,7.6,56.7,7.53,1,TRUE,24397,59523,1.4,-0.27529235286657,-0.487929681682106,-0.334902480004246,-0.304616415331268,-0.44435199658301,-0.484254286227654,-0.541991697452443,-0.705309595350591,-0.391679847526831,-0.774178328514178,51869,6.91772248511678,0.144556246965886
"Bird Island","BI10","BI10.01","ACE_ITRAX_78",7.7,7.7,7.7,58.3,7.53,1,TRUE,24331,60273,1.4,-0.326703797956017,-0.519342224892375,-0.334902480004246,-0.255854329175604,-0.425458303608602,-0.484254286227654,-0.541991697452443,-0.705309595350591,-1.0721000879262,-0.86463066196968,51563,7.05168644597127,0.141810048938196
"Bird Island","BI10","BI10.01","ACE_ITRAX_79",7.8,7.8,7.8,60,7.53,1,TRUE,23962,58884,1.37,-0.326703797956017,-0.454533426257804,-0.334902480004246,-0.360068410597788,-0.417475488687539,-0.484254286227654,-0.241068476151356,-0.671678105916881,-0.695977413958644,-0.990995280047674,49866,7.2477671187562,0.137973528069375
