"Location","Site","label","ID","section_depth","field_depth","depth","SH20_age","surface","validity","qc","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_coh","Total_scatter","inc_coh","coh_inc"
"Bird Island","BI10","BI10.02","ACE_ITRAX_446",10.5,50.5,44.5,669.2,7.51,1,TRUE,23911,61350,1.37,-8.09999801581664,-5.23122536972392,-6.8807577393599,-6.9037472575846,-1.85314614933941,-5.00895556245831,-6.06982752314357,-4.53807818916397,-3.80953857466823,-1.86032214066535,49493,6.4258064516129,0.155622489959839
"Bird Island","BI10","BI10.02","ACE_ITRAX_447",10.6,50.6,44.6,670.9,7.52,1,TRUE,23309,58537,1.22,-7.46898880529199,-5.15398119229937,-7.12068211102376,-7.55600018228162,-2.10029064198214,-4.92673085903251,NA,-4.86014525427321,-3.83030675504495,-1.86610152206753,48577,6.4630511599324,0.154725682228772
"Bird Island","BI10","BI10.02","ACE_ITRAX_448",10.7,50.7,44.7,672.6,7.53,1,TRUE,23780,59033,1.27,-7.56689902179846,-5.11667792999834,-7.2906456451703,-6.72611584243244,-2.05695875801085,-5.7091815847786,-8.17303482536879,-5.19835596101261,-4.09832623766352,-1.83931124605641,49288,6.29220298860778,0.158926849914176
"Bird Island","BI10","BI10.02","ACE_ITRAX_449",10.8,50.8,44.8,674.2,7.53,1,TRUE,24436,62220,1.3,-7.54823522401787,-5.03124025967836,-6.83358183823695,-6.83358183823695,-1.84242581946544,-4.97994696529081,-6.52484635658734,-4.41652889140564,-3.83254451245326,-1.88708798100609,50252,6.60012099213551,0.151512373968836
"Bird Island","BI10","BI10.02","ACE_ITRAX_450",10.9,50.9,44.9,675.8,7.54,1,TRUE,24016,61474,1.38,-8.38109851638855,-5.0103603422111,-6.42100373234128,-7.07276569673838,-2.00029824310229,-5.02769179856274,NA,-4.74351235666216,-3.89696665877752,-1.84949229118052,50503,6.35659140568099,0.157317017278519
"Bird Island","BI10","BI10.02","ACE_ITRAX_451",11,51,45,677.4,7.55,1,TRUE,23985,61562,1.25,-8.60621088773392,-5.28748972789597,-7.31835659942726,-7.50759859906579,-1.94419631341536,-4.94908013193453,-5.89816068663168,-4.68423755145258,-3.8083563579163,-1.8532106378279,50577,6.38027141397928,0.156733144268594
"Bird Island","BI10","BI10.02","ACE_ITRAX_452",11.1,51.1,45.1,679.1,7.56,1,TRUE,23757,60935,1.3,-7.1874918065288,-5.21950570577429,-6.17589089485032,-6.49434462596886,-1.74223721467181,-5.59698190398022,NA,-5.22388208037408,-3.90095733318679,-1.85236046685805,48969,6.37484939759036,0.156866450896548
"Bird Island","BI10","BI10.02","ACE_ITRAX_453",11.2,51.2,45.2,680.8,7.56,1,TRUE,23424,62133,1.57,NA,-5.06285971378742,-6.97145209983555,-6.82835125619487,-1.51832493007046,-5.49921530891493,NA,-4.86357262283517,-3.8596476550288,-1.83867481311946,48175,6.28819969742814,0.15902802838927
"Bird Island","BI10","BI10.02","ACE_ITRAX_454",11.3,51.3,45.3,682.5,7.56,1,TRUE,23717,61809,1.3,NA,-4.89924551596572,-7.75507694860972,-7.42657288163768,-1.56305534886031,-5.52148472710261,-6.39695346445652,-5.06571888051965,-3.90138952019452,-1.85335477700259,48583,6.38119112731693,0.156710554510607
"Bird Island","BI10","BI10.02","ACE_ITRAX_455",11.4,51.4,45.4,684.1,7.57,1,TRUE,24045,63633,1.3,NA,-4.9513183453307,NA,-6.96288246460746,-1.50159626978128,-5.05333995972301,-5.42601524500819,-5.03136105300424,-3.94734756375728,-1.83180101743533,49035,6.24512411347518,0.160124920150472
"Bird Island","BI10","BI10.02","ACE_ITRAX_456",11.5,51.5,45.5,685.7,7.58,1,TRUE,24105,65003,1.46,-8.0878293862526,-5.1889469386885,-7.76240698581795,-8.16787209392613,-1.34558393037405,-5.64883243776865,-8.4555541663779,-5.14339040708614,-3.84484380001419,-1.82311331103888,49144,6.19110330699444,0.161522098794611
"Bird Island","BI10","BI10.02","ACE_ITRAX_457",11.6,51.6,45.6,687.4,7.6,1,TRUE,24186,64401,1.46,NA,-5.2214174589144,-6.72331382974431,-6.78393845156074,-1.38766289912164,-6.11184468019863,NA,-5.1870793213335,-4.10835405170811,-1.82342754464706,49258,6.19304906542056,0.16147135109644
"Bird Island","BI10","BI10.02","ACE_ITRAX_458",11.7,51.7,45.7,689,7.61,1,TRUE,24215,65601,1.46,NA,-5.15391243073635,-7.46479632654511,-7.46479632654511,-1.23054901287055,-5.51888617748978,-6.59979888905849,-5.08216852587751,-4.16434051468447,-1.82985792492307,48613,6.23300104151168,0.160436360164232
"Bird Island","BI10","BI10.02","ACE_ITRAX_459",11.8,51.8,45.8,690.6,7.62,1,TRUE,23645,62557,1.3,NA,-5.27591553090126,-7.56015148522711,-9.04175602615137,-1.51741068933139,-5.4308381135071,NA,-5.56978957360096,-3.81708519977158,-1.8630579987217,48799,6.44341061622941,0.155197310797055
"Bird Island","BI10","BI10.02","ACE_ITRAX_460",11.9,51.9,45.9,692.3,7.63,1,TRUE,23204,60314,1.51,-7.62449690839571,-5.24495077426554,-6.61289599671723,-6.79158778546061,-1.60833974869736,-4.82417143118433,-6.27642376009602,-4.9712549437885,-3.86097391128601,-1.84514324689243,47426,6.32900633596044,0.158002685874741
"Bird Island","BI10","BI10.02","ACE_ITRAX_461",12,52,46,694,7.63,1,TRUE,23526,60296,1.49,NA,-5.26490486928339,-6.76434188650317,-7.08019483592165,-1.7134180734928,-5.23286551553877,NA,-5.59859029499743,-3.78118839515603,-1.81824511354448,48337,6.16103703703704,0.162310337365042
"Bird Island","BI10","BI10.02","ACE_ITRAX_462",12.1,52.1,46.1,695.7,7.63,1,TRUE,23978,62037,1.29,-8.35505066165943,-5.25495837278119,-7.94958555355127,-6.4987526712938,-1.64904443713734,-5.24153535244905,-5.88695113018781,-5.20231463929577,-3.8686640116613,-1.82723895355538,49355,6.21669834771165,0.16085708909587
"Bird Island","BI10","BI10.02","ACE_ITRAX_463",12.2,52.2,46.2,697.4,7.62,1,TRUE,24323,62223,1.26,NA,-5.56360886219068,-7.10812722852547,-7.83026194595867,-1.67017215092115,-4.774597331682,NA,-4.93337550704131,-3.93604356516403,-1.84988808554485,49490,6.35910780669145,0.157254764410148
"Bird Island","BI10","BI10.02","ACE_ITRAX_464",12.3,52.3,46.3,699,7.6,1,TRUE,24505,62816,1.43,NA,-5.32796819050677,-7.12447826249343,-6.85118492749374,-1.71015722018908,-4.96279862257662,-7.27862894232069,-5.15039723647141,-3.73381233288361,-1.89321686892171,50016,6.64069660861595,0.150586611456177
"Bird Island","BI10","BI10.02","ACE_ITRAX_465",12.4,52.4,46.4,700.7,7.6,1,TRUE,24585,64083,1.48,-7.61642422834108,-5.11968312090606,-6.26649751139204,-7.19521076326477,-1.5391096926797,-4.95383640131561,-6.61789539822994,-4.67449466078005,-3.89475495140414,-1.81315560121963,49616,6.12976002299181,0.163138523571747
"Bird Island","BI10","BI10.02","ACE_ITRAX_466",12.5,52.5,46.5,702.3,7.6,1,TRUE,24222,62047,1.31,-7.6037555285245,-5.23663191439287,-6.13741845973106,-6.69703424766648,-1.64201408286871,-6.24155871898366,-6.41417146165065,-4.94116770149904,-3.92685226545727,-1.82846483001569,48887,6.22432392492981,0.160660018993352
"Bird Island","BI10","BI10.02","ACE_ITRAX_467",12.6,52.6,46.6,704,7.6,1,TRUE,24538,62637,1.37,NA,-5.1220874541763,-6.83078032470574,-7.13306119657868,-1.59248993251401,-6.18208490671663,-6.19351360254026,-4.81878006382144,-3.82962798368241,-1.85900638804891,49229,6.41735723971674,0.155827385424493
"Bird Island","BI10","BI10.02","ACE_ITRAX_468",12.7,52.7,46.7,705.7,7.6,1,TRUE,24446,62752,1.3,-7.76025387776853,-5.00165139750347,-6.75880533755406,-6.75880533755406,-1.50802891577501,-5.790813231303,-8.34804054267067,-4.81581489860207,-3.92799584080923,-1.89095696463474,48591,6.62570621468927,0.150927307610318
"Bird Island","BI10","BI10.02","ACE_ITRAX_469",12.8,52.8,46.8,707.4,7.58,1,TRUE,23914,61016,1.29,-7.31150463030681,-5.15064769714145,-7.11734861586584,-8.85194967125399,-1.69356538402274,-6.85951950656374,-6.56617169657628,-4.75206492865623,-3.91269103999992,-1.83533998735973,48618,6.26726457399103,0.159559244419004
"Bird Island","BI10","BI10.02","ACE_ITRAX_470",12.9,52.9,46.9,709.1,7.58,1,TRUE,24464,62363,1.39,NA,-5.24376935338736,-6.53871393591902,-6.73060494372913,-1.81554909645554,-6.22750136605705,-5.42435329028277,-4.81538060537726,-3.92375415788282,-1.8811320335914,50197,6.56092785057991,0.152417466366683
"Bird Island","BI10","BI10.02","ACE_ITRAX_471",13,53,47,710.7,7.58,1,TRUE,24914,63544,1.32,NA,-5.14076168679638,-7.20841527272419,-6.51526809216423,-1.65703154121067,NA,-6.78233087741328,-4.59193226514745,-3.85522711024838,-1.81025257120642,50296,6.11199095022624,0.163612807699426
"Bird Island","BI10","BI10.02","ACE_ITRAX_472",13.1,53.1,47.1,712.3,7.58,1,TRUE,24971,64160,1.43,-8.19921226517453,-5.02115843482658,-7.42602237694105,-7.68838664140855,-1.60263516511135,-6.38005382175836,NA,-4.78422156138003,-4.01335259411665,-1.88204757842724,50305,6.56693742478941,0.152277985202831
"Bird Island","BI10","BI10.02","ACE_ITRAX_473",13.2,53.2,47.2,714,7.58,1,TRUE,24239,61197,1.38,-8.17693044655372,-4.96810495753901,-7.0783181578856,-7.29454126635524,-1.73957887683864,NA,-7.82862375228551,-4.874939714975,-3.91660074685734,-1.87309121440357,49255,6.50838414634146,0.153647968146153
"Bird Island","BI10","BI10.02","ACE_ITRAX_474",13.3,53.3,47.3,715.6,7.57,1,TRUE,24120,60405,1.25,NA,-5.16866602460388,-6.88164461597882,-7.6701019763431,-1.90303176245097,-5.91224405879071,-5.92963580150258,-5.00287376976113,-3.92531489029086,-1.89663797848608,49299,6.66345406497746,0.150072318387533
"Bird Island","BI10","BI10.02","ACE_ITRAX_475",13.4,53.4,47.4,717.2,7.55,1,TRUE,23997,60714,1.43,-8.08834922275209,-5.00432434205241,-6.55895401799151,-6.80315097850356,-1.82656398199271,NA,NA,-4.83321564986125,-3.76370727185915,-1.85137767617203,48979,6.36858733263126,0.157020693565152
"Bird Island","BI10","BI10.02","ACE_ITRAX_476",13.5,53.5,47.5,718.9,7.53,1,TRUE,23630,60934,1.44,-8.14167515967603,-5.06975374776449,-6.63759776289975,-6.91300974275972,-1.59812309105341,-6.86538169377047,-6.49944742441894,-4.86139070667918,-3.91971947286128,-1.85428139152819,47669,6.38710677204401,0.156565411490683
"Bird Island","BI10","BI10.02","ACE_ITRAX_477",13.6,53.6,47.6,720.6,7.53,1,TRUE,22301,56303,1.37,-6.83671950586539,-4.94317734232739,-6.5490374334136,-7.52986668642533,-1.81770670288222,-7.14040191966361,-5.73020203769016,-4.48307924207105,-3.85900573781407,-1.84499200145669,45302,6.32804917502426,0.158026584867076
"Bird Island","BI10","BI10.02","ACE_ITRAX_478",13.7,53.7,47.7,722.2,7.53,1,TRUE,22361,55603,1.21,NA,-5.01300621860589,-6.63771160317078,-7.29311845574789,-1.98870857520068,-6.90007586763827,-5.45905660682913,-4.8952231829495,-3.9245463014018,-1.86784217398952,45825,6.4743108791388,0.15445659293596
"Bird Island","BI10","BI10.02","ACE_ITRAX_479",13.8,53.8,47.8,723.8,7.54,1,TRUE,22699,56727,1.24,-7.42292146884655,-5.14993684562879,-6.86330568091112,-6.88740323249018,-1.91218451434728,-7.89292509809229,-5.74116289483282,-4.65817592406779,-3.87474189683575,-1.8741696907484,46340,6.51540707103471,0.153482351769801
"Bird Island","BI10","BI10.02","ACE_ITRAX_480",13.9,53.9,47.9,725.5,7.55,1,TRUE,23243,58631,1.44,NA,-5.17656905598932,-6.99937314689934,-8.12538440975556,-1.7124720500328,-8.04534170208202,-6.46715633315203,-4.49439893406053,-3.96520009003792,-1.85676172302713,46883,6.40296857729354,0.156177558569667
"Bird Island","BI10","BI10.02","ACE_ITRAX_481",14,54,48,727.2,7.56,1,TRUE,23202,59003,1.45,-7.84514681476433,-5.1370966136621,-7.25043970701762,-7.12122797553761,-1.65829539338716,-7.12122797553761,NA,-4.84941454121032,-3.90599514194791,-1.91555767137441,46869,6.79072473404255,0.147259687171077
"Bird Island","BI10","BI10.02","ACE_ITRAX_482",14.1,54.1,48.1,729,7.58,1,TRUE,23071,58893,1.3,-8.64385101509762,-5.16922616488062,-7.09325360268643,-6.29930172300451,-1.57397688663902,-6.60077711758863,NA,-4.94078692599169,-3.83282877490535,-1.84990453665933,45973,6.35921242196254,0.157252177415295
"Bird Island","BI10","BI10.02","ACE_ITRAX_483",14.2,54.2,48.2,730.7,7.59,1,TRUE,22869,58775,1.45,-8.5187170297846,-5.20453102511205,-7.16417136697927,-7.70778681356825,-1.63474227946785,NA,-5.49221309756383,-4.37955845177268,-4.00648483945576,-1.84147615019788,46414,6.30583976074296,0.158583160679963
"Bird Island","BI10","BI10.02","ACE_ITRAX_484",14.3,54.3,48.3,732.4,7.59,1,TRUE,22692,57799,1.13,-8.51604252965887,-5.22484604321102,-6.18876482407443,-7.19428668967652,-1.75678725899515,-6.22603621887165,-6.29141897813451,-4.28193602506158,-3.88496096188625,-1.89413766829952,45965,6.64681417401431,0.1504480152175
"Bird Island","BI10","BI10.02","ACE_ITRAX_485",14.4,54.4,48.4,734.1,7.6,1,TRUE,22884,58304,1.37,-8.0274765308605,-5.25009163635721,-7.81983716608224,-6.4815520241487,-1.68386651317712,NA,NA,-4.41034098160539,-3.83898796972424,-1.82587573877567,46248,6.20822942643392,0.161076521389837
"Bird Island","BI10","BI10.02","ACE_ITRAX_486",14.5,54.5,48.5,735.8,7.59,1,TRUE,22730,58286,1.37,-7.08270121780622,-5.18104607775494,-6.19718214459881,-6.94162261954631,-1.54001266350034,-6.37451615988173,-8.0943021294847,-4.70147299749306,-3.98890773107601,-1.81891255880265,45685,6.16515056461732,0.162202040245236
"Bird Island","BI10","BI10.02","ACE_ITRAX_487",14.6,54.6,48.6,737.5,7.58,1,TRUE,22758,57088,1.31,-7.6268266625791,-4.96179384656057,-6.60097372819341,-7.79867691950577,-1.63325906527433,-8.77950617251753,-6.28080620059714,-4.75415448178233,-4.10201532494976,-1.83686649168184,45211,6.27683888620634,0.159315862351915
"Bird Island","BI10","BI10.02","ACE_ITRAX_488",14.7,54.7,48.7,739.2,7.58,1,TRUE,22079,56667,1.24,-7.659721530764,-5.14741590678788,-6.45574872643806,-6.18064543619313,-1.60046854090594,NA,-5.674895965459,-4.23473528713783,-3.89079936897652,-1.8006778819965,44488,6.05374980180752,0.165186873052042
"Bird Island","BI10","BI10.02","ACE_ITRAX_489",14.8,54.8,48.8,740.8,7.59,1,TRUE,22041,57177,1.34,-6.38659869637778,-5.10819329726908,-6.23244801655052,-6.37156081901324,-1.77764778754979,-7.68588168050806,-5.6134088081443,-4.16607855643804,-3.63313101558478,-1.83463751417538,45451,6.26286353467562,0.15967136988748
"Bird Island","BI10","BI10.02","ACE_ITRAX_490",14.9,54.9,48.9,742.4,7.59,1,TRUE,22616,56691,1.27,NA,-5.19543393910257,-6.61809594439334,-8.04213063349608,-1.96272565392469,NA,-7.61134771740362,-4.63327037908835,-3.76013685137223,-1.83602007558432,46865,6.27152831652444,0.159450766947056
"Bird Island","BI10","BI10.02","ACE_ITRAX_491",15,55,49,744,7.6,1,TRUE,22611,57062,1.33,-6.47148726171893,-5.28190319484509,-6.12598561837832,-6.90104992140616,-2.03014404988863,NA,-5.68014805497977,-4.62315744100248,-3.77193870587204,-1.83214571918592,47245,6.24727718975303,0.160069734322055
"Bird Island","BI10","BI10.02","ACE_ITRAX_492",15.1,55.1,49.1,745.7,7.61,1,TRUE,23406,61236,1.34,-5.58016237273204,-4.96652725509983,-5.68058112047909,-7.05288923962425,-1.69879558677414,-5.93592781228794,-5.58016237273204,-4.37300991548873,-3.66755779973841,-1.83689727671149,48254,6.27703212185191,0.159310957883862
"Bird Island","BI10","BI10.02","ACE_ITRAX_493",15.2,55.2,49.2,747.3,7.61,1,TRUE,22913,58929,1.13,-6.87708027262114,-5.15348345482405,-6.21943978051811,-6.78813278660465,-1.90775158657535,-7.99922305869947,-6.36161426929865,-4.40976938472352,-3.86978717666608,-1.84755476005113,48274,6.34428723566104,0.157622119373636
"Bird Island","BI10","BI10.02","ACE_ITRAX_494",15.3,55.3,49.3,749,7.63,1,TRUE,22963,59110,1.17,-7.16164551160802,-5.52235463602423,-6.54727920890118,-6.48376580317885,-2.09617773888636,NA,NA,-4.78322234222246,-3.79539516002309,-1.87337848091348,49072,6.5102540557086,0.153603836569655
"Bird Island","BI10","BI10.02","ACE_ITRAX_495",15.4,55.4,49.4,750.6,7.63,1,TRUE,23204,58175,1.31,NA,-5.3347101490992,-6.97370686377485,-8.36000122489474,-2.17998457124216,-8.36000122489474,NA,-5.22016860736698,-3.81140139039503,-1.86111684715559,49371,6.43091511137869,0.155498864886372
"Bird Island","BI10","BI10.02","ACE_ITRAX_496",15.5,55.5,49.5,752.4,7.64,1,TRUE,23810,59586,1.28,-8.19046994524859,-5.11469496402103,-7.49732276468863,NA,-2.14250692423531,-5.77010181659813,NA,-5.03702192570282,-3.84450236039038,-1.89720471400309,49768,6.66723155137883,0.14998729117083
"Bird Island","BI10","BI10.02","ACE_ITRAX_497",15.6,55.6,49.6,754,7.64,1,TRUE,23945,59897,1.28,-8.20489961419587,-5.21334271205236,NA,-7.55431204805473,-2.18225944961944,-7.91721754174411,-6.14651148171386,-6.75798063125954,-3.76913475973519,-1.87815401583683,50618,6.54141835518474,0.152872044823031
"Bird Island","BI10","BI10.02","ACE_ITRAX_498",15.7,55.7,49.7,755.8,7.64,1,TRUE,24029,59621,1.24,-8.49283219050333,-5.20111904168283,-7.91746804559974,-6.86141537135042,-2.22478864928821,NA,-5.3287646021301,-4.76046762444963,-3.95784606137231,-1.90222593858076,50471,6.70079340860543,0.149236058929344
"Bird Island","BI10","BI10.02","ACE_ITRAX_499",15.8,55.8,49.8,757.4,7.64,1,TRUE,24115,59851,1.25,-8.90925780146122,-5.35390973997174,-7.86780392663302,-7.44292073266774,-2.32469663815439,NA,NA,-5.12128744470299,-3.79827453353062,-1.90877142322133,50984,6.74479720492177,0.148262426521925
"Bird Island","BI10","BI10.02","ACE_ITRAX_500",15.9,55.9,49.9,759,7.63,1,TRUE,24164,59063,1.39,-7.6367980535393,-5.23028203769702,-6.7110285777106,-6.73007677268129,-2.22048603351586,NA,-6.37725539805855,-5.69771386955438,-3.70965188653693,-1.88801186376616,50125,6.6062215477997,0.151372458941082
"Bird Island","BI10","BI10.02","ACE_ITRAX_501",16,56,50,760.6,7.63,1,TRUE,24095,58435,1.3,-8.04940425079337,-5.39515675568411,-7.1049426419525,-7.51040775006067,-2.41665754925389,NA,NA,-5.48445489333181,-3.71118023877785,-1.89515295291205,50437,6.6535660091047,0.150295345177549
"Bird Island","BI10","BI10.02","ACE_ITRAX_502",16.1,56.1,50.1,762.3,7.63,1,TRUE,24185,59067,1.42,-7.74493444847976,-5.251294118723,-7.981323226544,-6.95170380936283,-2.31975260069709,NA,-6.41270730863014,-6.22346530899161,-3.82870975619791,-1.86366665419824,50694,6.44733362714852,0.155102877845376
"Bird Island","BI10","BI10.02","ACE_ITRAX_503",16.2,56.2,50.2,763.9,7.64,1,TRUE,23477,57274,1.35,NA,-5.3706150023042,-6.91768258401185,-7.01532105357577,-2.55266017024688,NA,-7.21314679690568,-4.97843912631472,-3.97692233370286,-1.90132724649235,49916,6.69477416371204,0.14937023647793
"Bird Island","BI10","BI10.02","ACE_ITRAX_504",16.3,56.3,50.3,765.5,7.64,1,TRUE,23621,57445,1.34,-8.20177443343732,-5.46632525814697,-7.31938525323883,-7.4678052583571,-2.66970333646304,NA,-6.90249144930703,-5.63043527787699,-3.68725861571734,-1.8756249602822,50477,6.52489564698867,0.15325915602367
"Bird Island","BI10","BI10.02","ACE_ITRAX_505",16.4,56.4,50.4,767.2,7.63,1,TRUE,23614,57062,1.33,-8.37553745694834,-5.47962551867652,-8.5986810082625,-7.34591803976715,-2.62391765287793,NA,NA,-5.50197281736851,-3.93642185529029,-1.90149245151463,49877,6.69588026539114,0.149345561802931
"Bird Island","BI10","BI10.02","ACE_ITRAX_506",16.5,56.5,50.5,768.8,7.63,1,TRUE,23720,57363,1.29,-9.29702252811191,-5.34098263726699,-7.63879445150838,-8.11836753177028,-2.74344531286992,NA,NA,-5.05929938304446,-3.70696881878405,-1.86809533330963,50358,6.47595011876485,0.154417495759021
"Bird Island","BI10","BI10.02","ACE_ITRAX_507",16.6,56.6,50.6,770.5,7.63,1,TRUE,23660,57808,1.38,NA,-5.38342718424398,-8.38910978865116,-6.88503239187487,-2.77161168259196,-6.53281179828552,NA,-5.17826613548021,-3.86623484538988,-1.87247302407025,50752,6.50436196954015,0.153742981199845
"Bird Island","BI10","BI10.02","ACE_ITRAX_508",16.7,56.7,50.7,772.1,7.64,1,TRUE,23522,56865,1.4,-8.18711381021397,-5.43557849717201,-7.72758148083553,-6.95844839329766,-2.67975181673122,NA,NA,-5.7161934024007,-3.66623144074846,-1.84425909234724,49953,6.32341298929776,0.158142446443476
"Bird Island","BI10","BI10.02","ACE_ITRAX_509",16.8,56.8,50.8,773.8,7.65,1,TRUE,23416,57439,1.27,-8.04412200488102,-5.42048914559137,-7.28198195283412,-8.28528406169789,-2.83541679702265,-6.75135370177193,-5.78533953454535,-5.53568485768281,-3.81105123315727,-1.86410535122843,50378,6.45016267376516,0.155034849596478
"Bird Island","BI10","BI10.02","ACE_ITRAX_510",16.9,56.9,50.9,775.4,7.66,1,TRUE,23062,56419,1.18,-8.03326448532716,-5.39932225637866,-6.62927054710786,-7.20658591214269,-2.75843510008633,NA,NA,-5.46831512786561,-3.72150704649982,-1.85724872609795,49880,6.40608760207869,0.156101518136516
"Bird Island","BI10","BI10.02","ACE_ITRAX_511",17,57,51,777.1,7.66,1,TRUE,23630,57083,1.35,-8.12040570819407,-5.27818329419548,-7.46647924078741,-8.6059135239758,-2.72328775690194,NA,-7.13000700416619,-5.12083465833291,-3.76567121580819,-1.89098478643273,50308,6.62589055631348,0.150923108599666
"Bird Island","BI10","BI10.02","ACE_ITRAX_512",17.1,57.1,51.1,778.6,7.66,1,TRUE,24086,58408,1.23,NA,-5.25789765161752,-7.30773872352106,-7.07134994545684,-2.84759430958323,NA,NA,-5.33829807705556,-3.96252397660984,-1.83630873926438,51888,6.27333894028595,0.159404745944497
"Bird Island","BI10","BI10.02","ACE_ITRAX_513",17.2,57.2,51.2,780.2,7.66,1,TRUE,24116,57712,1.23,-8.14103293246983,-5.40267738187228,-7.71025001637737,-7.1796217653152,-2.96836600707345,NA,NA,-5.73616899035536,-3.9502133679471,-1.88794403953705,51377,6.60577350111029,0.151382726009592
"Bird Island","BI10","BI10.02","ACE_ITRAX_514",17.3,57.3,51.3,782,7.66,1,TRUE,23950,57846,1.18,-9.09954288049357,-5.3859708137892,-6.77715516020329,-6.97131117464425,-3.08827570608935,-8.91722132369962,-6.58184640788252,-4.85965601298075,-3.79623797243443,-1.87887647501382,51593,6.54614597045488,0.15276164089731
"Bird Island","BI10","BI10.02","ACE_ITRAX_515",17.4,57.4,51.4,783.7,7.66,1,TRUE,23747,57321,1.31,NA,-5.55739237669256,-7.2333200303955,-7.33176010320876,-3.18153508259219,-6.71007188663095,-6.24470863694171,-4.73547658957678,-3.81252429066471,-1.89623277345333,50967,6.66075454682098,0.150133140768155
"Bird Island","BI10","BI10.02","ACE_ITRAX_516",17.5,57.5,51.5,785.4,7.64,1,TRUE,23814,57159,1.37,NA,-5.73260448058858,-7.76489924384274,-6.99576615630486,-3.3874885092208,NA,-7.9367495007694,-5.0189787686851,-3.89150765155501,-1.90531332059598,51433,6.72151328629335,0.14877602072724
"Bird Island","BI10","BI10.02","ACE_ITRAX_517",17.6,57.6,51.6,786.9,7.63,1,TRUE,23974,57814,1.36,-7.88804762317824,-5.4848190044045,NA,-7.16591290574504,-3.43370032692473,NA,NA,-4.98468866975526,-3.88285576638711,-1.88372492112689,52197,6.57796167247387,0.152022776931735
"Bird Island","BI10","BI10.02","ACE_ITRAX_518",17.7,57.7,51.7,788.6,7.64,1,TRUE,24174,58874,1.35,-8.09110254608582,-5.42189217829986,-7.55210604535313,-6.48166463365171,-3.37771877545748,-8.02210967459888,-7.17481181421166,-5.07067765994144,-3.79966510974944,-1.88914556521717,52626,6.61371527777778,0.151200945005906
"Bird Island","BI10","BI10.02","ACE_ITRAX_519",17.8,57.8,51.8,790.3,7.67,1,TRUE,24435,59334,1.24,-9.12164029721147,-5.22168987301759,-7.51220238477736,-8.42849311665152,-3.08520238446075,NA,NA,-5.25043928630357,-3.76034813150204,-1.89615882442917,52626,6.66026200873362,0.150144243377918
"Bird Island","BI10","BI10.02","ACE_ITRAX_520",17.9,57.9,51.9,792,7.7,1,TRUE,24089,58334,1.2,-7.77217637312952,-5.31393797042367,-7.53856152194801,-6.70928216706347,-3.45188517436608,NA,NA,-4.77119474368937,-3.86861007771958,-1.89002752152227,51912,6.61955085865258,0.151067651167432
"Bird Island","BI10","BI10.02","ACE_ITRAX_521",18,58,52,793.6,7.72,1,TRUE,23988,56905,1.32,-7.82075170168463,-5.44843327067588,NA,-7.62008100622246,-3.62605916562822,NA,NA,-4.93968233645076,-3.9647113310074,-1.91206508103432,51480,6.76704888352444,0.147774904129136
"Bird Island","BI10","BI10.02","ACE_ITRAX_522",18.1,58.1,52.1,795.2,7.73,1,TRUE,24284,57672,1.4,-8.07576035915853,-5.35823141410177,-6.97714807049042,NA,-3.55630369144446,NA,NA,-4.47649306373428,-4.02273394626715,-1.89441362328814,51789,6.64864864864865,0.150406504065041
"Bird Island","BI10","BI10.02","ACE_ITRAX_523",18.2,58.2,52.2,796.9,7.74,1,TRUE,24216,56698,1.38,-7.87750871507764,-5.43260739990332,-8.91896258990586,-6.77889642640951,-3.67986458301772,NA,NA,-5.59272824671709,-3.87338924444825,-1.93579067163889,51304,6.92952086553323,0.144310121782576
"Bird Island","BI10","BI10.02","ACE_ITRAX_524",18.3,58.3,52.3,798.6,7.75,1,TRUE,24265,57363,1.18,NA,-5.56984362220764,-7.88992187264922,-7.08554905697903,-3.78194516163704,NA,-6.32868606203297,-4.91199422372871,-4.06000252071461,-1.88545400111222,52283,6.58934533313979,0.151760144512491
"Bird Island","BI10","BI10.02","ACE_ITRAX_525",18.4,58.4,52.4,800.2,7.76,1,TRUE,24270,57434,1.27,-8.31962877757316,-5.37041651965406,-9.33122968925164,-7.28353684588639,-3.97937155577557,NA,-7.1066061377273,-5.18018978335299,-3.80577675011985,-1.85532371988424,52200,6.39376770538244,0.156402303943288
"Bird Island","BI10","BI10.02","ACE_ITRAX_526",18.5,58.5,52.5,801.9,7.76,1,TRUE,24236,57746,1.33,-7.77653502818525,-5.50061818227336,NA,-6.89233261086259,-3.84470939546092,NA,-7.58547979142253,-4.75482726822799,-3.68658607743618,-1.92146310598282,51927,6.83094555873925,0.146392617449664
"Bird Island","BI10","BI10.02","ACE_ITRAX_527",18.6,58.6,52.6,803.6,7.75,1,TRUE,24492,57421,1.37,NA,-5.36762004919348,-7.4330753488986,-7.14539327644681,-3.84955641044247,-7.14539327644681,NA,-5.23997448874622,-3.89588048211671,-1.92684087836763,52305,6.8677797833935,0.145607464353768
"Bird Island","BI10","BI10.02","ACE_ITRAX_528",18.7,58.7,52.7,805.2,7.75,1,TRUE,24497,57571,1.38,-8.08976727166368,-5.37223832660692,-8.64938305959914,-7.23231703981245,-3.90336456502363,NA,-8.78291445222365,-5.35818657315127,-3.87131053873354,-1.90018398386065,52480,6.6871246521166,0.149541103541936
