"Location","Site","label","ID","section_depth","field_depth","depth","SH20_mean_age","surface","validity","qc","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_coh","Total_scatter","inc_coh","coh_inc"
"Bird Island","BI10","BI10.01","ACE_ITRAX_12",1.1,1.1,1.1,-47.7,7.5,1,TRUE,22141,55665,1.32,-0.425541063441106,-0.898879744982415,-0.41852846398755,-0.623684667712028,-0.430894579405161,-0.479584500272953,-0.15177094408023,-0.989732254980882,-0.446975756757358,0.102852695400201,46487,6.969655409,0.143479116
"Bird Island","BI10","BI10.01","ACE_ITRAX_13",1.2,1.2,1.2,-46.1,7.49,1,TRUE,21695,54611,1.33,-0.502441681907499,-0.911629189167445,-0.425805910854248,-0.524831829828434,-0.466241587969891,-0.479584500272953,-0.15177094408023,-1.09959238566453,0.486592539022208,0.0635282392169675,45836,6.894591802,0.145041219
"Bird Island","BI10","BI10.01","ACE_ITRAX_14",1.3,1.3,1.3,-44.6,7.51,1,TRUE,21725,55614,1.37,-0.448611248981024,-0.841507246149784,-0.425805910854248,-0.35408601893859,-0.384402117689391,-0.479584500272953,-0.682865660948196,-1.09959238566453,-0.476612845512265,0.299474976316366,45879,6.6875,0.14953271
"Bird Island","BI10","BI10.01","ACE_ITRAX_15",1.4,1.4,1.4,-43,7.51,1,TRUE,21319,54727,1.34,-0.410160939747828,-0.80963363568721,-0.38505220840074,-0.461925478447965,-0.395547570840432,-0.479584500272953,-0.50873624558165,-1.09959238566453,-0.38276206445506,0.16402407168523,45031,6.664851064,0.150040862
"Bird Island","BI10","BI10.01","ACE_ITRAX_16",1.5,1.5,1.5,-41.4,7.54,1,TRUE,21311,56074,1.33,-0.402470877901189,-0.819195718825982,-0.41852846398755,-0.578751559583122,-0.258697328221581,-0.479584500272953,-0.778636839399796,-0.929197080930708,0.0173386337361825,0.0387683964349319,45081,6.787355329,0.14733279
"Bird Island","BI10","BI10.01","ACE_ITRAX_17",1.6,1.6,1.6,-39.8,7.57,1,TRUE,21163,53422,1.35,-0.502441681907499,-0.873380856612357,-0.425805910854248,-0.70456426234406,-0.423809255616285,-0.479584500272953,0.283552594336135,-1.09959238566453,-1.20272152000748,-0.166592652521952,44598,6.896246459,0.145006418
"Bird Island","BI10","BI10.01","ACE_ITRAX_18",1.7,1.7,1.7,-38.3,7.58,1,TRUE,21090,53056,1.38,-0.379400692361271,-0.892505022889901,-0.402518080880815,-0.542805073079997,-0.4687891201187,-0.37120485174174,-0.778636839399796,-1.09959238566453,-0.0765121473210226,-0.320977554574645,44901,7.101948755,0.140806423
"Bird Island","BI10","BI10.01","ACE_ITRAX_19",1.8,1.8,1.8,-36.7,7.59,1,TRUE,21093,53106,1.42,-0.371710630514632,-0.854256690334813,-0.393785144640777,-0.70456426234406,-0.52618820384656,-0.479584500272953,-0.778636839399796,-1.09959238566453,0.0914313556234496,-0.159310345821353,44896,6.941977711,0.144051168
"Bird Island","BI10","BI10.01","ACE_ITRAX_20",1.9,1.9,1.9,-35.1,7.58,1,TRUE,21223,52649,1.34,-0.502441681907499,-0.876568217658614,-0.425805910854248,-0.551791694705778,-0.530487164347676,-0.479584500272953,-0.60450742403325,-1.09959238566453,-0.0419355437736312,-0.0894002014956056,45077,6.906858446,0.144783625
"Bird Island","BI10","BI10.01","ACE_ITRAX_21",2,2,2,-33.6,7.58,1,TRUE,21729,54454,1.27,-0.502441681907499,-0.819195718825982,-0.414161995867532,-0.533818451454215,-0.435591591804528,-0.479584500272953,-0.778636839399796,-1.09959238566453,0.13588698875581,0.127612538182236,45569,6.78957265,0.147284675
"Bird Island","BI10","BI10.01","ACE_ITRAX_22",2.1,2.1,2.1,-32,7.58,1,TRUE,22073,55695,1.32,-0.502441681907499,-0.831945163011012,-0.403973570254155,-0.650644532589372,-0.441164318380049,-0.479584500272953,-0.778636839399796,-0.660151862929934,-0.605040230116862,0.212087295909181,46578,6.883886256,0.145266781
"Bird Island","BI10","BI10.01","ACE_ITRAX_23",2.2,2.2,2.2,-30.4,7.59,1,TRUE,22172,55100,1.34,-0.379400692361271,-0.828757801964754,-0.425805910854248,-0.416992370319059,-0.46592314645129,-0.479584500272953,-0.447790950203359,-1.09959238566453,-0.288911283397855,0.308213744357084,46493,6.78255775,0.147437005
"Bird Island","BI10","BI10.01","ACE_ITRAX_24",2.3,2.3,2.3,-28.8,7.61,1,TRUE,22196,55101,1.28,-0.502441681907499,-0.892505022889901,-0.408340038374173,-0.390032505441715,-0.47698898922268,-0.479584500272953,-0.308487417910122,-1.09959238566453,-1.04959656144046,-0.0107512891291394,47091,7.182623805,0.139224889
"Bird Island","BI10","BI10.01","ACE_ITRAX_25",2.4,2.4,2.4,-27.2,7.62,1,TRUE,22616,55584,1.38,-0.240979579121765,-0.835132524057269,-0.402518080880815,-0.318139532435465,-0.470301717332056,-0.479584500272953,-0.778636839399796,-1.09959238566453,-0.654435378041706,0.804867061337917,47105,6.45922407,0.154817357
"Bird Island","BI10","BI10.01","ACE_ITRAX_26",2.5,2.5,2.5,-25.7,7.62,1,TRUE,22901,57742,1.36,-0.502441681907499,-0.924378633352474,-0.425805910854248,-0.70456426234406,-0.438059513573688,-0.479584500272953,-0.656746248643214,-1.09959238566453,0.27913291773786,0.702914767529535,48408,6.751481185,0.148115646
"Bird Island","BI10","BI10.01","ACE_ITRAX_27",2.6,2.6,2.6,-24.1,7.63,1,TRUE,22895,57183,1.42,-0.463991372674303,-0.8701934955661,-0.425805910854248,-0.381045883815934,-0.447692369511373,-0.479584500272953,-0.778636839399796,-1.09959238566453,-0.313608857360277,0.295105592296007,48130,7.068734283,0.141468042
"Bird Island","BI10","BI10.01","ACE_ITRAX_28",2.7,2.7,2.7,-22.5,7.65,1,TRUE,23449,58191,1.24,-0.502441681907499,-0.812820996733468,-0.398151612760796,-0.291179667558121,-0.457325225449058,-0.479584500272953,-0.778636839399796,-1.09959238566453,-0.160483898793259,0.758260298454085,49585,6.891930606,0.145097224
"Bird Island","BI10","BI10.01","ACE_ITRAX_29",2.8,2.8,2.8,-20.9,7.66,1,TRUE,23788,60176,1.32,-0.394780816054549,-0.812820996733468,-0.396696123387457,-0.0575275052878084,-0.350965758236269,-0.479584500272953,-0.778636839399796,-1.09959238566453,0.274193402945375,0.924296891227736,49633,6.758793184,0.147955408
"Bird Island","BI10","BI10.01","ACE_ITRAX_30",2.9,2.9,2.9,-19.4,7.68,1,TRUE,23421,58991,1.42,-0.448611248981024,-0.742699053715807,-0.396696123387457,-0.56976493795734,-0.368798483277934,-0.479584500272953,0.0223584712863159,-1.09959238566453,0.348286124832642,0.739326301032529,48528,6.739712919,0.148374272
"Bird Island","BI10","BI10.01","ACE_ITRAX_31",3,3,3,-17.8,7.67,1,TRUE,23170,57641,1.33,-0.502441681907499,-0.80963363568721,-0.425805910854248,-0.506858586576872,-0.467515354044295,-0.479584500272953,-0.778636839399796,-1.09959238566453,0.526108657362084,0.698545383509176,48819,6.821050945,0.146604975
"Bird Island","BI10","BI10.01","ACE_ITRAX_32",3.1,3.1,3.1,-16.2,7.66,1,TRUE,23818,60935,1.27,0.866389326794286,-0.331529478748612,-0.204571526106632,0.337883846246567,-0.331461215221947,-0.479584500272953,-0.778636839399796,-1.09959238566453,0.377923213587549,0.890798280404982,49812,6.814872921,0.146737879
"Bird Island","BI10","BI10.01","ACE_ITRAX_33",3.2,3.2,3.2,-14.6,7.65,1,TRUE,24827,63214,1.23,0.312704873836261,-0.710825443253233,-0.322466165347138,-0.174353586422965,-0.347224070392705,-0.479584500272953,-0.0647062363969572,-0.888840298230592,-0.185181472755681,1.64233233190677,51794,6.517271408,0.153438446
"Bird Island","BI10","BI10.01","ACE_ITRAX_34",3.3,3.3,3.3,-13,7.65,1,TRUE,24712,61223,1.35,-0.333260321281436,-0.761823219993351,-0.425805910854248,-0.632671289337809,-0.447135096853821,-0.479584500272953,-0.778636839399796,-1.09959238566453,-0.180241957963197,1.26219592213552,51456,6.762256751,0.147879626
"Bird Island","BI10","BI10.01","ACE_ITRAX_35",3.4,3.4,3.4,-11.5,7.67,1,TRUE,23758,58939,1.19,-0.371710630514632,-0.72676224848452,-0.425805910854248,-0.345099397312809,-0.462897952024579,-0.479584500272953,-0.778636839399796,-1.09959238566453,-0.348185460907669,0.643199852584626,49976,7.055448098,0.141734442
"Bird Island","BI10","BI10.01","ACE_ITRAX_36",3.5,3.5,3.5,-9.9,7.68,1,TRUE,23605,61215,1.35,-0.279429888354961,-0.653452944420602,-0.329743612213836,-0.470912100073747,-0.210294217394204,-0.479584500272953,0.144249062042898,-1.09959238566453,-0.0567540881510847,0.542704020116363,49184,7.016951915,0.142512021
"Bird Island","BI10","BI10.01","ACE_ITRAX_37",3.6,3.6,3.6,-8.3,7.69,1,TRUE,24367,64087,1.31,-0.294810012048239,-0.650265583374344,-0.353031442187269,-0.0575275052878084,-0.113408385359799,-0.479584500272953,-0.587094482496595,-1.09959238566453,0.56562477570196,1.09324640668163,50150,6.699984646,0.149254073
"Bird Island","BI10","BI10.01","ACE_ITRAX_38",3.7,3.7,3.7,-6.7,7.69,1,TRUE,24164,60214,1.58,-0.310190135741518,-0.876568217658614,-0.425805910854248,-0.21030007292609,-0.419351074355869,-0.479584500272953,0.30096553587279,-1.09959238566453,0.42237884671991,1.01168457163492,50759,6.861080997,0.145749628
"Bird Island","BI10","BI10.01","ACE_ITRAX_39",3.8,3.8,3.8,-5.1,7.69,1,TRUE,23726,58135,1.31,-0.502441681907499,-0.90525446707493,-0.412706506494192,-0.28219304593234,-0.522526126382647,-0.479584500272953,-0.778636839399796,-1.09959238566453,1.02499965140302,0.472793875790615,50115,7.233119763,0.13825293
"Bird Island","BI10","BI10.01","ACE_ITRAX_40",3.9,3.9,3.9,-3.5,7.68,1,TRUE,23359,57116,1.28,-0.394780816054549,-0.841507246149784,-0.366130846547325,-0.443952235196403,-0.596086117179516,-0.479584500272953,-0.534855657886632,-1.09959238566453,0.0519152372835738,1.04372672111755,49938,6.707670937,0.149083044
"Bird Island","BI10","BI10.01","ACE_ITRAX_41",4,4,4,-1.9,7.65,1,TRUE,24215,60269,1.22,-0.502441681907499,-0.873380856612357,-0.411251017120852,-0.318139532435465,-0.539085085349907,-0.479584500272953,-0.717691544021505,-1.09959238566453,1.26703587623476,1.2243279272924,51799,6.84476753,0.146097
"Bird Island","BI10","BI10.01","ACE_ITRAX_42",4.1,4.1,4.1,-0.4,7.63,1,TRUE,24962,62359,1.43,-0.402470877901189,-0.825570440918497,-0.38650769777408,-0.246246559429215,-0.417121983725661,-0.479584500272953,-0.778636839399796,-1.09959238566453,-0.0814516621135071,1.50688142727563,52668,6.748712667,0.148176408
"Bird Island","BI10","BI10.01","ACE_ITRAX_43",4.2,4.2,4.2,1.2,7.63,1,TRUE,24893,61204,1.26,-0.471681434520942,-0.879755578704871,-0.395240634014117,-0.0575275052878084,-0.461305744431573,-0.479584500272953,-0.778636839399796,-1.09959238566453,0.205040195850593,1.19811162317025,51838,6.872133637,0.145515214
"Bird Island","BI10","BI10.01","ACE_ITRAX_44",4.3,4.3,4.3,2.8,7.65,1,TRUE,24627,60990,1.29,-0.417851001594467,-0.90525446707493,-0.425805910854248,-0.345099397312809,-0.473406522138417,-0.479584500272953,-0.517442716349977,-1.09959238566453,0.871874692835997,1.23452315667324,51573,6.802269289,0.147009764
"Bird Island","BI10","BI10.01","ACE_ITRAX_45",4.4,4.4,4.4,4.4,7.65,1,TRUE,24719,60892,1.29,-0.502441681907499,-0.854256690334813,-0.415617485240871,-0.515845208202653,-0.477705482639533,-0.479584500272953,-0.778636839399796,-1.09959238566453,-0.279032253812886,1.21267623657145,52212,6.916906748,0.144573295
"Bird Island","BI10","BI10.01","ACE_ITRAX_46",4.5,4.5,4.5,6,7.64,1,TRUE,24669,61755,1.41,-0.294810012048239,-0.851069329288556,-0.406884549000834,-0.479898721699528,-0.47706859960233,-0.479584500272953,-0.0908256487019391,-1.04354129858104,0.88669323721345,1.80545600200018,52721,6.529420166,0.153152956
"Bird Island","BI10","BI10.01","ACE_ITRAX_47",4.6,4.6,4.6,7.6,7.63,1,TRUE,25143,61747,1.4,-0.340950383128075,-0.847881968242298,-0.425805910854248,-0.542805073079997,-0.425799515107543,-0.479584500272953,1.16290614193719,-1.09959238566453,-0.145665354415805,1.38745159738581,52404,6.804020849,0.146971919
"Bird Island","BI10","BI10.01","ACE_ITRAX_48",4.7,4.7,4.7,9.2,7.61,1,TRUE,24603,61057,1.33,-0.348640444974714,-0.80963363568721,-0.398151612760796,-0.452938856822184,-0.492433402874837,-0.479584500272953,-0.317193888678449,-1.09959238566453,0.718749734268978,1.08742056132115,52277,7.031494853,0.14221727
"Bird Island","BI10","BI10.01","ACE_ITRAX_49",4.8,4.8,4.8,10.8,7.6,1,TRUE,24468,59906,1.37,-0.456301310827663,-0.793696830455924,-0.425805910854248,-0.111447235042496,-0.507559375008392,-0.479584500272953,-0.778636839399796,-1.09959238566453,-0.654435378041706,1.26365238347564,51594,6.781900452,0.147451294
"Bird Island","BI10","BI10.01","ACE_ITRAX_50",4.9,4.9,4.9,12.4,7.58,1,TRUE,24611,60338,1.33,-0.433231125287746,-0.930753355444989,-0.425805910854248,-0.542805073079997,-0.495936259579449,-0.479584500272953,0.596985541995918,-1.09959238566453,0.452015935474816,0.994207035553484,51777,7.033669511,0.142173299
"Bird Island","BI10","BI10.01","ACE_ITRAX_51",5,5,5,14,7.56,1,TRUE,23922,58453,1.25,-0.502441681907499,-0.873380856612357,-0.402518080880815,-0.551791694705778,-0.593857026549308,-0.479584500272953,0.0920102374329343,-1.09959238566453,0.0272176633211514,0.723305226291211,51143,7.171113596,0.139448356
"Bird Island","BI10","BI10.01","ACE_ITRAX_52",5.1,5.1,5.1,15.8,7.56,1,TRUE,24110,59450,1.32,-0.463991372674303,-0.806446274640953,-0.412706506494192,-0.461925478447965,-0.500314830460215,-0.479584500272953,-0.778636839399796,-1.09959238566453,0.130947473963325,1.12528855616426,50948,6.796174445,0.147141603
"Bird Island","BI10","BI10.01","ACE_ITRAX_53",5.2,5.2,5.2,17.5,7.56,1,TRUE,24472,59253,1.3,-0.502441681907499,-0.80963363568721,-0.425805910854248,-0.70456426234406,-0.530327943588375,-0.479584500272953,-0.778636839399796,-1.09959238566453,0.733568278646432,1.06120425719899,50645,6.802341704,0.147008199
"Bird Island","BI10","BI10.01","ACE_ITRAX_54",5.3,5.3,5.3,19.1,7.56,1,TRUE,24459,58573,1.24,-0.433231125287746,-0.851069329288556,-0.41852846398755,-0.120433856668277,-0.574511704294287,-0.479584500272953,-0.37813918405674,-1.09959238566453,0.0766128112459962,1.20830685255109,51144,6.758495146,0.147961932
"Bird Island","BI10","BI10.01","ACE_ITRAX_55",5.4,5.4,5.4,20.6,7.56,1,TRUE,24136,57845,1.32,-0.417851001594467,-0.854256690334813,-0.425805910854248,-0.452938856822184,-0.63270689181865,-0.479584500272953,-0.778636839399796,-1.09959238566453,0.965725473893202,0.769911989175043,50942,7.097599746,0.140892701
"Bird Island","BI10","BI10.01","ACE_ITRAX_56",5.5,5.5,5.5,22.1,7.53,1,TRUE,24271,58763,1.35,-0.379400692361271,-0.847881968242298,-0.403973570254155,-0.614698046086247,-0.599270532365528,-0.479584500272953,-0.778636839399796,-1.09959238566453,1.04969722536544,1.34521421852234,51408,6.688902184,0.149501364
"Bird Island","BI10","BI10.01","ACE_ITRAX_57",5.6,5.6,5.6,23.7,7.5,1,TRUE,24498,59836,1.25,-0.502441681907499,-0.812820996733468,-0.425805910854248,-0.345099397312809,-0.604604427802097,-0.479584500272953,0.109423178969589,-1.09959238566453,0.669354586344133,1.4966861978948,52159,6.68173785,0.149661663
"Bird Island","BI10","BI10.01","ACE_ITRAX_58",5.7,5.7,5.7,25.4,7.49,1,TRUE,25061,60932,1.49,-0.456301310827663,-0.831945163011012,-0.408340038374173,-0.372059262190153,-0.581995079981415,-0.479584500272953,0.0571843543596251,-1.09959238566453,0.65453604196668,1.59135618500258,53331,6.779868709,0.147495482
"Bird Island","BI10","BI10.01","ACE_ITRAX_59",5.8,5.8,5.8,27,7.5,1,TRUE,24633,60050,1.67,-0.394780816054549,-0.816008357779725,-0.425805910854248,-0.587738181208903,-0.587647416936585,-0.479584500272953,-0.325900359446776,-1.09959238566453,-0.387701579247545,1.08305117730079,52311,7.040424224,0.142036896
"Bird Island","BI10","BI10.01","ACE_ITRAX_60",5.9,5.9,5.9,28.6,7.51,1,TRUE,24527,59033,1.27,-0.502441681907499,-0.863818773473585,-0.425805910854248,-0.255233181054996,-0.646081435599899,-0.479584500272953,0.858179665045737,-1.09959238566453,0.160584562718232,1.07868179328043,52045,7.003229279,0.14279127
"Bird Island","BI10","BI10.01","ACE_ITRAX_61",6,6,6,30.3,7.53,1,TRUE,24964,60810,1.43,-0.448611248981024,-0.892505022889901,-0.387963187147419,-0.551791694705778,-0.582393131879666,-0.479584500272953,-0.778636839399796,-1.09959238566453,-0.200000017133135,1.40929851748761,53085,6.88781575,0.145183907
"Bird Island","BI10","BI10.01","ACE_ITRAX_62",6.1,6.1,6.1,31.9,7.54,1,TRUE,24252,58311,1.42,-0.379400692361271,-0.854256690334813,-0.425805910854248,-0.70456426234406,-0.638757280672072,-0.479584500272953,-0.186596827153539,-1.09959238566453,-0.180241957963197,1.14422255358582,51608,6.881490531,0.145317355
"Bird Island","BI10","BI10.01","ACE_ITRAX_63",6.2,6.2,6.2,33.6,7.55,1,TRUE,23338,56500,1.47,-0.38709075420791,-0.876568217658614,-0.3835967190274,-0.399019127067496,-0.614316894119433,-0.479584500272953,-0.674159190179868,-1.09959238566453,0.303830491700282,0.683980770107978,49269,6.905808729,0.144805632
"Bird Island","BI10","BI10.01","ACE_ITRAX_64",6.3,6.3,6.3,35.2,7.55,1,TRUE,23892,57091,1.52,-0.502441681907499,-0.876568217658614,-0.390874165894098,-0.596724802834684,-0.596165727559166,-0.479584500272953,-0.778636839399796,-1.04354129858104,0.694052160306556,0.855843208242108,49650,6.818897638,0.14665127
"Bird Island","BI10","BI10.01","ACE_ITRAX_65",6.4,6.4,6.4,36.8,7.56,1,TRUE,23765,57274,1.49,-0.38709075420791,-0.851069329288556,-0.412706506494192,-0.488885343325309,-0.615272218675236,-0.479584500272953,-0.230129180995176,-1.09959238566453,0.491532053814692,0.535421713415764,50532,7.243393148,0.138056844
"Bird Island","BI10","BI10.01","ACE_ITRAX_66",6.5,6.5,6.5,38.5,7.6,1,TRUE,23419,57604,1.3,-0.502441681907499,-0.863818773473585,-0.411251017120852,-0.470912100073747,-0.620685724491456,-0.479584500272953,0.257433182031153,-1.09959238566453,1.35100762770699,0.783020141236121,50139,6.958571429,0.143707658
"Bird Island","BI10","BI10.01","ACE_ITRAX_67",6.6,6.6,6.6,40.2,7.62,1,TRUE,23505,57582,1.56,-0.456301310827663,-0.854256690334813,-0.390874165894098,-0.443952235196403,-0.581597028083163,-0.479584500272953,-0.778636839399796,-1.09959238566453,0.0716732964535117,0.774281373195402,49844,6.919288211,0.144523536
"Bird Island","BI10","BI10.01","ACE_ITRAX_68",6.7,6.7,6.7,41.9,7.62,1,TRUE,23379,57347,1.41,-0.425541063441106,-0.844694607196041,-0.417072974614211,-0.408005748693278,-0.586930923519733,-0.479584500272953,-0.534855657886632,-0.949375472280766,1.46955598272662,0.748065069073247,49236,6.845124283,0.146089385
"Bird Island","BI10","BI10.01","ACE_ITRAX_69",6.8,6.8,6.8,43.6,7.6,1,TRUE,24028,58383,1.33,-0.463991372674303,-0.969001688000076,-0.425805910854248,-0.623684667712028,-0.580243651629108,-0.479584500272953,0.388030243556063,-1.01663677678096,-0.209879046718103,1.04081379843732,50596,6.811641192,0.146807498
"Bird Island","BI10","BI10.01","ACE_ITRAX_70",6.9,6.9,6.9,45.2,7.58,1,TRUE,24381,59173,1.5,-0.448611248981024,-0.854256690334813,-0.425805910854248,-0.488885343325309,-0.605639362737551,-0.479584500272953,-0.256248593300158,-1.09959238566453,-0.15060486920829,1.55348819015947,51873,6.5959877,0.151607317
"Bird Island","BI10","BI10.01","ACE_ITRAX_71",7,7,7,46.8,7.58,1,TRUE,24265,59141,1.31,-0.433231125287746,-0.978563771138848,-0.425805910854248,-0.623684667712028,-0.60532092121895,-0.479584500272953,-0.613213894801577,-1.09959238566453,-0.160483898793259,0.965077808751089,51310,6.985992218,0.143143589
"Bird Island","BI10","BI10.01","ACE_ITRAX_72",7.1,7.1,7.1,48.4,7.58,1,TRUE,24111,58947,1.31,-0.456301310827663,-0.765010581039608,-0.390874165894098,-0.614698046086247,-0.586851313140082,-0.479584500272953,-0.569681540959941,-1.09959238566453,-0.180241957963197,1.26365238347564,50844,6.668778281,0.149952504
"Bird Island","BI10","BI10.01","ACE_ITRAX_73",7.2,7.2,7.2,50.1,7.57,1,TRUE,23983,59864,1.49,-0.502441681907499,-0.854256690334813,-0.402518080880815,-0.35408601893859,-0.578571833656452,-0.479584500272953,-0.160477414848558,-0.976279994080843,1.11885043246022,1.1209191721439,51444,6.875688916,0.145439971
"Bird Island","BI10","BI10.01","ACE_ITRAX_74",7.3,7.3,7.3,51.7,7.55,1,TRUE,23841,57927,1.42,-0.402470877901189,-0.927565994398731,-0.408340038374173,-0.345099397312809,-0.583905729093022,-0.479584500272953,-0.778636839399796,-1.09959238566453,0.792842456156245,0.551442788157082,50211,7.176355642,0.139346494
"Bird Island","BI10","BI10.01","ACE_ITRAX_75",7.4,7.4,7.4,53.4,7.53,1,TRUE,24258,59077,1.37,-0.502441681907499,-0.882942939751129,-0.425805910854248,-0.70456426234406,-0.560500277475836,-0.479584500272953,-0.778636839399796,-1.09959238566453,-0.71370955555152,0.774281373195402,51330,7.155386082,0.139754863
"Bird Island","BI10","BI10.01","ACE_ITRAX_76",7.5,7.5,7.5,55,7.51,1,TRUE,24380,60537,1.36,-0.379400692361271,-0.908441828121187,-0.425805910854248,-0.416992370319059,-0.584701832889524,-0.479584500272953,-0.778636839399796,-1.09959238566453,0.94102789993078,1.53309773139779,52552,6.711225238,0.149004089
"Bird Island","BI10","BI10.01","ACE_ITRAX_77",7.6,7.6,7.6,56.7,7.53,1,TRUE,24397,59523,1.4,-0.340950383128075,-0.82238307987224,-0.425805910854248,-0.452938856822184,-0.577298067582047,-0.479584500272953,-0.778636839399796,-1.09959238566453,0.570564290494444,1.14859193760618,51869,6.917722485,0.144556247
"Bird Island","BI10","BI10.01","ACE_ITRAX_78",7.7,7.7,7.7,58.3,7.53,1,TRUE,24331,60273,1.4,-0.502441681907499,-0.921191272306217,-0.425805910854248,-0.28219304593234,-0.522924178280898,-0.479584500272953,-0.778636839399796,-1.09959238566453,-0.940927236005806,0.934492120608574,51563,7.051686446,0.141810049
"Bird Island","BI10","BI10.01","ACE_ITRAX_79",7.8,7.8,7.8,60,7.53,1,TRUE,23962,58884,1.37,-0.502441681907499,-0.72676224848452,-0.425805910854248,-0.650644532589372,-0.511380673231606,-0.479584500272953,-0.0734127071652845,-1.01439473329762,-0.234576620680526,0.413078960845706,49866,7.247767119,0.137973528
"Bird Island","BI10","BI10.01","ACE_ITRAX_80",7.9,7.9,7.9,61.6,7.51,1,TRUE,23460,58300,1.43,-0.356330506821353,-0.800071552548438,-0.395240634014117,-0.165366964797184,-0.565913783292056,-0.479584500272953,0.257433182031153,-1.09959238566453,-0.190120987548166,0.681067847427739,49979,7.022311396,0.142403255
"Bird Island","BI10","BI10.01","ACE_ITRAX_81",8,8,8,63.3,7.49,1,TRUE,22918,57598,1.34,-0.425541063441106,-0.752261136854579,-0.405429059627494,-0.596724802834684,-0.53168132004243,-0.479584500272953,0.475094951239336,-1.09959238566453,0.126007959170841,0.947600272669652,48776,6.605800717,0.151382102
"Bird Island","BI10","BI10.01","ACE_ITRAX_82",8.1,8.1,8.1,64.9,7.48,1,TRUE,21711,55202,1.49,-0.333260321281436,-0.771385303132123,-0.402518080880815,-0.70456426234406,-0.57809417137855,-0.479584500272953,-0.352019771751758,-1.09959238566453,-0.0616936029435692,0.289279746935528,47045,6.892132193,0.14509298
