"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","K","K_sd","K_ICP","K_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,2517.27272727273,22.3636363636364,29.2652446676009,2804.420041,585.0799774,3662.4371002411,-7579.12158056283,14903.995781045
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,2576.01176470588,14.7058823529412,10.4687911544406,21023.43508,4080.69295,3338.81689675532,-7904.70609902749,14582.3398925381
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,2667,25.6363636363636,26.5603943015638,1243.638909,437.7130837,3800.74405871408,-7440.11101960887,15041.599137037
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,2847.45454545455,8,8.93308457365092,11337.75217,2616.583382,3055.42322694305,-8190.1856762979,14301.032130184
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,2903.10909090909,5.09090909090909,5.24317738503182,21256.47654,4637.824269,2932.4837083004,-8314.13625085414,14179.1036674549
"Bird Island","BI10","BI10.5",197,194,195,194.5,2954.41818181818,6.18181818181818,7.8462498280157,4642.258304,1389.963814,2978.58602779139,-8267.64725893411,14224.8193145169
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.91111111111,9,5.7227615711298,2367.746797,501.3815099,3097.68368647645,-8147.59250097252,14342.9598739254
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,16.5454545454545,7.65981248286975,21467.56946,3376.49462,3416.55806295581,-7826.4524071454,14659.568533057
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,11.7272727272727,9.81927603330214,3810.216932,970.2818044,3212.93948520393,-8031.46787955887,14457.3468499667
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,7.45454545454545,9.81186665587783,2179.747422,564.4911449,3032.37206719755,-8213.42151663541,14278.1656510305
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,4.58333333333333,7.1789887023089,2601.638721,565.6764383,2911.03332353723,-8335.76962412621,14157.8362712007
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,6.9,7.14065045278712,2160.208858,504.1027803,3008.9367214563,-8237.04693589833,14254.9203788109
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,9.45454545454546,9.67846719644838,2135.960113,544.2065152,3116.89298626437,-8128.23447609869,14362.0204486274
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,12.6363636363636,7.15922799291554,1942.49545,493.2577849,3251.35808477976,-7992.77222171863,14495.4883912781
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,3.91666666666667,5.80686636402948,643.1526044,288.8626367,2882.85968384829,-8364.18657691166,14129.9059446082
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,11.4545454545455,25.9975523323394,661.9708417,325.0800747,3201.41390533119,-8043.07780055084,14445.9056112132
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,33.5,12.8084173712272,1745.183529,636.3270443,4133.06494504498,-7106.43232868492,15372.5622187749
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,10.25,8.55065122453468,543.4726901,321.6442737,3150.50926089322,-8094.36170666652,14395.380228453
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,11.0833333333333,9.8761267097926,2704.115972,923.7798793,3185.72631050439,-8058.88110046286,14430.3337214716
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,10.4545454545455,9.52222281154601,473.7956247,223.0052862,3159.15344579778,-8085.6523423735,14403.9592339691
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,11.3636363636364,17.8396901726052,519.5682507,257.8592821,3197.5720453736,-8046.94789971199,14442.0919904592
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,32.0909090909091,18.2398165859997,2355.45594,816.8976853,4073.51611570245,-7166.18989528171,15313.2221266866
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,33.2,16.936482646773,1070.885179,427.93975,4120.38680718496,-7119.15364260054,15359.9272569705
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,12.35,9.39918809483592,1739.758107,627.1074323,3239.25622591337,-8004.96067691951,14483.4731287463
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,20.3636363636364,12.7457657853322,1447.271106,470.971649,3577.91618117429,-7664.11254463619,14819.9449069848
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,19.9,6.85484419143782,1334.018291,545.4493081,3558.32269539061,-7683.81933460958,14800.4647253908
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,14.6363636363636,14.9283135502489,3262.422113,1005.382976,3335.87900384658,-7907.66386462359,14579.4218723167
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,25.75,8.02411139232025,2439.861236,757.6437819,3805.54638366106,-7435.28572621073,15046.3784935328
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,6.66666666666667,7.54782730126339,4192.532888,1214.507924,2999.07594756517,-8246.98838370926,14245.1402788396
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,18.5,11.1069184008723,2645.007056,831.194612,3499.15805204384,-7743.33602299591,14741.6521270836
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,14,7.97496081495075,1279.071246,462.2106416,3308.9859841435,-7934.74050153281,14552.7124698198
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,40,11.1624370099007,2999.419337,967.0211811,4407.75793201214,-6830.97189151971,15646.487755544
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,41.7272727272727,13.0620894889823,1873.201141,661.8703278,4480.75327120621,-6757.82664289506,15719.3331853075
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,22.4545454545455,13.9381751772866,2896.949952,901.8791875,3666.27896019869,-7575.25907706479,14907.8169974622
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,35.1818181818182,19.5387726422014,3339.764406,1047.00677,4204.13935426026,-7035.12854216537,15443.4072506859
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,43.6666666666667,12.1605422526624,1374.155784,526.8474966,4562.7129503013,-6675.7256827863,15801.1515833889
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,45.8181818181818,15.6640874730588,959.6082071,355.1815587,4653.63696929743,-6584.67839765296,15891.9523362478
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,39.6153846153846,13.9555154063334,6631.161901,2065.435552,4391.50390911467,-6847.26238341382,15630.2702016432
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,76.6666666666667,46.6287724934125,5147.889503,1470.473436,5957.30811490381,-5283.11073946569,17197.7269692733
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,33.1818181818182,18.7286848540851,5505.035933,1603.539606,4119.61843519344,-7119.92465331371,15359.1615237006
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,43.3333333333333,22.276499371365,6097.843222,1936.386236,4548.62613045683,-6689.83474970128,15787.0870106149
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,38.4545454545455,14.5558485590064,6175.999603,1855.683454,4342.44631273323,-6896.43687082537,15581.3294962918
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,36.9090909090909,12.5654649373157,5968.444872,1958.591437,4277.13469345433,-6961.92001153421,15516.1893984429
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,41,16.4758776838912,2516.983872,857.2828993,4450.01839154555,-6788.62187708376,15688.6586601748
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,17.2727272727273,10.6685604379495,790.4601626,305.8039749,3447.29294261648,-7795.52199052309,14690.107875756
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,26.7272727272727,14.3742193463917,3163.380594,1060.826347,3846.84637820507,-7393.79225426621,15087.4850106763
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,54.8,24.8363532839353,6266.517708,1913.941942,5033.21273310659,-6204.9682922608,16271.393758474
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,37.9,19.3071661997991,1326.826528,440.8838882,4319.01096699198,-6919.93167334314,15557.9536073271
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,76.6153846153846,17.8863936254091,5443.67845,181.2744924,5955.14091185081,-5285.26844148496,17195.5502651866
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,84.1538461538462,18.2658431407101,5975.780316,106.9664677,6273.71976064113,-4968.30071768605,17515.7402389683
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,118.692307692308,43.0104340352133,5333.453521,102.4023076,7733.3310168335,-3521.58756568511,18988.2495993521
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,100.076923076923,18.6746777681327,5207.184,104.6643984,6946.63630859617,-4300.20610383996,18193.4787210323
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,62.3846153846154,19.3241578580562,5837.940234,81.73116327,5353.7420646446,-5884.80331810439,16592.2874473936
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,74.6666666666667,25.4248744819762,6956.874444,214.2717329,5872.78719583699,-5367.27593051628,17112.8503221903
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,87.8461538461538,18.3477798559124,5864.826617,211.1337582,6429.75838045679,-4813.20875773919,17672.7255186528
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,133.818181818182,47.6231418153363,8871.994311,120.6591226,8372.55740823744,-2890.85575687039,19635.9705733453
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,174.75,53.0953259370694,7746.307975,230.8399776,10102.354854139,-1192.6980988159,21397.4078070939
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,79.3333333333333,17.7832062419133,8706.157013,221.1363881,6070.00267365956,-5170.93777800847,17310.9431253276
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,83,29.1422841807695,6598.380417,137.9061507,6224.95769194873,-5016.78819563422,17466.7035795317
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,68.3333333333333,15.8133047166178,4618.995032,122.8652679,5605.13761879206,-5633.99964322332,16844.2748808074
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,59,14.5789387317958,3415.579205,69.67781578,5210.70666314691,-6027.6220717109,16449.0353980047
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,64.1666666666667,15.3198227697637,4921.529077,148.6301781,5429.05237073619,-5809.64208951743,16667.7468309898
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,47.7272727272727,17.7712740628854,7273.786524,336.7763161,4734.31602840666,-6503.91943898,15972.5514957933
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,44.4166666666667,11.797213332997,5415.67046,155.9713092,4594.40829495136,-6643.98337169088,15832.7999615936
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,157.727272727273,23.828935809603,8945.422022,111.8177753,9382.96657708168,-1897.39700431002,20663.3301584734
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,121.384615384615,37.5777825794677,8976.759109,182.2282099,7847.10917711572,-3409.19476590681,19103.4131201383
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,79.6153846153846,14.1864868891636,5721.295663,207.6830326,6081.92229045104,-5159.07649060844,17322.9210715105
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,43.8461538461538,13.5329607123137,6594.697268,79.79583695,4570.29816098679,-6668.12884290017,15808.7251648737
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,48.25,15.92273008417,5009.073815,164.2976211,4756.40672316276,-6481.81170073693,15994.6251470625
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,141.307692307692,69.2957245138359,7175.3422,244.679169,8689.06756320442,-2579.19167774664,19957.3268041555
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,39.3333333333333,15.3760932107035,6260.84885,155.2690515,4379.5842923232,-6859.20945905684,15618.3780437032
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,33.8333333333333,12.6981268005334,5656.960644,182.7198288,4147.15176488945,-7092.29833794931,15386.6018677282
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,34.4285714285714,21.9710098704014,3648.143898,92.29804061,4172.306800326,-7067.06116988872,15411.6747705407
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,23.6923076923077,14.0141869509949,5049.87496,82.31296185,3718.58736115962,-7522.67585469279,14959.850577012
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,23.6923076923077,10.15204918054,3309.7982,88.37161193,3718.58736115962,-7522.67585469279,14959.850577012
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,59.0833333333333,13.276488674162,5997.873908,169.1400442,5214.22836810803,-6024.1046548031,16452.5613910192
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,77.2307692307692,31.8490027215763,4295.763522,76.03501434,5981.14734848675,-5259.37733651286,17221.6720334864
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,31,13.9940463531222,1024.567593,13.93411927,4027.41379621145,-7212.46418454475,15267.2917769677
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,37.4615384615385,12.052768593532,3756.973168,89.79165872,4300.48138088887,-6938.50992536718,15539.4726871449
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,31.9230769230769,10.1362512667943,3191.150345,68.60973241,4066.42345116537,-7173.30842783975,15306.1553301705
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,26.8461538461538,12.6283157615875,3125.582355,61.88653064,3851.87034891883,-7388.74524304104,15092.4859408787
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,29.5833333333333,13.4803448386789,2826.666898,28.26666898,3967.54481187246,-7272.56999315292,15207.6596168978
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,58,22.571099783895,5457.248831,229.2044509,5168.4462036135,-6069.83519401656,16406.7276012436
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,39.0769230769231,11.1614032754364,2756.113305,144.6959485,4368.74827705822,-6870.07096185169,15607.5675159681
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,35.5,12.4452647776018,2828.534907,102.3929636,4217.5858641118,-7021.6410557467,15456.8127839703
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,46.0769230769231,17.3275384790682,3423.57602,48.95713709,4664.57149379209,-6573.73142053259,15902.8744081168
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,28.7692307692308,10.4813631918265,2194.360902,30.94048872,3933.14046340616,-7307.11733763378,15173.3982644461
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,44.6153846153846,9.57025305776935,2525.307497,72.47632516,4602.80620678172,-6635.57373262398,15841.1861461874
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,39.6666666666667,16.0302743884719,5697.238235,74.63382088,4393.67111216767,-6845.09025283497,15632.4324771703
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,49.1666666666667,20.9884528137534,5573.411793,145.4660478,4795.14547773506,-6443.04807567574,16033.3390311459
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,65.25,32.27474385505,4695.135297,117.847896,5474.83453523072,-5763.96235383745,16713.6314242989
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,25,12.0415945787923,1688.278234,102.8161445,3773.851039011,-7467.13447623645,15014.8365542585
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,23.6153846153846,11.6012819804427,4369.778556,96.13512824,3715.33655658013,-7525.94339929643,14956.6165124567
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,17.0769230769231,8.1594683084698,1951.694876,106.5625402,3439.01816732322,-7803.84901516067,14681.8853498071
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,35.4615384615385,19.1207364947735,1649.869327,81.99850555,4215.96046182205,-7023.27137034854,15455.1922939926
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,23.9230769230769,10.8125046316872,2991.060367,80.75862991,3728.3397748981,-7512.87349067261,14969.5530404688
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,20.1538461538462,12.0405298460807,2493.852742,47.13381682,3569.05035050294,-7673.02944187348,14811.1301428794
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,40.75,14.8821125088904,3156.428577,21.77935718,4439.45327666219,-6799.20866778669,15678.1152211111
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,34.0769230769231,12.6981726930921,3752.970488,41.28267537,4157.44597939118,-7081.97018662886,15396.8621454112
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,19.6153846153846,10.7357538280463,2146.234669,24.89632216,3546.29471844649,-7695.91767529157,14788.5071121846
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,34.5384615384615,15.0643917048083,3230.055285,67.83116098,4176.95080686813,-7062.40229496148,15416.3039086977
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,23,14.6685604837921,2161.527815,32.20676445,3689.33011994418,-7552.08537484104,14930.7456147294
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,34.9285714285714,12.9760980606314,3158.319141,36.63650203,4193.4370300927,-7045.86403046955,15432.738090655
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,55.1428571428571,10.9955035765125,4932.545491,13.81112737,5047.70203351804,-6190.48602098674,16285.8900880228
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,32.3846153846154,14.0803554733682,3296.461851,35.93143418,4085.92827864233,-7153.73297857368,15325.5895358583
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,26,15.1932002334378,3630.013724,38.11514411,3816.11149854441,-7424.67042618831,15056.8934232771
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,25.7142857142857,7.1082678992475,1910.49941,34.9621392,3804.03708153486,-7436.80223641795,15044.8763994877
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,17.4615384615385,13.1695063474641,1824.238565,12.03997453,3455.27219022069,-7787.49263542982,14698.0370158712
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,75.6666666666667,25.9766795181347,6392.588844,82.46439609,5915.0476553704,-5325.18953440924,17155.28484515
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,75.5714285714286,31.5758288415834,4495.825694,27.8741193,5911.02284970055,-5329.19743511647,17151.2431345176
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,104.923076923077,30.3986335725296,7640.061698,169.6093697,7151.43699710424,-4097.25494271288,18400.1289369214
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,71.8333333333333,18.9728673892403,7405.052803,51.83536962,5753.04922715899,-5486.56200105477,16992.6604553728
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,26.9230769230769,14.0917324370328,6938.306145,81.87201251,3855.12115349832,-7385.47958713336,15095.72189413
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,28.0714285714286,9.58736577051186,8950.558177,82.34513523,3903.65102186361,-7336.73335682796,15144.0354005552
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,30.8461538461538,20.4607190890503,2336.807871,32.71531019,4020.91218705247,-7218.99077374514,15260.8151478501
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,79.5,18.1182016428019,4675.210641,39.73929045,6077.0460835818,-5163.9287623801,17318.0209295437
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,45.0769230769231,14.6598177481937,3450.956197,49.34867362,4622.31103425868,-6616.04282643589,15860.6648949532
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,59.9230769230769,21.5269657966527,6847.805483,156.129965,5249.71631810083,-5988.66286269441,16488.0954988961
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,41,11.4891252930761,6749.372655,1924.888147,4450.01839154555,-6788.62187708376,15688.6586601748
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,48.8823529411765,41.3020616206703,8470.459825,2421.09846,4783.13024904418,-6455.07033454326,16021.3308326316
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,111.133333333333,45.2987963679053,7270.581826,2083.787413,7413.88528682196,-3837.43714600515,18665.2077196491
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,52.1428571428571,45.3615512264553,2638.458059,863.5155109,4920.92065491782,-6317.23620742566,16159.0775172613
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,104.5,100.293990923607,7029.037339,1907.985918,7133.55757191702,-4114.96580391288,18382.0809477469
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,49.375,59.0354413325871,3048.627916,1029.760485,4803.94974013785,-6434.23905213521,16042.1385324109
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,20.2,8.92988561756852,2675.023484,971.5768425,3571.00083325064,-7671.06769579153,14813.0693622928
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,10.3333333333333,8.68222047525588,458.1692768,273.1267857,3154.03096585433,-8090.81340879714,14398.8753405058
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,21.6875,17.0439383164025,5071.624524,1576.918734,3633.86326680658,-7607.85092069692,14875.5774543101
