"Location","Site","Section","sample","min_depth","max_depth","midpoint","Sr","Sr_sd","Sr_ICP","Sr_ICP_sd","Sr_fit_OLS","Sr_lwr_OLS","Sr_upr_OLS","Sr_fit_WLS","Sr_lwr_WLS","Sr_upr_WLS"
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1.71515681395836,0.085757840697918,0.486380566745135,0.0243190283372567,0.153127501863667,-0.714820402904918,1.02107540663225,0.181161619170751,-0.502612924394472,0.864936162735975
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,1.24134109778423,0.0620670548892117,0.513663850651754,0.0256831925325877,0.060171482887879,-0.805339189234859,0.925682155010617,0.0674249889963953,-0.735761103411523,0.870611081404314
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,1.59802513585686,0.0799012567928428,0.461099987054425,0.0230549993527212,0.130147904267821,-0.736954402490177,0.997250211025819,0.153044860061317,-0.559798205117985,0.86588792524062
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,1.48596634300944,0.0742983171504718,0.18127627213616,0.009063813606808,0.108163535833532,-0.758278997990032,0.974606069657096,0.126145816731172,-0.614807169567099,0.867098803029442
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,1.53526574630905,0.0767632873154527,0.343271539040356,0.0171635769520178,0.117835389493467,-0.748879408159203,0.984550187146137,0.137979843779028,-0.590572450125335,0.866532137683391
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,1.31953041131285,0.0659765205656425,0.419340332555397,0.0209670166277698,0.0755111330175913,-0.790221453021703,0.941243719056886,0.0861938662894465,-0.696982807462349,0.869370540041242
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,1.7329446556286,0.0866472327814303,0.613807375194033,0.0306903687597017,0.156617227703046,-0.711473005898353,1.02470746130445,0.185431484227115,-0.493959260154978,0.864822228609209
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,1.62874940839508,0.081437470419754,0.671419275184255,0.0335709637592127,0.136175576975981,-0.731133128636832,1.00348428258879,0.160420038012931,-0.544765584139161,0.865605660165024
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,1.77071041866988,0.088535520933494,0.358650211341909,0.0179325105670954,0.164026342399044,-0.70437821819317,1.03243090299126,0.194496929879619,-0.475614927975646,0.864608787734884
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,1.50273072075749,0.0751365360378743,0.0486461298278889,0.00243230649139444,0.111452472360687,-0.755079470576404,0.977984415297777,0.130170005391331,-0.606560306011666,0.866900316794328
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,1.7434052499634,0.0871702624981701,0.209963801638985,0.0104981900819492,0.158669450059314,-0.709506194710665,1.02684509482929,0.187942487363246,-0.488874219999051,0.864759194725543
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,1.22870106541428,0.0614350532707138,0.502728905396302,0.0251364452698151,0.05769168526039,-0.807789818229929,0.923173188750709,0.064390824788713,-0.74203953275811,0.870821182335536
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,1.59607091867559,0.0798035459337793,0.217606787223474,0.0108803393611737,0.129764514179261,-0.737325035525608,0.996854063884131,0.152575761909358,-0.560755106808697,0.865906630627413
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,1.44569095936255,0.0722845479681275,0.792802472451893,0.0396401236225946,0.100262068662355,-0.765979044756246,0.966503182080957,0.116477951654925,-0.634643406388353,0.867599309698204
