"Site","depth","SH20_age","Ti","Ti_ppm","Ti_lower_RMSE","Ti_upper_RMSE"
"BI10",486,8222.6,-6.68854420273365,677.680124723734,434.617087219927,1056.67808503163
"BI10",486.1,8225.9,-7.07580886397839,522.80474672372,335.290748416805,815.187429081934
"BI10",486.2,8229,-6.31905529390429,868.035795689912,556.698028113452,1353.49166791994
"BI10",486.3,8231.2,-6.61162091971537,713.522509049506,457.603909625313,1112.56560578157
"BI10",486.4,8233.6,-6.98927940629407,554.010033604631,355.303657745632,863.84451902924
"BI10",486.5,8236.6,-7.61217205180031,364.980791180092,234.073396233337,569.099180317159
"BI10",486.6,8240,-6.85626805997525,605.648872495012,388.421231844629,944.362786278391
"BI10",486.8,8245.6,-7.51345079425222,389.938084119015,250.079275063606,608.014036380005
"BI10",486.9,8248.8,-6.95486335696858,566.933238038353,363.591705843282,883.995127576398
"BI10",487,8251.6,NA,NA,NA,NA
"BI10",487.1,8254.8,-7.33134841040522,440.537937340376,282.530515727907,686.912257021529
"BI10",487.2,8257.9,-7.05167195136019,531.328137931786,340.757061098759,828.4775941187
"BI10",487.3,8261.1,NA,NA,NA,NA
"BI10",487.4,8263.7,-7.31338703986963,445.871450674473,285.951061713166,695.228579797945
"BI10",487.5,8267.1,-7.37615436076025,427.509529044357,274.174997160742,666.597608521456
"BI10",487.6,8270,-7.04535414578231,533.581979418059,342.202518898217,831.991914251153
"BI10",487.7,8273.3,-7.20312325629119,480.058234436088,307.876096604735,748.534592296601
"BI10",487.8,8276.5,-6.4217238886592,810.332773352936,519.691306834579,1263.51777475253
"BI10",487.9,8279.5,-6.85267034424996,607.110531586265,389.358638732588,946.641889756811
"BI10",488,8282.5,-6.64606578680461,697.244349741297,447.164225878176,1087.18375735766
"BI10",488.1,8285.7,-7.10005216881696,514.381417105437,329.888608306995,802.053285869063
"BI10",488.2,8288.7,-6.82996971197144,616.414910608588,395.32582289742,961.149816209171
"BI10",488.3,8291.5,-6.7739505570811,639.99036832972,410.445488342546,997.91003479853
"BI10",488.4,8294.2,-6.66280709770107,689.467282144405,442.176553460527,1075.05730330414
"BI10",488.5,8297.6,-7.05422757573947,530.419140032428,340.174092814911,827.060231967223
"BI10",488.6,8300.6,-8.65943652464279,180.942179234894,116.043779395706,282.13552158302
"BI10",488.7,8303.4,-6.45808544523568,790.829782401668,507.183439464599,1233.10758212783
"BI10",488.8,8306.8,-7.85438121065239,310.307762998983,199.009903309956,483.849829460299
"BI10",488.9,8309.8,-7.25250945202519,464.433631820872,297.855558846803,724.171807306326
"BI10",489,8312.7,-6.46253407633441,788.476158054536,505.67398785042,1229.43767478176
"BI10",489.1,8315.8,-6.20772023392211,935.262691469699,599.812702073471,1458.31573594786
"BI10",489.2,8318.7,-6.85425403508258,606.466684724101,388.945719956251,945.637966453554
"BI10",489.3,8321.9,-6.50488679672124,766.416569394658,491.526495812737,1195.04108699455
"BI10",489.4,8324.8,-6.31940559847361,867.832088069618,556.567384157187,1353.17403520464
"BI10",489.5,8327.9,-6.95757665729919,565.903539976487,362.931328836435,882.389562743554
"BI10",489.6,8331.4,-6.32640499890071,863.771832122609,553.963417257942,1346.84304906192
"BI10",489.8,8337.4,-6.93533906608258,574.39816651276,368.37919385051,895.634876238718
"BI10",489.9,8340.5,-6.4748226179455,782.011030524995,501.52770291025,1219.35687363655
"BI10",490,8343.5,-6.51149238121324,763.032102605265,489.355933265401,1189.76383043147
"BI10",490.1,8345.7,-6.88906558053793,592.485299090332,379.979027740031,923.837380515457
"BI10",490.2,8348.4,-6.85626459669382,605.650277843411,388.42213313774,944.364977578977
"BI10",490.3,8351.8,-6.77764659363512,638.407492388637,409.430341364134,995.441922989958
"BI10",490.4,8354.4,-6.71848019056088,664.22322308401,425.986762705029,1035.69530490226
"BI10",490.5,8356.8,-6.0566462437168,1034.8864781218,663.704497616693,1613.65491185486
"BI10",490.6,8359.1,-5.53975411090957,1463.17607484751,938.379776150809,2281.46884706741
"BI10",490.7,8362.6,-5.91774111639334,1135.82376637881,728.438682099418,1771.04217550995
"BI10",490.8,8364.8,-5.58617799448641,1418.36594311301,909.64166177815,2211.59829536645
"BI10",490.9,8367.5,-5.77243622793888,1251.96266043419,802.922123483907,1952.13266302891
"BI10",491,8369.5,-5.91626332022637,1136.94892903741,729.160283485511,1772.79659426898
"BI10",491.1,8372.4,-5.87160822005055,1171.47918804019,751.305599603281,1826.63817324929
"BI10",491.2,8375.4,-6.5205910709019,758.394715149662,486.381834196042,1182.53294742729
"BI10",491.3,8378.1,-5.9357462722405,1122.20412328683,719.703986490591,1749.80563948623
"BI10",491.4,8381.4,-5.92310511550861,1131.74907908766,725.825459935738,1764.68868717993
"BI10",491.5,8385.1,-6.67459008745412,684.045640590339,438.699488139865,1066.60356590493
"BI10",491.6,8387.7,-6.35377203594113,848.078104504817,543.898547511838,1322.37248036561
"BI10",491.7,8390.1,-6.79610518405369,630.560765019398,404.397993994026,983.206851386414
"BI10",491.8,8392.8,-6.22766909767705,922.845382811268,591.849100481292,1438.95394938257
"BI10",491.9,8395.6,-6.46050417018238,789.549244452455,506.362191130381,1231.11089322016
"BI10",492,8398.5,-5.9542235057638,1108.39716044847,710.849156972599,1728.27702366901
"BI10",492.1,8401.7,-6.21752489306938,929.138972842484,595.885373152913,1448.76727932916
"BI10",492.2,8405,-6.09336217734128,1009.73918234146,647.576764125966,1574.44379236139
"BI10",492.3,8407.7,-5.96030446349946,1103.89046944438,707.958877553535,1721.24993013876
"BI10",492.4,8410,-5.87584063719446,1168.16190734042,749.178125559666,1821.46567712691
"BI10",492.5,8412.6,-6.14035752698348,978.440968958799,627.504258176192,1525.64180603254
"BI10",492.6,8415.2,-5.65557109032982,1353.93083403986,868.317446416975,2111.12734280313
"BI10",492.7,8418.1,-5.45570954029947,1547.9311988883,992.735841488548,2413.62394340368
"BI10",492.8,8420.6,-5.48097953618639,1521.94394932368,976.069419826509,2373.10311934031
"BI10",492.9,8423.3,-5.65395010090832,1355.40208689663,869.261006081551,2113.42140543619
"BI10",493,8425.7,-5.7994782550382,1229.48365694073,788.505647825984,1917.08209935098
"BI10",493.1,8428.4,-5.86808148553527,1174.25056338681,753.082967769761,1830.95946213962
"BI10",493.2,8431,-5.70035477790144,1313.90946820545,842.650514761565,2048.72371214111
"BI10",493.3,8434,-5.67574078189145,1335.75730028754,856.66220079922,2082.7901168125
"BI10",493.4,8436.8,-6.13461205632647,982.21470232408,629.924469339728,1531.52602957749
"BI10",493.5,8439.5,-6.21182645546031,932.693162502814,598.164784192494,1454.30917761878
"BI10",493.6,8442.4,-6.11657322234771,994.157794487608,637.583941322366,1550.14839032897
"BI10",493.7,8445,-5.84935196678843,1189.07881614415,762.592781894213,1854.08053232651
"BI10",493.8,8447.7,-5.99026817957174,1081.95007797521,693.887830336854,1687.03920151228
"BI10",493.9,8450.4,-5.85002401221835,1188.54352962563,762.249486202011,1853.2458825962
"BI10",494,8453.3,-5.98803475906007,1083.57031108743,694.926935616996,1689.56556278489
"BI10",494.1,8456.2,-6.19434870015536,943.679287775714,605.210523903227,1471.43938019041
"BI10",494.2,8459.3,-6.32450118359242,864.874324683465,554.670479613764,1348.56211929206
"BI10",494.3,8461.9,-6.2384095399124,916.228335577865,587.605384766963,1428.63626623965
"BI10",494.4,8464.8,-6.02988365701193,1053.61032466992,675.712675739984,1642.85021741728
"BI10",494.5,8467.6,-5.89680678601123,1151.86708082715,738.727752621784,1796.05784023191
"BI10",494.6,8470.7,-5.63958003149188,1368.51484887992,877.67062326032,2133.86758308914
"BI10",494.7,8473.8,-5.96247273525979,1102.28796560257,706.931142599271,1718.751213371
"BI10",494.8,8477,-4.85851442531795,2309.52079752524,1481.16665263491,3601.13853813339
"BI10",494.9,8480,-5.96695142422232,1098.98526401159,704.8130185861,1713.60144983912
"BI10",495,8482.9,-5.9668024573076,1099.09495682315,704.883367956713,1713.77248922162
"BI10",495.1,8485.3,-6.08517639866893,1015.29228231232,651.13813776867,1583.1025073349
"BI10",495.2,8487,-6.44898067527759,795.668743274473,510.286813760203,1240.65277007429
"BI10",495.3,8489.5,-5.61990526417064,1386.67416636056,889.316751546218,2162.18264224592
"BI10",495.4,8492.5,-5.95729926897596,1106.11537033733,709.385774861231,1724.71912442257
"BI10",495.5,8495.3,-5.58035855910973,1423.90697799501,913.195297708642,2220.2381977549
"BI10",495.6,8497.8,-6.06931764896339,1026.13764658227,658.093603123017,1600.01322720132
"BI10",495.7,8500.3,-5.8862375695421,1160.05283259851,743.977526758255,1808.8215383112
"BI10",495.8,8502.8,-5.66703869137781,1343.56804828036,861.671473489681,2094.96908728928
"BI10",495.9,8505.4,-6.47561551057839,781.59570682673,501.261343060806,1218.70927688089
"BI10",496,8508,-6.54422572697251,746.479953720219,478.740531583698,1163.95476159662
"BI10",496.1,8510.7,-6.6394755936771,700.329789697267,449.14301332897,1091.99475396979
"BI10",496.2,8513.5,-6.8001170390035,628.868129613481,403.31245489821,980.567596265703
"BI10",496.3,8516.1,-6.3791652718694,833.771403152195,534.723220329065,1300.0646433244
"BI10",496.4,8518,-6.60911138389966,714.723227099179,458.37396700531,1114.43783488068
"BI10",496.5,8520.3,-6.27743319596584,892.583225086417,572.441048859995,1391.76744101823
"BI10",496.6,8523.2,-7.28435441145563,454.629383068742,291.567792864634,708.884455031094
"BI10",496.7,8526,-6.73088248703445,658.726702948367,422.461675449191,1027.12481248353
"BI10",496.8,8528.6,-6.22127078485724,926.809992429096,594.391726450686,1445.13579823135
"BI10",496.9,8531.8,-6.69553588375696,674.513005992916,432.58591666106,1051.73973014493
"BI10",497,8534.7,-6.23337820110418,919.322150240023,589.589543174167,1433.46032117852
"BI10",497.1,8536.9,-6.21455546545816,930.989350227129,597.072077026662,1451.65249487564
"BI10",497.2,8539.3,-6.80329382994224,627.531038757933,402.454937447446,978.482726792323
"BI10",497.3,8542.4,-6.65605684841036,692.592575088501,444.180899857178,1079.93044100266
"BI10",497.4,8545.3,-6.20110061506369,939.419928938367,602.478866202529,1464.79794129393
"BI10",497.5,8547.7,-6.0871642614235,1013.94094706448,650.271484951437,1580.99542718037
"BI10",497.6,8551.1,-5.37398127046903,1635.05635198903,1048.61187928687,2549.474526264
"BI10",497.7,8553.6,-5.46485277276475,1538.47761111938,986.672965169758,2398.88336203514
"BI10",497.8,8556.4,-4.49381178062638,2948.77794324948,1891.14190279066,4597.90528979525
"BI10",497.9,8558.9,-4.01192285562125,4072.49733763479,2611.81767919679,6350.07362770545
"BI10",498,8562.4,-3.87573974588244,4461.56272430607,2861.33726657159,6956.72690369978
"BI10",498.1,8565.3,-4.38444661165513,3172.96185635204,2034.9179348145,4947.46582632225
"BI10",498.2,8568,-5.67225532234264,1338.88028313839,858.665065662086,2087.65965247988
"BI10",498.3,8569.8,-5.97149850439837,1095.64225226078,702.669042428805,1708.38883237224
"BI10",498.4,8572.7,-5.5703195962998,1433.51660741691,919.358248334219,2235.22208830286
"BI10",498.5,8575.5,-5.52235562238986,1480.33209929068,949.382461783361,2308.21951363411
"BI10",498.6,8579.1,-5.46397303798962,1539.38469143083,987.254703645554,2400.29773417252
"BI10",498.7,8582.4,-5.74828210205676,1272.38833436833,816.021735802297,1983.98155637959
"BI10",498.9,8588.2,-5.52139890043533,1481.28130184635,949.991214548679,2309.69956521337
"BI10",499,8591.1,-5.23311980476146,1796.88471541333,1152.39738128858,2801.8066796331
"BI10",499.1,8594.1,-4.89209304173637,2258.14207179377,1448.21589709728,3521.02585438097
"BI10",499.2,8597.1,-5.24135368732318,1786.99913211514,1146.05745296284,2786.39250582477
"BI10",499.3,8600,-4.47274417298975,2990.695966745,1918.02521928318,4663.26629889022
"BI10",499.4,8602.3,-4.83531843572294,2345.69414576653,1504.36573236892,3657.5421169817
"BI10",499.5,8605.3,-5.04238092868065,2041.83619540956,1309.49229209118,3183.74920880733
"BI10",499.6,8608.3,-6.54381591770247,746.684944512626,478.871998477669,1164.27439510816
"BI10",499.7,8610.9,-5.77623232685677,1248.78248171264,800.882577151684,1947.17394424854
"BI10",499.8,8613.5,-5.81755072784125,1214.6861532765,779.015554039782,1894.0089749303
"BI10",499.9,8616.2,-6.04910211061314,1040.13062570664,667.067730600997,1621.83189038118
"BI10",500,8619,-5.35565528052782,1655.25600565749,1061.56653786389,2580.97099573089
"BI10",500.1,8621.1,-5.56965661965964,1434.15350883652,919.766712784833,2236.21518186999
"BI10",500.2,8624.2,-6.16951976964971,959.509056654758,615.362641090344,1496.12207229743
"BI10",500.3,8627,-5.76822816970339,1255.49742334136,805.189075549756,1957.64427000028
"BI10",500.4,8629.6,-5.57040468006593,1433.43489052163,919.305840778345,2235.09467058872
"BI10",500.5,8631.7,-5.38636986804608,1621.54096392346,1039.94404562995,2528.40055071336
"BI10",500.6,8635,-5.08282737868267,1987.2472254619,1274.48270829579,3098.63092641463
"BI10",500.7,8637.5,-6.05742251489978,1034.34837186,663.359393536486,1612.81586541758
"BI10",500.8,8640.3,-6.13131229815845,984.388622091907,631.318670885373,1534.91573113944
"BI10",500.9,8642.2,-5.78899697073213,1238.14804439091,794.062385730434,1930.59211389149
"BI10",501,8646.3,-5.7224464988077,1294.6049190847,830.269914235062,2018.62294150743
"BI10",501.1,8648.3,-5.89410335236629,1153.95534896475,740.067023145132,1799.31398881319
"BI10",501.2,8652,-6.16985682576205,959.292397496591,615.223690914875,1495.78424479444
"BI10",501.3,8654.8,-5.66377346288921,1346.51059378201,863.55861833617,2099.55727459531
"BI10",501.4,8656.9,-6.08503877125203,1015.38590710516,651.198182225149,1583.24849253234
"BI10",501.5,8659.4,-6.26169406957652,902.045510043694,578.509502952925,1406.5215835464
"BI10",501.6,8662.6,-6.49816629475812,769.875322196491,493.744700262452,1200.43417460905
"BI10",501.7,8666.1,-6.11707795632398,993.821655232061,637.368364889154,1549.6242625408
"BI10",501.8,8668.8,-6.87316383421252,598.831484852751,384.049031670194,933.732720771189
"BI10",501.9,8670.6,-6.6909578275819,676.585114404548,433.914823455597,1054.97068154589
"BI10",502,8673.2,-6.90857846947962,584.789776038624,375.043652344846,911.838075437843
"BI10",502.1,8675.8,-6.09712309527279,1007.19802935177,645.947044631078,1570.48147949879
"BI10",502.2,8678.3,-6.10313282961235,1003.15067816325,643.35135394998,1564.17061520263
"BI10",502.3,8681.3,-6.99025650049389,553.647467901344,355.071133219473,863.279185593787
"BI10",502.4,8683.8,-6.34502059726234,853.065386954195,547.09704499201,1330.1489399014
"BI10",502.5,8686.6,-6.10031895202007,1005.04370001171,644.565407028723,1567.12232446602
"BI10",502.6,8689.1,-7.9905460959362,283.251194132011,181.657694322091,441.66166083202
"BI10",502.7,8691.8,-6.14141811970195,977.745938595356,627.058513847756,1524.5580744508
"BI10",502.8,8694.8,-5.7049602320061,1309.86144648018,840.054394044645,2042.41180230523
"BI10",502.9,8697.1,-6.31710021844954,869.173581290473,557.427724980094,1355.26576910089
"BI10",503,8700.1,-5.95138173405829,1110.50954461802,712.203893848247,1731.5707753635
"BI10",503.1,8703.3,-5.83680091523049,1199.12018391292,769.032619587766,1869.73761430059
"BI10",503.2,8706.2,-6.41068312599403,816.34928243832,523.549878981709,1272.89906404666
"BI10",503.3,8709.1,-5.65129102472735,1357.81899788004,870.811045360196,2117.18999296955
"BI10",503.4,8712,-5.86945987247578,1173.16662098491,752.387802200874,1829.2693163913
"BI10",503.5,8714.7,-6.00464435604845,1071.57872228277,687.236361248236,1670.86758326283
"BI10",503.6,8717.8,-5.91774111639334,1135.82376637881,728.438682099418,1771.04217550995
"BI10",503.7,8720.7,-5.99109516071141,1081.35075997808,693.50346928991,1686.1047101934
"BI10",503.8,8723.5,-5.82093458157926,1211.93535814361,777.251384596738,1889.71977590072
"BI10",503.9,8726.2,-6.13309247555554,983.215223127299,630.566134074068,1533.08609953942
"BI10",504,8728.9,-6.32009741934359,867.429923767808,556.309463833039,1352.5469573418
"BI10",504.1,8732.4,-5.73389128742652,1284.71584094542,823.92774456034,2003.20331834052
"BI10",504.2,8734.9,-5.59955841500185,1405.70728662093,901.523276404298,2191.860185286
"BI10",504.3,8737.2,-5.4417171850991,1562.51110062232,1002.0863804706,2436.35777029662
"BI10",504.4,8739.6,-5.69023659665452,1322.84695908774,848.382402288733,2062.65956536439
"BI10",504.5,8742.4,-5.36878172870103,1640.76231948058,1052.27129156779,2558.3716011261
"BI10",504.6,8745,-6.14066011346983,978.242626844733,627.377055283937,1525.33253952519
"BI10",504.7,8747.7,-6.23971066585259,915.42995755864,587.093360411287,1427.39138900965
"BI10",504.8,8750.1,-7.27370309662899,457.885395785091,293.655973867887,713.961418566586
"DRPB",8.05,NA,-9.18343155541905,127.370588612211,81.686672222671,198.603595935426
"DRPB",8.1,NA,-7.36046014364955,432.028562844832,277.073192394388,673.643947654431
"DRPB",8.15,NA,-7.03601914605081,536.929699293185,344.349514520301,837.211872898032
"DRPB",8.2,NA,-7.06410521933439,526.920405035305,337.930246554814,821.604801799044
"DRPB",8.25,NA,-6.57701105039969,730.261432127209,468.33909533582,1138.66590375099
"DRPB",8.3,NA,-5.58213782589343,1422.2105374061,912.107318232048,2217.59300937256
"DRPB",8.35,NA,-6.39228927565965,826.47212101102,530.041966405193,1288.68318001501
"DRPB",8.4,NA,-6.73878604234671,655.247712804192,420.230492169993,1021.7001696332
"DRPB",8.45,NA,-6.2641371508826,900.570191571008,577.563335883938,1404.22118156963
"DRPB",8.5,NA,-6.47973208411714,779.442954491962,499.880716840398,1215.35258080606
"DRPB",8.55,NA,-7.77586366192974,327.069061716229,209.759439205645,509.985016822335
"DRPB",8.6,NA,-6.60065930367104,718.782110462984,460.97705362477,1120.7666808122
"DRPB",8.65,NA,-5.73952038063202,1279.87967037679,820.826159772542,1995.66248119788
"DRPB",8.7,NA,-5.05778207252196,2020.875296035,1296.04942325186,3151.06576096285
"DRPB",8.75,NA,-5.82923969201315,1205.21036367391,772.938439002852,1879.23377517731
"DRPB",8.8,NA,-5.45595795664654,1547.6735842801,992.570625324526,2413.22225579187
"DRPB",8.85,NA,-5.750061819621,1270.87202902637,815.049282594634,1981.61724530331
"DRPB",8.9,NA,-5.26973321738296,1753.34162186765,1124.47185743899,2733.91176723184
"DRPB",8.95,NA,-5.33539610006414,1677.87705061488,1076.07410907717,2616.24303868293
"DRPB",9,NA,-5.42560649060326,1579.4684593642,1012.96165568447,2462.79866580004
"DRPB",9.05,NA,-5.73681420370139,1282.20237459417,822.31578135742,1999.28417608751
"DRPB",9.1,NA,-6.03521850296207,1049.85107841881,673.30175560792,1636.9885830195
"DRPB",9.15,NA,-5.84719479626233,1190.79863934818,763.695757360367,1856.76218023609
"DRPB",9.2,NA,-6.12428785777633,989.032443358934,634.296896155693,1542.15664611488
"DRPB",9.25,NA,-5.9867627894991,1084.49414454943,695.519418403025,1691.00605740456
"DRPB",9.3,NA,-5.75664966642923,1265.27494262296,811.459699101149,1972.88994413754
"DRPB",9.35,NA,-6.00269160970176,1072.98162918383,688.13608855133,1673.05507692481
"DRPB",9.4,NA,-6.35802889087379,845.662753085477,542.349508429551,1318.60632459484
"DRPB",9.45,NA,-5.95131350442514,1110.5603114498,712.236452177396,1731.64993394679
"DRPB",9.5,NA,-6.28190323327322,889.914004327776,570.729195569713,1387.60543747576
"DRPB",9.55,NA,-6.09853382926514,1006.2464838261,645.336789247106,1568.99777462506
"DRPB",9.6,NA,-6.60419945485826,717.079250550201,459.88495723853,1118.11148304843
"DRPB",9.65,NA,-5.95129969907921,1110.57058371572,712.243040097169,1731.66595105853
"DRPB",9.7,NA,-6.33778607896722,857.210340888178,549.755331312836,1336.61199204903
"DRPB",9.75,NA,-5.70633560362436,1308.65496645819,839.280641334753,2040.5305888053
"DRPB",9.8,NA,-6.09081251809649,1011.46556535077,648.683946596809,1577.13566869915
"DRPB",9.85,NA,-6.02094827897101,1059.93689582075,679.770100217034,1652.71497343503
"DRPB",9.9,NA,-6.28582192518452,887.580578697175,569.232698013097,1383.96702513791
"DRPB",9.95,NA,-5.29473583096591,1724.21472382914,1105.79188273793,2688.49542149676
"DRPB",10,NA,-5.84569677392347,1191.9944141175,764.462644462775,1858.62670148626
"DRPB",10.05,NA,-4.40381269481338,3132.05774635746,2008.68487220489,4883.68576985885
"DRPB",10.1,NA,-3.7883825121783,4730.48832843302,3033.80751983771,7376.05127521015
"DRPB",10.15,NA,-3.89062379176599,4417.2917432982,2832.94492612653,6887.69702702612
"DRPB",10.2,NA,-4.14498660292333,3725.13725100172,2389.04498222495,5808.44967007578
"DRPB",10.25,NA,-5.43728365843698,1567.15938217668,1005.06746626024,2443.6056400103
"DRPB",10.3,NA,-5.45358349545916,1550.13772071808,994.150951738299,2417.06447998815
"DRPB",10.35,NA,-5.19632702935576,1841.73048633616,1181.15835216781,2871.73280201987
"DRPB",10.4,NA,-4.30477469519981,3346.93725439522,2146.49370336206,5218.73833932655
"DRPB",10.45,NA,-5.79311608314982,1234.73570768957,791.873949352204,1925.27140094816
"DRPB",10.5,NA,-5.46498448513419,1538.34185063362,986.58589779869,2398.67167642582
"DRPB",10.55,NA,-5.27091564208111,1751.95313166483,1123.58137600746,2731.7467529204
"DRPB",10.6,NA,-4.99682829341919,2105.11429890408,1350.0744842232,3282.41609128714
"DRPB",10.65,NA,-5.5301200929518,1472.65111893837,944.456413068161,2296.24288437536
"DRPB",10.7,NA,-5.10302697033748,1960.53354079833,1257.35040148345,3056.97740268772
"DRPB",10.75,NA,-4.49328950841547,2949.80996720295,1891.80377146326,4599.51448129293
"DRPB",10.8,NA,-4.96497181569377,2150.52845401585,1379.19997734767,3353.22847120812
"DRPB",10.85,NA,-5.17930046188016,1862.86087624075,1194.70992049202,2904.6805293115
"DRPB",10.9,NA,-5.65095130991558,1358.12808477511,871.009272283391,2117.67193915105
"DRPB",10.95,NA,-5.50374943593008,1498.90163858383,961.291677922608,2337.17421439091
"DRPB",11,NA,-5.06415655739173,2012.26273471271,1290.5259230357,3137.63655672145
"DRPB",11.05,NA,-5.31738315839196,1698.24948340257,1089.1395762124,2648.00891535566
"DRPB",11.1,NA,-5.71547100282337,1300.66952240495,834.159330692813,2028.079222117
"DRPB",11.15,NA,-5.40686597664605,1599.42552302796,1025.76073383737,2493.91687488677
"DRPB",11.2,NA,-5.31647596482085,1699.28202664988,1089.80177792409,2649.61891656636
"DRPB",11.25,NA,-5.39865953097166,1608.24389502685,1031.41622676443,2507.66699105062
"DRPB",11.3,NA,-5.70734567272506,1307.76963865992,838.71285341405,2039.15013444583
"DRPB",11.35,NA,-5.35705786157064,1653.70124373422,1060.56942126897,2578.54672092657
"DRPB",11.4,NA,-4.99512699029226,2107.51523017391,1351.61427522051,3286.15976232593
"DRPB",11.45,NA,-5.32998572971493,1683.97030509203,1079.98190040221,2625.7439938351
"DRPB",11.5,NA,-4.75869915125509,2469.25451594348,1583.6087944316,3850.20459973875
"DRPB",11.55,NA,-5.27136155655951,1751.42979159716,1123.24574194127,2730.93073078791
"DRPB",11.6,NA,-5.68425980816734,1328.15485182429,851.786516997535,2070.93593902179
"DRPB",11.65,NA,-5.51318351121505,1489.45721522237,955.234679019913,2322.44792269705
"DRPB",11.7,NA,-5.23155415038835,1798.77061566065,1153.60686706568,2804.74728448367
"DRPB",11.75,NA,-4.48051137650162,2975.17273281281,1908.06969237645,4639.06157381931
"DRPB",11.8,NA,-4.72482563091159,2525.93564940053,1619.96014697196,3938.58510460192
"DRPB",11.85,NA,-5.51626322269153,1486.38702785304,953.265673521597,2317.66070880106
"DRPB",11.9,NA,-5.32460849102869,1690.04817091479,1083.87982251035,2635.22095410643
"DRPB",11.95,NA,-4.60169264375048,2743.16029943081,1759.27298974865,4277.2943552373
"DRPB",12,NA,-5.53591800031771,1466.94155829609,940.79469638927,2287.34020686462
"DRPB",12.05,NA,-5.72723239749642,1290.46034937557,827.61187432944,2012.16048846542
"DRPB",12.1,NA,-5.97699163102879,1091.61726747639,700.087696009935,1702.11284306832
"DRPB",12.15,NA,-5.23159933835416,1798.71615701904,1153.57194106545,2804.66236941678
"DRPB",12.2,NA,-5.11386366822506,1946.35046634614,1248.25436003063,3034.86233186709
"DRPB",12.25,NA,-4.89691315078014,2250.86122578475,1443.54646683145,3509.67313775621
"DRPB",12.3,NA,-5.05624580534831,2022.95645185123,1297.38413242496,3154.31081960085
"DRPB",12.35,NA,-5.27321100858304,1749.26088145926,1121.85475322522,2727.54884053097
"DRPB",12.4,NA,-5.34338527944083,1668.91978830682,1070.32954152714,2602.27635670791
"DRPB",12.45,NA,-5.3053345730806,1712.01417427902,1097.96729542232,2669.4716182825
"DRPB",12.5,NA,-5.08632930940561,1982.59002576165,1271.49590302516,3091.36915101156
"DRPB",12.55,NA,-5.04887544613104,2032.9708011737,1303.8066423587,3169.92577284922
"DRPB",12.6,NA,-5.054250132961,2025.66315709866,1299.1200256697,3158.53127112844
"DRPB",12.65,NA,-5.4751454668405,1527.9046061032,979.892172173695,2382.39732048554
"DRPB",12.7,NA,-5.38798763492947,1619.78432167915,1038.81745698192,2525.66149242452
"DRPB",12.75,NA,-5.05435390238543,2025.52232672144,1299.02970682145,3158.31168025083
"DRPB",12.8,NA,-4.93205542511692,2198.4830200625,1409.95471406448,3428.00200693687
"DRPB",12.85,NA,-5.13829401908789,1914.75126837182,1227.98882341381,2985.5910329373
"DRPB",12.9,NA,-5.52467652148363,1478.0319681523,947.907317007655,2304.63301599614
"DRPB",12.95,NA,-5.166732130879,1878.61385425767,1204.81278933968,2929.24348466044
"DRPB",13,NA,-5.18393998340148,1857.07920230871,1191.00195534457,2895.66540858433
"DRPB",13.05,NA,-5.01339827197397,2081.87281159555,1335.16900426566,3246.17661870046
"DRPB",13.1,NA,-4.913682188367,2225.71375916529,1427.41862377634,3470.4617518805
"DRPB",13.15,NA,-5.09448403038157,1971.78735982333,1264.56782142289,3074.52500885587
"DRPB",13.2,NA,-4.97801782650797,2131.81296987788,1367.19716229496,3324.04620479974
"DRPB",13.25,NA,-4.8225905506779,2365.78301582702,1517.24934201409,3688.86584623321
"DRPB",13.3,NA,-4.74794872190268,2487.10423862616,1595.05637006057,3878.03692076243
"DRPB",13.35,NA,-4.97148072862597,2141.17048012439,1373.19842114644,3338.63697653291
"DRPB",13.4,NA,-4.90041549667561,2245.58561064476,1440.16305273712,3501.44709319609
"DRPB",13.45,NA,-4.90167434029817,2243.69242558336,1438.94889498491,3498.49512944164
"DRPB",13.5,NA,-4.34345067160778,3261.32244481582,2091.58629527265,5085.24277152664
"DRPB",13.55,NA,-3.94334063557146,4263.99491868564,2734.63096211536,6648.66774290914
"DRPB",13.6,NA,-4.03383889379895,4013.13472223404,2573.74660989143,6257.51200095021
"DRPB",13.65,NA,-4.42238379088309,3093.32814580591,1983.84638931775,4823.29633441313
"DRPB",13.7,NA,-4.70383176391687,2561.71623762778,1642.90733764053,3994.37626929734
"DRPB",13.75,NA,-4.75499765087424,2475.38587988422,1587.54102652664,3859.76497737293
"DRPB",13.8,NA,-5.02645477726621,2063.74030864719,1323.54007296325,3217.90337031484
"DRPB",13.85,NA,-5.02455569810595,2066.36784807326,1325.2251947342,3222.00038191043
"DRPB",13.9,NA,-4.91663925615652,2221.30846163988,1424.59337111069,3463.59275693241
"DRPB",13.95,NA,-5.40989871609682,1596.17889322497,1023.67857038477,2488.85454173302
"DRPB",14,NA,-4.8169781662967,2374.69581074901,1522.96539126308,3702.7631920854
"DRPB",14.05,NA,-4.84613367587638,2328.75818614591,1493.50418106905,3631.13458822707
"DRPB",14.1,NA,-4.53898666381406,2860.86394035375,1834.75995137964,4460.8246866638
"DRPB",14.15,NA,-4.80393796640419,2395.53427071374,1536.32973594666,3735.2557253134
"DRPB",14.2,NA,-5.07286258784574,2000.55929138969,1283.02014521822,3119.38787031664
