"Location","Site","Section","sample","min_depth","max_depth","midpoint","Co","Co_sd","Co_ICP","Co_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,-5.74816203983333,-8.05074587837328,0.434258578075462,-4.00588296231425,1.56623888482589,-0.192080974588925,3.32455874424071
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,-6.78457262531475,-9.08715860241135,-0.298646648317575,-4.41864207250603,0.838204415980685,-0.921788220384006,2.59819705234538
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,-5.37681656604344,-7.67940252436785,0.00191871708452492,-6.02394476453034,1.82709332664261,0.067806037188942,3.58638061609628
"Bird Island","BI10","BI10.4",145,141,142,141.5,-6.53338325619274,-8.8359669737457,1.32682116128767,-3.00379025203586,1.01465429162853,-0.744342037973577,2.77365062123064
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,-5.14241644785424,-7.44500188310593,0.223606918343125,-5.69990211300682,1.99174946575745,0.231426522293794,3.75207240922111
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,-6.00367964861924,-8.30626393178161,2.81930261995901,-2.22946552272,1.38674860443027,-0.371385618090087,3.14488282695063
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,-6.1017442532795,-8.4043288996375,2.65068074028753,-1.98642059107142,1.31786237983311,-0.440304562735056,3.07602932240128
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,-5.70221270738579,-8.00479780037984,1.91271124755676,-2.79244864749746,1.59851634157021,-0.159878428588651,3.35691111172908
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,-5.14358559844242,-7.44617137675264,1.71603345485232,-3.21040609451369,1.99092818706791,0.230611224390629,3.7512451497452
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,-5.00685026635996,-7.30943506048741,1.3694606755862,-3.64571648341782,2.08697895715802,0.325907172792914,3.84805074152313
"Bird Island","BI10","BI10.5",197,194,195,194.5,-5.17213027741766,-7.47471572299173,1.74962178456699,-2.67144732977798,1.97087676103347,0.210703284592239,3.73105023747471
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,-5.0685718164665,-7.3711567505134,1.9193495747245,-2.95743079045554,2.04362218661014,0.282904946876505,3.80433942634377
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,-5.33490396802165,-7.63748968337436,2.47227836930971,-1.7005068246429,1.85653514870249,0.0970868038901513,3.61598349351482
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,-5.68603313037415,-7.9886170444802,2.37066528344768,-2.32585086425682,1.60988180803767,-0.148542352412453,3.36830596848779
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,-5.07751270831304,-7.38009764093243,1.82916411991462,-2.5687661250609,2.03734158938575,0.27667382270299,3.79800935606851
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,-5.89846722170876,-8.20105122126827,2.77431285444428,-1.55440383924213,1.46065587092747,-0.29750737556049,3.21881911741542
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,-6.52877652458983,-8.83136298670512,-0.013530792693427,-4.05325960707902,1.01789032514905,-0.74109125891411,2.77687190921221
"Bird Island","BI10","BI10.7",271,265,266,265.5,-4.82296979164907,-7.12555438730809,3.17155178109882,-1.82626178753477,2.21614718991489,0.453884467142631,3.97840991268714
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,-5.27677194507476,-7.5793562551211,3.59300403128987,-1.4308362910284,1.89737042869856,0.137681304106102,3.65705955329102
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,-4.14081831035592,-6.44340321478728,3.55908312829195,-1.08118146304757,2.6953296667366,0.926893906241694,4.4637654272315
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,-4.38133951079757,-6.68392476368173,2.82254074333484,-1.37823941745791,2.52637372701295,0.760429135002025,4.29231831902388
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,-4.72036153297277,-7.02294617713167,3.22532047224489,-1.38765585553293,2.28822513870372,0.525210300784041,4.05123997662339
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,-5.10794844350559,-7.41053337116883,2.44702847509319,-2.25087715158445,2.01596177658258,0.255458843055771,3.77646471010938
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,-5.31232907363574,-7.61491416662979,2.59290388324823,-2.38131734219349,1.87239305431799,0.112853606526978,3.63193250210901
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,-4.48339194181625,-6.78597668067249,3.20563483418387,-0.946650171140002,2.45468622357383,0.689695264991135,4.21967718215652
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,-4.69450207145799,-6.99708716445203,3.40861511975908,-1.0582661119712,2.30639031338668,0.54317604445445,4.06960458231891
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,-5.58547451013242,-7.88805933659978,1.63333982577249,-3.11345783336214,1.68051997277765,-0.0781220315066455,3.43916197706195
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,-4.36798496201323,-6.67056997612276,4.34049808708816,0.688638604186789,2.53575473099639,0.76968078439158,4.3018286776012
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,-4.94694948016016,-7.2495345731542,3.50577817561601,-1.08385387085622,2.12905671830335,0.367619112499581,3.89049432410713
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-4.92337291111127,-7.22595841650187,2.85062212915836,-3.00563672105982,2.14561825787575,0.384030798113621,3.90720571763788
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-5.4510895968735,-7.75367375782031,3.21082529050234,-1.67310823456552,1.77491967335561,0.0158919628402356,3.53394738387098
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-5.35201185729097,-7.65459652822022,2.20166335348827,-2.16740313580099,1.84451758225563,0.0851362467834602,3.60389891772779
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-4.94038323571797,-7.24296790924063,2.9832656718901,-1.64757392368925,2.13366922646541,0.372190218250283,3.89514823468054
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-6.91744305430603,-9.22039070782968,1.05105419149233,-3.60976902087319,0.744868576352067,-1.01580364315924,2.50554079586338
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-4.7333708976864,-7.03595576332424,2.07839604984366,-1.89986330434813,2.27908661188628,0.516170600048004,4.04200262372456
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,-4.89638020767416,-7.19896489925462,2.89212177073007,-2.60309033869518,2.16457948693383,0.402816391210741,3.92634258265691
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-5.36566708874449,-7.66825239567246,2.34054396035468,-2.49279257814708,1.8349253614529,0.0755962548051985,3.5942544681006
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-5.13815519201685,-7.44073960340664,2.45181129976855,-2.15786433545599,1.99474281720875,0.234398006176483,3.75508762824101
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-5.06733994031607,-7.36992566831622,2.40335088837297,-2.50850013603909,2.04448752734616,0.283763433803563,3.80521162088875
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-5.5711749336512,-7.8737589756753,2.66726438439975,-2.53290332085637,1.69056481862741,-0.0681130844382141,3.44924272169303
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-5.52500544227344,-7.82758978260466,2.14965739435367,-2.17212440390761,1.72299692768045,-0.0358052460077669,3.48179910136867
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-5.20073975930131,-7.50332394526382,0.269769610162686,-4.27242008220243,1.95077981370499,0.190745263287351,3.71081436412263
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-6.27559347280201,-8.57818069156505,1.66953197753021,-3.25822590838947,1.19574067829199,-0.562626000577859,2.95410735716184
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-4.39044065345901,-6.69302542374927,1.45395477010617,-3.18328520214317,2.51998056038939,0.754123519005825,4.28583760177295
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-5.7837355113503,-8.08632027937354,1.99720710288617,-2.47553460888452,1.54125003021205,-0.217020527045675,3.29952058746978
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-5.38276345488779,-7.68534767739087,1.63358850479219,-1.92501858349512,1.82291588951322,0.0636506001873309,3.58218117883912
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-5.24591411838715,-7.54849978074903,1.6775116691311,-3.59288688900561,1.91904674287071,0.159221594108193,3.67887189163323
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-6.32057157360136,-8.6231538871461,1.68813441290027,-1.45405278057066,1.16414547057814,-0.59430238761047,2.92259332876674
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-5.39361490643225,-7.69620043942083,3.08229080460771,-0.958944021984729,1.81529320515237,0.0560675145286094,3.57451889577614
"Bird Island","BI10","BI10.13",519,491,492,491.5,-5.20141663416156,-7.50400263480212,2.69581035284315,-1.45189078991115,1.9503043378306,0.190273015036144,3.71033566062506
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-5.47380687502479,-7.77639220638476,1.42016149053647,-3.96278444127753,1.75896174918523,6.83791506594922e-06,3.5179166604554
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-4.72232835441467,-7.02491288526025,2.34013910932566,-1.21006448096989,2.28684353007889,0.523843697773319,4.04984336238445
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,-4.74224361565453,-7.04482893803107,3.46831622932954,-1.70092130673112,2.27285390391935,0.5100047165522,4.0357030912865
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-5.95396724124521,-8.25655349007634,1.57923542890019,-2.15464139094524,1.42166946167022,-0.336470201699488,3.17980912503993
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-5.76250975381613,-8.06509580124802,1.68692356353095,-3.14139017599241,1.5561602244234,-0.202138837227317,3.31445928607412
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-5.17674312659724,-7.47932751117129,1.5940914599106,-2.82875717354849,1.96763643017487,0.207485684257604,3.72778717609213
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-5.18640825979462,-7.4889926374885,1.55091659767825,-2.27952641943336,1.96084708412588,0.200743552266745,3.72095061598501
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-5.81349176587948,-8.11607752844591,1.67657121845375,-2.87980879691738,1.52034752374941,-0.237887621157936,3.27858266865676
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-5.3699628960806,-7.6725488484946,1.59391220029146,-2.74123085579003,1.83190773903952,0.0725948323379513,3.59122064574109
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-6.33894588207891,-8.64153267367187,1.89410531257422,-2.22248485466774,1.15123829836256,-0.607246211581324,2.90972280830645
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-4.85733519019187,-7.15991963978195,2.26517888895096,-2.42337291099073,2.19200695531555,0.42998211830107,3.95403179233003
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-5.47427918938941,-7.77686428238346,2.08466893551853,-2.28938952866139,1.75862996838099,-0.000323462116404327,3.51758339887839
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-5.36299925796263,-7.66558392422893,2.16589615015055,-2.64999506110803,1.83679939940026,0.0774601764869456,3.59613862231356
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-5.39660385115656,-7.69918806152795,1.83287856472944,-2.33403668964125,1.81319359828299,0.0539786909927509,3.57240850557324
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-6.0413769006965,-8.34396283463406,1.77014321298068,-3.52817415424859,1.36026788406959,-0.397872092938015,3.11840786107719
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-5.19626595995738,-7.49885141414474,1.42067587314617,-2.94547741115035,1.95392246795294,0.193866515713756,3.71397842019212
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-5.39690553308524,-7.69949040535697,1.62449272550001,-2.38184096363838,1.81298167952629,0.0537678576546465,3.57219550139794
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-5.9595310908622,-8.26211695871337,1.88644770217868,-2.199928690156,1.41776109334845,-0.340377224543206,3.17589941124011
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-5.68997572795644,-7.99256230038378,1.83188140260268,-4.20040512285424,1.60711230049221,-0.151304553612501,3.36552915459691
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-5.12924384539694,-7.43182826283376,2.4004701368072,-2.28808165811995,2.00100266016482,0.240611767953155,3.76139355237648
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-5.49874586911903,-7.80133096211308,2.21204747962513,-3.38737498269228,1.74144316381638,-0.0174353872804451,3.50032171491321
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-5.50538409531358,-7.80796845026911,1.73488327661877,-2.74806928366755,1.73678009152696,-0.0220787618430116,3.49563894489693
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-6.30334259549454,-8.60592604930421,1.96627733222594,-2.44004199751133,1.17624809679641,-0.582167232571231,2.93466342616406
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-5.78314943569793,-8.08573550303382,1.68615757999753,-2.779250655723,1.54166172349486,-0.216609584550836,3.29993303154056
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-5.83327620106545,-8.13586026963325,1.98150483181337,-3.56527390004252,1.50644979734272,-0.251764740882993,3.26466433556843
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-5.54371879682349,-7.84630440107139,1.97916708672631,-1.89845449494846,1.70985158998223,-0.048898675493894,3.46860185545836
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-6.07339069400683,-8.37597578700088,1.68880827031578,-2.0878101005941,1.33777955238433,-0.420372003236889,3.09593110800556
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-6.38616064966758,-8.68874692980886,1.15733703753499,-3.17020140549218,1.11807192711491,-0.640516043235083,2.87665989746491
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-5.79210725924264,-8.09469071372377,1.39060396143793,-2.38165709945049,1.5353692324708,-0.222890825033477,3.29362928997508
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-5.97383447417833,-8.27641799513452,1.04975592675766,-3.07918008033624,1.40771357335867,-0.350422137688573,3.16584928440592
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-5.99086952416925,-8.29345381763949,1.66796406520368,-3.30826979251953,1.39574717341484,-0.362387033676463,3.15388138050614
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-5.85690533287311,-8.15949077550766,1.41730384580682,-2.78240123587018,1.48985133466215,-0.268341667907531,3.24804433723184
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-5.86083215252059,-8.16341794754712,0.231350928858833,-3.91008523412026,1.48709291044654,-0.271096837631425,3.24528265852451
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-6.39366479069128,-8.69624808955411,1.70959326377816,-2.87577428925851,1.11280058639256,-0.645805057917711,2.87140623070283
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-5.62806999042072,-7.93065452716529,0.985070983639135,-3.68197458766654,1.65059845489534,-0.107943875088173,3.40914078487885
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-6.4085472792304,-8.71112994418251,1.44858993717322,-2.43387426983566,1.1023462695509,-0.656295424597264,2.86098796369906
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-6.36672135520609,-8.6693076124929,1.13866903622158,-3.13002891890971,1.13172720680451,-0.626816548884114,2.89027096249313
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-5.52824235995121,-7.83082644614127,1.69400936283896,-2.64113368775564,1.72072313033098,-0.0380699145567629,3.47951617521873
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-6.50714661097918,-8.80973371371175,0.885813348554164,-3.20056303231506,1.03308442185869,-0.725829626935677,2.79199847065305
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-6.13845942420377,-8.44104266384269,1.08854904094674,-3.1450575875407,1.29207152981975,-0.466122500377398,3.0502655600169
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-6.05002841872941,-8.35261139110029,1.30552530415607,-2.18778736226286,1.35419055967322,-0.403951940337184,3.11233305968362
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-6.57509673381788,-8.87768254382716,1.01018713239972,-2.12710870265347,0.985352343200049,-0.773783290428063,2.74448797682816
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-6.3760440851025,-8.67863035329447,0.822252296659764,-4.39910402679907,1.12517838454873,-0.633386293090797,2.88374306218825
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-6.25341701637476,-8.55600158958303,1.61540464224446,-2.19677302430164,1.2113186981444,-0.547012418882798,2.96964981517161
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,-6.05762400792541,-8.36021081035623,1.77114335810361,-2.83402682584282,1.34885498048931,-0.409290104615628,3.10700006559426
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,-5.67463977839222,-7.97722632830411,1.56442449909427,-3.28920703796346,1.61788515446691,-0.140560643578627,3.37633095251244
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,-6.12189492428339,-8.42448184018888,0.724427906236159,-2.94073501332511,1.30370738830109,-0.454473420205028,3.0618881968072
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,-6.09518995583759,-8.39777593626868,1.63360531668769,-3.24600170232285,1.3224664957343,-0.435696461537349,3.08062945300595
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,-5.80096750088724,-8.10355160202394,0.530899062036627,-3.52038599968677,1.52914528859187,-0.229104114205471,3.28739469138922
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,-6.43257320605033,-8.7351564337306,0.528297644365849,-3.472556582843,1.08546907520737,-0.673233617477842,2.84417176789258
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,-6.31741687254345,-8.62000141139792,0.835055630581822,-3.89794792573293,1.16636151424002,-0.592080254714492,2.92480328319452
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,-6.81089539150438,-9.11347685377231,0.63018274736233,-2.97068583088594,0.81971378941834,-0.940405098860764,2.57983267769744
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,-5.89281630846274,-8.19539958933569,1.09551739040736,-3.03341860607154,1.46462539775514,-0.293541286041372,3.22279208155165
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,-6.30413791675194,-8.60672410340653,1.51815101825122,-2.58624388304474,1.17568941735285,-0.582727374434054,2.93410620913976
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,-6.49049336099446,-8.79307845398851,0.449445572447026,-4.49821489266444,1.04478262349519,-0.71408133780636,2.80364658479674
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,-5.91871086301707,-8.22129744373995,1.20861061842081,-2.22407743367384,1.44643557170065,-0.311716932826667,3.20458807622796
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,-5.96808635897067,-8.27067301499468,1.16950043259107,-2.80439797051651,1.41175138044081,-0.346385230766587,3.16988799164821
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,-5.68391426127554,-7.98650023656505,1.57677291439351,-2.32036148090046,1.61137022369105,-0.147057901898202,3.36979834928031
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,-5.62990172831631,-7.93248626404104,1.57018282633808,-1.69998629361833,1.64931173673117,-0.109226550779366,3.40785002424171
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,-5.9325475471541,-8.23513188592042,1.31045382386475,-2.69040038945161,1.43671588808549,-0.321430688146138,3.19486246431711
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,-6.09896512885234,-8.40155022184639,1.58337430189539,-3.33650661898891,1.3198145968449,-0.438350624437807,3.07797981812762
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,-6.21580080941925,-8.51838390002846,1.49485461941187,-2.93636225489366,1.23774248774522,-0.520535050421579,2.99602002591202
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,-6.26012495072705,-8.56270847386936,0.499340352824785,-3.20974181721518,1.20660665883138,-0.551734903925479,2.96494822158825
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,-5.43881951280651,-7.74140437563027,1.76050611814426,-3.37229679599762,1.78353888688115,0.0244705706392803,3.54260720312302
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,-6.08836671345068,-8.39095268784718,1.38897819740718,-4.08369255680804,1.32725953404995,-0.430899548078308,3.0854186161782
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,-5.75638199020033,-8.05896803180153,2.08186056560581,-1.91354405115234,1.56046471840651,-0.197843074770371,3.3187725115834
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,-5.6886380328206,-7.99122283032379,2.27176980975075,-1.49183319045243,1.60805197457634,-0.150367348075727,3.3664712972284
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,-5.57259896114398,-7.87518405413802,1.9191513951285,-1.80639204510198,1.68956449972499,-0.0691097734220514,3.44823877287203
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,-6.07166686751895,-8.37425369412452,1.92721221235516,-2.24617555393528,1.3389904673625,-0.419160308230777,3.09714124295577
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,-6.11652540196026,-8.41910958838079,1.49462690342797,-2.25612795297215,1.30747924994283,-0.450697625758584,3.06565612564424
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,-6.23526294875729,-8.53785008349269,1.5928306476372,-3.07421494538314,1.22407116049901,-0.534233039566898,2.98237536056491
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,-6.01667815539304,-8.31926488924309,1.04906764765259,-3.12432011142024,1.37761770485494,-0.380517539235445,3.13575294894532
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,-5.72252043890727,-8.02510400353055,1.59468059184619,-2.03971067406209,1.58425102168753,-0.174109080189655,3.34261112356472
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-6.16202323846465,-8.46461022900811,2.79312985985831,-2.75144154043874,1.27551894994483,-0.482696723756864,3.03373462364653
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,-4.32875433980021,-6.63133943279425,2.92791456575591,-2.52762586789931,2.56331257882757,0.796852535462666,4.32977262219248
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,-4.50772120414328,-6.81030647856707,2.75746508564878,-1.7852077069723,2.43759594890491,0.672823227234464,4.20236867057535
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,-5.13336834212416,-7.43595258718163,1.79014702593981,-3.09984197181017,1.99810537618671,0.237735871003217,3.75847488137021
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,-5.26544986932242,-7.56803457524984,2.67845664495009,-2.50756920454085,1.90532370660024,0.145585334640661,3.66506207855983
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,-6.13863365492461,-8.44121874791865,1.65284780543858,-3.37146463338505,1.29194914012972,-0.466245037881387,3.05014331814082
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,-6.07743428497388,-8.380021557517,1.43870733854087,-2.6081309503123,1.3349391012705,-0.42321435399323,3.09309255653424
