"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Fe","Fe_sd","Fe_ICP","Fe_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.1",1,0,1.1,0.6,-55.4909090909091,0.143224007928989,0.0250797494449321,13959.03161,176.5369365,13918.5038092596,-22219.0708510257,50056.0784695448
"Bird Island","BI10","BI10.1",4,3.9,5,4.5,5.21666666666667,0.112262933580288,0.0146082797390089,9355.988249,27.23893955,13106.5906225904,-23034.1566717788,49247.3379169595
"Bird Island","BI10","BI10.1",10,11.7,12.8,12.3,132.083333333333,0.027866194043187,0.00482223307186242,3942.206507,48.5012016,10893.3978576909,-25257.8418242542,47044.6375396361
"Bird Island","BI10","BI10.1",22,26.7,27.8,27.2,382.866666666667,0.0367120829530544,0.00347254981734576,4568.280308,27.82191253,11125.3695836344,-25024.6438142891,47275.3829815579
"Bird Island","BI10","BI10.1",30,36.3,37.2,36.7,541.72,0.207073049052006,0.0224597692355202,18556.10587,33.23324312,15592.8603855241,-20539.318778029,51725.0395490771
"Bird Island","BI10","BI10.1",34,40.9,41.9,41.4,618.7,0.260874255511813,0.0213628112335968,34440.81517,173.6494448,17003.7257996715,-19125.1069202717,53132.5585196147
"Bird Island","BI10","BI10.2",45,44,45,44.5,670.06,0.158431904362763,0.0280132085724999,25853.87296,38.38777974,14317.3107601107,-21818.8385679037,50453.4600881251
"Bird Island","BI10","BI10.2",51,51.9,52.9,52.4,800.245454545455,0.0234294688928508,0.00408125436497116,26327.35852,199.5705658,10777.050614226,-25374.8152749992,46928.9165034512
"Bird Island","BI10","BI10.2",54,55.3,56.3,55.8,856.145454545455,0.0187467853549968,0.0018317160303132,20544.92897,1107.050592,10654.2534376628,-25498.2814564289,46806.7883317546
"Bird Island","BI10","BI10.2",62,64.4,65.4,64.9,1005.71818181818,0.0654340247240989,0.0082405940373459,2355.109726,9.689444316,11878.5644827525,-24267.6715385618,48024.8005040667
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,1100.56666666667,0.0479451649732148,0.00829791341692664,6242.966621,15.13819392,11419.942288586,-24728.5565918159,47568.441168988
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,1174.81666666667,0.0484892211763393,0.00553297101087372,3694.801697,28.74082309,11434.2094422588,-24714.2172979754,47582.6361824929
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,1349.67272727273,0.0407344743540223,0.0069105661856116,6284.597012,38.94604963,11230.851473042,-24918.6141089084,47380.3170549925
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,1324,0.027342055328303,0.00258579398420262,3753.765384,11.81590071,10879.6530137793,-25271.660257874,47030.9662854327
"Bird Island","BI10","BI10.3",95,93,94,93.5,1444.54545454545,0.0827216799123529,0.0180747545294186,11390.75321,93.133272,12331.9103536306,-23812.2026870516,48476.0233943127
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,1492.28181818182,0.0832039936595231,0.0085496115741001,7073.372392,64.24483976,12344.5583931343,-23799.4970409978,48488.6138272663
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,1595.6,0.0371329093849486,0.0130808042270477,1987.252608,27.50554815,11136.4051996956,-25013.5505982796,47286.3609976708
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,1769.91818181818,0.166037982124614,0.020055641009245,15892.74003,5.384076861,14516.7700800337,-21618.6992680893,50652.2394281568
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,1872.71,0.0332275075925488,0.012437900867346,4238.013215,41.30378848,11033.9912078948,-25116.5017118586,47184.4841276482
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,1986.59090909091,0.4003090866538,0.0386140112696064,3019.385269,15.63993365,20660.2196541854,-15465.0501331176,56785.4894414884
"Bird Island","BI10","BI10.4",145,141,142,141.5,2162.97272727273,0.0609883475552364,0.00979935076737147,36760.73258,176.9107347,11761.9824844529,-24384.8177773783,47908.782746284
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,2335.40833333333,0.181083286484725,0.0427678236137235,6074.810846,90.83067827,14911.3132690022,-21222.8756284642,51045.5021664686
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,2517.27272727273,0.144729320797511,0.0780355094763976,49049.46764,602.4649613,13957.9786464132,-22179.4510222952,50095.4083151216
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,2576.01176470588,0.131410262218918,0.00992088274764029,51904.82693,633.5042142,13608.7039677574,-22530.0384075364,49747.4463430512
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,2667,0.164416048385158,0.0221821228733235,34127.39087,180.3909133,14474.2370149296,-21661.3754938079,50609.849523667
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,2847.45454545455,0.320331637901964,0.0521155378387738,29114.97389,241.7735926,18562.9169396076,-17563.4945373727,54689.3284165878
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,2903.10909090909,0.461435399837473,0.0514405178974456,24845.10488,215.0112593,22263.176294751,-13862.857002227,58389.209591729
"Bird Island","BI10","BI10.5",197,194,195,194.5,2954.41818181818,0.541551596409504,0.0813820606797016,27055.53366,347.4235335,24364.1174872307,-11765.0628370524,60493.2978115139
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.91111111111,0.688644489536627,0.201655044349903,70333.76898,854.1412459,28221.4338791035,-7919.86105203988,64362.7288102468
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,0.593663475842797,0.0671905172545221,107255.388,1659.164889,25730.6825365402,-10401.851495821,61863.2165689014
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,0.291407193848076,0.0300527486595399,46161.88967,524.1315649,17804.4116862066,-18323.010166321,53931.8335387342
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,0.611687155778378,0.0646441864788834,28337.51625,150.1728069,26203.3296820233,-9930.60394098591,62337.2633050325
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,0.213757549524599,0.0480937970677107,68261.38783,1004.21079,15768.1525610755,-20363.5511093707,51899.8562315218
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,0.150564855573485,0.0275482913431803,23779.92504,84.31463012,14111.0078204825,-22025.8678879866,50247.8835289515
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,0.678443373297186,0.0903210596677084,58747.48129,702.1728764,27953.9231105731,-8186.2670009588,64094.113222105
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,0.289582415546689,0.0311862781457737,49872.72804,195.5233093,17756.5592910036,-18370.936945939,53884.0555279462
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,2.11122385001929,0.29932355215321,73040.17367,1106.313667,65526.6943119597,28848.8476040433,102204.541019876
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,1.07949347247628,0.160269254238297,74836.34761,1508.582346,38470.9310273917,2257.65702231124,74684.2050324721
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,0.985713205038771,0.120762385565505,65108.07757,794.4594063,36011.6676657806,-179.074032338191,72202.4093638993
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,0.74931292497391,0.0771155826481824,88890.89611,1660.843449,29812.383281936,-6336.29664176506,65961.063205637
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,0.2374679626441,0.096078149299247,76198.44633,424.3239232,16389.9267558688,-19740.2269431233,52520.0804548609
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,1.69027085595219,0.682673721946787,244762.4318,2521.469387,54487.759325348,18047.0642254022,90928.4544252937
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,0.575762571332736,0.126393949024666,33059.50476,411.0830407,25261.2550140539,-10870.010875145,61392.5209032528
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,0.527856831062724,0.143732981314804,19940.78074,195.2603694,24004.9903959624,-12123.4794739292,60133.4602658541
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,1.43597597143146,0.161210826092423,91742.56196,2210.042469,47819.2126295979,11490.1259183761,84148.2993408197
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,0.915286441779178,0.219167269348178,63330.72521,818.7355802,34164.8190344671,-2011.18289722747,70340.8209661616
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,0.829212799019265,0.0909861913753162,69886.15056,651.9486024,31907.6517025344,-4252.88038443605,68068.1837895048
