"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Ni","Ni_sd","Ni_ICP","Ni_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,1324,215.909090909091,16.9378543237008,5.912256586,0.047824043,10.5035661255295,-14.7067149604573,35.7138472115162
"Bird Island","BI10","BI10.3",95,93,94,93.5,1444.54545454545,200.454545454545,23.1920832887588,7.120078834,0.066671523,12.5350335527733,-12.6584998218625,37.7285669274091
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,1492.28181818182,208.636363636364,20.9917732803721,5.857915852,0.041156676,11.4595507971736,-13.7390410419556,36.6581426363027
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,1595.6,216.090909090909,19.9872686751069,4.568507031,0.022190259,10.4796665087384,-14.7309934728402,35.690326490317
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,1769.91818181818,225,29.9265768172706,5.784125479,0.017909738,9.30858528597433,-15.9258121331864,34.5429827051351
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,1872.71,229.7,31.2518443900161,6.534750001,0.055133377,8.69078019192431,-16.5602178744468,33.9417782582955
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,1986.59090909091,198.818181818182,44.1312093236027,9.469595678,0.030083547,12.7501301038932,-12.4434202870084,37.9436804947947
"Bird Island","BI10","BI10.4",145,141,142,141.5,2162.97272727273,233.454545454545,40.8493907821491,7.155451754,0.030710634,8.19725310518809,-17.0690252998663,33.4635315102425
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,2335.40833333333,224.666666666667,43.5103610092069,6.317256008,0.021906999,9.35240125009131,-15.8809256725261,34.5857281727088
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,2517.27272727273,219.636363636364,32.1691551871439,16.20702482,0.031666011,10.0136239813118,-15.205268718268,35.2325166808916
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,2576.01176470588,223.588235294118,36.4298277918134,12.29132094,0.371333453,9.49415878105814,-15.7358018129726,34.7241193750889
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,2667,239.545454545455,26.9048829633717,8.534630865,0.135962996,7.39661594268602,-17.8982567567842,32.6914886421563
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,2847.45454545455,186.636363636364,43.1700653862667,5.623618255,0.058556283,14.351404428897,-10.8530494987405,39.5558583565346
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,2903.10909090909,179.272727272727,38.6939036776878,4.972003175,0.041494084,15.3193389089368,-9.90091202272299,40.5395898405966
"Bird Island","BI10","BI10.5",197,194,195,194.5,2954.41818181818,195.909090909091,24.1679727964699,6.761396788,0.051811841,13.1325239725508,-12.061903411451,38.3269513565526
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,3041.91111111111,188.888888888889,15.6879288343335,10.88241106,0.042866217,14.0553147319851,-11.1456916273265,39.2563210912966
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,3183,196.545454545455,26.8341708884908,9.702568502,0.102763012,13.0488753137819,-12.1452676188635,38.2430182464274
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,3362.6,195.454545454545,25.069358333885,8.361148745,0.023794572,13.1922730145286,-12.0023892990622,38.3869353281195
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,3550.09090909091,193.454545454545,25.0773349316216,7.693387104,0.131022298,13.4551687992308,-11.7408415084214,38.6511791068829
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,3699.925,189.416666666667,33.4268763213983,12.99158529,0.144606736,13.9859394554664,-11.2143529937214,39.1862319046543
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,3790.45,193.8,35.8726141289486,4.505779401,0.038483459,13.4097595273276,-11.7859813522664,38.6055004069216
"Bird Island","BI10","BI10.7",271,265,266,265.5,3978.94545454545,198,37.0890819514315,14.66999494,0.043454784,12.8576783794531,-12.3360091204604,38.0513658793667
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,4128.55454545455,228.272727272727,32.5025873096002,15.10269284,0.154591105,8.87839218373451,-16.3672673365812,34.1240517040502
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,4314.73333333333,161.5,22.8771422245795,14.43173082,0.092282265,17.6555264502671,-7.63132920279267,42.9423821033269
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,4365.28181818182,192,24.1205306740959,12.65956686,0.112267444,13.6463657335595,-11.5509466098779,38.843678076997
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,4492.98,194.3,38.8102220211806,12.05911704,0.120104386,13.3440355811521,-11.8513423994974,38.5394135618015
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,4610.66666666667,201.25,34.1550608522102,9.165262456,0.085089883,12.4304727293122,-12.7631762446656,37.62412170329
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,4729.33333333333,196.166666666667,17.1826198305853,9.036215502,0.032002711,13.0986661820967,-12.0956398196326,38.292972183826
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,4891.35454545455,135.818181818182,25.1428645218407,18.49534977,0.16867968,21.0313473220104,-4.42227630416126,46.484970948182
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,5008.74545454545,214.909090909091,30.791084896296,15.52691154,0.153207334,10.6350140178805,-14.5732586753949,35.843286711156
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,5262.19090909091,163,26.4461717456421,8.855748872,0.059897145,17.4583546117405,-7.82132876362056,42.7380379871015
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,5341.56,173.6,25.9923065540556,30.78295408,0.919411339,16.0650069528192,-9.17213461635708,41.3021485219955
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,173.85,36.6394596030018,18.94940307,0.152496095,16.0321449797314,-9.20416578329588,41.2684557427587
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,179.181818181818,37.8360097838506,16.74430526,0.065879465,15.3312887173323,-9.88920052722938,40.5517779618941
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,187.2,30.3307691223872,17.31182215,0.157291165,14.2773156168447,-10.9262147570505,39.4808459907399
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,173.727272727273,29.9669514935734,10.00803438,0.051752058,16.0482772210654,-9.18844039714985,41.2849948392806
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,184.916666666667,28.2213920580996,13.25060411,0.079029689,14.5774549710462,-10.6300678878048,39.7849778298973
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,216.833333333333,39.3627265623742,5.370449412,0.073763255,10.3820764068414,-14.8301745803197,35.5943273940025
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,177.583333333333,39.3063916461741,10.48748493,0.170240055,15.5414061816208,-9.68344574367368,40.7662581069153
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,201,28.0677751166707,13.21962289,0.067443449,12.4633347023999,-12.7302692082493,37.6569386130492
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,199.727272727273,40.6056422411736,11.44865692,0.089667997,12.6306320199376,-12.5628665795711,37.8241306194464
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,203.909090909091,28.9946703566519,13.02193372,0.068041373,12.0809408337423,-13.1136827819478,37.2755644494324
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,209.272727272727,41.1535925748674,10.69111482,0.081670324,11.3759021384048,-13.8234423568298,36.5752466336393
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,228.181818181818,33.5046808127407,10.27959403,0.051458834,8.89034199213005,-16.3549862750655,34.1356702593256
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,226.416666666667,35.1734877773621,10.7534478,0.175488371,9.12236743847694,-16.11673755436,34.3614724313139
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,194.454545454545,39.9408653796175,2.705794836,0.017698572,13.3237209068797,-11.8715513811985,38.518993194958
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,205.153846153846,31.2699167301049,5.648759577,0.065755803,11.9173203803263,-13.2780706164586,37.1127113771112
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,127.333333333333,17.0098010962308,7.193324268,0.051191387,22.1466627722619,-3.3801468265232,47.6734723710471
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,200.545454545455,34.3929168183323,6.263265577,0.073683145,12.5230837443776,-12.6704587401571,37.7166262289123
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,202.083333333333,28.8836485146034,6.301289954,0.20152179,12.3209328190197,-12.8729241751261,37.5147898131654
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,189.818181818182,35.3746185331183,9.999536344,0.112403008,13.9331611350528,-11.2666120699227,39.1329343400282
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,208.181818181818,32.6644093221297,13.45589808,0.463413678,11.5192998391514,-13.6787861224105,36.7173858007133
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,191,30.7009031552079,10.48832859,0.122763336,13.7778136259106,-11.4205509778749,38.9761782296961
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,190.181818181818,48.8176570142775,14.68864067,0.077615628,13.8853619014706,-11.3139588484725,39.0846826514137
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,174.545454545455,27.8975398068132,13.66412704,0.131993681,15.9407289455054,-9.29331255946297,41.1747704504737
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,210.2,32.70677809466,13.11407391,0.450378152,11.2540140927701,-13.9465199110615,36.4545480966018
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,236,46.1519230368573,54.67369247,0.401191653,7.86265847011259,-17.4149977411357,33.1403146813609
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,173.461538461538,38.2875423269227,4.965819612,0.116696761,16.0832074302217,-9.15439770426826,41.3208125647117
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,170.923076923077,26.7128606307322,5.507249153,0.124463831,16.4168828492666,-8.82965370639948,41.6634194049328
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,186.461538461538,34.9871771382397,4.900777465,0.204852498,14.3743848296578,-10.8303638166673,39.5791334759829
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,183.461538461538,28.8779482899305,5.241528694,0.172446294,14.768728506711,-10.4416864842801,39.9791434977022
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,179.846153846154,35.1255988177809,6.351383957,0.153703492,15.2439631944417,-9.97480885084584,40.4627352397293
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,184.916666666667,27.6256084534665,6.39350629,0.235920382,14.5774549710462,-10.6300678878048,39.7849778298973
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,164.769230769231,25.348089494588,7.84225117,0.241541336,17.2257929560424,-8.04579743807555,42.4973833501604
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,142.363636363636,42.6363054855196,11.08791026,0.09757361,20.1709611175307,-5.23230929222631,45.5742315272878
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,146.75,44.3234495703818,8.769207812,0.211337908,19.5943828624453,-5.77813708151417,44.9669028064048
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,164.916666666667,33.9289587583268,8.979833284,0.241557515,17.2064128180676,-8.06452108419973,42.4773467203349
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,196,21.4899553703162,8.651530736,0.255220157,13.1205741641553,-12.0738094089007,38.3149577372112
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,162.5,30.6905374815934,11.09571628,0.335090632,17.524078557916,-7.75796389683769,42.8061210126698
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,180.5,38.6793343930698,5.323592416,0.062818391,15.1580164955968,-10.0591204902267,40.3751534814204
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,184.083333333333,28.5193979706105,8.253068077,0.149380532,14.6869948813389,-10.5221511447334,39.8961409074112
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,178,31.2633971282713,10.60653138,0.328802473,15.4866362264745,-9.73704708467223,40.7103195376212
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,182,28.0292055477205,8.570619866,0.118274554,14.9608446570702,-10.2527476313243,40.1744369454647
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,138.727272727273,30.0768712105861,12.14358742,0.338806089,20.6489534533527,-4.78163219100553,46.079539097711
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,166.846153846154,34.0706279999018,7.820727692,0.171273936,16.9527857950056,-8.30981097200714,42.2153825620183
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,189.846153846154,37.1726739999652,7.733471223,0.12373554,13.9294842709311,-11.2702535289994,39.1292220708616
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,181.769230769231,33.2845155343889,7.374484715,0.076694641,14.9911787860743,-10.2229401320178,40.2052977041664
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,195.5,45.2489410557492,7.652397974,0.179066113,13.1862981103308,-12.0083395196987,38.3809357403603
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,155,27.6736938866739,6.6532882,0.035262427,18.509937750549,-6.81128759336477,43.8311630944628
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,199.083333333333,37.7129308263777,8.016836814,0.254133727,12.7152764960729,-12.478247855402,37.9088008475478
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,204.5,36.6816773682101,7.99757167,0.125561875,12.0032670791712,-13.191696090108,37.1982302484505
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,189.357142857143,24.8119299558069,6.481861022,0.25279258,13.9937637347731,-11.2066074472607,39.1941349168068
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,192.153846153846,31.6618754810002,6.76410592,0.082522092,13.6261429808902,-11.571018838153,38.8233047999334
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,213.461538461538,34.5509656995174,5.489630722,0.058739049,10.825291736179,-14.3803001895305,36.0308836618885
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,182.5,33.8727565510048,7.080750354,0.210298286,14.8951207108947,-10.3173538889756,40.107595310765
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,188.538461538462,37.6377810730463,7.101215107,0.039056683,14.1013776686209,-11.1001223934077,39.3028777306494
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,185.769230769231,36.6109133232015,2.834914669,0.055280836,14.46538721667,-10.7405669052048,39.6713413385449
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,195.846153846154,33.1809336664049,27.22539319,0.871212582,13.1407969168247,-12.0536614178017,38.335255251451
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,214.076923076923,22.1752923260008,5.932120552,0.266352213,10.7444007255014,-14.4622981090996,35.9510995601023
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,197.461538461538,29.463580300136,4.605044162,0.047431955,12.9284580137961,-12.2653664977078,38.1222825253
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,180.666666666667,35.3330474545325,6.051611715,0.203334154,15.1361085135383,-10.0806204244799,40.3528374515564
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,167,23.1673751799221,7.643347532,0.099363518,16.9325630423362,-8.32938932006437,42.1945154047368
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,223.230769230769,38.3387398639936,6.281092925,0.188432788,9.5411469416724,-15.6877305439434,34.7700244272882
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,204.071428571429,39.3768074763936,7.062851662,0.08334165,12.0596018901787,-13.1351105549303,37.2543143352878
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,187,34.2904262635117,5.405800223,0.048111622,14.3036051953149,-10.9002482398117,39.5074586304415
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,180.615384615385,36.1652191604458,5.360618674,0.082553528,15.1428494310947,-10.0740046822364,40.3597035444258
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,194.076923076923,23.6765057193185,3.651541303,0.083620296,13.3733585725227,-11.8221773620101,38.5688945070555
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,155.75,27.4892540988127,6.72326864,0.377175371,18.4113518312857,-6.90563535293832,43.7283390155098
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,182.833333333333,46.7251797668283,7.291340643,0.082392149,14.8513047467777,-10.3604424748323,40.0630519683877
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,198.666666666667,37.026607959273,6.769791583,0.100869895,12.7700464512191,-12.4235228620178,37.9636157644559
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,200.538461538462,33.9303585417135,8.708805886,0.105376551,12.5240029604081,-12.6695387857873,37.7175447066034
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,187.153846153846,30.3008419955787,7.561017887,0.180708328,14.2833824426455,-10.9202220296969,39.4869869149879
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,186.307692307692,17.1337124571443,5.717566832,0.090909313,14.3946075823272,-10.8104036500898,39.5996188147442
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,183.692307692308,28.8570748557571,5.647978456,0.174522534,14.7383943777068,-10.471543890045,39.9483326454586
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,232.153846153846,40.5151127232093,6.480173586,0.139971749,8.36822728684749,-16.8925547075666,33.6290092812616
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,179.615384615385,29.0990791994594,6.237541155,0.093563117,15.2742973234458,-9.94506483540805,40.4936594822996
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,188.083333333333,23.7772172595125,5.937997306,0.084913361,14.1612033119346,-11.04096141669,39.3633680405592
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,198.384615384615,28.7388774471634,7.744414081,0.254016782,12.8071214977797,-12.3864908708906,38.00073386645
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,226.461538461538,31.6349368700055,5.249374812,0.236746804,9.11646913561514,-16.1227891435397,34.35572741477
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,195.692307692308,39.5482503097685,5.562068293,0.068969647,13.161019669494,-12.0335164576532,38.3555557966413
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,201.769230769231,31.0997155564534,4.967669945,0.089914826,12.3622209390529,-12.8315472040414,37.5559890821473
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,194.642857142857,41.187390047211,5.338448611,0.258380913,13.298967732346,-11.8961799042273,38.4941153689193
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,189.142857142857,32.3058869197292,9.578116848,0.383124674,14.0219311402769,-11.1787272341211,39.2225895146749
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,203.846153846154,34.4428177173078,5.191529292,0.088775151,12.0892137780161,-13.1053763069808,37.2838038630131
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,214.230769230769,39.3872945803463,5.051388454,0.107089435,10.724177972832,-14.4828051555863,35.9311611012503
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,214.571428571429,37.606698023939,5.180870206,0.01916922,10.6793990204925,-14.5282243856078,35.8870224265929
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,209.153846153846,32.25121742882,4.609934349,0.152588827,11.391528810922,-13.8076711413927,36.5907287632367
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,203.166666666667,18.6588186965712,9.34212645,0.155079299,12.1785309356393,-13.0157294424329,37.3727913137114
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,177.571428571429,31.951199052291,8.272910832,0.435982401,15.542971037482,-9.6819146023011,40.7678566772652
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,167.153846153846,38.8991134300131,8.373213228,0.165789622,16.9123402896669,-8.3489706748429,42.1736512541766
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,189.666666666667,40.9641380485493,9.940322624,0.090456936,13.9530774823787,-11.246889240077,39.1530442048343
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,200.307692307692,31.2633561201838,14.36379274,0.176674651,12.5543370894123,-12.6391838051188,37.7478579839433
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,184.785714285714,35.859080110533,8.283716354,0.226973828,14.5946683855209,-10.6131036627763,39.802440433818
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,177,25.7228821609606,6.187784978,0.173876758,15.6180841188256,-9.60844108087001,40.8446093185211
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,133.642857142857,35.5107939015236,6.573395751,0.121607821,21.3172891657611,-4.15424844082715,46.7888267723494
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,171.538461538462,41.0743540923356,7.039017163,0.173863724,16.335991838589,-8.90830418441422,41.5802878615922
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,188,38.8501394248892,7.826063409,0.230086264,14.1721573029638,-11.0301319956945,39.3744466016221
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,187,36.9864840178139,26.27212126,0.174368454,14.3036051953149,-10.9002482398117,39.5074586304415
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,148.411764705882,36.6998958164894,39.93389191,0.141991361,19.3759473942738,-5.98555240568016,44.7374471942277
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,185.533333333333,31.9035749601529,28.84382633,0.280654365,14.4963954374298,-10.7099834401794,39.7027743150391
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,225.357142857143,22.7684232853551,14.90398608,0.05400101,9.26163961013464,-15.9739204841279,34.4971997043972
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,200.928571428571,36.1396102437676,31.14535059,0.089369364,12.4727238375679,-12.720868668042,37.6663163431779
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,227.6875,27.9826583202287,13.60485991,0.037998077,8.95531907528084,-16.2882264151963,34.198864565758
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,212.8,28.0972799903682,10.86332373,0.083331033,10.9122495726573,-14.2922064418108,36.1167055871255
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,242.2,34.9697828744434,7.487431173,0.034151641,7.04768153753597,-18.2611229270579,32.3564860021299
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,217.1875,30.770589312957,16.48989021,0.0599718,10.335521944967,-14.877512832267,35.5485567222011
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,235.8,32.9874434985712,15.34618164,0.095693995,7.8889480485828,-17.3877844377291,33.1656805348947
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,665.746666666667,189.866666666667,24.6369834269732,39.37891077,0.297328055,13.9267879039084,-11.272923995963,39.1264998037799
