"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Rb","Rb_sd","Rb_ICP","Rb_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,5483.135,0.00078840360650335,0.00117771504816073,9.175578982,0.009274375,8.89477402608862,-18.7674572874327,36.5570053396099
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,5447.30909090909,0.00305476168624356,0.0013937195781431,7.537000498,0.16325235,13.9788052496212,-13.6705538590865,41.6281643583288
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,5581.52,0.00383924839827079,0.00221140574900535,7.097707001,0.184578085,15.7386131873192,-11.9247891666485,43.4020155412869
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,5660.04545454545,0.0009159448802638,0.0009948677893583,14.36128756,0.211659558,9.18088230874869,-18.4785166362803,36.8402812537777
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,5698.00833333333,0.00137543303221093,0.00183501268774351,9.248141245,0.206388311,10.2116338621882,-17.4396439087186,37.8629116330951
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,5774.45833333333,0.00055831848669598,0.0009173297238958,20.02750394,0.356503119,8.3786331992582,-19.2893427270737,36.0466091255901
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,5914.69166666667,0.00135657832301664,0.00221007493547495,10.62373635,0.249305115,10.1693378406057,-17.4822089968494,37.8208846780609
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,6045.02727272727,0.00103067296409959,0.0014064825264406,4.89161886,0.051066703,9.43824727046916,-18.2188184376414,37.0953129785797
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,6127.60909090909,0.00225114922074375,0.00249493427549662,11.2517643,0.064356608,12.1760932674576,-15.4687429048495,39.8209294397646
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,6161.61818181818,0.00149645233886124,0.00174972408056261,7.62089899,0.13765217,10.4831116746136,-17.1665698938701,38.1327932430974
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,6233.21818181818,0.00116318162587657,0.00136213105856265,14.21907028,0.130453023,9.73549869771931,-17.9191251584702,37.3901225539088
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,6633.50909090909,0.00136147259861031,0.00115523521818285,15.34553868,0.315986762,10.1803169749964,-17.471159490637,37.8317934406297
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,6779.31666666667,0.00191504680939459,0.00160154909978957,5.803580829,0.179162331,11.4221280538936,-16.223778284475,39.0680343922622
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,6996.89090909091,0.00085705486172879,0.0008908362642351,4.177557871,0.07241503,9.04877666504532,-18.6118988705742,36.7094522006648
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,7135.69230769231,0.00165948847535185,0.00145321904736482,25.0506238,0.531009602,10.8488441755331,-16.7990449216071,38.4967332726732
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,7290.50833333333,0.00909528856073801,0.00340969039958135,21.73821403,0.324179306,27.529279691876,-0.471467024753746,55.5300264085057
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,7450.61818181818,0.00243856684166354,0.00223910820588462,21.04953065,0.452109582,12.5965197857179,-15.0484783149885,40.2415178864243
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,7672.18333333333,0.0016076959886339,0.00156408379385325,23.73857998,0.966107219,10.7326601435514,-16.9157538437643,38.3810741308671
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,0.00250447337469434,0.00177634071940938,30.35980649,0.744553021,12.7443652981984,-14.9008188433902,40.389549439787
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,0.00234267515431902,0.00198382357932972,28.7689376,1.015325028,12.3814097654193,-15.2634376205948,40.0262571514335
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,0.004458222653652,0.00144985452272158,10.73581104,0.228115294,17.1271335932745,-10.554053354078,44.8083205406269
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,0.0019725718818661,0.00146221934440144,3.470088908,0.051336491,11.5511717682102,-16.0944274997933,39.1967710362137
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,0.00134979246833246,0.00139676436326244,14.31278916,0.159446453,10.1541154018388,-17.497529617734,37.8057604214116
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,8597.97,0.00291335229804918,0.00145502316392607,25.23019472,0.998221456,13.6615871756956,-13.9862521035492,41.3094264549404
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,8738.44,0.00015013423296376,0.00031021150801013,4.409343496,0.109085804,7.46296964658306,-20.2172066762624,35.1431459694286
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,0.00340471820109119,0.00247733807836985,17.13305574,0.606510173,14.7638488242746,-12.8906003841668,42.4182980327161
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,0.00594650060583255,0.0031170991004773,22.17089462,0.341431777,20.4657285160364,-7.28234421811292,48.2138012501856
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,0.00447692706018762,0.00141396195547934,20.66172394,0.413234479,17.169092446862,-10.5127238498092,44.8509087435332
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,0.00398778274594312,0.0019072071414962,18.82353425,0.246588299,16.0718144003507,-11.5953168609779,43.7389456616793
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,0.00354665735036464,0.00230506229768403,20.45548446,0.186144909,15.0822552902249,-12.5747977918217,42.7393083722715
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,0.00444864821445943,0.00166332916457546,22.53472619,0.574635518,17.1056556334419,-10.5752112469927,44.7865225138766
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,0.00543466898149148,0.0017170087702879,22.63461313,0.371207655,19.3175569262937,-8.40367782139757,47.038791673985
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,0.00860412201754923,0.00562211279315699,34.84930473,0.4460711,26.4274652593515,-1.52403722340381,54.3789677421068
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,0.0087188467442044,0.00236102472499068,30.00680597,0.483109576,26.6848226900418,-1.2778596809517,54.6475050610352
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,0.00563573412178556,0.00311189530148881,30.61922635,0.814471421,19.7685983836685,-7.96270070135979,47.4998974686967
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,0.00422267259398807,0.00254997467098131,22.88497366,0.157906318,16.5987334835382,-11.0749892749725,44.2724562420489
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,0.00404799728334464,0.00195463362663619,17.215285,0.129114638,16.2068912847127,-11.4618486115093,43.8756311809347
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,0.003965090421594,0.00207958750140852,12.67297664,0.01647487,16.0209096088454,-11.6456299375362,43.687449155227
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,0.00329383945970786,0.00267552969617823,16.21679654,0.37298632,14.5151189398587,-13.1375127252529,42.1677506049704
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,0.00539380500546965,0.00231385232276591,25.92994062,0.739003308,19.2258883890622,-8.49337670068881,46.9451534788132
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,0.00377142083331499,0.00185969602664911,20.04468741,0.567264654,15.5864583000866,-12.0753545044455,43.2482711046188
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,0.00912392313377148,0.00267359260699621,36.0531191,0.504743667,27.5935144942561,-0.41021406373979,55.597243052252
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,0.00749808805552827,0.00260899082598973,32.92937976,0.625658215,23.9463431244739,-3.90751043196466,51.8001966809125
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,0.00365829000257249,0.00196619414922691,20.28673632,0.730322508,15.3326763929023,-12.32664318667,42.9919959724747
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,0.00207373919713078,0.001311272153788,24.33687143,0.484303741,11.7781163954536,-15.8670669701853,39.4232997610925
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,0.00245204834410159,0.00194171881699479,17.07719827,0.285189211,12.6267623056215,-15.0182683857221,40.2717929969651
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,0.00655464895214542,0.00478295185778851,24.826568,0.44191291,21.8299635894051,-5.95520440666832,49.6151315854786
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,0.00204251457545643,0.00191002274971232,19.90308814,0.256749837,11.7080714396478,-15.9372234052213,39.3533662845169
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,0.00111253225985307,0.00124279621159995,18.26896274,0.575472326,9.62187898306895,-18.0336462109269,37.2774041770648
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,0.00154866469541329,0.00139860548253926,10.8681745,0.236926204,10.6002375839471,-17.0488252217312,38.2493003896254
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,0.00105575899667142,0.00125712333049763,15.70363184,0.348620627,9.49452177272449,-18.1620608411786,37.1511043866276
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,0.00129677831575443,0.00149147800883748,9.202783759,0.122397024,10.0351908552699,-17.6172457023689,37.6876274129088
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,0.00222743319785376,0.00189812365787584,21.18442756,0.491478719,12.1228920536032,-15.521962346523,39.7677464537295
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,0.0041242407178722,0.00222128978946548,15.49870515,0.173585498,16.3779251584825,-11.2929318247875,44.0487821417525
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,0.00147530913061401,0.00158888678614694,4.023302013,0.0599472,10.4356819538402,-17.2142621671545,38.085626074835
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,0.00224602009370836,0.00190244348464904,12.28390196,0.234622527,12.1645873001391,-15.480252077175,39.8094266774532
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,0.00046197368679452,0.00067142573881696,7.299756414,0.150374982,8.16250672952569,-19.5081172753229,35.8331307343743
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,0.00201627154321752,0.00147472711849694,8.233526579,0.141616657,11.6492014859121,-15.996198713714,39.2946016855383
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,0.00146268888053313,0.00151741607330564,7.965558382,0.084434919,10.4073714472025,-17.2427326827808,38.0574755771857
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,0.00373144641786428,0.00222038644746054,19.53359169,0.455132686,15.4967852788149,-12.1641239787588,43.1576945363887
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,0.00317055793644641,0.0018329658523114,7.558500739,0.287978878,14.2385663866021,-13.4122674573449,41.8894002305492
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,0.00188236153188205,0.00191827860482075,7.439046804,0.184488361,11.3488064667583,-16.2972971435483,38.9949100770648
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,0.00331224779616992,0.00244064559877118,7.303239025,0.077414334,14.5564136311889,-13.0965066362148,42.2093338985925
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,0.00161406618221213,0.00172489730397498,4.662067798,0.062005502,10.7469501462395,-16.9013970458826,38.3952973383616
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,0.00283855952339462,0.00191745706720263,4.800340815,0.12000852,13.493807509703,-14.1533529102493,41.1409679296553
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,0.00370229720855857,0.00228938098584232,18.92485386,0.140043919,15.4313960132896,-12.228869933757,43.0916619603363
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,0.00192634820618404,0.00156617958533358,21.81206384,0.163590479,11.4474800292327,-16.1983619430084,39.0933220014738
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,0.00242723585549547,0.00215489587206611,16.08852231,0.061136385,12.5711014336989,-15.0738714490474,40.2160743164453
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,0.00115594804686823,0.00171478413415453,3.265430798,0.119514767,9.71927189672742,-17.9354782598898,37.3740220533447
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,0.00082879776087026,0.00090532492692307,13.37718549,0.291622644,8.9853886310292,-18.6759184581386,36.646695720197
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,0.0009837286702564,0.00147638974582051,4.424370634,0.133615993,9.33293899734189,-18.3250568520033,36.990934846687
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,0.00102009913247418,0.00147463216649855,3.053481296,0.058016145,9.41452741321601,-18.2427448322116,37.0717996586436
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,0.00031763511483299,0.00043694907774192,7.318389831,0.119289754,7.83871773379177,-19.8361413405149,35.5135768080985
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,0.00051107171565283,0.00097207208481804,5.332748571,0.09225655,8.27264639102091,-19.3966102435428,35.9419030255846
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,0.00278887309571957,0.00191698644371892,9.789818065,0.026432509,13.3823479164711,-14.264409335186,41.0291051681281
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,0.00294816917359687,0.00251851345820198,10.85946901,0.114024425,13.7396904921894,-13.9084943036331,41.387875288012
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,0.00110074665188844,0.00113986498977521,4.53509703,0.070294004,9.59544079599864,-18.0602998137843,37.2511814057816
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,0.00156569714928997,0.00169881034308512,9.064433171,0.045322166,10.6384458124245,-17.0104242589806,38.2873158838296
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,0.00215288571428456,0.00157747465164176,4.725737967,0.043476789,11.9556626393771,-15.6893056993919,39.6006309781461
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,0.00099126234725694,0.00117211400264302,9.013114206,0.041460325,9.34983899626137,-18.3080052902545,37.0076832827773
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,0.00257842996223254,0.00211149084509252,15.03062537,0.214937943,12.910269178786,-14.7352037073967,40.5557420649688
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,0.00198135139793998,0.00169351213789784,8.511878548,0.109803233,11.5708665085278,-16.0746903950184,39.216423412074
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,0.00083459313396188,0.00109774234415718,9.181167207,0.080794271,8.99838916171021,-18.6627873945639,36.6595657179843
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,0.00182669345963487,0.00153567584237678,3.476749263,0.059800087,11.2239284874184,-16.4225491338837,38.8704061087205
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,0.00053033850557013,0.00056369930715228,3.653537431,0.035804667,8.31586681695114,-19.3528633991098,35.9845970330121
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,0.00480186086617195,0.00204776348328311,19.34515712,0.118005458,17.8980035708248,-9.79560542785066,45.5916125695003
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,0.00364011582922258,0.00186696934114048,13.39282812,0.081696252,15.2919069903976,-12.36703048121,42.9508444620051
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,0.00748462775667367,0.00244134948207862,22.50407206,0.393821261,23.9161481697284,-3.93663055163485,51.7689268910917
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,0.00332947184613448,0.0023504793315931,26.16719666,0.423908586,14.5950516595738,-13.058143384636,42.2482467037836
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,0.00101745965908659,0.0010133851529559,23.87451872,0.272169513,9.40860638721568,-18.2487176840291,37.0659304584605
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,0.00204115467919559,0.00189070800548243,26.1051305,0.253219766,11.7050208382832,-15.9402792043573,39.3503208809236
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,0.00318218349414364,0.00177763327890506,6.326605247,0.032898347,14.2646455392533,-13.3863478108148,41.9156388893214
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,0.00512064349714146,0.00195378196097223,14.32868034,0.222094545,18.6131160077591,-9.0936408206063,46.3198728361246
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,0.00269806653752346,0.00164033199103064,11.48762934,0.079264642,13.1786451647755,-14.4674738883798,40.8247642179309
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,0.00310322984019975,0.0018645300164195,19.78681817,0.316589091,14.0875319377218,-13.5624192233071,41.7374830987507
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,0.00333784222607096,0.00270414403928797,4.612179656,0.039321744,14.6138286010158,-13.0395016316866,42.2671588337182
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,0.00418944293279189,0.00207383539354596,6.928285046,0.072325223,16.5241907020691,-11.1485478946101,44.1969292987484
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,0.00426174538452519,0.00326481017370685,8.457485532,0.069317299,16.686383925389,-10.9885178269531,44.361285677731
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,0.00163182201640083,0.0015199018446613,2.597921886,0.063207346,10.7867811050902,-16.8613832179315,38.434945428112
