"rowname","vars","n","mean","sd","median","trimmed","mad","min","max","range","skew","kurtosis","se","Q0.25","Q0.75"
"K",1,16978,0.109144466595141,0.203032021069234,0.0507390485220803,0.0674829206789229,0.0565590240314201,0,4.79246369657329,4.79246369657329,5.8428991749492,54.1238134713654,0.00155819308674315,0.0201121023142593,0.115001016372086
"Ca",2,16978,0.530695971218014,0.450587731389672,0.41060932292497,0.450275418094359,0.220001733216596,0.00845437175563484,5.68212801692642,5.67367364517078,3.68339976968034,20.4071237986306,0.00345808845484156,0.284720735524723,0.610565942955286
"Ti",3,16978,0.459483644819272,0.973319315384524,0.156510403071314,0.217279519946988,0.146585368251141,0,9.7716409984068,9.7716409984068,4.30289064241251,21.0657507895756,0.00746985337799781,0.0786361364845746,0.346371282539984
"Mn",4,16978,0.13196948475023,0.153020180212133,0.0869737209098358,0.105382982574929,0.0608588242381097,0,3.9346061794821,3.9346061794821,7.23893942241991,122.530886865024,0.0011743713414419,0.0538100158861055,0.151955408678171
"Fe",5,16978,17.8083486751156,16.4371735139734,11.2896130037645,15.1327095082509,11.3680557380659,0.8302200083022,90.0821620376843,89.2519420293821,1.31421533012886,1.11906276862312,0.12614901826908,5.19665042342755,26.5081743755746
"Zn",6,16978,0.0768415048863187,0.159641176267258,0,0.0394790719124204,0,0,2.35914468165243,2.35914468165243,4.03972797901243,25.7321216207245,0.00122518495313782,0,0.0969582542308302
"Rb",7,16978,0.155834092162523,0.199079426024175,0.0944421680166478,0.118957667913774,0.140019958301482,0,1.822370315521,1.822370315521,2.35343948429541,8.47432308199165,0.00152785843193614,0,0.233170144653819
"Sr",8,16978,0.851311699280713,0.736516358786586,0.62724844718668,0.74176381772749,0.539762560419491,0,5.37671154853849,5.37671154853849,1.50323868526622,2.50150342965983,0.00565248128098549,0.338605993134336,1.18603572080666
"Zr",9,16978,1.47983144295791,0.401457125749649,1.49066594215614,1.4729865893417,0.3563898581313,0.0493465691797778,5.46142314262804,5.41207657344826,1.00275556803462,6.50603788473069,0.00308102985269287,1.22700449755983,1.71424370581552
"Mo_inc",10,16978,62.5952471188763,15.2472595753848,67.2767298493368,64.9332778626688,12.4682344905304,5.76943637993569,81.0118402797575,75.2424038998218,-1.25915444504572,1.0986291293788,0.117016884021666,54.6765168999426,74.4427269326327
"Mo_coh",11,16978,10.1307824251088,1.75669901226575,10.8283586439851,10.4054245877883,1.11785875915499,2.23383084577114,14.1864928260274,11.9526619802562,-1.34532054297845,1.32196834749968,0.0134819928501209,9.22788196453966,11.3839905331596
"inc_coh",12,16978,0.0107119127090029,0.00194216325291875,0.0113037154038542,0.0109978609320097,0.00136795859959748,0.00212033678057173,0.015270404484671,0.0131500677040992,-1.46885382627925,2.26041087157477,1.4905359943162e-05,0.00988766428282364,0.012024787548414
"coh_inc",13,16978,0.000292994036022012,5.56328288150842e-05,0.000275720505812457,0.000285207796610366,3.35529247578154e-05,0.000156203074617527,0.000807978860122302,0.000651775785504775,2.08788300841985,8.32414664627828,4.26960677429641e-07,0.000259164405389597,0.000313809405795189
"Total_scatter",14,16978,41291.8810224996,8280.76855942935,43332.5,42454.5781065963,7293.6507,9736,54856,45120,-1.18297570307915,1.01362760266668,63.5517306790879,37227.75,47673.75
"cps_sum2",15,16978,94.3404954325159,1.8485745241698,94.8814616658743,94.4567282054228,1.66709912519567,85.7185343784907,98.5371270907532,12.8185927122626,-0.597971510371015,-0.290050595405001,0.0141871022547161,92.875430725236,95.697092258691
