"depth","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","coh_inc"
8.5,NA,22697,55355,1.35,-1.57178685208132,0.111759032506507,-0.37553609384929,-1.21896547745857,2.7390122733042,-0.0176990347303801,0.351900160189288,0.200554531289638,-4.13673620954285,-4.13673620954285,-3.91359265822864,2.18762275283846,5.81981806392997,3.96038572137586,6.420091324,0.155761024
8.6,NA,20326,49517,1.3,-1.14340347328247,-0.583787685347046,-2.42433731874453,-2.32902713894021,2.41035602552181,-0.173045520138037,0.354481953245885,0.397041567664681,-4.03377523117863,-0.632577849516477,-3.81063167986442,2.18880103689274,5.83058160415446,3.94932370953226,6.561753668,0.152398284
8.7,NA,21525,53210,1.2,-1.45321363956352,-0.246612712831314,-1.47988188664568,-1.91274596894196,2.43753196741734,-0.684080552025652,0.202505025434587,-0.381269597977571,-4.39765261872996,-2.3827495981877,-0.624891680635322,1.78132830204908,5.52323271098259,3.61850024965508,6.717610167,0.148862464
8.8,NA,22234,53768,1.21,-0.872722641416978,-0.0254247810297745,-0.937261162554549,-1.18857559083546,2.81615681269696,0.232810090095705,0.598410599639942,-0.66638620841915,-4.05077647176492,-4.05077647176492,-3.82763292045071,2.12092412564599,5.8840643884292,3.96719023172867,6.799670511,0.14706595
8.9,NA,22648,54506,1.29,-1.84408812569207,0.0154939398747444,-1.35453990037337,-2.48594201186447,2.63145281880332,-4.09537992429857,0.447914857971437,-0.471038991322202,-4.09537992429857,-0.115698270396606,-0.40650047018463,1.96724181712574,5.86656519780913,3.9398989868461,6.866580311,0.145632899
9,NA,23290,55962,1.24,-1.35616362499738,-0.266361966011425,-1.2095601508055,-1.49724222325729,2.49342390948997,-0.266361966011425,0.0366881366686697,0.081424030510061,-4.30060260416382,-4.30060260416382,-0.745254542674407,1.87422462424653,5.66935129755468,3.78703768361516,6.568684696,0.152237479
9.1,NA,23055,54752,1.24,-1.11757574239089,0.0366063974320336,-0.984044349766364,-1.03533764415391,3.01047987717353,-3.97977662332036,0.480367790617478,-0.184287434148161,-3.97977662332036,-3.97977662332036,-0.368858710676131,2.07231254560406,5.97594752855128,4.05371961171814,6.836171938,0.146280698
9.2,NA,23122,55909,1.31,-1.27850014616039,-0.297670893148659,-1.0502414941794,-2.37711243482849,2.9368511200071,-0.241581426497615,0.239721758002054,-1.07086078138214,-4.24891461173009,-4.24891461173009,0.294380170539918,1.82987376354957,5.71293618410296,3.80003340345528,6.772720013,0.147651165
9.3,NA,23650,57386,1.22,-2.36119144912103,-0.380189980254448,-1.20195453863649,-1.60741964674465,2.7992996005196,-0.99064544496928,0.236857856766851,-0.959392901465175,-4.44063299080087,-0.528609985372721,-1.47021852523117,1.70569626686803,5.54450367076266,3.65389806767868,6.623378605,0.150980347
9.4,NA,23456,57311,1.28,-1.51256303112485,-0.25594649331349,-0.860801066727757,-1.79127643359387,2.94146994798007,-4.43033376320913,0.0413050301544419,0.318936766752721,-3.73718658264918,-1.90460511890087,0.256416409771387,1.73927696928233,5.54493942408437,3.65036794149382,6.649698283,0.150382763
9.5,NA,23271,56132,1.31,-1.91022842364194,-0.282772005705157,-1.13006986609236,-1.53553497420053,3.04591868517025,-1.24007076130669,0.378626476540208,-0.031457577424251,-4.30812369644031,-4.30812369644031,0.266587282063077,1.66822721285763,5.64731568360283,3.73970566101754,6.73696834,0.148434719
9.6,NA,23427,57046,1.21,-1.80992298817232,-0.0607231333630658,-0.631267991830679,-0.998992771955996,2.87653912488973,-0.44734515366975,0.153686737982389,-0.47986834537531,-4.58251171041211,-4.58251171041211,0.213278835184635,1.485913877832,5.38160046394046,3.48212476536212,6.682389937,0.149647059
9.7,NA,23105,56362,1.29,-1.09361954200061,0.0648908882485652,-0.400472361440668,-3.696309227445,3.5905671843057,-3.696309227445,1.22001538718002,0.559303482373226,-3.696309227445,-2.59769693877689,-3.47316567613079,2.56899198529271,6.26386579472093,4.3862474785628,6.537915058,0.15295396
9.8,NA,23252,56728,1.25,-1.71996148250444,-0.266975746885879,-0.928374229131244,-2.60235066270292,2.96248897846128,-0.81059119347486,0.385013361180559,-0.043832195571669,-4.39411013193097,-4.39411013193097,0.756287104540444,1.8403005937874,5.56393662609451,3.65227911006876,6.764291433,0.147835144
9.9,NA,23335,56919,1.29,-1.56459062427153,-0.0886841044619537,-0.552989712593052,-1.73448966106693,3.05639139323265,-2.46537716960972,0.590074338645892,0.340311501056405,-4.33717934651131,-4.33717934651131,-0.00644600622498159,1.73931544978124,5.62337355997927,3.73746972855534,6.592310087,0.151691894
10,NA,23486,57516,1.25,-1.35198310008377,-0.0641288117771271,-0.552226184465562,-2.96142101251787,3.03160481515707,-0.997811286363151,0.315723720474311,0.460395656347025,-4.34771537363776,-4.34771537363776,-0.358731327073482,1.81138001485418,5.62948721672065,3.73314104600323,6.661509901,0.150116117
10.1,NA,23280,56815,1.38,-1.40084663446956,-0.168702953176932,-0.584639361152391,-1.77122042276646,2.83979471711479,-0.196873830143628,0.255111293599429,-0.465687418291026,-4.44536907219299,-4.44536907219299,-0.672608134098349,1.91938168465892,5.52867013629409,3.6083590668171,6.823080591,0.146561364
10.2,NA,23268,56267,1.29,-1.68614621869602,-0.182068821919749,-0.737065663998877,-1.93746064697693,2.9775548955931,-0.524733028788883,0.339806638032827,-0.259029863055877,-3.1902236154723,-4.57651797659219,-0.62527425801076,1.54487774010783,5.36549293061469,3.49078788916314,6.518896033,0.153400207
10.3,NA,22632,56145,1.36,-1.43182401888131,0.177613893552795,-0.569600508277426,-1.21926257689763,3.26434082834589,-0.405971084495624,0.346690223596729,-1.57290261714121,-4.37626299804775,-4.37626299804775,-0.603502059953108,1.55332614534215,5.55719589298437,3.65642187791987,6.691071429,0.149452896
10.4,NA,22729,56719,1.15,-1.89494479371738,-0.25271705846029,-1.03581247568317,-2.22036719415201,2.7658703156826,-1.02411643591998,-0.0403844232502956,-0.6342766457149,-4.78531655161355,-0.50865043259749,-0.15058756338391,1.38742734270995,5.15580391572943,3.238072000371,6.805505489,0.146939857
10.5,NA,23285,57193,1.15,-2.01396663637502,-0.208413845014628,-1.4308203510294,-4.49887328616302,2.90144180777822,-1.50314101260903,0.111284441336111,0.111284441336111,-4.49887328616302,-0.355738559771486,0.668765756742901,1.6665445680684,5.46097097004043,3.58953499182344,6.497620144,0.153902502
10.6,NA,23831,58253,1.22,-1.87722442105571,-0.260123635876046,-0.765873106610176,-1.28517335736714,2.96027774230099,-0.976437875717525,0.349475974413458,-0.373147024279441,-4.44217377851725,-4.44217377851725,0.0904257146360041,1.84754179239175,5.55418917396907,3.62041658022927,6.915550654,0.144601645
10.7,NA,23775,58038,1.25,-1.30044535600064,-0.498817532446626,-0.908966489867217,-1.36498387713821,2.86718839087922,-1.53406020718215,0.404302736237784,0.248888632363753,-4.47849918634859,-4.47849918634859,0.136621330492672,1.82503512126801,5.5055770786195,3.57665854547109,6.882063492,0.145305256
10.8,NA,23268,56480,1.27,-2.16036004417296,-0.329685158695234,-0.900817388692215,-1.37624108540729,2.83588651247119,0.042141590264101,0.250438633461316,-0.194247187800129,-4.51173530133644,-4.51173530133644,0.08338454879815,1.79636314017309,5.4507991584906,3.52580788378226,6.855088853,0.14587703
10.9,NA,23367,58288,1.26,-1.62199702755241,-0.427156706789745,-1.02416002679679,-2.47944725940363,2.80230509026971,-2.17406560985245,0.164699139719099,-0.787771248732558,-4.42535740845894,-1.94045075867094,0.805751208395643,1.90436349706375,5.57507535013366,3.6282117606756,7.006677266,0.142721002
11,NA,23443,56628,1.27,-2.36321055835735,-0.785860960474746,-1.28229784678864,-2.53506081528401,2.64672273500808,-0.358889647145618,0.147671577833915,-1.08814183234768,-2.12959570717584,-2.41727777962762,0.112885461748499,1.26603062943686,5.35690082037065,3.4301239228035,6.867340391,0.145616781
11.1,NA,23301,56313,1.31,-0.701850542150241,0.128055575525093,-1.29655764989693,-1.98970483045688,3.19137622595314,0.142981225741769,0.675785756226535,-0.0801623255724405,-4.06914637213672,-4.06914637213672,-3.8460028208225,2.02216350994098,5.90715009485722,3.98505852492769,6.835239911,0.146300644
11.2,NA,23398,58446,1.23,-1.82461991940646,-0.462816578294868,-1.16426256166951,-1.28831521033949,2.86346725147061,-0.398794719529937,0.14407025798067,0.0932510095844572,-4.56545994333166,-4.56545994333166,0.605024051706488,1.63707557385626,5.41547464333797,3.51136608796714,6.713420317,0.148955369
11.3,NA,23694,57695,1.28,-2.13175780503468,-0.19954650033753,-0.899614123742049,-0.845546902471773,2.95112431993498,-0.271005464319675,-0.132855125838858,-0.503451408296198,-4.48313306219816,-4.48313306219816,0.372795842137115,1.57247930473357,5.49858786985637,3.55505611777504,6.983371004,0.143197318
11.4,NA,22575,54399,1.47,-2.11807611748479,-0.673512848240919,-1.24260738013089,-1.64807248823905,2.29980017008279,-0.741832092218397,-0.26177812711916,-0.189457465539533,-4.64380476179304,-0.557828449241457,-0.431677163914557,1.54034412914444,5.29830236170814,3.37020023298642,6.876447238,0.145423933
11.5,NA,22217,54102,1.38,-1.39086548498109,-0.29225319631298,-1.05815973115535,-0.934107082485374,2.78068375341306,-1.021118459475,0.309086434993843,-0.355622810245569,-4.33530446414753,-4.33530446414753,-0.585800388217159,1.89714355240299,5.59402138589471,3.72760095446297,6.465112616,0.154676347
11.6,NA,22430,54388,1.15,-4.18613365842254,-0.509832986515466,-0.784936276760387,-1.41354493618276,2.99431695070305,-0.413372720327904,0.367743233177999,-0.134348710619237,-4.18613365842254,-1.05063944249339,-2.31433148152095,2.05997310705902,5.75284168704314,3.81839889328198,6.92018701,0.144504765
11.7,NA,21988,53521,1.42,-1.67881088842024,-0.411377730177073,-0.689397891717117,-2.40704938879145,2.89518885249982,0.118679255516805,0.459224817525654,-0.201919631948118,-4.35295953784676,-4.35295953784676,-0.0832620881468017,1.4963652421001,5.55437062240681,3.65390790484513,6.688988839,0.149499427
11.8,NA,22104,53975,1.36,-2.03921442316503,-0.613699348891862,-1.54451818132893,-2.08003641768529,2.86339012671752,-0.390555797577652,0.10320191767619,-0.513158119669985,-4.56494306747329,-1.42944885154414,-0.182916432799408,1.63251887211393,5.33476234176738,3.42461738186058,6.754067797,0.148058922
11.9,NA,22026,54890,1.35,-1.28008649614838,0.160275086241789,-0.432788635761174,-1.60550889658301,3.35975346487477,-0.035291697302186,0.539071947267792,0.223990900627897,-4.17045825404454,-4.17045825404454,-3.94731470273033,1.76311231464454,5.73901137016913,3.85669185278823,6.568723474,0.152236581
12,NA,22044,54661,1.38,-1.38827149810453,0.148305066064697,-0.592470163484503,-1.44384134925934,3.27082365152503,-2.22660068850897,0.309078286652449,-0.655383988895072,-4.30604223018881,-4.30604223018881,-0.116387488162385,1.98088652981301,5.59719529109211,3.72875081164514,6.478211566,0.154363591
12.1,NA,22762,56934,1.32,-1.63478980256996,-0.307335941473006,-0.595018013924787,-1.11260042015366,3.1820295553066,-0.555408875829741,0.286325687872134,-0.899678422910986,-4.49699068349943,-4.49699068349943,0.132872115079031,1.50194587844725,5.44176748311862,3.55387212403737,6.605451937,0.151390096
12.2,NA,23298,58800,1.35,-1.90769514058477,-0.0736332916660244,-0.247704948987837,-2.15900956886567,3.38057189010977,-0.74918471033559,-0.213099419810362,0.11947797254931,-4.51038482602915,-4.51038482602915,0.506895010785772,1.34468709617327,5.44343931339582,3.57602544929463,6.471538462,0.154522762
12.3,NA,23507,57776,1.28,-1.92037607917109,-0.191986223875621,-0.300466866869691,-1.92037607917109,3.39696962117722,-3.47852069721764,0.656645859524719,0.0179868642488432,-4.17166787777758,-4.17166787777758,0.519680004451561,1.86739564812968,5.80090254219574,3.89548116213252,6.722239649,0.148759945
12.4,NA,23607,57795,1.41,-4.07113595034505,0.170190802225692,-0.501603253863684,-2.12522580128974,3.50624196415007,-1.02661351262163,0.534034235643037,-0.253423624388149,-4.07113595034505,-4.07113595034505,-0.0457842596099048,2.05025976635496,5.89762422880727,4.00770730562724,6.618818788,0.15108436
12.5,NA,23237,55718,1.32,-1.81455898984768,-0.0934170878335766,-0.762466716814461,-2.34065208574446,3.16748975648716,-0.394741936689144,0.402666254195211,-0.251641093048471,-4.21245426264605,-4.21245426264605,-0.973775810481668,1.94558348428775,5.73903743093855,3.8013853198429,6.942431762,0.144041747
12.6,NA,23062,55307,1.28,-2.92920651143904,-0.0114357793547595,-0.351518128200072,-1.83059422277093,3.344613446615,0.227793909711075,0.972766158135606,0.438089318547435,-4.02781880010715,-4.02781880010715,-3.80467524879294,2.0612260753397,5.91681069576016,4.02176788666308,6.6528332,0.1503119
12.7,NA,23101,54956,1.38,-1.61432030059598,0.115563764913987,-1.39920892097903,-2.63597154812796,3.09593036184262,-0.438746970791742,0.480009853577606,-0.983048523754122,-4.14004894490424,-4.14004894490424,0.365300905801645,1.59329233199351,5.80606696968752,3.89522996624043,6.758743523,0.147956495
12.8,NA,23069,55296,1.23,-1.59135959265221,-0.0182893243889825,-0.880512834992862,-1.31264619018319,3.0360612022707,-2.15097538058763,0.307544514027175,-0.898212412092263,-4.23041692226747,-4.23041692226747,0.605864984684011,1.81931653296449,5.71914281837104,3.82489952711464,6.647516267,0.150432125
12.9,NA,23144,56553,1.37,-1.29712904340646,-0.198516754738353,-0.615958053893233,-1.85674483134189,3.02542557875113,-0.860411391794194,-0.0241633675935752,-0.717310548153521,-4.34165148112989,-4.34165148112989,0.106864894812829,1.79499507582259,5.62391845370279,3.70233295009167,6.831781701,0.1463747
13,NA,23536,58105,1.3,-1.36968245730667,-0.237453557839573,-0.955706659530595,-2.14287234554015,3.12269223453608,-1.16204309252842,0.328048062273111,-0.626524856172061,-4.34009692287637,-4.34009692287637,0.472087432496049,1.88049324722337,5.64363331733596,3.72752252080564,6.794481894,0.147178257
13.1,NA,23189,56284,1.25,-2.2754773771053,-0.221353643409754,-0.856393193162419,-1.4281795167181,3.05175133293716,-1.48702001674103,0.441422439273892,-0.0782527997690811,-4.29038039764757,-4.29038039764757,0.169764016290268,1.84518449343417,5.67457847697666,3.74473658328867,6.888421053,0.145171149
13.2,NA,22954,55677,1.46,-2.49779480665809,-0.323043085173931,-0.482891786115827,-1.8559409204857,3.15223521199886,-4.10723271909219,0.574898508032027,-0.136940805540071,-4.10723271909219,-2.2354305421906,0.148379990726031,2.09530279809573,5.85105073652954,3.92464013896642,6.864825345,0.14567013
13.3,NA,22472,54981,1.28,-2.57620234520872,-0.17830707241035,-0.441498124853835,-2.20150889576731,2.94634888713552,-0.14578388070479,0.240838139601895,-0.64336427772076,-4.28095043744715,-4.28095043744715,0.396540410120572,1.75453099507761,5.66786892508707,3.7424381145374,6.858102573,0.145812926
13.4,NA,21036,50990,1.64,-1.73349362421732,-0.132789391751976,-0.937162207422145,-0.843636149411322,2.92459896322511,-1.73349362421732,0.487598434525541,-0.380351470414331,-4.17584065958653,-4.17584065958653,-0.808544829600052,2.01958461941889,5.69033435806562,3.79903624097235,6.627966976,0.150875827
13.5,NA,20815,50646,1.2,-1.73390020597364,-0.0503543213858172,-0.966645053259972,-4.29884956343518,2.93748977931917,-0.396876893860532,0.33587942479446,-0.481137237478271,-4.29884956343518,-1.14184914228506,-0.743501501945762,1.65179298915255,5.55418644560485,3.63261484418839,6.831686725,0.146376735
13.6,NA,21169,51569,1.3,-1.92767402979587,-0.0389222945805051,-2.17898845807678,-1.18045962796565,3.17388473216044,-0.906022782263888,0.561851565848425,-0.0644555965856699,-4.12489860713209,-4.12489860713209,-0.774994519857484,2.00958344681082,5.7514489654518,3.82454581311854,6.868207481,0.145598397
13.7,NA,21197,51575,1.32,-3.14550836343144,-0.476297995645495,-0.997073950264653,-1.50789957403064,2.5738662059846,-1.2412709107767,0.221787466555033,0.186696146743763,-2.4523611828715,-3.01197697080692,-0.901763770460329,1.67822346436575,5.49990212578555,3.57367730885298,6.863550112,0.145697195
13.8,NA,21734,52931,1.18,-2.76466980475989,-0.462084711765848,-1.93799123157543,-1.66605751609178,2.75907421911692,-0.0856071405309361,0.761690719856268,-0.551696870455535,-4.01743277325526,-4.01743277325526,-0.04714085970314,2.10615592677976,5.90421389989678,4.01897891574336,6.587902313,0.151793386
13.9,NA,22314,53547,1.54,-1.62347841217258,-0.267643258537394,-0.472906384573756,-1.17879259091113,2.67190041577563,-0.320565659991737,0.67509865942393,-1.79783179931735,-4.14920705648083,-4.14920705648083,-0.971153226132886,1.91457815220678,5.79061242530269,3.87859579188948,6.766721044,0.147782064
14,NA,22447,54639,1.38,-2.56510922016023,-0.282726834483708,-1.08350467923602,-0.955671307726134,2.7957133517392,-0.242721499870009,0.566027690399959,-0.232965324924644,-4.17454713259434,-4.17454713259434,-1.01754671144422,1.71016704456677,5.78079730548201,3.8766344508457,6.713784861,0.148947281
14.1,NA,22560,54961,1.23,-2.63811567447908,-0.465892399348279,-1.83960797826131,-1.69984603588615,2.77452194909825,0.0398570713858512,0.395768365039286,-0.31355167476626,-4.14219307125536,-4.14219307125536,0.35761659907491,1.91459094197327,5.81098899830462,3.94805598037559,6.442605364,0.155216709
14.2,NA,22582,54710,1.37,-4.24079538902444,-0.823068705411074,-0.577233742894793,-1.71506674471618,2.82011006945137,-0.790807843192852,0.499779433969855,0.66447938941399,-1.93821029603039,-4.24079538902444,-1.22037050288008,2.03772603514141,5.7124342554065,3.81181942979113,6.690006365,0.149476689
